chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	71095951	71783383	+	THSD4	15	32089	15	687417	385	56093167	8	687424	392	56093160	14	687418	386	56093166	8	687424	392	56093160	5	687427	395	56093157	9	687423	391	56093161	7	687425	393	56093159	11	687421	389	56093163	0.349256749011737	2.2594985566102	2.2594985566102	0.132797054584956	0.54163293049819
chr15	71147649	71190029	-	THSD4-AS1	15	32091	1	42379	399	56738205	1	42379	399	56738205	3	42377	397	56738207	1	42379	399	56738205	0	42380	400	56738204	0	42380	400	56738204	1	42379	399	56738205	1	42379	399	56738205	1.10114216986065	2.09805226778553	2.09805226778553	0.147486911431075	0.586240717447532
chr15	92818539	92898743	+	LINC01578	15	32578	4	80200	396	56700384	1	80203	399	56700381	0	80204	400	56700380	1	80203	399	56700381	0	80204	400	56700380	0	80204	400	56700380	2	80202	398	56700382	0	80204	400	56700380	1.10113104164226	2.09803015534999	2.09803015534999	0.147489044749959	0.586240717447532
chr15	46364835	46381043	+	AC091074.2	15	31655	0	16208	400	56764376	0	16208	400	56764376	0	16208	400	56764376	1	16207	399	56764377	0	16208	400	56764376	0	16208	400	56764376	2	16206	398	56764378	2	16206	398	56764378	-1.38821858438605	1.93033389054472	-1.93033389054472	0.164721920222132	0.586240717447532
chr15	72199028	72232190	-	PKM	15	32102	1	33161	399	56747423	0	33162	400	56747422	1	33161	399	56747423	2	33160	398	56747424	0	33162	400	56747422	0	33162	400	56747422	1	33161	399	56747423	0	33162	400	56747422	1.3881949258328	1.93029834117624	1.93029834117624	0.164725808568273	0.586240717447532
chr15	90101648	90138016	+	IDH2-DT	15	32512	0	36368	400	56744216	2	36366	398	56744218	0	36368	400	56744216	2	36366	398	56744218	0	36368	400	56744216	0	36368	400	56744216	0	36368	400	56744216	1	36367	399	56744217	1.38819293204128	1.93029535670939	1.93029535670939	0.164726135010355	0.586240717447532
chr15	47359429	47397732	-	AC023905.1	15	31664	0	38303	400	56742281	1	38302	399	56742282	0	38303	400	56742281	0	38303	400	56742281	1	38302	399	56742282	1	38302	399	56742282	0	38303	400	56742281	2	38301	398	56742283	-1.38819189019253	1.93029388676223	-1.93029388676223	0.164726295793988	0.586240717447532
chr15	84669537	84717460	-	SEC11A	15	32412	1	47922	399	56732662	0	47923	400	56732661	0	47923	400	56732661	0	47923	400	56732661	0	47923	400	56732661	1	47922	399	56732662	2	47921	398	56732663	1	47922	399	56732662	-1.3881879594726	1.9302879817551	-1.9302879817551	0.16472694168874	0.586240717447532
chr15	45447761	45497281	+	AC025580.2	15	31642	0	49520	400	56731064	2	49518	398	56731066	1	49519	399	56731065	1	49519	399	56731065	0	49520	400	56731064	1	49519	399	56731065	0	49520	400	56731064	0	49520	400	56731064	1.38818745475081	1.93028711207444	1.93028711207444	0.164727036815403	0.586240717447532
chr15	34140673	34211096	-	KATNBL1	15	31361	2	70421	398	56710163	0	70423	400	56710161	2	70421	398	56710163	0	70423	400	56710161	1	70422	399	56710162	0	70423	400	56710161	0	70423	400	56710161	0	70423	400	56710161	1.38818295919229	1.93028056176263	1.93028056176263	0.164727753297995	0.586240717447532
chr15	26865910	26948752	+	GABRA5	15	31248	3	82839	397	56697745	0	82842	400	56697742	0	82842	400	56697742	1	82841	399	56697743	0	82842	400	56697742	0	82842	400	56697742	1	82841	399	56697743	0	82842	400	56697742	1.38818136262002	1.93027810663625	1.93027810663625	0.164728021844192	0.586240717447532
chr15	35918891	36049537	+	LINC02853	15	31391	2	130644	398	56649940	0	130646	400	56649938	2	130644	398	56649940	0	130646	400	56649938	0	130646	400	56649938	0	130646	400	56649938	1	130645	399	56649939	0	130646	400	56649938	1.38817804991479	1.93027304857969	1.93027304857969	0.164728575105212	0.586240717447532
chr15	50557157	50687797	-	TRPM7	15	31721	0	130640	400	56649944	1	130639	399	56649945	0	130640	400	56649944	0	130640	400	56649944	0	130640	400	56649944	0	130640	400	56649944	3	130637	397	56649947	1	130639	399	56649945	-1.38817805017779	1.93027296644868	-1.93027296644868	0.164728584088894	0.586240717447532
chr15	83446340	83618743	+	SH3GL3	15	32390	0	172403	400	56608181	0	172403	400	56608181	1	172402	399	56608182	0	172403	400	56608181	0	172403	400	56608181	0	172403	400	56608181	2	172401	398	56608183	2	172401	398	56608183	-1.38817665948084	1.93027102327324	-1.93027102327324	0.16472879663815	0.586240717447532
chr15	36578625	36810244	+	C15orf41	15	31396	7	231612	393	56548972	7	231612	393	56548972	9	231610	391	56548974	4	231615	396	56548969	6	231613	394	56548971	3	231616	397	56548968	4	231615	396	56548969	5	231614	395	56548970	0.411180107629565	1.83791368288803	1.83791368288803	0.175195673338257	0.617437178852304
chr15	40593019	40664342	+	KNL1	15	31474	3	71320	397	56709264	4	71319	396	56709265	2	71321	398	56709263	1	71322	399	56709262	3	71320	397	56709264	0	71323	400	56709261	1	71322	399	56709262	1	71322	399	56709262	0.696304448970299	1.70688354244339	1.70688354244339	0.19139021469371	0.668025460902084
chr15	43232589	43267928	-	TGM5	15	31562	0	35339	400	56745245	0	35339	400	56745245	3	35336	397	56745248	0	35339	400	56745245	0	35339	400	56745245	3	35336	397	56745248	3	35336	397	56745248	1	35338	399	56745246	-0.849834014663745	1.65072979686374	-1.65072979686374	0.198859630944994	0.674654599732124
chr15	32640675	32697098	+	SCG5	15	31342	4	56419	396	56724165	1	56422	399	56724162	2	56421	398	56724163	0	56423	400	56724161	0	56423	400	56724161	1	56422	399	56724162	0	56423	400	56724161	2	56421	398	56724163	0.849823439982352	1.65070881035354	1.65070881035354	0.198862485671684	0.674654599732124
chr15	29699366	29823503	-	TJP1	15	31280	0	124137	400	56656447	1	124136	399	56656448	0	124137	400	56656447	2	124135	398	56656449	2	124135	398	56656449	2	124135	398	56656449	2	124135	398	56656449	1	124136	399	56656448	-0.849813772039049	1.65068937127944	-1.65068937127944	0.198865129948588	0.674654599732124
chr15	83021570	83090782	+	AC024270.2	15	32382	1	69211	399	56711373	1	69211	399	56711373	2	69210	398	56711374	2	69210	398	56711374	5	69207	395	56711377	3	69209	397	56711375	1	69211	399	56711373	2	69210	398	56711374	-0.609295579431172	1.50045954997768	-1.50045954997768	0.220600666191706	0.741463350255456
chr15	36889203	37101549	-	MEIS2	15	31400	7	212339	393	56568245	4	212342	396	56568242	2	212344	398	56568240	3	212343	397	56568241	2	212344	398	56568240	5	212341	395	56568243	2	212344	398	56568240	1	212345	399	56568239	0.473791442652619	1.40853767254157	1.40853767254157	0.235299299649108	0.783611429106662
chr15	56087279	56244879	-	RFX7	15	31808	1	157599	399	56622985	2	157598	398	56622986	4	157596	396	56622988	1	157599	399	56622985	0	157600	400	56622984	1	157599	399	56622985	2	157598	398	56622986	1	157599	399	56622985	0.695662955063495	1.36422390388907	1.36422390388907	0.242806781485752	0.791620703932625
chr15	83016422	83068252	-	BTBD1	15	32379	1	51829	399	56728755	1	51829	399	56728755	2	51828	398	56728756	3	51827	397	56728757	5	51825	395	56728759	3	51827	397	56728757	2	51828	398	56728756	2	51828	398	56728756	-0.54216430928144	1.33933289883134	-1.33933289883134	0.247151647103155	0.791620703932625
chr15	97272171	97320321	-	AC020704.1	15	32634	1	48149	399	56732435	1	48149	399	56732435	0	48150	400	56732434	0	48150	400	56732434	1	48149	399	56732435	1	48149	399	56732435	2	48148	398	56732436	1	48149	399	56732435	-0.918185432807463	1.33112832985353	-1.33112832985353	0.248604585914378	0.791620703932625
chr15	45704077	45848885	+	AC068722.1	15	31652	0	144808	400	56635776	0	144808	400	56635776	0	144808	400	56635776	2	144806	398	56635778	1	144807	399	56635777	1	144807	399	56635777	2	144806	398	56635778	1	144807	399	56635777	-0.91817503552645	1.33111271051166	-1.33111271051166	0.248607361885596	0.791620703932625
chr15	61298790	61636449	-	AC104574.2	15	31895	2	337657	398	56442927	1	337658	399	56442926	0	337659	400	56442925	2	337657	398	56442927	0	337659	400	56442925	1	337658	399	56442926	1	337658	399	56442926	0	337659	400	56442925	0.918172077449471	1.33110824825417	1.33110824825417	0.248608154954047	0.791620703932625
chr15	55826921	55918131	-	NEDD4	15	31806	1	91209	399	56689375	3	91207	397	56689377	2	91208	398	56689376	2	91208	398	56689376	5	91205	395	56689379	3	91207	397	56689377	3	91207	397	56689377	2	91208	398	56689376	-0.488667188741073	1.20988561770355	-1.20988561770355	0.271354776196226	0.804981254978806
chr15	36438971	36445512	-	AC087516.2	15	31395	0	6541	400	56774043	0	6541	400	56774043	0	6541	400	56774043	1	6540	399	56774044	1	6540	399	56774044	0	6541	400	56774043	1	6540	399	56774044	1	6540	399	56774044	-1.09994030884835	1.04782431029889	-1.04782431029889	0.306008700345797	0.804981254978806
chr15	40928339	40939073	+	DLL4	15	31491	2	10732	398	56769852	1	10733	399	56769851	0	10734	400	56769850	0	10734	400	56769850	0	10734	400	56769850	1	10733	399	56769851	0	10734	400	56769850	0	10734	400	56769850	1.09991044522223	1.04779449934722	1.04779449934722	0.306015580779886	0.804981254978806
chr15	20343735	20359159	+	AC026495.1	15	31055	0	15424	400	56765160	0	15424	400	56765160	1	15423	399	56765161	0	15424	400	56765160	1	15423	399	56765161	2	15422	398	56765162	0	15424	400	56765160	0	15424	400	56765160	-1.09989628015818	1.04778014434851	-1.04778014434851	0.30601889401708	0.804981254978806
chr15	70570957	70587606	-	LINC02204	15	32078	1	16648	399	56763936	1	16648	399	56763936	1	16648	399	56763936	0	16649	400	56763935	0	16649	400	56763935	0	16649	400	56763935	0	16649	400	56763935	1	16648	399	56763936	1.09989389482945	1.04777787282364	1.04777787282364	0.306019418305654	0.804981254978806
chr15	60641053	60659791	+	AC009560.4	15	31887	0	18738	400	56761846	1	18737	399	56761847	0	18738	400	56761846	0	18738	400	56761846	1	18737	399	56761847	0	18738	400	56761846	0	18738	400	56761846	2	18736	398	56761848	-1.09989054655187	1.04777463134087	-1.04777463134087	0.30602016647134	0.804981254978806
chr15	78263085	78282196	+	DNAJA4	15	32267	1	19110	399	56761474	0	19111	400	56761473	0	19111	400	56761473	2	19109	398	56761475	0	19111	400	56761473	0	19111	400	56761473	1	19110	399	56761474	0	19111	400	56761473	1.09989002572357	1.04777408103109	1.04777408103109	0.306020293488414	0.804981254978806
chr15	40087889	40109879	-	BMF	15	31443	0	21990	400	56758594	1	21989	399	56758595	2	21988	398	56758596	0	21990	400	56758594	0	21990	400	56758594	0	21990	400	56758594	1	21989	399	56758595	0	21990	400	56758594	1.09988660022071	1.04777064302471	1.04777064302471	0.306021087016675	0.804981254978806
chr15	74409288	74434958	-	SEMA7A	15	32159	0	25670	400	56754914	0	25670	400	56754914	1	25669	399	56754915	0	25670	400	56754914	0	25670	400	56754914	1	25669	399	56754915	0	25670	400	56754914	2	25668	398	56754916	-1.0998833404661	1.04776733966719	-1.04776733966719	0.306021849469062	0.804981254978806
chr15	71791637	71818259	+	NR2E3	15	32094	0	26622	400	56753962	1	26621	399	56753963	1	26621	399	56753963	1	26621	399	56753963	0	26622	400	56753962	0	26622	400	56753962	0	26622	400	56753962	1	26621	399	56753963	1.09988264390863	1.04776674018649	1.04776674018649	0.306021987836272	0.804981254978806
chr15	73925461	73952136	+	LOXL1	15	32139	0	26675	400	56753909	1	26674	399	56753910	0	26675	400	56753909	2	26673	398	56753911	1	26674	399	56753910	0	26675	400	56753909	0	26675	400	56753909	0	26675	400	56753909	1.09988260658999	1.04776654356101	1.04776654356101	0.306022033219767	0.804981254978806
chr15	84717473	84747837	-	AC012291.3	15	32414	2	30362	398	56750222	0	30364	400	56750220	0	30364	400	56750220	1	30363	399	56750221	0	30364	400	56750220	1	30363	399	56750221	0	30364	400	56750220	0	30364	400	56750220	1.09988032923734	1.04776435428357	1.04776435428357	0.306022538531584	0.804981254978806
chr15	89040273	89077215	+	AC013565.1	15	32470	0	36942	400	56743642	1	36941	399	56743643	0	36942	400	56743642	0	36942	400	56743642	2	36940	398	56743644	1	36941	399	56743643	0	36942	400	56743642	0	36942	400	56743642	-1.09987739701191	1.04776128588128	-1.04776128588128	0.306023246757911	0.804981254978806
chr15	42272657	42314833	+	GANC	15	31537	0	42176	400	56738408	0	42176	400	56738408	1	42175	399	56738409	0	42176	400	56738408	0	42176	400	56738408	2	42174	398	56738410	1	42175	399	56738409	0	42176	400	56738408	-1.09987571732334	1.04775957060338	-1.04775957060338	0.306023642666822	0.804981254978806
chr15	89830598	89894994	-	AP3S2	15	32498	1	64395	399	56716189	0	64396	400	56716188	1	64395	399	56716189	1	64395	399	56716189	1	64395	399	56716189	0	64396	400	56716188	0	64396	400	56716188	0	64396	400	56716188	1.0998716266188	1.04775562883879	1.04775562883879	0.306024552480932	0.804981254978806
chr15	78437215	78501453	+	IREB2	15	32274	1	64237	399	56716347	0	64238	400	56716346	0	64238	400	56716346	0	64238	400	56716346	1	64237	399	56716347	1	64237	399	56716347	0	64238	400	56716346	1	64237	399	56716347	-1.09987164571824	1.04775556597451	-1.04775556597451	0.306024566990909	0.804981254978806
chr15	64386835	64455303	+	TRIP4	15	31948	1	68467	399	56712117	0	68468	400	56712116	0	68468	400	56712116	0	68468	400	56712116	0	68468	400	56712116	2	68466	398	56712118	0	68468	400	56712116	1	68467	399	56712117	-1.09987116483898	1.04775509389583	-1.04775509389583	0.306024675953479	0.804981254978806
chr15	22014232	22095857	+	AC134980.3	15	31098	1	81624	399	56698960	0	81625	400	56698959	1	81624	399	56698960	1	81624	399	56698960	0	81625	400	56698959	0	81625	400	56698959	1	81624	399	56698960	0	81625	400	56698959	1.09986998771749	1.04775399745267	1.04775399745267	0.30602492902857	0.804981254978806
chr15	59437185	59523555	+	FAM81A	15	31870	1	86369	399	56694215	2	86368	398	56694216	0	86370	400	56694214	0	86370	400	56694214	0	86370	400	56694214	0	86370	400	56694214	0	86370	400	56694214	1	86369	399	56694215	1.09986965118676	1.04775370113202	1.04775370113202	0.306024997423749	0.804981254978806
chr15	56630180	56735086	-	ZNF280D	15	31817	0	104906	400	56675678	1	104905	399	56675679	0	104906	400	56675678	0	104906	400	56675678	2	104904	398	56675680	0	104906	400	56675678	1	104905	399	56675679	0	104906	400	56675678	-1.09986862830329	1.04775255724962	-1.04775255724962	0.306025261448876	0.804981254978806
chr15	48823740	48964919	-	SHC4	15	31690	1	141178	399	56639406	1	141178	399	56639406	0	141179	400	56639405	1	141178	399	56639406	0	141179	400	56639405	1	141178	399	56639406	0	141179	400	56639405	0	141179	400	56639405	1.0998674037315	1.04775143563165	1.04775143563165	0.306025520335326	0.804981254978806
chr15	57375504	57550727	+	CGNL1	15	31829	0	175223	400	56605361	0	175223	400	56605361	1	175222	399	56605362	0	175223	400	56605361	2	175221	398	56605363	1	175222	399	56605362	0	175223	400	56605361	0	175223	400	56605361	-1.09986671563446	1.04775065793365	-1.04775065793365	0.306025699839996	0.804981254978806
chr15	56652487	56919571	-	AC090517.4	15	31819	0	267084	400	56513500	1	267083	399	56513501	0	267084	400	56513500	0	267084	400	56513500	2	267082	398	56513502	0	267084	400	56513500	1	267083	399	56513501	0	267084	400	56513500	-1.09986573420788	1.04774982736853	-1.04774982736853	0.306025891547358	0.804981254978806
chr15	62560364	62844631	+	TLN2	15	31913	0	284267	400	56496317	0	284267	400	56496317	0	284267	400	56496317	1	284266	399	56496318	0	284267	400	56496317	0	284267	400	56496317	1	284266	399	56496318	2	284265	398	56496319	-1.09986562104993	1.04774965364777	-1.04774965364777	0.306025931644835	0.804981254978806
chr15	78624110	78642210	-	CHRNB4	15	32283	2	18098	398	56762486	4	18096	396	56762488	0	18100	400	56762484	0	18100	400	56762484	0	18100	400	56762484	2	18098	398	56762486	1	18099	399	56762485	0	18100	400	56762484	0.695068921677819	1.02227687866252	1.02227687866252	0.311979535316162	0.807839973336137
chr15	51938024	51972778	-	LEO1	15	31756	1	34753	399	56745831	0	34754	400	56745830	2	34752	398	56745832	0	34754	400	56745830	1	34753	399	56745831	0	34754	400	56745830	1	34753	399	56745831	4	34750	396	56745834	-0.695049063589852	1.02224709236179	-1.02224709236179	0.31198658491105	0.807839973336137
chr15	91852707	92165903	+	SLCO3A1	15	32561	3	313193	397	56467391	1	313195	399	56467389	5	313191	395	56467393	6	313190	394	56467394	0	313196	400	56467388	3	313193	397	56467391	2	313194	398	56467390	5	313191	395	56467393	0.40861873029816	1.01465978677152	1.01465978677152	0.313789080552053	0.807839973336137
chr15	92392880	92468728	+	ST8SIA2	15	32564	5	75843	395	56704741	3	75845	397	56704739	3	75845	397	56704739	5	75843	395	56704741	2	75846	398	56704738	2	75846	398	56704738	2	75846	398	56704738	5	75843	395	56704741	0.37786154670976	0.939212348952424	0.939212348952424	0.332480487695981	0.844010366144945
chr15	56917622	57288514	+	TCF12	15	31825	3	370889	397	56409695	0	370892	400	56409692	3	370889	397	56409695	5	370887	395	56409697	4	370888	396	56409696	4	370888	396	56409696	4	370888	396	56409696	4	370888	396	56409696	-0.377848436046118	0.939179540800978	-0.939179540800978	0.332488932117705	0.844010366144945
chr15	42574605	42720998	+	STARD9	15	31548	3	146390	397	56634194	2	146391	398	56634193	4	146389	396	56634195	3	146390	397	56634194	5	146388	395	56634196	4	146389	396	56634195	4	146389	396	56634195	4	146389	396	56634195	-0.351468837136409	0.874297109025065	-0.874297109025065	0.34976842769324	0.881707911476709
chr15	83011660	83061845	+	AC024270.4	15	32378	1	50184	399	56730400	2	50183	398	56730401	2	50183	398	56730401	3	50182	397	56730402	5	50180	395	56730404	3	50182	397	56730402	2	50183	398	56730401	2	50183	398	56730401	-0.408000777597328	0.810491864540381	-0.810491864540381	0.367974870751719	0.908695830824093
chr15	82924883	83103443	+	AC022558.2	15	32375	1	178559	399	56602025	2	178558	398	56602026	2	178558	398	56602026	3	178557	397	56602027	5	178555	395	56602029	3	178557	397	56602027	2	178558	398	56602026	2	178558	398	56602026	-0.407986450808691	0.810463054091088	-0.810463054091088	0.367983384027109	0.908695830824093
chr15	67253785	67501804	+	IQCH	15	32029	2	248017	398	56532567	3	248016	397	56532568	3	248016	397	56532568	4	248015	396	56532569	1	248018	399	56532566	3	248016	397	56532568	1	248018	399	56532566	3	248016	397	56532568	0.407984882383775	0.810460082691861	0.810460082691861	0.367984262069261	0.908695830824093
chr15	56364426	56445874	+	TEX9	15	31811	0	81448	400	56699136	1	81447	399	56699137	2	81446	398	56699138	5	81443	395	56699141	1	81447	399	56699137	0	81448	400	56699136	2	81446	398	56699138	2	81446	398	56699138	0.471895499800541	0.701424940969446	0.701424940969446	0.402305307292337	0.927399690122606
chr15	66581189	66685794	+	LINC01169	15	32019	0	104605	400	56675979	4	104601	396	56675983	2	104603	398	56675981	2	104603	398	56675981	0	104605	400	56675979	1	104604	399	56675980	3	104602	397	56675982	1	104604	399	56675980	0.471893461233856	0.701421979363659	0.701421979363659	0.402306300717149	0.927399690122606
chr15	63041631	63066093	+	TPM1	15	31919	0	24462	400	56756122	0	24462	400	56756122	1	24461	399	56756123	3	24459	397	56756125	1	24461	399	56756123	0	24462	400	56756122	0	24462	400	56756122	1	24461	399	56756123	0.694419978178698	0.680868813084089	0.680868813084089	0.409287711949117	0.927399690122606
chr15	74488601	74516959	+	AC012435.3	15	32164	0	28358	400	56752226	1	28357	399	56752227	1	28357	399	56752227	0	28358	400	56752226	0	28358	400	56752226	1	28357	399	56752227	1	28357	399	56752227	2	28356	398	56752228	-0.694417169861711	0.680866098511615	-0.680866098511615	0.409288645701513	0.927399690122606
chr15	61860108	61894164	+	AC009554.2	15	31901	1	34055	399	56746529	1	34055	399	56746529	0	34056	400	56746528	0	34056	400	56746528	1	34055	399	56746529	1	34055	399	56746529	0	34056	400	56746528	2	34054	398	56746530	-0.694414219710978	0.680863160887384	-0.680863160887384	0.409289656182265	0.927399690122606
chr15	48988637	49047446	-	SECISBP2L	15	31693	0	58809	400	56721775	1	58808	399	56721776	1	58808	399	56721776	0	58809	400	56721775	2	58807	398	56721777	1	58808	399	56721776	0	58809	400	56721775	1	58808	399	56721776	-0.694408039899518	0.680856975159259	-0.680856975159259	0.409291783954201	0.927399690122606
chr15	58986654	59097419	+	RNF111	15	31858	1	110764	399	56669820	1	110764	399	56669820	1	110764	399	56669820	1	110764	399	56669820	0	110765	400	56669819	0	110765	400	56669819	1	110764	399	56669820	1	110764	399	56669820	0.694404051791206	0.680853115045466	0.680853115045466	0.409293111767607	0.927399690122606
chr15	75463250	75580315	-	PTPN9	15	32205	2	117063	398	56663521	1	117064	399	56663520	1	117064	399	56663520	0	117065	400	56663519	0	117065	400	56663519	0	117065	400	56663519	2	117063	398	56663521	0	117065	400	56663519	0.694403808858766	0.680852751611383	0.680852751611383	0.409293236783067	0.927399690122606
chr15	49858237	50120233	-	ATP8B4	15	31707	1	261995	399	56518589	0	261996	400	56518588	2	261994	398	56518590	1	261995	399	56518589	0	261996	400	56518588	1	261995	399	56518589	1	261995	399	56518589	0	261996	400	56518588	0.694401446155005	0.680850280099548	0.680850280099548	0.409294086944751	0.927399690122606
chr15	51447710	51623833	-	DMXL2	15	31741	3	176120	397	56604464	5	176118	395	56604466	4	176119	396	56604465	3	176120	397	56604464	2	176121	398	56604463	2	176121	398	56604463	4	176119	396	56604465	3	176120	397	56604464	0.312681104150524	0.622887792575057	0.622887792575057	0.429976184226177	0.927399690122606
chr15	84979439	85139145	+	PDE8A	15	32423	6	159700	394	56620884	2	159704	398	56620880	4	159702	396	56620882	5	159701	395	56620883	3	159703	397	56620881	6	159700	394	56620884	1	159705	399	56620879	3	159703	397	56620881	0.270793926553765	0.53998478219728	0.53998478219728	0.462439033269044	0.927399690122606
chr15	24100826	24445011	+	PWRN1	15	31129	7	344178	393	56436406	7	344178	393	56436406	9	344176	391	56436408	4	344181	396	56436403	6	344179	394	56436405	5	344180	395	56436404	5	344180	395	56436404	6	344179	394	56436405	0.207971664974112	0.519036277692067	0.519036277692067	0.471253068226221	0.927399690122606
chr15	86078808	86117724	-	LINC01584	15	32441	2	38914	398	56741670	0	38916	400	56741668	2	38914	398	56741670	1	38915	399	56741669	1	38915	399	56741669	1	38915	399	56741669	1	38915	399	56741669	0	38916	400	56741668	0.512091614088992	0.506609110088903	0.506609110088903	0.476610442207498	0.927399690122606
chr15	82646769	82692820	+	CPEB1-AS1	15	32364	1	46050	399	56734534	0	46051	400	56734533	4	46047	396	56734537	0	46051	400	56734533	0	46051	400	56734533	1	46050	399	56734534	1	46050	399	56734534	1	46050	399	56734534	0.512089623338884	0.506606992305024	0.506606992305024	0.476611363605189	0.927399690122606
chr15	68880662	68929941	-	AC087639.2	15	32049	1	49278	399	56731306	2	49277	398	56731307	2	49277	398	56731307	0	49279	400	56731305	1	49278	399	56731306	1	49278	399	56731306	1	49278	399	56731306	0	49279	400	56731305	0.512088912090308	0.506606366441702	0.506606366441702	0.476611635904077	0.927399690122606
chr15	74540176	74598131	+	ARID3B	15	32166	1	57954	399	56722630	3	57952	397	56722632	3	57952	397	56722632	4	57951	396	56722633	3	57952	397	56722632	3	57952	397	56722632	0	57955	400	56722629	2	57953	398	56722631	0.320352885813155	0.478521077835467	0.478521077835467	0.48909297232924	0.927399690122606
chr15	67541702	67807114	+	MAP2K5	15	32033	4	265408	396	56515176	7	265405	393	56515179	2	265410	398	56515174	2	265410	398	56515174	5	265407	395	56515177	8	265404	392	56515180	2	265410	398	56515174	4	265408	396	56515176	-0.2389194126477	0.476741043748916	-0.476741043748916	0.489902210015474	0.927399690122606
chr15	37933625	37967724	+	TMCO5A	15	31408	1	34098	399	56746486	2	34097	398	56746487	3	34096	397	56746488	0	34099	400	56746485	1	34098	399	56746486	0	34099	400	56746485	0	34099	400	56746485	3	34096	397	56746488	0.40673369930303	0.403979021371924	0.403979021371924	0.525041446100368	0.927399690122606
chr15	61852388	62061447	-	VPS13C	15	31900	2	209057	398	56571527	2	209057	398	56571527	1	209058	399	56571526	1	209058	399	56571526	1	209058	399	56571526	1	209058	399	56571526	0	209059	400	56571525	2	209057	398	56571527	0.40672142729003	0.403966516096261	0.403966516096261	0.525047859757185	0.927399690122606
chr15	28111039	28323179	-	HERC2	15	31260	3	212137	397	56568447	3	212137	397	56568447	4	212136	396	56568448	4	212136	396	56568448	1	212139	399	56568445	4	212136	396	56568448	2	212138	398	56568446	4	212136	396	56568448	0.243055369870514	0.36370900075417	0.36370900075417	0.546453532467147	0.927399690122606
chr15	51413096	51498833	+	AC066613.2	15	31740	5	85732	395	56694852	8	85729	392	56694855	8	85729	392	56694855	4	85733	396	56694851	4	85733	396	56694851	4	85733	396	56694851	5	85732	395	56694852	8	85729	392	56694855	0.176901532136861	0.353362059118808	0.353362059118808	0.552216092387378	0.927399690122606
chr15	63046033	63050387	-	TPM1-AS	15	31920	0	4354	400	56776230	0	4354	400	56776230	1	4353	399	56776231	0	4354	400	56776230	1	4353	399	56776231	0	4354	400	56776230	0	4354	400	56776230	1	4353	399	56776231	-0.69383019488209	0.340139637963148	-0.340139637963148	0.55974863133251	0.927399690122606
chr15	38068811	38073990	-	LINC01852	15	31410	1	5178	399	56775406	1	5178	399	56775406	0	5179	400	56775405	0	5179	400	56775405	0	5179	400	56775405	0	5179	400	56775405	1	5178	399	56775406	0	5179	400	56775405	0.693821046833132	0.340135024613119	0.340135024613119	0.559751293524914	0.927399690122606
chr15	40835807	40845332	-	SPINT1-AS1	15	31485	0	9525	400	56771059	1	9524	399	56771060	1	9524	399	56771060	0	9525	400	56771059	0	9525	400	56771059	0	9525	400	56771059	1	9524	399	56771060	0	9525	400	56771059	0.693799019223582	0.340124064081465	0.340124064081465	0.559757618536359	0.927399690122606
chr15	28701953	28713323	-	GOLGA8M	15	31267	0	11370	400	56769214	1	11369	399	56769215	1	11369	399	56769215	0	11370	400	56769214	0	11370	400	56769214	0	11370	400	56769214	1	11369	399	56769215	0	11370	400	56769214	0.693794759883561	0.340121887857094	0.340121887857094	0.559758874389871	0.927399690122606
chr15	97559848	97572707	+	AC026523.4	15	32640	1	12858	399	56767726	0	12859	400	56767725	0	12859	400	56767725	1	12858	399	56767726	0	12859	400	56767725	0	12859	400	56767725	0	12859	400	56767725	1	12858	399	56767726	0.693792213674433	0.340120480585028	0.340120480585028	0.559759686499977	0.927399690122606
chr15	86931879	86946331	+	AC016987.2	15	32446	0	14452	400	56766132	1	14451	399	56766133	0	14452	400	56766132	0	14452	400	56766132	1	14451	399	56766133	1	14451	399	56766133	0	14452	400	56766132	0	14452	400	56766132	-0.693790070564177	0.340119376807706	-0.340119376807706	0.559760323470579	0.927399690122606
chr15	51723010	51738655	-	LYSMD2	15	31746	0	15645	400	56764939	1	15644	399	56764940	1	15644	399	56764940	0	15645	400	56764939	0	15645	400	56764939	0	15645	400	56764939	0	15645	400	56764939	1	15644	399	56764940	0.693788751400103	0.340118795851595	0.340118795851595	0.559760658730754	0.927399690122606
chr15	61180248	61195938	+	AC012404.1	15	31892	0	15690	400	56764894	0	15690	400	56764894	0	15690	400	56764894	2	15688	398	56764896	0	15690	400	56764894	0	15690	400	56764894	1	15689	399	56764895	0	15690	400	56764894	0.693788705568507	0.34011879353784	0.34011879353784	0.559760660065984	0.927399690122606
chr15	89664366	89680367	-	PLIN1	15	32490	0	16001	400	56764583	1	16000	399	56764584	1	16000	399	56764584	0	16001	400	56764583	0	16001	400	56764583	0	16001	400	56764583	0	16001	400	56764583	1	16000	399	56764584	0.693788395860569	0.340118611653452	0.340118611653452	0.55976076502854	0.927399690122606
