chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	63503510	63594640	+	USP3	15	31931	0	91130	400	56689454	0	91130	400	56689454	0	91130	400	56689454	2	91128	398	56689456	0	91130	400	56689454	0	91130	400	56689454	0	91130	400	56689454	0	91130	400	56689454	11.0012704436122	2.77377814316424	2.77377814316424	0.0958197528401031	0.382260322152125
chr15	95209092	95328018	-	LINC01197	15	32602	0	118926	400	56661658	0	118926	400	56661658	0	118926	400	56661658	0	118926	400	56661658	0	118926	400	56661658	0	118926	400	56661658	0	118926	400	56661658	2	118924	398	56661660	-11.0012658502619	2.77377689747664	-2.77377689747664	0.0958198273931263	0.382260322152125
chr15	79141938	79284823	-	ANKRD34C-AS1	15	32292	0	142885	400	56637699	0	142885	400	56637699	0	142885	400	56637699	2	142883	398	56637701	0	142885	400	56637699	0	142885	400	56637699	0	142885	400	56637699	0	142885	400	56637699	11.0012633250736	2.77377622145286	2.77377622145286	0.0958198678524268	0.382260322152125
chr15	100400394	100545720	-	CERS3	15	32687	0	145326	400	56635258	0	145326	400	56635258	0	145326	400	56635258	0	145326	400	56635258	1	145325	399	56635259	0	145326	400	56635258	1	145325	399	56635259	0	145326	400	56635258	-11.0012631145481	2.773776111193	-2.773776111193	0.0958198744513625	0.382260322152125
chr15	80778342	80951776	+	CEMIP	15	32327	1	173433	399	56607151	1	173433	399	56607151	0	173434	400	56607150	0	173434	400	56607150	0	173434	400	56607150	0	173434	400	56607150	0	173434	400	56607150	0	173434	400	56607150	11.0012611163517	2.77377554003033	2.77377554003033	0.0958199086348562	0.382260322152125
chr15	47811728	48006060	+	AC092078.2	15	31669	0	194332	400	56586252	0	194332	400	56586252	0	194332	400	56586252	2	194330	398	56586254	0	194332	400	56586252	0	194332	400	56586252	0	194332	400	56586252	0	194332	400	56586252	11.0012600067428	2.77377533755498	2.77377533755498	0.0958199207527992	0.382260322152125
chr15	95637315	95764959	+	AC015574.1	15	32608	3	127641	397	56652943	7	127637	393	56652947	3	127641	397	56652943	3	127641	397	56652943	2	127642	398	56652942	6	127638	394	56652946	0	127644	400	56652940	0	127644	400	56652940	0.69820067883818	2.73859849300061	2.73859849300061	0.0979506393608805	0.382628704997601
chr15	77100655	77421144	-	PEAK1	15	32245	0	320489	400	56460095	4	320485	396	56460099	2	320487	398	56460097	2	320487	398	56460097	7	320482	393	56460102	4	320485	396	56460099	2	320487	398	56460097	3	320486	397	56460098	-0.69819125053441	2.73856082488783	-2.73856082488783	0.0979529484793859	0.382628704997601
chr15	68053178	68193846	+	PIAS1	15	32038	5	140663	395	56639921	6	140662	394	56639922	4	140664	396	56639920	3	140665	397	56639919	1	140667	399	56639917	4	140664	396	56639920	3	140665	397	56639919	2	140666	398	56639918	0.592845065327364	2.33810838310455	2.33810838310455	0.126242769904274	0.488051945506215
chr15	39799007	39921266	-	GPR176	15	31434	3	122256	397	56658328	1	122258	399	56658326	1	122258	399	56658326	6	122253	394	56658331	2	122257	398	56658327	1	122258	399	56658326	2	122257	398	56658327	0	122259	400	56658325	0.792238504757495	2.31728915298299	2.31728915298299	0.127942823875951	0.489577132178385
chr15	42942896	43107038	-	UBR1	15	31555	4	164138	396	56616446	0	164142	400	56616442	1	164141	399	56616443	3	164139	397	56616445	4	164138	396	56616446	2	164140	398	56616444	6	164136	394	56616448	3	164139	397	56616445	-0.63302603211141	2.18006778262497	-2.18006778262497	0.13980830424557	0.524283299074279
chr15	91407715	91605869	+	AC104035.1	15	32558	4	198150	396	56582434	2	198152	398	56582432	7	198147	393	56582437	2	198152	398	56582432	2	198152	398	56582432	1	198153	399	56582431	3	198151	397	56582433	2	198152	398	56582432	0.633024202085679	2.18006144727406	2.18006144727406	0.139808879753141	0.524283299074279
chr15	21408963	21441059	-	POTEB3	15	31083	2	32094	398	56748490	1	32095	399	56748489	2	32094	398	56748490	1	32095	399	56748489	1	32095	399	56748489	0	32096	400	56748488	1	32095	399	56748489	0	32096	400	56748488	1.10114973076695	2.09806744010712	2.09806744010712	0.147485447686629	0.536981380886411
chr15	67200666	67255661	-	AAGAB	15	32028	2	54993	398	56725591	2	54993	398	56725591	1	54994	399	56725590	1	54994	399	56725590	1	54994	399	56725590	0	54995	400	56725589	1	54994	399	56725590	0	54995	400	56725589	1.10113675707446	2.09804156972677	2.09804156972677	0.147487943532426	0.536981380886411
chr15	61298790	61636449	-	AC104574.2	15	31895	2	337657	398	56442927	0	337659	400	56442925	0	337659	400	56442925	0	337659	400	56442925	2	337657	398	56442927	1	337658	399	56442926	1	337658	399	56442926	2	337657	398	56442927	-1.10112153493734	2.09801107109524	-2.09801107109524	0.147490885950134	0.536981380886411
chr15	82924883	83103443	+	AC022558.2	15	32375	1	178559	399	56602025	3	178557	397	56602027	2	178558	398	56602026	6	178554	394	56602030	3	178557	397	56602027	2	178558	398	56602026	1	178559	399	56602025	0	178560	400	56602024	0.696926825246966	2.0501273983391	2.0501273983391	0.152193454038513	0.537158712186298
chr15	83021570	83090782	+	AC024270.2	15	32382	0	69212	400	56711372	3	69209	397	56711375	2	69210	398	56711374	4	69208	396	56711376	2	69210	398	56711374	1	69211	399	56711373	1	69211	399	56711373	0	69212	400	56711372	0.814086048805307	1.98143022114527	1.98143022114527	0.159239817008406	0.537158712186298
chr15	69461946	69571436	+	DRAIC	15	32068	0	109490	400	56671094	0	109490	400	56671094	1	109489	399	56671095	3	109487	397	56671097	4	109486	396	56671098	2	109488	398	56671096	2	109488	398	56671096	1	109489	399	56671095	-0.814079404681917	1.98141360253794	-1.98141360253794	0.159241565871891	0.537158712186298
chr15	69159634	69272207	+	GLCE	15	32057	2	112571	398	56668013	1	112572	399	56668012	4	112569	396	56668015	2	112571	398	56668013	1	112572	399	56668012	1	112572	399	56668012	1	112572	399	56668012	1	112572	399	56668012	0.814079092013236	1.98141283330915	1.98141283330915	0.159241646822414	0.537158712186298
chr15	31965430	32168880	+	CHRNA7	15	31323	2	203448	398	56577136	1	203449	399	56577135	0	203450	400	56577134	1	203449	399	56577135	0	203450	400	56577134	7	203443	393	56577141	2	203448	398	56577136	0	203450	400	56577134	-0.814074132046276	1.98140045440232	-1.98140045440232	0.159242949534873	0.537158712186298
chr15	99804927	99810486	+	AC090825.1	15	32680	0	5559	400	56775025	1	5558	399	56775026	0	5559	400	56775025	0	5559	400	56775025	1	5558	399	56775026	1	5558	399	56775026	2	5557	398	56775027	0	5559	400	56775025	-1.38830724067638	1.93046682304703	-1.93046682304703	0.16470738115841	0.537158712186298
chr15	42723543	42738128	-	CDAN1	15	31549	0	14585	400	56765999	1	14584	399	56766000	0	14585	400	56765999	0	14585	400	56765999	3	14582	397	56766002	0	14585	400	56765999	1	14584	399	56766000	0	14585	400	56765999	-1.388223734054	1.93034151471511	-1.93034151471511	0.164721086313428	0.537158712186298
chr15	72113257	72140962	+	SENP8	15	32099	0	27705	400	56752879	1	27704	399	56752880	0	27705	400	56752879	0	27705	400	56752879	2	27703	398	56752881	1	27704	399	56752880	0	27705	400	56752879	1	27704	399	56752880	-1.38819938069527	1.9303050969902	-1.9303050969902	0.164725069617588	0.537158712186298
chr15	55538889	55589947	-	PYGO1	15	31802	0	51058	400	56729526	0	51058	400	56729526	0	51058	400	56729526	1	51057	399	56729527	1	51057	399	56729527	1	51057	399	56729527	1	51057	399	56729527	1	51057	399	56729527	-1.38818699852151	1.93028656198294	-1.93028656198294	0.164727096985071	0.537158712186298
chr15	63188605	63267776	+	RAB8B	15	31925	1	79170	399	56701414	2	79169	398	56701415	0	79171	400	56701413	1	79170	399	56701414	0	79171	400	56701413	1	79170	399	56701414	0	79171	400	56701413	0	79171	400	56701413	1.38818178241086	1.93027863894531	1.93027863894531	0.164727963619214	0.537158712186298
chr15	90387241	90502239	+	IQGAP1	15	32526	1	114997	399	56665587	0	114998	400	56665586	0	114998	400	56665586	0	114998	400	56665586	2	114996	398	56665588	1	114997	399	56665587	1	114997	399	56665587	0	114998	400	56665586	-1.38817883106722	1.93027433902898	-1.93027433902898	0.164728433952913	0.537158712186298
chr15	45704077	45848885	+	AC068722.1	15	31652	1	144807	399	56635777	0	144808	400	56635776	0	144808	400	56635776	0	144808	400	56635776	0	144808	400	56635776	1	144807	399	56635777	2	144806	398	56635778	1	144807	399	56635777	-1.38817748848018	1.93027216514747	-1.93027216514747	0.164728671737131	0.537158712186298
chr15	24557059	24912924	+	AC090983.2	15	31134	12	355853	388	56424731	11	355854	389	56424730	18	355847	382	56424737	16	355849	384	56424735	10	355855	390	56424729	9	355856	391	56424728	12	355853	388	56424731	13	355852	387	56424732	0.267260676889405	1.7325120811729	1.7325120811729	0.188090399275456	0.603127199187034
chr15	58409568	58568873	+	LIPC	15	31842	6	159299	394	56621285	5	159300	395	56621284	8	159297	392	56621287	4	159301	396	56621283	4	159301	396	56621283	1	159304	399	56621280	6	159299	394	56621285	4	159301	396	56621283	0.432516704404723	1.71716822349117	1.71716822349117	0.190057965209308	0.603127199187034
chr15	83011660	83061845	+	AC024270.4	15	32378	0	50185	400	56730399	3	50182	397	56730402	2	50183	398	56730401	5	50180	395	56730404	3	50182	397	56730402	1	50184	399	56730400	1	50184	399	56730400	0	50185	400	56730399	0.696311831369583	1.70690192573238	1.70690192573238	0.191387823674212	0.603127199187034
chr15	99136322	99250581	-	TTC23	15	32666	4	114255	396	56666329	2	114257	398	56666327	1	114258	399	56666326	3	114256	397	56666328	1	114258	399	56666326	3	114256	397	56666328	1	114258	399	56666326	0	114259	400	56666325	0.696297862859702	1.70686701362138	1.70686701362138	0.191392364542019	0.603127199187034
chr15	30938940	30992628	-	MTMR10	15	31313	0	53688	400	56726896	1	53687	399	56726897	2	53686	398	56726898	0	53688	400	56726896	2	53686	398	56726898	2	53686	398	56726898	2	53686	398	56726898	1	53687	399	56726897	-0.849824342889972	1.65071065006487	-1.65071065006487	0.198862235419815	0.61631203843658
chr15	55202965	55271394	-	RAB27A	15	31791	2	68427	398	56712157	1	68428	399	56712156	2	68427	398	56712157	2	68427	398	56712157	0	68429	400	56712155	1	68428	399	56712156	1	68428	399	56712156	1	68428	399	56712156	0.849820330278792	1.65070244845992	1.65070244845992	0.19886335106887	0.61631203843658
chr15	48408312	48646709	-	FBN1	15	31681	2	238395	398	56542189	3	238394	397	56542190	4	238393	396	56542191	3	238394	397	56542190	7	238390	393	56542194	1	238396	399	56542188	4	238393	396	56542191	7	238390	393	56542194	-0.463957505741335	1.60984745783207	-1.60984745783207	0.204513246152838	0.628626781207493
chr15	28111039	28323179	-	HERC2	15	31260	6	212134	394	56568450	2	212138	398	56568446	5	212135	395	56568449	2	212138	398	56568446	3	212137	397	56568447	3	212137	397	56568447	1	212139	399	56568445	2	212138	398	56568446	0.514611063210982	1.52738556201803	1.52738556201803	0.216505249728781	0.66007698088043
chr15	33866226	34040204	-	AVEN	15	31355	7	173971	393	56606613	8	173970	392	56606614	6	173972	394	56606612	5	173973	395	56606611	3	173975	397	56606609	9	173969	391	56606615	4	173974	396	56606610	2	173976	398	56606608	0.37280603087534	1.48299236614548	1.48299236614548	0.223306925134616	0.675323362302268
chr15	36641185	36670097	-	AC013640.1	15	31397	2	28910	398	56751674	2	28910	398	56751674	3	28909	397	56751675	1	28911	399	56751673	2	28910	398	56751674	0	28912	400	56751672	1	28911	399	56751673	1	28911	399	56751673	0.695691199294746	1.36428035180143	1.36428035180143	0.242797034573747	0.706272007122189
chr15	56542951	56630592	-	AC090518.1	15	31816	4	87637	396	56692947	1	87640	399	56692944	1	87640	399	56692944	2	87639	398	56692945	0	87641	400	56692943	2	87639	398	56692945	1	87640	399	56692944	1	87640	399	56692944	0.695668020183832	1.36423399008345	1.36423399008345	0.242805039858477	0.706272007122189
chr15	35370879	35547165	-	DPH6	15	31388	3	176283	397	56604301	1	176285	399	56604299	3	176283	397	56604301	1	176285	399	56604299	1	176285	399	56604299	2	176284	398	56604300	1	176285	399	56604299	0	176286	400	56604298	0.695662282480032	1.36422247486189	1.36422247486189	0.242807028243353	0.706272007122189
chr15	71147649	71190029	-	THSD4-AS1	15	32091	0	42380	400	56738204	1	42379	399	56738205	1	42379	399	56738205	0	42380	400	56738204	1	42379	399	56738205	3	42377	397	56738207	0	42380	400	56738204	1	42379	399	56738205	-0.918187553592088	1.33113155543106	-1.33113155543106	0.24860401264845	0.706272007122189
chr15	41416103	41483563	+	RTF1	15	31507	1	67459	399	56713125	1	67459	399	56713125	2	67458	398	56713126	1	67459	399	56713125	0	67460	400	56713124	1	67459	399	56713125	0	67460	400	56713124	1	67459	399	56713125	0.918180974048657	1.33112164125487	1.33112164125487	0.248605774651069	0.706272007122189
chr15	38488102	38565814	-	RASGRP1	15	31414	1	77711	399	56702873	2	77710	398	56702874	2	77710	398	56702874	0	77712	400	56702872	0	77712	400	56702872	1	77711	399	56702873	0	77712	400	56702872	1	77711	399	56702873	0.918179507335605	1.33111946111603	1.33111946111603	0.248606162119539	0.706272007122189
chr15	29699366	29823503	-	TJP1	15	31280	0	124137	400	56656447	1	124136	399	56656448	1	124136	399	56656448	0	124137	400	56656447	1	124136	399	56656448	0	124137	400	56656447	3	124134	397	56656450	1	124136	399	56656448	-0.918175897973234	1.33111401525093	-1.33111401525093	0.248607129997377	0.706272007122189
chr15	97233245	97432086	+	LINC02253	15	32633	0	198841	400	56581743	1	198840	399	56581744	0	198841	400	56581743	1	198840	399	56581744	1	198840	399	56581744	1	198840	399	56581744	2	198839	398	56581745	1	198840	399	56581744	-0.918173628110894	1.33111054640904	-1.33111054640904	0.248607746507011	0.706272007122189
chr15	68577992	68727806	+	CORO2B	15	32046	5	149809	395	56630775	5	149809	395	56630775	6	149808	394	56630776	11	149803	389	56630781	7	149807	393	56630777	7	149807	393	56630777	8	149806	392	56630778	14	149800	386	56630784	-0.293435113547088	1.31601229008811	-1.31601229008811	0.251308975831701	0.707765887418059
chr15	74540176	74598131	+	ARID3B	15	32166	2	57953	398	56722631	4	57951	396	56722633	3	57952	397	56722632	2	57953	398	56722631	5	57950	395	56722634	6	57949	394	56722635	3	57952	397	56722632	3	57952	397	56722632	-0.439127088070616	1.30716635500721	-1.30716635500721	0.25290834377072	0.707765887418059
chr15	23756114	23856375	+	AC087490.1	15	31126	2	100259	398	56680325	4	100257	396	56680327	3	100258	397	56680326	4	100257	396	56680327	0	100261	400	56680323	3	100258	397	56680326	3	100258	397	56680326	2	100259	398	56680325	0.488665951498676	1.20988238933205	1.20988238933205	0.27135541563465	0.740384543212186
chr15	83016422	83068252	-	BTBD1	15	32379	0	51830	400	56728754	3	51827	397	56728757	2	51828	398	56728756	4	51826	396	56728758	3	51827	397	56728757	1	51829	399	56728755	1	51829	399	56728755	0	51830	400	56728754	0.590316963906909	1.16399793424353	1.16399793424353	0.280637944534696	0.740384543212186
chr15	42139033	42157636	-	PLA2G4F	15	31532	0	18603	400	56761981	0	18603	400	56761981	1	18602	399	56761982	0	18603	400	56761981	1	18602	399	56761982	1	18602	399	56761982	0	18603	400	56761981	1	18602	399	56761982	-1.09989074020327	1.04777464100334	-1.04777464100334	0.306020164241145	0.740384543212186
chr15	88877293	88896544	-	HAPLN3	15	32468	1	19250	399	56761334	0	19251	400	56761333	0	19251	400	56761333	0	19251	400	56761333	1	19250	399	56761334	1	19250	399	56761334	0	19251	400	56761333	1	19250	399	56761334	-1.09988983544842	1.04777385506895	-1.04777385506895	0.306020345642785	0.740384543212186
chr15	59638061	59658515	-	GTF2A2	15	31872	0	20454	400	56760130	0	20454	400	56760130	0	20454	400	56760130	1	20453	399	56760131	0	20454	400	56760130	1	20453	399	56760131	2	20452	398	56760132	0	20454	400	56760130	-1.09988830778967	1.04777236111113	-1.04777236111113	0.306020690463811	0.740384543212186
chr15	48312352	48332856	-	AC023355.2	15	31678	0	20504	400	56760080	0	20504	400	56760080	2	20502	398	56760082	1	20503	399	56760081	0	20504	400	56760080	1	20503	399	56760081	0	20504	400	56760080	0	20504	400	56760080	1.09988824817675	1.04777229770843	1.04777229770843	0.306020705097825	0.740384543212186
chr15	43276270	43303255	-	TGM7	15	31564	0	26985	400	56753599	0	26985	400	56753599	1	26984	399	56753600	0	26985	400	56753599	0	26985	400	56753599	1	26984	399	56753600	1	26984	399	56753600	1	26984	399	56753600	-1.09988239125223	1.04776640662749	-1.04776640662749	0.306022064825655	0.740384543212186
chr15	22999176	23040569	-	TUBGCP5	15	31113	1	41392	399	56739192	0	41393	400	56739191	0	41393	400	56739191	2	41391	398	56739193	1	41392	399	56739192	0	41393	400	56739191	0	41393	400	56739191	0	41393	400	56739191	1.0998759415819	1.04776003048755	1.04776003048755	0.306023536519384	0.740384543212186
chr15	84669537	84717460	-	SEC11A	15	32412	2	47921	398	56732663	1	47922	399	56732662	0	47923	400	56732661	0	47923	400	56732661	0	47923	400	56732661	0	47923	400	56732661	1	47922	399	56732662	0	47923	400	56732661	1.09987429561313	1.04775841714581	1.04775841714581	0.306023908900513	0.740384543212186
chr15	31325834	31377899	+	KLF13	15	31320	0	52065	400	56728519	1	52064	399	56728520	0	52065	400	56728519	0	52065	400	56728519	1	52064	399	56728520	0	52065	400	56728519	0	52065	400	56728519	2	52063	398	56728521	-1.09987346557357	1.047757430395	-1.047757430395	0.306024136656259	0.740384543212186
chr15	78437215	78501453	+	IREB2	15	32274	0	64238	400	56716346	3	64235	397	56716349	0	64238	400	56716346	0	64238	400	56716346	0	64238	400	56716346	1	64237	399	56716347	0	64238	400	56716346	0	64238	400	56716346	1.09987164571734	1.04775564881857	1.04775564881857	0.306024547869312	0.740384543212186
chr15	77419673	77485603	+	HMG20A	15	32246	0	65930	400	56714654	0	65930	400	56714654	1	65929	399	56714655	0	65930	400	56714654	2	65928	398	56714656	1	65929	399	56714655	0	65930	400	56714654	0	65930	400	56714654	-1.09987144596135	1.04775535070803	-1.04775535070803	0.306024616677512	0.740384543212186
chr15	64386835	64455303	+	TRIP4	15	31948	1	68467	399	56712117	0	68468	400	56712116	0	68468	400	56712116	0	68468	400	56712116	1	68467	399	56712117	0	68468	400	56712116	1	68467	399	56712117	1	68467	399	56712117	-1.09987116483803	1.04775508896273	-1.04775508896273	0.30602467709211	0.740384543212186
chr15	40487040	40558019	+	AC091045.2	15	31469	0	70979	400	56709605	2	70977	398	56709607	1	70978	399	56709606	0	70979	400	56709605	0	70979	400	56709605	0	70979	400	56709605	0	70979	400	56709605	1	70978	399	56709606	1.09987090649089	1.04775496372895	1.04775496372895	0.306024705997882	0.740384543212186
chr15	88802435	88875353	+	ACAN	15	32467	1	72917	399	56707667	1	72917	399	56707667	0	72918	400	56707666	1	72917	399	56707667	0	72918	400	56707666	1	72917	399	56707667	0	72918	400	56707666	0	72918	400	56707666	1.09987071916841	1.0477547452756	1.0477547452756	0.30602475642009	0.740384543212186
chr15	59437185	59523555	+	FAM81A	15	31870	0	86370	400	56694214	0	86370	400	56694214	0	86370	400	56694214	1	86369	399	56694215	1	86369	399	56694215	0	86370	400	56694214	1	86369	399	56694215	1	86369	399	56694215	-1.09986965118635	1.04775369087292	-1.04775369087292	0.306024999791701	0.740384543212186
chr15	56630180	56735086	-	ZNF280D	15	31817	1	104905	399	56675679	0	104906	400	56675678	1	104905	399	56675679	1	104905	399	56675679	0	104906	400	56675678	0	104906	400	56675678	0	104906	400	56675678	1	104905	399	56675679	1.09986862830359	1.04775259274174	1.04775259274174	0.30602525325676	0.740384543212186
chr15	41659411	41769941	+	MGA	15	31514	0	110530	400	56670054	0	110530	400	56670054	1	110529	399	56670055	0	110530	400	56670054	1	110529	399	56670055	2	110528	398	56670056	0	110530	400	56670054	0	110530	400	56670054	-1.09986838578903	1.04775239972514	-1.04775239972514	0.3060252978079	0.740384543212186
chr15	67064601	67195169	+	SMAD3	15	32026	0	130568	400	56650016	0	130568	400	56650016	0	130568	400	56650016	1	130567	399	56650017	0	130568	400	56650016	0	130568	400	56650016	2	130566	398	56650018	1	130567	399	56650017	-1.09986769155001	1.04775172844529	-1.04775172844529	0.306025452749467	0.740384543212186
chr15	68296531	68433163	-	ITGA11	15	32044	1	136631	399	56643953	1	136631	399	56643953	0	136632	400	56643952	1	136631	399	56643953	1	136631	399	56643953	0	136632	400	56643952	0	136632	400	56643952	0	136632	400	56643952	1.09986752159244	1.04775156530377	1.04775156530377	0.306025490405019	0.740384543212186
chr15	99564699	99716466	+	MEF2A	15	32676	0	151767	400	56628817	0	151767	400	56628817	1	151766	399	56628818	0	151767	400	56628817	0	151767	400	56628817	0	151767	400	56628817	2	151765	398	56628819	1	151766	399	56628818	-1.09986715665126	1.04775104198779	-1.04775104198779	0.30602561119437	0.740384543212186
chr15	61833681	61935738	+	AC009554.1	15	31899	6	102051	394	56678533	0	102057	400	56678527	0	102057	400	56678527	0	102057	400	56678527	0	102057	400	56678527	1	102056	399	56678528	1	102056	399	56678528	1	102056	399	56678528	0.695034831572962	1.02222561035887	1.02222561035887	0.311991669236867	0.745206680894582
chr15	73050709	73305205	+	NEO1	15	32125	2	254494	398	56526090	0	254496	400	56526088	0	254496	400	56526088	4	254492	396	56526092	0	254496	400	56526088	1	254495	399	56526089	1	254495	399	56526089	1	254495	399	56526089	0.695030429706793	1.02221915514383	1.02221915514383	0.311993197067865	0.745206680894582
chr15	70654553	70764558	-	UACA	15	32081	0	110005	400	56670579	4	110001	396	56670583	1	110004	399	56670580	2	110003	398	56670581	1	110004	399	56670580	2	110003	398	56670581	3	110002	397	56670582	5	110000	395	56670584	-0.454508375443466	0.901399854905321	-0.901399854905321	0.342406635746632	0.8025222785311
chr15	63907035	64041267	-	DAPK2	15	31937	1	134231	399	56646353	3	134229	397	56646355	2	134230	398	56646354	1	134231	399	56646353	4	134228	396	56646356	1	134231	399	56646353	2	134230	398	56646354	4	134228	396	56646356	-0.454506734682333	0.901396435350762	-0.901396435350762	0.342407551303138	0.8025222785311
chr15	67541702	67807114	+	MAP2K5	15	32033	4	265408	396	56515176	0	265412	400	56515172	4	265408	396	56515176	3	265409	397	56515175	1	265411	399	56515173	1	265411	399	56515173	2	265410	398	56515174	3	265409	397	56515175	0.454503052568652	0.901389136546641	0.901389136546641	0.342409505506603	0.8025222785311
chr15	82848982	82953720	-	HOMER2	15	32374	2	104736	398	56675848	1	104737	399	56675847	2	104736	398	56675848	3	104735	397	56675849	1	104737	399	56675847	1	104737	399	56675847	1	104737	399	56675847	2	104736	398	56675848	0.471893452129389	0.701421887482866	0.701421887482866	0.402306331537196	0.876497889480151
chr15	69297911	69407780	+	PAQR5	15	32060	2	109867	398	56670717	2	109867	398	56670717	0	109869	400	56670715	1	109868	399	56670716	4	109865	396	56670719	1	109868	399	56670716	2	109867	398	56670717	1	109868	399	56670716	-0.47189311770602	0.701421356221545	-0.701421356221545	0.402306509740979	0.876497889480151
chr15	87859750	88257747	-	NTRK3	15	32453	2	397995	398	56382589	2	397995	398	56382589	4	397993	396	56382591	0	397997	400	56382587	2	397995	398	56382589	0	397997	400	56382587	0	397997	400	56382587	3	397994	397	56382590	0.471888175805482	0.701414024064434	0.701414024064434	0.402308969216784	0.876497889480151
chr15	60488283	61230302	-	RORA	15	31883	1	742018	399	56038566	2	742017	398	56038567	1	742018	399	56038566	4	742015	396	56038569	0	742019	400	56038565	0	742019	400	56038565	4	742015	396	56038569	1	742018	399	56038566	0.471887302201886	0.701412671638536	0.701412671638536	0.402309422872678	0.876497889480151
chr15	84883653	84896046	+	SLC28A1	15	32419	0	12393	400	56768191	1	12392	399	56768192	0	12393	400	56768191	1	12392	399	56768192	2	12391	398	56768193	0	12393	400	56768191	1	12392	399	56768192	1	12392	399	56768192	-0.694439885481676	0.680888772738399	-0.680888772738399	0.409280846369212	0.876497889480151
chr15	65194759	65212473	-	CILP	15	31977	1	17713	399	56762871	2	17712	398	56762872	0	17714	400	56762870	1	17713	399	56762871	0	17714	400	56762870	0	17714	400	56762870	2	17712	398	56762872	0	17714	400	56762870	0.694427765141708	0.68087666851352	0.68087666851352	0.409285009874196	0.876497889480151
chr15	72241180	72273554	-	PARP6	15	32103	1	32373	399	56748211	0	32374	400	56748210	1	32373	399	56748211	0	32374	400	56748210	1	32373	399	56748211	0	32374	400	56748210	1	32373	399	56748211	2	32372	398	56748212	-0.694414982537709	0.680863976769615	-0.680863976769615	0.409289375535625	0.876497889480151
chr15	37933625	37967724	+	TMCO5A	15	31408	0	34099	400	56746485	1	34098	399	56746486	1	34098	399	56746486	0	34099	400	56746485	0	34099	400	56746485	2	34097	398	56746487	1	34098	399	56746486	1	34098	399	56746486	-0.694414201196401	0.680863342815428	-0.680863342815428	0.40928959360275	0.876497889480151
chr15	43825979	43867018	+	WDR76	15	31592	1	41038	399	56739546	0	41039	400	56739545	0	41039	400	56739545	1	41038	399	56739546	3	41036	397	56739548	0	41039	400	56739545	1	41038	399	56739546	0	41039	400	56739545	-0.694411721444071	0.680860699838377	-0.680860699838377	0.409290502734016	0.876497889480151
chr15	34140673	34211096	-	KATNBL1	15	31361	1	70422	399	56710162	0	70423	400	56710161	1	70422	399	56710162	0	70423	400	56710161	0	70423	400	56710161	2	70421	398	56710163	0	70423	400	56710161	2	70421	398	56710163	-0.69440663772213	0.680855570622953	-0.680855570622953	0.409292267090038	0.876497889480151
chr15	39933114	40035591	+	EIF2AK4	15	31438	2	102475	398	56678109	1	102476	399	56678108	0	102477	400	56678107	1	102476	399	56678108	0	102477	400	56678107	0	102477	400	56678107	1	102476	399	56678108	1	102476	399	56678108	0.694404416876331	0.680853364363429	0.680853364363429	0.409293026006282	0.876497889480151
chr15	75463250	75580315	-	PTPN9	15	32205	1	117064	399	56663520	2	117063	398	56663521	1	117064	399	56663520	0	117065	400	56663519	0	117065	400	56663519	1	117064	399	56663520	0	117065	400	56663519	1	117064	399	56663520	0.694403808859439	0.680852780904388	0.680852780904388	0.409293226706744	0.876497889480151
chr15	50557157	50687797	-	TRPM7	15	31721	0	130640	400	56649944	1	130639	399	56649945	1	130639	399	56649945	0	130640	400	56649944	0	130640	400	56649944	3	130637	397	56649947	0	130640	400	56649944	1	130639	399	56649945	-0.694403365035825	0.680852404810139	-0.680852404810139	0.409293356077152	0.876497889480151
chr15	98647538	98964530	+	IGF1R	15	32656	1	316991	399	56463593	1	316991	399	56463593	1	316991	399	56463593	1	316991	399	56463593	0	316992	400	56463592	0	316992	400	56463592	1	316991	399	56463593	1	316991	399	56463593	0.694401115062044	0.680850015123724	0.680850015123724	0.409294178092473	0.876497889480151
chr15	33309944	33866103	+	RYR3	15	31350	2	556157	398	56224427	0	556159	400	56224425	2	556157	398	56224427	0	556159	400	56224425	0	556159	400	56224425	2	556157	398	56224427	0	556159	400	56224425	0	556159	400	56224425	0.694400436793044	0.680849377764389	0.680849377764389	0.409294397334677	0.876497889480151
chr15	24822646	24978582	+	SNRPN	15	31136	2	155934	398	56624650	3	155933	397	56624651	2	155934	398	56624650	3	155933	397	56624651	3	155933	397	56624651	3	155933	397	56624651	6	155930	394	56624654	2	155934	398	56624650	-0.338997560311528	0.674838726510643	-0.674838726510643	0.411369676129351	0.876497889480151
chr15	26970180	27541984	+	GABRG3	15	31249	5	571799	395	56208785	4	571800	396	56208784	1	571803	399	56208781	2	571802	398	56208782	7	571797	393	56208787	3	571801	397	56208783	3	571801	397	56208783	3	571801	397	56208783	-0.290205908536343	0.578435902629281	-0.578435902629281	0.446926051017667	0.896903434731277
