chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	81426447	81755217	+	AC060809.1	15	32346	0	328770	393	56451821	0	328770	394	56451820	1	328769	389	56451825	6	328764	383	56451831	-0.260099930024333	0.514674800368084	-0.514674800368084	0.473122143225629	0.920883033620516
chr15	56917622	57288514	+	TCF12	15	31825	1	370891	392	56409700	1	370891	393	56409699	3	370889	387	56409705	3	370889	386	56409706	-0.247225754632655	0.528663274919381	-0.528663274919381	0.467169389183795	0.920883033620516
chr15	90528922	90645345	+	CRTC3	15	32528	1	116422	392	56664169	0	116423	394	56664167	1	116422	389	56664172	0	116423	389	56664172	-0.474183188589311	0.529129478643881	-0.529129478643881	0.466973074793778	0.920883033620516
chr15	81195878	81314058	+	IL16	15	32338	1	118179	392	56662412	1	118179	393	56662411	0	118180	390	56662414	0	118180	389	56662415	-0.489193035806212	0.566206040166435	-0.566206040166435	0.451770485956929	0.920883033620516
chr15	38865321	39119713	-	AC013652.1	15	31421	0	254392	393	56526199	0	254392	394	56526198	2	254390	388	56526204	3	254389	386	56526206	-0.340055921426394	0.647081804701884	-0.647081804701884	0.421157946691255	0.917522669577377
chr15	39799007	39921266	-	GPR176	15	31434	1	122258	392	56658333	1	122258	393	56658332	0	122259	390	56658335	0	122259	389	56658336	-0.52319802667016	0.655659428899526	-0.655659428899526	0.418096523448527	0.917522669577377
chr15	57590907	57714745	+	GCOM1	15	31835	0	123838	393	56656753	1	123837	393	56656753	0	123838	390	56656756	1	123837	388	56656758	-0.53605846257126	0.691503870439192	-0.691503870439192	0.405653329221195	0.905299503018034
chr15	93588866	93760799	+	AC110023.1	15	32587	1	171932	392	56608659	0	171933	394	56608657	1	171932	389	56608662	1	171932	388	56608663	-0.458933285211033	0.738758822888485	-0.738758822888485	0.390058761690381	0.881243869004194
chr15	48177437	48303786	+	SLC12A1	15	31675	2	126347	391	56654244	0	126349	394	56654241	0	126349	390	56654245	0	126349	389	56654246	-0.556176522749996	0.749843107885681	-0.749843107885681	0.3865259082868	0.881243869004194
chr15	32765543	33195714	-	FMN1	15	31346	1	430170	392	56350421	2	430169	392	56350421	3	430168	387	56350426	3	430168	386	56350427	-0.278124128683775	0.76015142333199	-0.76015142333199	0.383281139261963	0.881243869004194
chr15	80778342	80951776	+	CEMIP	15	32327	2	173432	391	56607159	1	173433	393	56607157	0	173434	390	56607160	0	173434	389	56607161	-0.467652096208596	0.769493021594826	-0.769493021594826	0.380373935850571	0.881243869004194
chr15	33866226	34040204	-	AVEN	15	31355	0	173978	393	56606613	2	173976	392	56606614	0	173978	390	56606616	1	173977	388	56606618	-0.470793450750612	0.780743788360269	-0.780743788360269	0.376913759373849	0.881243869004194
chr15	51447710	51623833	-	DMXL2	15	31741	0	176123	393	56604468	0	176123	394	56604467	0	176123	390	56604471	3	176120	386	56604475	-0.483085157212642	0.825676668166125	-0.825676668166125	0.363525652055493	0.881243869004194
chr15	72473329	72602987	+	ARIH1	15	32113	1	129657	392	56650934	0	129658	394	56650932	1	129657	389	56650937	0	129658	389	56650937	-0.582087327762501	0.829135329389828	-0.829135329389828	0.36252267672666	0.881243869004194
chr15	52307282	52530050	-	MYO5A	15	31771	3	222765	390	56557826	1	222767	393	56557823	0	222768	390	56557826	0	222768	389	56557827	-0.430535497555754	0.85740292675473	-0.85740292675473	0.354466486021298	0.881243869004194
chr15	51208056	51339596	-	CYP19A1	15	31732	0	131540	393	56649051	1	131539	393	56649051	0	131540	390	56649054	1	131539	388	56649056	-0.596531377678599	0.875408673848142	-0.875408673848142	0.349462297973973	0.881243869004194
chr15	55611543	55744152	-	PRTG	15	31804	1	132608	392	56647983	0	132609	394	56647981	0	132609	390	56647985	1	132608	388	56647987	-0.604644239948703	0.902060232430813	-0.902060232430813	0.342229887178933	0.881243869004194
chr15	31475397	31656339	-	OTUD7A	15	31321	0	180942	393	56599649	2	180940	392	56599650	0	180942	390	56599652	1	180941	388	56599654	-0.510164332210446	0.929854097390489	-0.929854097390489	0.334900840649367	0.881243869004194
chr15	99250361	99386202	+	LRRC28	15	32669	1	135840	392	56644751	1	135840	393	56644750	0	135841	390	56644753	0	135841	389	56644754	-0.628781520776602	0.984209200738405	-0.984209200738405	0.321161827024318	0.877203199185824
chr15	77100655	77421144	-	PEAK1	15	32245	2	320487	391	56460104	1	320488	393	56460102	1	320488	389	56460106	2	320487	387	56460108	-0.389235343553348	1.03419260157534	-1.03419260157534	0.309175976301252	0.870449287125064
chr15	97233245	97432086	+	LINC02253	15	32633	0	198841	393	56581750	1	198840	393	56581750	1	198840	389	56581754	1	198840	388	56581755	-0.604809966498871	1.35259420147486	-1.35259420147486	0.244825106551578	0.746716574982312
chr15	99564699	99716466	+	MEF2A	15	32676	1	151766	392	56628825	1	151766	393	56628824	0	151767	390	56628827	0	151767	389	56628828	-0.739924468236056	1.42033893213375	-1.42033893213375	0.233347624572354	0.725593339512568
chr15	31965430	32168880	+	CHRNA7	15	31323	1	203449	392	56577142	1	203449	393	56577141	1	203449	389	56577145	0	203450	389	56577145	-0.62780627668729	1.46975056918745	-1.46975056918745	0.225385052385044	0.723604641867774
chr15	24100826	24445011	+	PWRN1	15	31129	0	344185	393	56436406	3	344182	391	56436408	1	344184	389	56436410	2	344183	387	56436412	-0.460986797571323	1.48793185628165	-1.48793185628165	0.222537621456412	0.723604641867774
chr15	61852388	62061447	-	VPS13C	15	31900	1	209058	392	56571533	0	209059	394	56571531	2	209057	388	56571537	0	209059	389	56571536	-0.655101753812518	1.61649555823533	-1.61649555823533	0.203581125135814	0.677369925451892
chr15	87859750	88257747	-	NTRK3	15	32453	2	397995	391	56382596	2	397995	392	56382595	1	397996	389	56382598	2	397995	387	56382600	-0.452413960094632	1.66540723328944	-1.66540723328944	0.196874828676125	0.667186919402422
chr15	49858237	50120233	-	ATP8B4	15	31707	3	261993	390	56518598	0	261996	394	56518594	1	261995	389	56518599	0	261996	389	56518599	-0.593428366650952	1.72733594074816	-1.72733594074816	0.188751480403079	0.651726809693649
chr15	42942896	43107038	-	UBR1	15	31555	0	164142	393	56616449	0	164142	394	56616448	1	164141	389	56616453	1	164141	388	56616454	-0.818528725602846	1.79042541096715	-1.79042541096715	0.180874339436709	0.63753122653859
chr15	91852707	92165903	+	SLCO3A1	15	32561	1	313195	392	56467396	1	313195	393	56467395	3	313193	387	56467401	0	313196	389	56467399	-0.549050490017937	1.81703342643596	-1.81703342643596	0.177666802273888	0.63753122653859
chr15	29120253	29571723	-	FAM189A1	15	31273	4	451466	389	56329125	2	451468	392	56329122	2	451468	388	56329126	0	451470	389	56329125	-0.445254190833416	1.83727999043913	-1.83727999043913	0.17527008386913	0.63753122653859
chr15	57375504	57550727	+	CGNL1	15	31829	0	175223	393	56605368	1	175222	393	56605368	0	175223	390	56605371	1	175222	388	56605373	-0.884052199470788	2.14138632213144	-2.14138632213144	0.143372277536137	0.570372321502456
chr15	49154764	49331882	+	GALK2	15	31699	0	177118	393	56603473	0	177118	394	56603472	0	177118	390	56603476	2	177116	387	56603479	-0.894842436642513	2.20307814967236	-2.20307814967236	0.137735455088532	0.560124184026696
chr15	82924883	83103443	+	AC022558.2	15	32375	0	178560	393	56602031	2	178558	392	56602032	0	178560	390	56602034	0	178560	389	56602035	-0.902976437308314	2.25033199820609	-2.25033199820609	0.133585739567876	0.560124184026696
chr15	97339692	97523032	-	LINC02254	15	32635	0	183340	393	56597251	0	183340	394	56597250	1	183339	389	56597255	1	183339	388	56597256	-0.929478636484364	2.40882874059753	-2.40882874059753	0.120652608291854	0.538522617497789
chr15	83653087	84039427	+	ADAMTSL3	15	32391	1	386339	392	56394252	2	386338	392	56394252	1	386339	389	56394255	2	386338	387	56394257	-0.57727300635924	2.43280403094832	-2.43280403094832	0.118820186292996	0.538522617497789
chr15	25677270	25864330	-	ATP10A	15	31235	1	187059	392	56593532	0	187060	394	56593530	0	187060	390	56593534	1	187059	388	56593536	-0.949631488923454	2.53408226402098	-2.53408226402098	0.111411646936768	0.536535036563907
chr15	27754874	28100312	-	OCA2	15	31258	1	345437	392	56435154	3	345435	391	56435155	1	345437	389	56435157	0	345438	389	56435157	-0.647605994341653	2.62030783393857	-2.62030783393857	0.105503971448928	0.536311854865382
chr15	47811728	48006060	+	AC092078.2	15	31669	1	194331	392	56586260	0	194332	394	56586258	1	194331	389	56586263	0	194332	389	56586263	-0.987898708038543	2.78348516095866	-2.78348516095866	0.0952407121222787	0.497972866239343
chr15	46409308	46661103	+	AC012405.1	15	31656	1	251794	392	56528797	1	251794	393	56528796	1	251794	389	56528800	0	251795	389	56528800	-0.841856836726647	2.86286875664518	-2.86286875664518	0.0906457056175169	0.487887180235459
chr15	91407715	91605869	+	AC104035.1	15	32558	0	198154	393	56582437	0	198154	394	56582436	2	198152	388	56582442	0	198154	389	56582441	-1.0074427724078	2.91685975150176	-2.91685975150176	0.0876583035580181	0.486105137912646
chr15	73050709	73305205	+	NEO1	15	32125	0	254496	393	56526095	1	254495	393	56526095	1	254495	389	56526099	1	254495	388	56526100	-0.852574504827258	2.94821591885557	-2.94821591885557	0.0859724192795097	0.486105137912646
chr15	51036487	51293912	+	MIR4713HG	15	31729	1	257424	392	56523167	0	257425	394	56523165	0	257425	390	56523169	2	257423	387	56523172	-0.864069653243091	3.04153893923649	-3.04153893923649	0.0811589428989543	0.47909956614544
chr15	60488283	61230302	-	RORA	15	31883	0	742019	393	56038572	4	742015	390	56038575	3	742016	387	56038578	6	742013	383	56038582	-0.458569331980284	3.16780737369118	-3.16780737369118	0.0751032094309634	0.458129577528877
chr15	53977200	54628707	+	UNC13C	15	31786	1	651506	392	56129085	3	651504	391	56129086	4	651503	386	56129091	3	651504	386	56129091	-0.495210007530187	3.17226533930807	-3.17226533930807	0.0748984941867622	0.458129577528877
chr15	85379602	85749355	+	AKAP13	15	32426	1	369752	392	56410839	0	369753	394	56410837	2	369751	388	56410843	2	369751	387	56410844	-0.716059211720384	3.28548042237526	-3.28548042237526	0.0698951701088026	0.458129577528877
chr15	67541702	67807114	+	MAP2K5	15	32033	1	265411	392	56515180	0	265412	394	56515178	2	265410	388	56515184	0	265412	389	56515183	-0.894765975894354	3.29995799516473	-3.29995799516473	0.0692816548487681	0.458129577528877
chr15	56652487	56919571	-	AC090517.4	15	31819	2	267082	391	56513509	1	267083	393	56513507	0	267084	390	56513510	0	267084	389	56513511	-0.901075459010563	3.35476226718311	-3.35476226718311	0.0670108859397077	0.458129577528877
chr15	36889203	37101549	-	MEIS2	15	31400	0	212346	393	56568245	0	212346	394	56568244	0	212346	390	56568248	2	212344	387	56568251	-1.07686630597718	3.42482964515511	-3.42482964515511	0.0642228688845127	0.458129577528877
chr15	87325828	87704825	-	AC020687.1	15	32449	0	378997	393	56401594	1	378996	393	56401594	2	378995	388	56401599	2	378995	387	56401600	-0.740916251151843	3.55018905264296	-3.55018905264296	0.059538666262912	0.458129577528877
chr15	86078972	87029052	+	AGBL1	15	32442	2	950078	391	55830513	5	950075	389	55830515	2	950078	388	55830516	8	950072	381	55830523	-0.43861732060676	3.75037221904495	-3.75037221904495	0.0527957532475959	0.439164674741366
chr15	61298790	61636449	-	AC104574.2	15	31895	0	337659	393	56442932	1	337658	393	56442932	1	337658	389	56442936	2	337657	387	56442938	-0.848476120337914	3.88264635505766	-3.88264635505766	0.0487876000858813	0.42514908646268
chr15	71822290	72119150	-	MYO9A	15	32096	2	296858	391	56483733	0	296860	394	56483730	1	296859	389	56483735	0	296860	389	56483735	-1.00730019392859	4.36804101598682	-4.36804101598682	0.0366190673117069	0.370012892533743
chr15	24557059	24912924	+	AC090983.2	15	31134	0	355865	393	56424726	3	355862	391	56424728	0	355865	390	56424729	1	355864	388	56424731	-0.901313814720317	4.47034999565949	-4.47034999565949	0.0344879264502208	0.370012892533743
chr15	67253785	67501804	+	IQCH	15	32029	0	248019	393	56532572	0	248019	394	56532571	1	248018	389	56532576	1	248018	388	56532577	-1.23278579875143	4.7768665538606	-4.7768665538606	0.0288445610971354	0.329909667548486
chr15	98647538	98964530	+	IGF1R	15	32656	1	316991	392	56463600	0	316992	394	56463598	2	316990	388	56463604	0	316992	389	56463603	-1.07327272888466	5.08871270764939	-5.08871270764939	0.0240820613181719	0.293801148081697
chr15	49326969	49621818	-	FAM227B	15	31702	0	294849	393	56485742	0	294849	394	56485741	1	294848	389	56485746	1	294848	388	56485747	-1.4065728389604	6.67724629429722	-6.67724629429722	0.00976513684101143	0.162456367445918
chr15	26970180	27541984	+	GABRG3	15	31249	2	571802	391	56208789	1	571803	393	56208787	3	571801	387	56208793	0	571804	389	56208791	-0.972646853732826	8.00548458168487	-8.00548458168487	0.00466358809266554	0.0948262912175326
chr15	71095951	71783383	+	THSD4	15	32089	1	687431	392	56093160	2	687430	392	56093160	4	687428	386	56093166	1	687431	388	56093164	-0.869907487439716	8.19025953948585	-8.19025953948585	0.0042115897951458	0.0948262912175326
chr15	47183100	47774221	+	SEMA6D	15	31661	2	591119	391	56189472	1	591120	393	56189470	2	591119	388	56189475	1	591120	388	56189475	-1.00621512250049	8.67920623384271	-8.67920623384271	0.00321861139106794	0.0948262912175326
chr15	65895078	66254747	-	MEGF11	15	31999	0	359669	393	56420922	2	359667	392	56420923	0	359669	390	56420925	0	359669	389	56420926	-1.6064421528681	9.47393568247207	-9.47393568247207	0.00208411764328853	0.0762787057443602
chr15	33309944	33866103	+	RYR3	15	31350	2	556157	391	56224434	1	556158	393	56224432	1	556158	389	56224436	1	556158	388	56224437	-1.12758926171798	9.53677994348982	-9.53677994348982	0.00201394764751506	0.0762787057443602
chr15	76347903	76906340	-	SCAPER	15	32235	2	558435	391	56222156	2	558435	392	56222155	0	558437	390	56222157	1	558436	388	56222159	-1.13171737330555	9.6223976706242	-9.6223976706242	0.00192218620832574	0.0762787057443602
