chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	47359429	47397732	-	AC023905.1	15	31664	0	38303	400	56742281	1	38302	398	56742283	0	38303	400	56742281	0	38303	400	56742281	1	38302	378	56742303	1	38302	384	56742297	0	38303	384	56742297	2	38301	379	56742302	-1.43307270105435	2.06737839328707	-2.06737839328707	0.150479997085167	0.601577744106168
chr15	84669537	84717460	-	SEC11A	15	32412	1	47922	399	56732662	0	47923	399	56732662	0	47923	400	56732661	0	47923	400	56732661	0	47923	379	56732682	1	47922	384	56732677	2	47921	382	56732679	1	47922	380	56732681	-1.43306877038762	2.06737256256747	-2.06737256256747	0.150480572522004	0.601577744106168
chr15	50557157	50687797	-	TRPM7	15	31721	0	130640	400	56649944	1	130639	398	56649946	0	130640	400	56649944	0	130640	400	56649944	0	130640	379	56649965	0	130640	385	56649959	3	130637	381	56649963	1	130639	380	56649964	-1.4330588615427	2.06735774454137	-2.06735774454137	0.150482034932133	0.601577744106168
chr15	83446340	83618743	+	SH3GL3	15	32390	0	172403	400	56608181	0	172403	399	56608182	1	172402	399	56608182	0	172403	400	56608181	0	172403	379	56608202	0	172403	385	56608196	2	172401	382	56608199	2	172401	379	56608202	-1.43305747107336	2.06735557763022	-2.06735557763022	0.150482248788737	0.601577744106168
chr15	42942896	43107038	-	UBR1	15	31555	1	164141	399	56616443	4	164138	395	56616447	3	164139	397	56616445	3	164139	397	56616445	3	164139	376	56616466	1	164141	384	56616458	1	164141	383	56616459	0	164142	381	56616461	0.747329310750046	2.05563270224957	2.05563270224957	0.15164425128438	0.601577744106168
chr15	71147649	71190029	-	THSD4-AS1	15	32091	1	42379	399	56738205	1	42379	398	56738206	3	42377	397	56738207	1	42379	399	56738205	0	42380	379	56738225	0	42380	385	56738219	1	42379	383	56738221	1	42379	380	56738224	1.05632158977096	1.92266950132034	1.92266950132034	0.165562674620696	0.642677501520595
chr15	92818539	92898743	+	LINC01578	15	32578	4	80200	396	56700384	1	80203	398	56700382	0	80204	400	56700380	1	80203	399	56700381	0	80204	379	56700401	0	80204	385	56700395	2	80202	382	56700398	0	80204	381	56700399	1.05631046134386	1.92264729108138	1.92264729108138	0.165565118120264	0.642677501520595
chr15	43232589	43267928	-	TGM5	15	31562	0	35339	400	56745245	0	35339	399	56745246	3	35336	397	56745248	0	35339	400	56745245	0	35339	379	56745266	3	35336	382	56745263	3	35336	381	56745264	1	35338	380	56745265	-0.894801724332097	1.83550716169702	-1.83550716169702	0.175478449560564	0.643057172358766
chr15	29699366	29823503	-	TJP1	15	31280	0	124137	400	56656447	1	124136	398	56656449	0	124137	400	56656447	2	124135	398	56656449	2	124135	377	56656470	2	124135	383	56656464	2	124135	382	56656465	1	124136	380	56656467	-0.894781482190783	1.83546702573949	-1.83546702573949	0.175483170159114	0.643057172358766
chr15	72199028	72232190	-	PKM	15	32102	1	33161	399	56747423	0	33162	399	56747423	1	33161	399	56747423	2	33160	398	56747424	0	33162	379	56747443	0	33162	385	56747437	1	33161	383	56747439	0	33162	381	56747441	1.34340263714408	1.79836386503303	1.79836386503303	0.179910421538862	0.643057172358766
chr15	90101648	90138016	+	IDH2-DT	15	32512	0	36368	400	56744216	2	36366	397	56744219	0	36368	400	56744216	2	36366	398	56744218	0	36368	379	56744237	0	36368	385	56744231	0	36368	384	56744232	1	36367	380	56744236	1.3434006433331	1.79836094484199	1.79836094484199	0.179910775025733	0.643057172358766
chr15	45447761	45497281	+	AC025580.2	15	31642	0	49520	400	56731064	2	49518	397	56731067	1	49519	399	56731065	1	49519	399	56731065	0	49520	379	56731085	1	49519	384	56731080	0	49520	384	56731080	0	49520	381	56731083	1.3433951659717	1.79835260298569	1.79835260298569	0.179911784805422	0.643057172358766
chr15	34140673	34211096	-	KATNBL1	15	31361	2	70421	398	56710163	0	70423	399	56710162	2	70421	398	56710163	0	70423	400	56710161	1	70422	378	56710183	0	70423	385	56710176	0	70423	384	56710177	0	70423	381	56710180	1.34339067030082	1.79834603049676	1.79834603049676	0.179912580408234	0.643057172358766
chr15	26865910	26948752	+	GABRA5	15	31248	3	82839	397	56697745	0	82842	399	56697743	0	82842	400	56697742	1	82841	399	56697743	0	82842	379	56697763	0	82842	385	56697757	1	82841	383	56697759	0	82842	381	56697761	1.34338907365848	1.79834368017328	1.79834368017328	0.179912864916962	0.643057172358766
chr15	35918891	36049537	+	LINC02853	15	31391	2	130644	398	56649940	0	130646	399	56649939	2	130644	398	56649940	0	130646	400	56649938	0	130646	379	56649959	0	130646	385	56649953	1	130645	383	56649955	0	130646	381	56649957	1.34338576069277	1.79833841299114	1.79833841299114	0.179913502515887	0.643057172358766
chr15	83021570	83090782	+	AC024270.2	15	32382	1	69211	399	56711373	1	69211	398	56711374	2	69210	398	56711374	2	69210	398	56711374	5	69207	374	56711398	3	69209	382	56711390	1	69211	383	56711389	2	69210	379	56711393	-0.654379547141115	1.73425527964719	-1.73425527964719	0.187868370066893	0.664906682295572
chr15	71095951	71783383	+	THSD4	15	32089	15	687417	385	56093167	8	687424	391	56093161	14	687418	386	56093166	8	687424	392	56093160	5	687427	374	56093178	9	687423	376	56093176	7	687425	377	56093175	11	687421	370	56093182	0.303561914237108	1.70371154391614	1.70371154391614	0.191803302569937	0.672242642987836
chr15	83016422	83068252	-	BTBD1	15	32379	1	51829	399	56728755	1	51829	398	56728756	2	51828	398	56728756	3	51827	397	56728757	5	51825	374	56728780	3	51827	382	56728772	2	51828	382	56728772	2	51828	379	56728775	-0.587277336708405	1.57428689264634	-1.57428689264634	0.209585543569642	0.727503665660009
chr15	40593019	40664342	+	KNL1	15	31474	3	71320	397	56709264	4	71319	395	56709266	2	71321	398	56709263	1	71322	399	56709262	3	71320	376	56709285	0	71323	385	56709276	1	71322	383	56709278	1	71322	380	56709281	0.651397990095005	1.48971609171713	1.48971609171713	0.222260515038438	0.752097202267138
chr15	32640675	32697098	+	SCG5	15	31342	4	56419	396	56724165	1	56422	398	56724163	2	56421	398	56724163	0	56423	400	56724161	0	56423	379	56724182	1	56422	384	56724177	0	56423	384	56724177	2	56421	379	56724182	0.804974138617538	1.47621859730862	1.47621859730862	0.224367096320027	0.752097202267138
chr15	97272171	97320321	-	AC020704.1	15	32634	1	48149	399	56732435	1	48149	398	56732436	0	48150	400	56732434	0	48150	400	56732434	1	48149	378	56732456	1	48149	384	56732450	2	48148	382	56732452	1	48149	380	56732454	-0.963095042124232	1.46930485893972	-1.46930485893972	0.22545540332584	0.752097202267138
chr15	45704077	45848885	+	AC068722.1	15	31652	0	144808	400	56635776	0	144808	399	56635777	0	144808	400	56635776	2	144806	398	56635778	1	144807	378	56635798	1	144807	384	56635792	2	144806	382	56635794	1	144807	380	56635796	-0.963084645369291	1.46928932912124	-1.46928932912124	0.225457855028654	0.752097202267138
chr15	36578625	36810244	+	C15orf41	15	31396	7	231612	393	56548972	7	231612	392	56548973	9	231610	391	56548974	4	231615	396	56548969	6	231613	373	56548992	3	231616	382	56548983	4	231615	380	56548985	5	231614	376	56548989	0.365897542189086	1.45263024426822	1.45263024426822	0.228106376067612	0.752097202267138
chr15	55826921	55918131	-	NEDD4	15	31806	1	91209	399	56689375	3	91207	396	56689378	2	91208	398	56689376	2	91208	398	56689376	5	91205	374	56689400	3	91207	382	56689392	3	91207	381	56689393	2	91208	379	56689395	-0.5338093136871	1.4459998740349	-1.4459998740349	0.229170892657577	0.752097202267138
chr15	61298790	61636449	-	AC104574.2	15	31895	2	337657	398	56442927	1	337658	398	56442927	0	337659	400	56442925	2	337657	398	56442927	0	337659	379	56442946	1	337658	384	56442941	1	337658	383	56442942	0	337659	381	56442944	0.87335110217296	1.20009338410455	1.20009338410455	0.273303014618965	0.812315016103264
chr15	56087279	56244879	-	RFX7	15	31808	1	157599	399	56622985	2	157598	397	56622987	4	157596	396	56622988	1	157599	399	56622985	0	157600	379	56623005	1	157599	384	56623000	2	157598	382	56623002	1	157599	380	56623004	0.650784895109687	1.19062755636696	1.19062755636696	0.275203007283267	0.812315016103264
chr15	56917622	57288514	+	TCF12	15	31825	3	370889	397	56409695	0	370892	399	56409693	3	370889	397	56409695	5	370887	395	56409697	4	370888	375	56409717	4	370888	381	56409711	4	370888	380	56409712	4	370888	377	56409715	-0.423078080122164	1.17878309117805	-1.17878309117805	0.277603873286492	0.812315016103264
chr15	51938024	51972778	-	LEO1	15	31756	1	34753	399	56745831	0	34754	399	56745831	2	34752	398	56745832	0	34754	400	56745830	1	34753	378	56745852	0	34754	385	56745845	1	34753	383	56745847	4	34750	377	56745853	-0.739987508221145	1.16151683994394	-1.16151683994394	0.281151183194361	0.812315016103264
chr15	36889203	37101549	-	MEIS2	15	31400	7	212339	393	56568245	4	212342	395	56568243	2	212344	398	56568240	3	212343	397	56568241	2	212344	377	56568261	5	212341	380	56568258	2	212344	382	56568256	1	212345	380	56568258	0.428740853176982	1.15109895817295	1.15109895817295	0.283319217330566	0.812315016103264
chr15	36438971	36445512	-	AC087516.2	15	31395	0	6541	400	56774043	0	6541	399	56774044	0	6541	400	56774043	1	6540	399	56774044	1	6540	378	56774065	0	6541	385	56774058	1	6540	383	56774060	1	6540	380	56774063	-1.14479196694029	1.13950417886372	-1.13950417886372	0.285757121389912	0.812315016103264
chr15	20343735	20359159	+	AC026495.1	15	31055	0	15424	400	56765160	0	15424	399	56765161	1	15423	399	56765161	0	15424	400	56765160	1	15423	378	56765182	2	15422	383	56765177	0	15424	384	56765176	0	15424	381	56765179	-1.14474793829816	1.13946035616391	-1.13946035616391	0.28576638584712	0.812315016103264
chr15	60641053	60659791	+	AC009560.4	15	31887	0	18738	400	56761846	1	18737	398	56761848	0	18738	400	56761846	0	18738	400	56761846	1	18737	378	56761868	0	18738	385	56761861	0	18738	384	56761862	2	18736	379	56761867	-1.14474220470928	1.13945455072098	-1.13945455072098	0.285767613191184	0.812315016103264
chr15	74409288	74434958	-	SEMA7A	15	32159	0	25670	400	56754914	0	25670	399	56754915	1	25669	399	56754915	0	25670	400	56754914	0	25670	379	56754935	1	25669	384	56754930	0	25670	384	56754930	2	25668	379	56754935	-1.1447349986614	1.13944729804643	-1.13944729804643	0.285769146507717	0.812315016103264
chr15	89040273	89077215	+	AC013565.1	15	32470	0	36942	400	56743642	1	36941	398	56743644	0	36942	400	56743642	0	36942	400	56743642	2	36940	377	56743665	1	36941	384	56743658	0	36942	384	56743658	0	36942	381	56743661	-1.1447290552687	1.139441338295	-1.139441338295	0.28577040649009	0.812315016103264
chr15	42272657	42314833	+	GANC	15	31537	0	42176	400	56738408	0	42176	399	56738409	1	42175	399	56738409	0	42176	400	56738408	0	42176	379	56738429	2	42174	383	56738425	1	42175	383	56738425	0	42176	381	56738427	-1.14472737560843	1.13943984310026	-1.13943984310026	0.285770722598173	0.812315016103264
chr15	78437215	78501453	+	IREB2	15	32274	1	64237	399	56716347	0	64238	399	56716347	0	64238	400	56716346	0	64238	400	56716346	1	64237	378	56716368	1	64237	384	56716362	0	64238	384	56716362	1	64237	380	56716366	-1.14472330412285	1.13943570172705	-1.13943570172705	0.285771598153029	0.812315016103264
chr15	64386835	64455303	+	TRIP4	15	31948	1	68467	399	56712117	0	68468	399	56712117	0	68468	400	56712116	0	68468	400	56712116	0	68468	379	56712137	2	68466	383	56712133	0	68468	384	56712132	1	68467	380	56712136	-1.14472282326626	1.13943524648494	-1.13943524648494	0.285771694398956	0.812315016103264
chr15	56630180	56735086	-	ZNF280D	15	31817	0	104906	400	56675678	1	104905	398	56675680	0	104906	400	56675678	0	104906	400	56675678	2	104904	377	56675701	0	104906	385	56675693	1	104905	383	56675695	0	104906	381	56675697	-1.14472028693005	1.13943280016247	-1.13943280016247	0.285772211593845	0.812315016103264
chr15	57375504	57550727	+	CGNL1	15	31829	0	175223	400	56605361	0	175223	399	56605362	1	175222	399	56605362	0	175223	400	56605361	2	175221	377	56605384	1	175222	384	56605377	0	175223	384	56605377	0	175223	381	56605380	-1.14471837464521	1.13943059023586	-1.13943059023586	0.28577267881158	0.812315016103264
chr15	56652487	56919571	-	AC090517.4	15	31819	0	267084	400	56513500	1	267083	398	56513502	0	267084	400	56513500	0	267084	400	56513500	2	267082	377	56513523	0	267084	385	56513515	1	267083	383	56513517	0	267084	381	56513519	-1.14471739372131	1.1394297004008	-1.1394297004008	0.28577286693879	0.812315016103264
chr15	62560364	62844631	+	TLN2	15	31913	0	284267	400	56496317	0	284267	399	56496318	0	284267	400	56496317	1	284266	399	56496318	0	284267	379	56496338	0	284267	385	56496332	1	284266	383	56496334	2	284265	379	56496338	-1.14471728065698	1.13942967314506	-1.13942967314506	0.285772872701148	0.812315016103264
chr15	42574605	42720998	+	STARD9	15	31548	3	146390	397	56634194	2	146391	397	56634194	4	146389	396	56634195	3	146390	397	56634194	5	146388	374	56634217	4	146389	381	56634210	4	146389	380	56634211	4	146389	377	56634214	-0.396727727986568	1.11506634188117	-1.11506634188117	0.290983283831218	0.820663792680232
chr15	83011660	83061845	+	AC024270.4	15	32378	1	50184	399	56730400	2	50183	397	56730402	2	50183	398	56730401	3	50182	397	56730402	5	50180	374	56730425	3	50182	382	56730417	2	50183	382	56730417	2	50183	379	56730420	-0.453113410455462	1.00090565353457	-1.00090565353457	0.31709146540928	0.837599024852226
chr15	82924883	83103443	+	AC022558.2	15	32375	1	178559	399	56602025	2	178558	397	56602027	2	178558	398	56602026	3	178557	397	56602027	5	178555	374	56602050	3	178557	382	56602042	2	178558	382	56602042	2	178558	379	56602045	-0.4530990843661	1.00087735269335	-1.00087735269335	0.317098307283423	0.837599024852226
chr15	40928339	40939073	+	DLL4	15	31491	2	10732	398	56769852	1	10733	398	56769852	0	10734	400	56769850	0	10734	400	56769850	0	10734	379	56769871	1	10733	384	56769866	0	10734	384	56769866	0	10734	381	56769869	1.05511776406678	0.960185895804898	0.960185895804898	0.327140045922257	0.837599024852226
chr15	70570957	70587606	-	LINC02204	15	32078	1	16648	399	56763936	1	16648	398	56763937	1	16648	399	56763936	0	16649	400	56763935	0	16649	379	56763956	0	16649	385	56763950	0	16649	384	56763951	1	16648	380	56763955	1.05510121364507	0.960169255646178	0.960169255646178	0.327144237638151	0.837599024852226
chr15	78263085	78282196	+	DNAJA4	15	32267	1	19110	399	56761474	0	19111	399	56761474	0	19111	400	56761473	2	19109	398	56761475	0	19111	379	56761494	0	19111	385	56761488	1	19110	383	56761490	0	19111	381	56761492	1.05509734452327	0.960165359792882	0.960165359792882	0.327145219027909	0.837599024852226
chr15	40087889	40109879	-	BMF	15	31443	0	21990	400	56758594	1	21989	398	56758596	2	21988	398	56758596	0	21990	400	56758594	0	21990	379	56758615	0	21990	385	56758609	1	21989	383	56758611	0	21990	381	56758613	1.0550939190063	0.960162040617433	0.960162040617433	0.327146055151997	0.837599024852226
chr15	73925461	73952136	+	LOXL1	15	32139	0	26675	400	56753909	1	26674	398	56753911	0	26675	400	56753909	2	26673	398	56753911	1	26674	378	56753931	0	26675	385	56753924	0	26675	384	56753925	0	26675	381	56753928	1.05508992535014	0.960158167290501	0.960158167290501	0.327147030874398	0.837599024852226
chr15	71791637	71818259	+	NR2E3	15	32094	0	26622	400	56753962	1	26621	398	56753964	1	26621	399	56753963	1	26621	399	56753963	0	26622	379	56753983	0	26622	385	56753977	0	26622	384	56753978	1	26621	380	56753982	1.05508996266815	0.960158077694359	0.960158077694359	0.327147053444437	0.837599024852226
chr15	84717473	84747837	-	AC012291.3	15	32414	2	30362	398	56750222	0	30364	399	56750221	0	30364	400	56750220	1	30363	399	56750221	0	30364	379	56750241	1	30363	384	56750236	0	30364	384	56750236	0	30364	381	56750239	1.05508764797723	0.960155691296677	0.960155691296677	0.327147654599301	0.837599024852226
chr15	89830598	89894994	-	AP3S2	15	32498	1	64395	399	56716189	0	64396	399	56716189	1	64395	399	56716189	1	64395	399	56716189	1	64395	378	56716210	0	64396	385	56716203	0	64396	384	56716204	0	64396	381	56716207	1.05507894517596	0.960147092700936	0.960147092700936	0.327149820674419	0.837599024852226
chr15	22014232	22095857	+	AC134980.3	15	31098	1	81624	399	56698960	0	81625	399	56698960	1	81624	399	56698960	1	81624	399	56698960	0	81625	379	56698980	0	81625	385	56698974	1	81624	383	56698976	0	81625	381	56698978	1.05507730617817	0.96014555968577	0.96014555968577	0.327150206858777	0.837599024852226
chr15	59437185	59523555	+	FAM81A	15	31870	1	86369	399	56694215	2	86368	397	56694217	0	86370	400	56694214	0	86370	400	56694214	0	86370	379	56694235	0	86370	385	56694229	0	86370	384	56694230	1	86369	380	56694234	1.05507696962074	0.960145061850199	0.960145061850199	0.32715033226948	0.837599024852226
chr15	48823740	48964919	-	SHC4	15	31690	1	141178	399	56639406	1	141178	398	56639407	0	141179	400	56639405	1	141178	399	56639406	0	141179	379	56639426	1	141178	384	56639421	0	141179	384	56639421	0	141179	381	56639424	1.05507472186605	0.960142944473773	0.960142944473773	0.327150865662504	0.837599024852226
chr15	78624110	78642210	-	CHRNB4	15	32283	2	18098	398	56762486	4	18096	395	56762489	0	18100	400	56762484	0	18100	400	56762484	0	18100	379	56762505	2	18098	383	56762501	1	18099	383	56762501	0	18100	381	56762503	0.650219226455526	0.892182306328323	0.892182306328323	0.34488660803104	0.876789193656377
chr15	91852707	92165903	+	SLCO3A1	15	32561	3	313193	397	56467391	1	313195	398	56467390	5	313191	395	56467393	6	313190	394	56467394	0	313196	379	56467409	3	313193	382	56467406	2	313194	382	56467406	5	313191	376	56467412	0.363567741713479	0.801842426561052	0.801842426561052	0.370543084557422	0.935426947728875
chr15	74488601	74516959	+	AC012435.3	15	32164	0	28358	400	56752226	1	28357	398	56752228	1	28357	399	56752227	0	28358	400	56752226	0	28358	379	56752247	1	28357	384	56752242	1	28357	383	56752243	2	28356	379	56752247	-0.739297589065999	0.773608664982021	-0.773608664982021	0.379102992913003	0.937378012252606
chr15	61860108	61894164	+	AC009554.2	15	31901	1	34055	399	56746529	1	34055	398	56746530	0	34056	400	56746528	0	34056	400	56746528	1	34055	378	56746550	1	34055	384	56746544	0	34056	384	56746544	2	34054	379	56746549	-0.739294638946444	0.773605771231814	-0.773605771231814	0.379103884418809	0.937378012252606
chr15	48988637	49047446	-	SECISBP2L	15	31693	0	58809	400	56721775	1	58808	398	56721777	1	58808	399	56721776	0	58809	400	56721775	2	58807	377	56721798	1	58808	384	56721791	0	58809	384	56721791	1	58808	380	56721795	-0.739288459269468	0.773599589520018	-0.773599589520018	0.379105788888865	0.937378012252606
chr15	92392880	92468728	+	ST8SIA2	15	32564	5	75843	395	56704741	3	75845	396	56704740	3	75845	397	56704739	5	75843	395	56704741	2	75846	377	56704759	2	75846	383	56704753	2	75846	382	56704754	5	75843	376	56704760	0.332781542016883	0.727267984577338	0.727267984577338	0.39377017692078	0.967013835839466
chr15	67541702	67807114	+	MAP2K5	15	32033	4	265408	396	56515176	7	265405	392	56515180	2	265410	398	56515174	2	265410	398	56515174	5	265407	374	56515198	8	265404	377	56515195	2	265410	382	56515190	4	265408	377	56515195	-0.284236515751215	0.675107553921407	-0.675107553921407	0.411276528497549	0.973856677081328
chr15	67253785	67501804	+	IQCH	15	32029	2	248017	398	56532567	3	248016	396	56532569	3	248016	397	56532568	4	248015	396	56532569	1	248018	378	56532587	3	248016	382	56532583	1	248018	383	56532582	3	248016	378	56532587	0.36299141997431	0.640450255959877	0.640450255959877	0.423547799995152	0.973856677081328
chr15	63041631	63066093	+	TPM1	15	31919	0	24462	400	56756122	0	24462	399	56756123	1	24461	399	56756123	3	24459	397	56756125	1	24461	378	56756144	0	24462	385	56756137	0	24462	384	56756138	1	24461	380	56756142	0.649598611535717	0.594207981630461	0.594207981630461	0.440796516014495	0.973856677081328
chr15	58986654	59097419	+	RNF111	15	31858	1	110764	399	56669820	1	110764	398	56669821	1	110764	399	56669820	1	110764	399	56669820	0	110765	379	56669840	0	110765	385	56669834	1	110764	383	56669836	1	110764	380	56669839	0.649582684677128	0.594192047123215	0.594192047123215	0.440802643093511	0.973856677081328
chr15	75463250	75580315	-	PTPN9	15	32205	2	117063	398	56663521	1	117064	398	56663521	1	117064	399	56663520	0	117065	400	56663519	0	117065	379	56663540	0	117065	385	56663534	2	117063	382	56663537	0	117065	381	56663538	0.649582441712069	0.594191925410996	0.594191925410996	0.440802689894357	0.973856677081328
chr15	49858237	50120233	-	ATP8B4	15	31707	1	261995	399	56518589	0	261996	399	56518589	2	261994	398	56518590	1	261995	399	56518589	0	261996	379	56518609	1	261995	384	56518604	1	261995	383	56518605	0	261996	381	56518607	0.649580078215891	0.594189575174823	0.594189575174823	0.440803593609889	0.973856677081328
chr15	56364426	56445874	+	TEX9	15	31811	0	81448	400	56699136	1	81447	398	56699138	2	81446	398	56699138	5	81443	395	56699141	1	81447	378	56699158	0	81448	385	56699151	2	81446	382	56699154	2	81446	379	56699157	0.426988250259098	0.573175683151931	0.573175683151931	0.448999736891964	0.973856677081328
chr15	66581189	66685794	+	LINC01169	15	32019	0	104605	400	56675979	4	104601	395	56675984	2	104603	398	56675981	2	104603	398	56675981	0	104605	379	56676000	1	104604	384	56675995	3	104602	381	56675998	1	104604	380	56675999	0.426986211565755	0.573172738702851	0.573172738702851	0.449000901842793	0.973856677081328
chr15	51447710	51623833	-	DMXL2	15	31741	3	176120	397	56604464	5	176118	394	56604467	4	176119	396	56604465	3	176120	397	56604464	2	176121	377	56604484	2	176121	383	56604478	4	176119	380	56604481	3	176120	378	56604483	0.267600700353953	0.455579951449181	0.455579951449181	0.499696966367599	0.973856677081328
chr15	86078808	86117724	-	LINC01584	15	32441	2	38914	398	56741670	0	38916	399	56741669	2	38914	398	56741670	1	38915	399	56741669	1	38915	378	56741690	1	38915	384	56741684	1	38915	383	56741685	0	38916	381	56741687	0.467241525183351	0.420896895535407	0.420896895535407	0.51648984980567	0.973856677081328
chr15	82646769	82692820	+	CPEB1-AS1	15	32364	1	46050	399	56734534	0	46051	399	56734534	4	46047	396	56734537	0	46051	400	56734533	0	46051	379	56734554	1	46050	384	56734549	1	46050	383	56734550	1	46050	380	56734553	0.46723953439306	0.420894998678705	0.420894998678705	0.516490794868807	0.973856677081328
chr15	68880662	68929941	-	AC087639.2	15	32049	1	49278	399	56731306	2	49277	397	56731308	2	49277	398	56731307	0	49279	400	56731305	1	49278	378	56731327	1	49278	384	56731321	1	49278	383	56731322	0	49279	381	56731324	0.46723882312744	0.420894276394392	0.420894276394392	0.516491154730354	0.973856677081328
chr15	33866226	34040204	-	AVEN	15	31355	1	173977	399	56606607	6	173972	393	56606613	4	173974	396	56606610	6	173972	394	56606612	8	173970	371	56606635	3	173975	382	56606624	5	173973	379	56606627	4	173974	377	56606629	-0.209766252450653	0.401088532875292	-0.401088532875292	0.526527628019023	0.973856677081328
chr15	63046033	63050387	-	TPM1-AS	15	31920	0	4354	400	56776230	0	4354	399	56776231	1	4353	399	56776231	0	4354	400	56776230	1	4353	378	56776252	0	4354	385	56776245	0	4354	384	56776246	1	4353	380	56776250	-0.738652737699009	0.386458829714684	-0.386458829714684	0.534166689244746	0.973856677081328
chr15	86931879	86946331	+	AC016987.2	15	32446	0	14452	400	56766132	1	14451	398	56766134	0	14452	400	56766132	0	14452	400	56766132	1	14451	378	56766154	1	14451	384	56766148	0	14452	384	56766148	0	14452	381	56766151	-0.738612613436265	0.386438841727795	-0.386438841727795	0.534177262697321	0.973856677081328
chr15	65194759	65212473	-	CILP	15	31977	0	17714	400	56762870	0	17714	399	56762871	0	17714	400	56762870	1	17713	399	56762871	0	17714	379	56762891	0	17714	385	56762885	2	17712	382	56762888	0	17714	381	56762889	-0.738609427790471	0.386437361885328	-0.386437361885328	0.534178045534809	0.973856677081328
chr15	39471717	39492882	+	AC109630.1	15	31426	0	21165	400	56759419	0	21165	399	56759420	0	21165	400	56759419	1	21164	399	56759420	2	21163	377	56759442	0	21165	385	56759434	0	21165	384	56759435	0	21165	381	56759438	-0.738607126543128	0.386436206696089	-0.386436206696089	0.534178656632002	0.973856677081328
chr15	40357218	40378621	+	DISP2	15	31461	1	21402	399	56759182	0	21403	399	56759182	0	21403	400	56759181	0	21403	400	56759181	0	21403	379	56759202	1	21402	384	56759197	1	21402	383	56759198	0	21403	381	56759200	-0.738606995192167	0.386436088389019	-0.386436088389019	0.534178719216727	0.973856677081328
chr15	92470653	92501117	+	C15orf32	15	32567	1	30463	399	56750121	0	30464	399	56750121	0	30464	400	56750120	0	30464	400	56750120	0	30464	379	56750141	0	30464	385	56750135	1	30463	383	56750137	1	30463	380	56750140	-0.738603520938463	0.38643440893793	-0.38643440893793	0.534179607651833	0.973856677081328
chr15	72241180	72273554	-	PARP6	15	32103	0	32374	400	56748210	0	32374	399	56748211	1	32373	399	56748211	0	32374	400	56748210	0	32374	379	56748231	1	32373	384	56748226	0	32374	384	56748226	1	32373	380	56748230	-0.738603036777832	0.386434140629717	-0.386434140629717	0.534179749588001	0.973856677081328
chr15	63389229	63438320	+	LINC02568	15	31928	0	49091	400	56731493	0	49091	399	56731494	0	49091	400	56731493	1	49090	399	56731494	1	49090	378	56731515	0	49091	385	56731508	1	49090	383	56731510	0	49091	381	56731512	-0.738600407156075	0.386432941697422	-0.386432941697422	0.534180383829041	0.973856677081328
chr15	73993672	74043337	+	PML	15	32141	0	49665	400	56730919	0	49665	399	56730920	1	49664	399	56730920	0	49665	400	56730919	0	49665	379	56730940	0	49665	385	56730934	0	49665	384	56730935	2	49663	379	56730940	-0.738600348301129	0.38643288356252	-0.38643288356252	0.534180414582722	0.973856677081328
chr15	42358497	42412320	+	CAPN3	15	31539	0	53823	400	56726761	0	53823	399	56726762	1	53822	399	56726762	0	53823	400	56726761	0	53823	379	56726782	1	53822	384	56726777	1	53822	383	56726778	0	53823	381	56726780	-0.738599959447094	0.386432674364187	-0.386432674364187	0.534180525249813	0.973856677081328
chr15	75842306	75901044	+	UBE2Q2	15	32223	0	58738	400	56721846	0	58738	399	56721847	0	58738	400	56721846	1	58737	399	56721847	0	58738	379	56721867	1	58737	384	56721862	1	58737	383	56721863	0	58738	381	56721865	-0.738599570803121	0.386432438186603	-0.386432438186603	0.53418065018913	0.973856677081328
chr15	51750596	51810131	+	TMOD2	15	31747	0	59535	400	56721049	1	59534	398	56721051	0	59535	400	56721049	0	59535	400	56721049	2	59533	377	56721072	0	59535	385	56721064	0	59535	384	56721065	0	59535	381	56721068	-0.738599513828744	0.386432356797741	-0.386432356797741	0.534180693244323	0.973856677081328
chr15	42347102	42412317	+	AC012651.1	15	31538	0	65215	400	56715369	0	65215	399	56715370	1	65214	399	56715370	0	65215	400	56715369	0	65215	379	56715390	1	65214	384	56715385	1	65214	383	56715386	0	65215	381	56715388	-0.73859914811922	0.386432276834967	-0.386432276834967	0.534180735545114	0.973856677081328
chr15	41416103	41483563	+	RTF1	15	31507	1	67459	399	56713125	0	67460	399	56713125	0	67460	400	56713124	0	67460	400	56713124	2	67458	377	56713147	0	67460	385	56713139	0	67460	384	56713140	0	67460	381	56713143	-0.738599020555926	0.386432104001869	-0.386432104001869	0.534180826974888	0.973856677081328
chr15	40487040	40558019	+	AC091045.2	15	31469	0	70979	400	56709605	1	70978	398	56709607	0	70979	400	56709605	0	70979	400	56709605	1	70978	378	56709627	0	70979	385	56709620	0	70979	384	56709621	1	70978	380	56709625	-0.73859883684251	0.386431978840847	-0.386431978840847	0.534180893185859	0.973856677081328
