chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	50702265	50766706	-	SPPL2A	15	31724	0	64441	399	56716144	0	64441	399	56716144	1	64440	398	56716145	1	64440	396	56716147	0	64441	382	56716161	0	64441	387	56716156	0	64441	380	56716163	0	64441	383	56716160	10.9616105118474	2.69520163732523	2.69520163732523	0.100650755213636	0.416024480754369
chr15	63503510	63594640	+	USP3	15	31931	0	91130	399	56689455	0	91130	399	56689455	0	91130	399	56689455	2	91128	395	56689459	0	91130	382	56689472	0	91130	387	56689467	0	91130	380	56689474	0	91130	383	56689471	10.961602372201	2.69519945554202	2.69519945554202	0.100650892988743	0.416024480754369
chr15	79141938	79284823	-	ANKRD34C-AS1	15	32292	0	142885	399	56637700	0	142885	399	56637700	0	142885	399	56637700	2	142883	395	56637704	0	142885	382	56637717	0	142885	387	56637712	0	142885	380	56637719	0	142885	383	56637716	10.9615952533715	2.6951973807445	2.6951973807445	0.100651024008114	0.416024480754369
chr15	80778342	80951776	+	CEMIP	15	32327	1	173433	398	56607152	1	173433	398	56607152	0	173434	399	56607151	0	173434	397	56607153	0	173434	382	56607168	0	173434	387	56607163	0	173434	380	56607170	0	173434	383	56607167	10.9615930460839	2.6951967820205	2.6951967820205	0.10065106181639	0.416024480754369
chr15	47811728	48006060	+	AC092078.2	15	31669	0	194332	399	56586253	0	194332	399	56586253	0	194332	399	56586253	2	194330	395	56586257	0	194332	382	56586270	0	194332	387	56586265	0	194332	380	56586272	0	194332	383	56586269	10.9615919348993	2.69519642987871	2.69519642987871	0.100651084053476	0.416024480754369
chr15	51413096	51498833	+	AC066613.2	15	31740	9	85728	390	56694857	5	85732	394	56694853	10	85727	389	56694858	2	85735	395	56694852	2	85735	380	56694867	6	85731	381	56694866	3	85734	377	56694870	4	85733	379	56694868	0.517011967228675	2.60124140817788	2.60124140817788	0.106780045225386	0.436507437624655
chr15	87325828	87704825	-	AC020687.1	15	32449	8	378989	391	56401596	9	378988	390	56401597	10	378987	389	56401598	8	378989	389	56401598	5	378992	377	56401610	8	378989	379	56401608	5	378992	375	56401612	4	378993	379	56401608	0.432379027124778	2.54382436908782	2.54382436908782	0.110726301103287	0.44771939141764
chr15	42942896	43107038	-	UBR1	15	31555	4	164138	395	56616447	0	164142	399	56616443	1	164141	398	56616444	3	164139	394	56616448	4	164138	378	56616464	2	164140	385	56616457	6	164136	374	56616468	3	164139	380	56616462	-0.673100048626901	2.46932743561047	-2.46932743561047	0.11608758888071	0.46435035552284
chr15	95637315	95764959	+	AC015574.1	15	32608	3	127641	396	56652944	7	127637	392	56652948	3	127641	396	56652944	3	127641	394	56652946	2	127642	380	56652960	6	127638	381	56652959	0	127644	380	56652960	0	127644	383	56652957	0.658342846062836	2.42876425478607	2.42876425478607	0.119126775083974	0.471437875864239
chr15	61298790	61636449	-	AC104574.2	15	31895	2	337657	397	56442928	0	337659	399	56442926	0	337659	399	56442926	0	337659	397	56442928	2	337657	380	56442945	1	337658	386	56442939	1	337658	379	56442946	2	337657	381	56442944	-1.1409566971253	2.26038625799993	-2.26038625799993	0.13272095399385	0.519707314586444
chr15	69461946	69571436	+	DRAIC	15	32068	0	109490	399	56671095	0	109490	399	56671095	1	109489	398	56671096	3	109487	394	56671100	4	109486	378	56671116	2	109488	385	56671109	2	109488	378	56671116	1	109489	382	56671112	-0.853993870827369	2.18593213922577	-2.18593213922577	0.139276720674302	0.534137915017588
chr15	31965430	32168880	+	CHRNA7	15	31323	2	203448	397	56577137	1	203449	398	56577136	0	203450	399	56577135	1	203449	396	56577138	0	203450	382	56577152	7	203443	380	56577154	2	203448	378	56577156	0	203450	383	56577151	-0.853988598646338	2.18591913228738	-2.18591913228738	0.139277897195446	0.534137915017588
chr15	39799007	39921266	-	GPR176	15	31434	3	122256	396	56658329	1	122258	398	56658327	1	122258	398	56658327	6	122253	391	56658334	2	122257	380	56658345	1	122258	386	56658339	2	122257	378	56658347	0	122259	383	56658342	0.752452627851208	2.0846284495783	2.0846284495783	0.148788420305733	0.543886696905378
chr15	99804927	99810486	+	AC090825.1	15	32680	0	5559	399	56775026	1	5558	398	56775027	0	5559	399	56775026	0	5559	397	56775028	1	5558	381	56775044	1	5558	386	56775039	2	5557	378	56775047	0	5559	383	56775042	-1.42808891903332	2.05171401321422	-2.05171401321422	0.152034944496711	0.543886696905378
chr15	42723543	42738128	-	CDAN1	15	31549	0	14585	399	56766000	1	14584	398	56766001	0	14585	399	56766000	0	14585	397	56766002	3	14582	379	56766020	0	14585	387	56766012	1	14584	379	56766020	0	14585	383	56766016	-1.42800541245461	2.05158895388013	-2.05158895388013	0.152047431663844	0.543886696905378
chr15	72113257	72140962	+	SENP8	15	32099	0	27705	399	56752880	1	27704	398	56752881	0	27705	399	56752880	0	27705	397	56752882	2	27703	380	56752899	1	27704	386	56752893	0	27705	380	56752899	1	27704	382	56752897	-1.42798105915891	2.05155251754331	-2.05155251754331	0.152051070048414	0.543886696905378
chr15	55538889	55589947	-	PYGO1	15	31802	0	51058	399	56729527	0	51058	399	56729527	0	51058	399	56729527	1	51057	396	56729530	1	51057	381	56729545	1	51057	386	56729540	1	51057	379	56729547	1	51057	382	56729544	-1.42796867709722	2.05153397929098	-2.05153397929098	0.152052921240823	0.543886696905378
chr15	90387241	90502239	+	IQGAP1	15	32526	1	114997	398	56665588	0	114998	399	56665587	0	114998	399	56665587	0	114998	397	56665589	2	114996	380	56665606	1	114997	386	56665600	1	114997	379	56665607	0	114998	383	56665603	-1.427960509952	2.05152177478885	-2.05152177478885	0.15205413997167	0.543886696905378
chr15	45704077	45848885	+	AC068722.1	15	31652	1	144807	398	56635778	0	144808	399	56635777	0	144808	399	56635777	0	144808	397	56635779	0	144808	382	56635794	1	144807	386	56635790	2	144806	378	56635798	1	144807	382	56635794	-1.42795916750898	2.05151971790474	-2.05151971790474	0.152054345371396	0.543886696905378
chr15	68053178	68193846	+	PIAS1	15	32038	5	140663	394	56639922	6	140662	393	56639923	4	140664	395	56639921	3	140665	394	56639922	1	140667	381	56639935	4	140664	383	56639933	3	140665	377	56639939	2	140666	381	56639935	0.552935912794882	2.02946231662645	2.02946231662645	0.154275178953776	0.54657491972195
chr15	21408963	21441059	-	POTEB3	15	31083	2	32094	397	56748491	1	32095	398	56748490	2	32094	397	56748491	1	32095	396	56748492	1	32095	381	56748507	0	32096	387	56748501	1	32095	379	56748509	0	32096	383	56748505	1.06143556324437	1.94224571554514	1.94224571554514	0.163424905154904	0.568178612566926
chr15	67200666	67255661	-	AAGAB	15	32028	2	54993	397	56725592	2	54993	397	56725592	1	54994	398	56725591	1	54994	396	56725593	1	54994	381	56725608	0	54995	387	56725602	1	54994	379	56725610	0	54995	383	56725606	1.0614225894412	1.94221975444816	1.94221975444816	0.163427719206078	0.568178612566926
chr15	91407715	91605869	+	AC104035.1	15	32558	4	198150	395	56582435	2	198152	397	56582433	7	198147	392	56582438	2	198152	395	56582435	2	198152	380	56582450	1	198153	386	56582444	3	198151	377	56582453	2	198152	381	56582449	0.593163970056896	1.90978317875124	1.90978317875124	0.166987345501265	0.572467092999925
chr15	48408312	48646709	-	FBN1	15	31681	2	238395	397	56542190	3	238394	396	56542191	4	238393	395	56542192	3	238394	394	56542193	7	238390	375	56542212	1	238396	386	56542201	4	238393	376	56542211	7	238390	376	56542211	-0.504135409804579	1.90303486783523	-1.90303486783523	0.167739013809118	0.572467092999925
chr15	82924883	83103443	+	AC022558.2	15	32375	1	178559	398	56602026	3	178557	396	56602028	2	178558	397	56602027	6	178554	391	56602033	3	178557	379	56602045	2	178558	385	56602039	1	178559	379	56602045	0	178560	383	56602041	0.657115397387576	1.81810856822995	1.81810856822995	0.177538584094263	0.591367218037255
chr15	30938940	30992628	-	MTMR10	15	31313	0	53688	399	56726897	1	53687	398	56726898	2	53686	397	56726899	0	53688	397	56726899	2	53686	380	56726916	2	53686	385	56726911	2	53686	378	56726918	1	53687	382	56726914	-0.889685117110395	1.81397946451034	-1.81397946451034	0.178031592083727	0.591367218037255
chr15	63188605	63267776	+	RAB8B	15	31925	1	79170	398	56701415	2	79169	397	56701416	0	79171	399	56701414	1	79170	396	56701417	0	79171	382	56701431	1	79170	386	56701427	0	79171	380	56701433	0	79171	383	56701430	1.34849067467699	1.81310794134333	1.81310794134333	0.17813585238799	0.591367218037255
chr15	83021570	83090782	+	AC024270.2	15	32382	0	69212	399	56711373	3	69209	396	56711376	2	69210	397	56711375	4	69208	393	56711379	2	69210	380	56711392	1	69211	386	56711386	1	69211	379	56711393	0	69212	383	56711389	0.774323309243928	1.78756349407195	1.78756349407195	0.181223308952738	0.591367218037255
chr15	69159634	69272207	+	GLCE	15	32057	2	112571	397	56668014	1	112572	398	56668013	4	112569	395	56668016	2	112571	395	56668016	1	112572	381	56668030	1	112572	386	56668025	1	112572	379	56668032	1	112572	382	56668029	0.774316352240639	1.78754605498398	1.78754605498398	0.181225437785611	0.591367218037255
chr15	68577992	68727806	+	CORO2B	15	32046	5	149809	394	56630776	5	149809	394	56630776	6	149808	393	56630777	11	149803	386	56630784	7	149807	375	56630795	7	149807	380	56630790	8	149806	372	56630798	14	149800	369	56630801	-0.334065489107401	1.70634526769572	-1.70634526769572	0.191460240765244	0.619332257084092
chr15	74540176	74598131	+	ARID3B	15	32166	2	57953	397	56722632	4	57951	395	56722634	3	57952	396	56722633	2	57953	395	56722634	5	57950	377	56722652	6	57949	381	56722648	3	57952	377	56722652	3	57952	380	56722649	-0.479250596601405	1.55874675542873	-1.55874675542873	0.211848813742701	0.679377230278317
chr15	83011660	83061845	+	AC024270.4	15	32378	0	50185	399	56730400	3	50182	396	56730403	2	50183	397	56730402	5	50180	392	56730407	3	50182	379	56730420	1	50184	386	56730413	1	50184	379	56730420	0	50185	383	56730416	0.656523570997086	1.51370119322382	1.51370119322382	0.218575184643927	0.689084175555712
chr15	99136322	99250581	-	TTC23	15	32666	4	114255	395	56666330	2	114257	397	56666328	1	114258	398	56666327	3	114256	394	56666331	1	114258	381	56666344	3	114256	384	56666341	1	114258	379	56666346	0	114259	383	56666342	0.656509602177526	1.51366648722615	1.51366648722615	0.218580464289177	0.689084175555712
chr15	55202965	55271394	-	RAB27A	15	31791	2	68427	397	56712158	1	68428	398	56712157	2	68427	397	56712158	2	68427	395	56712160	0	68429	382	56712173	1	68428	386	56712169	1	68428	379	56712176	1	68428	382	56712173	0.810080704075639	1.49557005180395	1.49557005180395	0.221354241948055	0.691964521047702
chr15	71147649	71190029	-	THSD4-AS1	15	32091	0	42380	399	56738205	1	42379	398	56738206	1	42379	398	56738206	0	42380	397	56738207	1	42379	381	56738223	3	42377	384	56738220	0	42380	380	56738224	1	42379	382	56738222	-0.9579947768458	1.45324534304382	-1.45324534304382	0.228007922832509	0.695247399680914
chr15	29699366	29823503	-	TJP1	15	31280	0	124137	399	56656448	1	124136	398	56656449	1	124136	398	56656449	0	124137	397	56656450	1	124136	381	56656466	0	124137	387	56656460	3	124134	377	56656470	1	124136	382	56656465	-0.957983121621248	1.45322794700041	-1.45322794700041	0.228010706555717	0.695247399680914
chr15	97233245	97432086	+	LINC02253	15	32633	0	198841	399	56581744	1	198840	398	56581745	0	198841	399	56581744	1	198840	396	56581747	1	198840	381	56581762	1	198840	386	56581757	2	198839	378	56581765	1	198840	382	56581761	-0.957980852119818	1.45322458854935	-1.45322458854935	0.228011243981375	0.695247399680914
chr15	58409568	58568873	+	LIPC	15	31842	6	159299	393	56621286	5	159300	394	56621285	8	159297	391	56621288	4	159301	393	56621286	4	159301	378	56621301	1	159304	386	56621293	6	159299	374	56621305	4	159301	379	56621300	0.392478672410616	1.41150699989521	1.41150699989521	0.234806383728779	0.710146136155332
chr15	28111039	28323179	-	HERC2	15	31260	6	212134	393	56568451	2	212138	397	56568447	5	212135	394	56568450	2	212138	395	56568449	3	212137	379	56568465	3	212137	384	56568460	1	212139	379	56568465	2	212138	381	56568463	0.47472278582894	1.29729733074782	1.29729733074782	0.254707487966289	0.75455881526942
chr15	24557059	24912924	+	AC090983.2	15	31134	12	355853	387	56424732	11	355854	388	56424731	18	355847	381	56424738	16	355849	381	56424738	10	355855	372	56424747	9	355856	378	56424741	12	355853	368	56424751	13	355852	370	56424749	0.22647102167736	1.24196022882825	1.24196022882825	0.265093604111982	0.75455881526942
chr15	41416103	41483563	+	RTF1	15	31507	1	67459	398	56713126	1	67459	398	56713126	2	67458	397	56713127	1	67459	396	56713128	0	67460	382	56713142	1	67459	386	56713138	0	67460	380	56713144	1	67459	382	56713142	0.878464437495262	1.21466445547412	1.21466445547412	0.270410302042749	0.75455881526942
chr15	38488102	38565814	-	RASGRP1	15	31414	1	77711	398	56702874	2	77710	397	56702875	2	77710	397	56702875	0	77712	397	56702875	0	77712	382	56702890	1	77711	386	56702886	0	77712	380	56702892	1	77711	382	56702890	0.87846297073326	1.21466219544527	1.21466219544527	0.270410747735222	0.75455881526942
chr15	36641185	36670097	-	AC013640.1	15	31397	2	28910	397	56751675	2	28910	397	56751675	3	28909	396	56751676	1	28911	396	56751676	2	28910	380	56751692	0	28912	387	56751685	1	28911	379	56751693	1	28911	382	56751690	0.655926082110369	1.20983812506893	1.20983812506893	0.271364183177205	0.75455881526942
chr15	56542951	56630592	-	AC090518.1	15	31816	4	87637	395	56692948	1	87640	398	56692945	1	87640	398	56692945	2	87639	395	56692948	0	87641	382	56692961	2	87639	385	56692958	1	87640	379	56692964	1	87640	382	56692961	0.655902902716972	1.20979201993032	1.20979201993032	0.271373315723815	0.75455881526942
chr15	35370879	35547165	-	DPH6	15	31388	3	176283	396	56604302	1	176285	398	56604300	3	176283	396	56604302	1	176285	396	56604302	1	176285	381	56604317	2	176284	385	56604313	1	176285	379	56604319	0	176286	383	56604315	0.655897164585126	1.20978048727557	1.20978048727557	0.271375600182388	0.75455881526942
chr15	33866226	34040204	-	AVEN	15	31355	7	173971	392	56606614	8	173970	391	56606615	6	173972	393	56606613	5	173973	392	56606614	3	173975	379	56606627	9	173969	378	56606628	4	173974	376	56606630	2	173976	381	56606625	0.332690270803347	1.17913106361812	1.17913106361812	0.277532964730145	0.75455881526942
chr15	42139033	42157636	-	PLA2G4F	15	31532	0	18603	399	56761982	0	18603	399	56761982	1	18602	398	56761983	0	18603	397	56761984	1	18602	381	56762000	1	18602	386	56761995	0	18603	380	56762001	1	18602	382	56761999	-1.13964455262626	1.12882790992444	-1.12882790992444	0.288025485936778	0.75455881526942
chr15	88877293	88896544	-	HAPLN3	15	32468	1	19250	398	56761335	0	19251	399	56761334	0	19251	399	56761334	0	19251	397	56761336	1	19250	381	56761352	1	19250	386	56761347	0	19251	380	56761353	1	19250	382	56761351	-1.13964364787337	1.12882716819877	-1.12882716819877	0.288025644323143	0.75455881526942
chr15	59638061	59658515	-	GTF2A2	15	31872	0	20454	399	56760131	0	20454	399	56760131	0	20454	399	56760131	1	20453	396	56760134	0	20454	382	56760148	1	20453	386	56760144	2	20452	378	56760152	0	20454	383	56760147	-1.13964212022092	1.12882562300365	-1.12882562300365	0.288025974280851	0.75455881526942
chr15	43276270	43303255	-	TGM7	15	31564	0	26985	399	56753600	0	26985	399	56753600	1	26984	398	56753601	0	26985	397	56753602	0	26985	382	56753617	1	26984	386	56753613	1	26984	379	56753620	1	26984	382	56753617	-1.13963620371557	1.1288196304231	-1.1288196304231	0.288027253928416	0.75455881526942
chr15	31325834	31377899	+	KLF13	15	31320	0	52065	399	56728520	1	52064	398	56728521	0	52065	399	56728520	0	52065	397	56728522	1	52064	381	56728538	0	52065	387	56728532	0	52065	380	56728539	2	52063	381	56728538	-1.13962727815687	1.12881068224669	-1.12881068224669	0.288029164723389	0.75455881526942
chr15	77419673	77485603	+	HMG20A	15	32246	0	65930	399	56714655	0	65930	399	56714655	1	65929	398	56714656	0	65930	397	56714657	2	65928	380	56714674	1	65929	386	56714668	0	65930	380	56714674	0	65930	383	56714671	-1.13962525861199	1.12880865378247	-1.12880865378247	0.288029597884195	0.75455881526942
chr15	64386835	64455303	+	TRIP4	15	31948	1	68467	398	56712118	0	68468	399	56712117	0	68468	399	56712117	0	68468	397	56712119	1	68467	381	56712135	0	68468	387	56712129	1	68467	379	56712137	1	68467	382	56712134	-1.13962497750009	1.12880834746466	-1.12880834746466	0.288029663295759	0.75455881526942
chr15	59437185	59523555	+	FAM81A	15	31870	0	86370	399	56694215	0	86370	399	56694215	0	86370	399	56694215	1	86369	396	56694218	1	86369	381	56694233	0	86370	387	56694227	1	86369	379	56694235	1	86369	382	56694232	-1.13962346393567	1.12880677283101	-1.12880677283101	0.28802999954568	0.75455881526942
chr15	41659411	41769941	+	MGA	15	31514	0	110530	399	56670055	0	110530	399	56670055	1	110529	398	56670056	0	110530	397	56670057	1	110529	381	56670073	2	110528	385	56670069	0	110530	380	56670074	0	110530	383	56670071	-1.13962219865479	1.12880554658477	-1.12880554658477	0.288030261400713	0.75455881526942
chr15	67064601	67195169	+	SMAD3	15	32026	0	130568	399	56650017	0	130568	399	56650017	0	130568	399	56650017	1	130567	396	56650020	0	130568	382	56650034	0	130568	387	56650029	2	130566	378	56650038	1	130567	382	56650034	-1.13962150451226	1.12880495582067	-1.12880495582067	0.288030387553749	0.75455881526942
chr15	99564699	99716466	+	MEF2A	15	32676	0	151767	399	56628818	0	151767	399	56628818	1	151766	398	56628819	0	151767	397	56628820	0	151767	382	56628835	0	151767	387	56628830	2	151765	378	56628839	1	151766	382	56628835	-1.13962096971546	1.12880435663101	-1.12880435663101	0.288030515506069	0.75455881526942
chr15	70654553	70764558	-	UACA	15	32081	0	110005	399	56670580	4	110001	395	56670584	1	110004	398	56670581	2	110003	395	56670584	1	110004	381	56670598	2	110003	385	56670594	3	110002	377	56670602	5	110000	378	56670601	-0.494471933838126	1.0682552880462	-1.0682552880462	0.301339867665871	0.778463238555827
chr15	63907035	64041267	-	DAPK2	15	31937	1	134231	398	56646354	3	134229	396	56646356	2	134230	397	56646355	1	134231	396	56646356	4	134228	378	56646374	1	134231	386	56646366	2	134230	378	56646374	4	134228	379	56646373	-0.494470293194577	1.06825201387983	-1.06825201387983	0.301340608473223	0.778463238555827
chr15	23756114	23856375	+	AC087490.1	15	31126	2	100259	397	56680326	4	100257	395	56680328	3	100258	396	56680327	4	100257	393	56680330	0	100261	382	56680341	3	100258	384	56680339	3	100258	377	56680346	2	100259	381	56680342	0.448800931204533	1.01868541943259	1.01868541943259	0.312831034406026	0.784346418640372
chr15	83016422	83068252	-	BTBD1	15	32379	0	51830	399	56728755	3	51827	396	56728758	2	51828	397	56728757	4	51826	393	56728761	3	51827	379	56728775	1	51829	386	56728768	1	51829	379	56728775	0	51830	383	56728771	0.55052632271228	1.0102472059516	1.0102472059516	0.314843623405959	0.784346418640372
chr15	48312352	48332856	-	AC023355.2	15	31678	0	20504	399	56760081	0	20504	399	56760081	2	20502	397	56760083	1	20503	396	56760084	0	20504	382	56760098	1	20503	386	56760094	0	20504	380	56760100	0	20504	383	56760097	1.06019477780736	0.969931080690003	0.969931080690003	0.324697367774996	0.784346418640372
chr15	22999176	23040569	-	TUBGCP5	15	31113	1	41392	398	56739193	0	41393	399	56739192	0	41393	399	56739192	2	41391	395	56739196	1	41392	381	56739210	0	41393	387	56739204	0	41393	380	56739211	0	41393	383	56739208	1.06018247111282	0.969918766684714	0.969918766684714	0.324700439086178	0.784346418640372
chr15	84669537	84717460	-	SEC11A	15	32412	2	47921	397	56732664	1	47922	398	56732663	0	47923	399	56732662	0	47923	397	56732664	0	47923	382	56732679	0	47923	387	56732674	1	47922	379	56732682	0	47923	383	56732678	1.06018082511043	0.969917062568129	0.969917062568129	0.324700864123316	0.784346418640372
chr15	78437215	78501453	+	IREB2	15	32274	0	64238	399	56716347	3	64235	396	56716350	0	64238	399	56716347	0	64238	397	56716349	0	64238	382	56716364	1	64237	386	56716360	0	64238	380	56716366	0	64238	383	56716363	1.06017817513911	0.969914413159131	0.969914413159131	0.324701524934741	0.784346418640372
chr15	40487040	40558019	+	AC091045.2	15	31469	0	70979	399	56709606	2	70977	397	56709608	1	70978	398	56709607	0	70979	397	56709608	0	70979	382	56709623	0	70979	387	56709618	0	70979	380	56709625	1	70978	382	56709623	1.06017743587841	0.969913636610727	0.969913636610727	0.32470171862056	0.784346418640372
chr15	88802435	88875353	+	ACAN	15	32467	1	72917	398	56707668	1	72917	398	56707668	0	72918	399	56707667	1	72917	396	56707670	0	72918	382	56707684	1	72917	386	56707680	0	72918	380	56707686	0	72918	383	56707683	1.06017724854785	0.969913423235994	0.969913423235994	0.32470177184027	0.784346418640372
chr15	56630180	56735086	-	ZNF280D	15	31817	1	104905	398	56675680	0	104906	399	56675679	1	104905	398	56675680	1	104905	396	56675682	0	104906	382	56675696	0	104906	387	56675691	0	104906	380	56675698	1	104905	382	56675696	1.06017515752884	0.969911361782579	0.969911361782579	0.324702286006485	0.784346418640372
chr15	68296531	68433163	-	ITGA11	15	32044	1	136631	398	56643954	1	136631	398	56643954	0	136632	399	56643953	1	136631	396	56643956	1	136631	381	56643971	0	136632	387	56643965	0	136632	380	56643972	0	136632	383	56643969	1.06017405066415	0.969910304746008	0.969910304746008	0.324702549652197	0.784346418640372
chr15	61833681	61935738	+	AC009554.1	15	31899	6	102051	393	56678534	0	102057	399	56678528	0	102057	399	56678528	0	102057	397	56678530	0	102057	382	56678545	1	102056	386	56678541	1	102056	379	56678548	1	102056	382	56678545	0.655292833367148	0.906483045371715	0.906483045371715	0.341049295549048	0.813275586148039
chr15	73050709	73305205	+	NEO1	15	32125	2	254494	397	56526091	0	254496	399	56526089	0	254496	399	56526089	4	254492	393	56526095	0	254496	382	56526106	1	254495	386	56526102	1	254495	379	56526109	1	254495	382	56526106	0.655288430763311	0.906476448959438	0.906476448959438	0.341051052255629	0.813275586148039
chr15	24822646	24978582	+	SNRPN	15	31136	2	155934	397	56624651	3	155933	396	56624652	2	155934	397	56624651	3	155933	394	56624654	3	155933	379	56624669	3	155933	384	56624664	6	155930	374	56624674	2	155934	381	56624667	-0.37903855543291	0.844396016735118	-0.844396016735118	0.358142526945704	0.848592484228039
chr15	69297911	69407780	+	PAQR5	15	32060	2	109867	397	56670718	2	109867	397	56670718	0	109869	399	56670716	1	109868	396	56670719	4	109865	378	56670737	1	109868	386	56670729	2	109867	378	56670737	1	109868	382	56670733	-0.511777172682615	0.826141390047269	-0.826141390047269	0.363390664659062	0.85557802058969
chr15	84883653	84896046	+	SLC28A1	15	32419	0	12393	399	56768192	1	12392	398	56768193	0	12393	399	56768192	1	12392	396	56768195	2	12391	380	56768211	0	12393	387	56768204	1	12392	379	56768212	1	12392	382	56768209	-0.734219206874248	0.762782437799615	-0.762782437799615	0.382459166150701	0.866772477215629
chr15	72241180	72273554	-	PARP6	15	32103	1	32373	398	56748212	0	32374	399	56748211	1	32373	398	56748212	0	32374	397	56748213	1	32373	381	56748229	0	32374	387	56748223	1	32373	379	56748231	2	32372	381	56748229	-0.73419430402572	0.762757616044837	-0.762757616044837	0.382466909205454	0.866772477215629
chr15	37933625	37967724	+	TMCO5A	15	31408	0	34099	399	56746486	1	34098	398	56746487	1	34098	398	56746487	0	34099	397	56746488	0	34099	382	56746503	2	34097	385	56746500	1	34098	379	56746506	1	34098	382	56746503	-0.734193522692857	0.762756864278344	-0.762756864278344	0.3824671437197	0.866772477215629
chr15	43825979	43867018	+	WDR76	15	31592	1	41038	398	56739547	0	41039	399	56739546	0	41039	399	56739546	1	41038	396	56739549	3	41036	379	56739566	0	41039	387	56739558	1	41038	379	56739566	0	41039	383	56739562	-0.734191042973548	0.76275438113953	-0.76275438113953	0.382467918338577	0.866772477215629
chr15	34140673	34211096	-	KATNBL1	15	31361	1	70422	398	56710163	0	70423	399	56710162	1	70422	398	56710163	0	70423	397	56710164	0	70423	382	56710179	2	70421	385	56710176	0	70423	380	56710181	2	70421	381	56710180	-0.734185959392919	0.762749389774399	-0.762749389774399	0.38246947540914	0.866772477215629
chr15	50557157	50687797	-	TRPM7	15	31721	0	130640	399	56649945	1	130639	398	56649946	1	130639	398	56649946	0	130640	397	56649947	0	130640	382	56649962	3	130637	384	56649960	0	130640	380	56649964	1	130639	382	56649962	-0.734182686998001	0.762745965883369	-0.762745965883369	0.382470543506888	0.866772477215629
chr15	26970180	27541984	+	GABRG3	15	31249	5	571799	394	56208786	4	571800	395	56208785	1	571803	398	56208782	2	571802	395	56208785	7	571797	375	56208805	3	571801	384	56208796	3	571801	377	56208803	3	571801	380	56208800	-0.330298696977063	0.749800686040544	-0.749800686040544	0.386539342084517	0.866772477215629
chr15	67541702	67807114	+	MAP2K5	15	32033	4	265408	395	56515177	0	265412	399	56515173	4	265408	395	56515177	3	265409	394	56515178	1	265411	381	56515191	1	265411	386	56515186	2	265410	378	56515194	3	265409	380	56515192	0.41466126410326	0.749023515338195	0.749023515338195	0.38678556778977	0.866772477215629
chr15	60419608	60480142	-	ICE2	15	31881	1	60533	398	56720052	4	60530	395	56720055	0	60534	399	56720051	2	60532	395	56720055	3	60531	379	56720071	3	60531	384	56720066	3	60531	377	56720073	1	60533	382	56720068	-0.398507802694483	0.661503503986751	-0.661503503986751	0.416029651149387	0.921209538970265
chr15	58434889	58499735	-	LIPC-AS1	15	31843	1	64845	398	56715740	3	64843	396	56715742	1	64845	398	56715740	2	64844	395	56715743	3	64843	379	56715759	1	64845	386	56715752	3	64843	377	56715761	3	64843	380	56715758	-0.398506978792232	0.661502189395833	-0.661502189395833	0.416030114373668	0.921209538970265
chr15	95989581	96300990	+	AC012409.2	15	32610	1	311408	398	56469177	2	311407	397	56469178	2	311407	397	56469178	3	311406	394	56469181	2	311407	380	56469195	4	311405	383	56469192	1	311408	379	56469196	4	311405	379	56469196	-0.360303537238078	0.605841474956833	-0.605841474956833	0.436357878523488	0.926953090125461
chr15	65194759	65212473	-	CILP	15	31977	1	17713	398	56762872	2	17712	397	56762873	0	17714	399	56762871	1	17713	396	56762874	0	17714	382	56762888	0	17714	387	56762883	2	17712	378	56762892	0	17714	383	56762887	0.654708862940952	0.603773955939687	0.603773955939687	0.437141703020633	0.926953090125461
chr15	39933114	40035591	+	EIF2AK4	15	31438	2	102475	397	56678110	1	102476	398	56678109	0	102477	399	56678108	1	102476	396	56678111	0	102477	382	56678125	0	102477	387	56678120	1	102476	379	56678128	1	102476	382	56678125	0.654685514268263	0.603750532434788	0.603750532434788	0.437150595516347	0.926953090125461
chr15	75463250	75580315	-	PTPN9	15	32205	1	117064	398	56663521	2	117063	397	56663522	1	117064	398	56663521	0	117065	397	56663522	0	117065	382	56663537	1	117064	386	56663533	0	117065	380	56663539	1	117064	382	56663537	0.65468490617905	0.603750056689023	0.603750056689023	0.437150776131261	0.926953090125461
chr15	98647538	98964530	+	IGF1R	15	32656	1	316991	398	56463594	1	316991	398	56463594	1	316991	398	56463594	1	316991	396	56463596	0	316992	382	56463610	0	316992	387	56463605	1	316991	379	56463613	1	316991	382	56463610	0.654682211413013	0.6037474321638	0.6037474321638	0.437151772523468	0.926953090125461
chr15	33309944	33866103	+	RYR3	15	31350	2	556157	397	56224428	0	556159	399	56224426	2	556157	397	56224428	0	556159	397	56224428	0	556159	382	56224443	2	556157	385	56224440	0	556159	380	56224445	0	556159	383	56224442	0.654681531977395	0.603746767475968	0.603746767475968	0.437152024870528	0.926953090125461
