chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr13	97220433	97394120	+	MBNL2	13	59276	0	173687	3919	1810868847	0	173687	3998	1810868768	0	173687	4533	1810868233	0	173687	3086	1810869680	1	173686	5819	1810866947	2	173685	4065	1810868701	1	173686	2294	1810870472	0	173687	1255	1810871511	-12.8365893291188	6.14744804706425	-6.14744804706425	0.0131601864302228	0.377862372237046
chr2	223757257	223946299	-	AC093884.1	2	14088	0	189042	3919	1810853492	0	189042	3998	1810853413	0	189042	4533	1810852878	0	189042	3086	1810854325	2	189040	5818	1810851593	0	189042	4067	1810853344	1	189041	2294	1810855117	1	189041	1254	1810856157	-12.8365881319847	6.147446502815	-6.147446502815	0.0131601979217789	0.377862372237046
chr7	117019217	117230103	+	ST7	7	36031	0	210886	3919	1810831648	0	210886	3998	1810831569	0	210886	4533	1810831034	0	210886	3086	1810832481	2	210884	5818	1810829749	1	210885	4066	1810831501	0	210886	2295	1810833272	1	210885	1254	1810834313	-12.8365867294996	6.14744593214709	-6.14744593214709	0.0131602021684161	0.377862372237046
chr11	28109311	28333507	+	METTL15	11	48903	0	224196	3919	1810818338	0	224196	3998	1810818259	0	224196	4533	1810817724	0	224196	3086	1810819171	1	224195	5819	1810816438	2	224194	4065	1810818192	1	224195	2294	1810819963	0	224196	1255	1810821002	-12.8365860086666	6.14744420244824	-6.14744420244824	0.013160215040015	0.377862372237046
chr8	22713250	22928914	-	PEBP4	8	37964	0	215664	3919	1810826870	0	215664	3998	1810826791	0	215664	4533	1810826256	0	215664	3086	1810827703	0	215664	5820	1810824969	2	215662	4065	1810826724	1	215663	2294	1810828495	1	215663	1254	1810829535	-12.8365864590798	6.14744411257561	-6.14744411257561	0.0131602157088049	0.377862372237046
chr6	156775019	157210779	+	ARID1B	6	32588	0	435760	3919	1810606774	0	435760	3998	1810606695	0	435760	4533	1810606160	0	435760	3086	1810607607	2	435758	5818	1810604875	1	435759	4066	1810606627	1	435759	2294	1810608399	0	435760	1255	1810609438	-12.8365804658148	6.14743935677689	-6.14743935677689	0.0131602510992732	0.377862372237046
chrX	11821439	12722121	+	FRMPD4	23	88628	0	900682	3919	1810141852	0	900682	3998	1810141773	0	900682	4533	1810141238	0	900682	3086	1810142685	2	900680	5818	1810139953	0	900682	4067	1810141704	1	900681	2294	1810143477	1	900681	1254	1810144517	-12.836577431704	6.14743444160558	-6.14743444160558	0.0131602876758218	0.377862372237046
chr9	136440096	136484759	-	SEC16A	9	43941	4	44659	3915	1810997875	8	44655	3990	1810997800	5	44658	4528	1810997262	1	44662	3085	1810998705	0	44663	5820	1810995970	3	44660	4064	1810997726	2	44661	2293	1810999497	0	44663	1255	1811000535	1.13664034580069	6.03872092464007	6.03872092464007	0.0139954205529801	0.377862372237046
chr6	159679118	159763529	-	SOD2	6	32677	0	84411	3919	1810958123	1	84410	3997	1810958045	0	84411	4533	1810957509	0	84411	3086	1810958956	1	84410	5819	1810956223	1	84410	4066	1810957976	3	84408	2292	1810959750	2	84409	1253	1810960789	-2.0915377953903	5.97659854183439	-5.97659854183439	0.0144969350528721	0.377862372237046
chr6	34888264	35088963	+	ANKS1A	6	29972	0	200699	3919	1810841835	0	200699	3998	1810841756	1	200698	4532	1810841222	0	200699	3086	1810842668	2	200697	5818	1810839936	2	200697	4065	1810841689	2	200697	2293	1810843461	1	200698	1254	1810844500	-2.09152430479978	5.97655315382872	-5.97655315382872	0.0144973081552293	0.377862372237046
chr11	108664068	108940927	+	DDX10	11	51962	1	276858	3918	1810765676	0	276859	3998	1810765596	0	276859	4533	1810765061	0	276859	3086	1810766508	3	276856	5817	1810763777	4	276855	4063	1810765531	0	276859	2295	1810767299	0	276859	1255	1810768339	-2.09152161102388	5.97654622758273	-5.97654622758273	0.0144973650918169	0.377862372237046
chr4	168496051	168928441	+	PALLD	4	23548	1	432389	3918	1810610145	0	432390	3998	1810610065	0	432390	4533	1810609530	0	432390	3086	1810610977	3	432387	5817	1810608246	2	432388	4065	1810609998	1	432389	2294	1810611769	1	432389	1254	1810612809	-2.09151905761656	5.97653527813964	-5.97653527813964	0.014497455101207	0.377862372237046
chr4	108823875	109303367	-	COL25A1	4	22399	0	479492	3919	1810563042	1	479491	3997	1810562964	0	479492	4533	1810562428	0	479492	3086	1810563875	3	479489	5817	1810561144	1	479491	4066	1810562895	1	479491	2294	1810564667	2	479490	1253	1810565708	-2.09151861111434	5.97653483436443	-5.97653483436443	0.0144974587492527	0.377862372237046
chr5	107859052	108382109	-	FBXL17	5	26094	0	523057	3919	1810519477	0	523057	3998	1810519398	1	523056	4532	1810518864	0	523057	3086	1810520310	1	523056	5819	1810517577	2	523055	4065	1810519331	2	523055	2293	1810521103	2	523055	1253	1810522143	-2.09151826972628	5.9765324415639	-5.9765324415639	0.0144974784192403	0.377862372237046
chr9	136375576	136399797	-	SNAPC4	9	43933	1	24220	3918	1811018314	1	24220	3997	1811018235	0	24221	4533	1811017699	0	24221	3086	1811019146	4	24217	5816	1811016416	5	24216	4062	1811018170	0	24221	2295	1811019937	0	24221	1255	1811020977	-1.64986314446157	5.89459691918455	-5.89459691918455	0.0151874051440727	0.377862372237046
chr12	45919130	45991574	-	SCAF11	12	54468	0	72444	3919	1810970090	0	72444	3998	1810970011	1	72443	4532	1810969477	1	72443	3085	1810970924	3	72441	5817	1810968192	2	72442	4065	1810969944	2	72442	2293	1810971716	2	72442	1253	1810972756	-1.64979869257438	5.89433486398775	-5.89433486398775	0.0151896651709713	0.377862372237046
chr2	229763837	229923009	-	TRIP12	2	14187	1	159171	3918	1810883363	1	159171	3997	1810883284	0	159172	4533	1810882748	0	159172	3086	1810884195	4	159168	5816	1810881465	3	159169	4064	1810883217	2	159170	2293	1810884988	0	159172	1255	1810886026	-1.64978105375887	5.89426246995572	-5.89426246995572	0.0151902895755365	0.377862372237046
chr5	158698688	159100761	-	EBF1	5	27676	2	402071	3917	1810640463	0	402073	3998	1810640382	0	402073	4533	1810639847	0	402073	3086	1810641294	3	402070	5817	1810638563	2	402071	4065	1810640315	2	402071	2293	1810642087	2	402071	1253	1810643127	-1.64977215178147	5.89422700169962	-5.89422700169962	0.0151905955018529	0.377862372237046
chr2	15166915	15562334	-	NBAS	2	8854	1	395418	3918	1810647116	1	395418	3997	1810647037	0	395419	4533	1810646501	0	395419	3086	1810647948	5	395414	5815	1810645219	2	395417	4065	1810646969	1	395418	2294	1810648740	1	395418	1254	1810649780	-1.64977225293523	5.89422569400631	-5.89422569400631	0.0151906067812938	0.377862372237046
chr8	143915152	143974529	-	PLEC	8	40807	7	59370	3912	1810983164	7	59370	3991	1810983085	7	59370	4526	1810982550	2	59375	3084	1810983992	5	59372	5815	1810981261	1	59376	4066	1810983010	2	59375	2293	1810984783	0	59377	1255	1810985821	0.911846855003019	5.56360670062713	5.56360670062713	0.0183375976851288	0.377862372237046
chr1	243499723	243851243	-	AKT3	1	8211	4	351516	3915	1810691018	2	351518	3996	1810690937	3	351517	4530	1810690403	4	351516	3082	1810691851	3	351517	5817	1810689116	0	351520	4067	1810690866	0	351520	2295	1810692638	0	351520	1255	1810693678	1.32180995682095	5.37369035941083	5.37369035941083	0.0204426827598935	0.377862372237046
chr8	144262044	144292438	-	BOP1	8	40840	0	30394	3919	1811012140	4	30390	3994	1811012065	3	30391	4530	1811011529	1	30393	3085	1811012974	1	30393	5819	1811010240	0	30394	4067	1811011992	0	30394	2295	1811013764	0	30394	1255	1811014804	1.93479107790098	5.23056851048023	5.23056851048023	0.022193277298416	0.377862372237046
chr2	27325848	27357492	-	GTF3C2	2	9196	2	31642	3917	1811010892	2	31642	3996	1811010813	2	31642	4531	1811010278	2	31642	3084	1811011725	0	31644	5820	1811008989	1	31643	4066	1811010743	0	31644	2295	1811012514	0	31644	1255	1811013554	1.93478885533347	5.23056133382488	5.23056133382488	0.0221933688688171	0.377862372237046
chr16	88569402	88631398	+	ZC3H18	16	70244	2	61994	3917	1810980540	1	61995	3997	1810980460	3	61993	4530	1810979927	2	61994	3084	1810981373	1	61995	5819	1810978638	0	61996	4067	1810980390	0	61996	2295	1810982162	0	61996	1255	1810983202	1.93476226058304	5.23047961771954	5.23047961771954	0.0221944115515513	0.377862372237046
chr3	197790263	197883772	+	LRCH3	3	20025	3	93506	3916	1810949028	3	93506	3995	1810948949	2	93507	4531	1810948413	0	93509	3086	1810949858	1	93508	5819	1810947125	0	93509	4067	1810948877	0	93509	2295	1810950649	0	93509	1255	1810951689	1.93475292015374	5.23045352636837	5.23045352636837	0.0221947444831649	0.377862372237046
chr1	41028191	41160871	-	SCMH1	1	2141	3	132677	3916	1810909857	1	132679	3997	1810909776	3	132677	4530	1810909243	1	132679	3085	1810910688	1	132679	5819	1810907954	0	132680	4067	1810909706	0	132680	2295	1810911478	0	132680	1255	1810912518	1.93474749669688	5.23043577489443	5.23043577489443	0.0221949709989931	0.377862372237046
chr3	100816010	100994453	-	ABI3BP	3	17322	3	178440	3916	1810864094	1	178442	3997	1810864013	1	178442	4532	1810863478	3	178440	3083	1810864927	1	178442	5819	1810862191	0	178443	4067	1810863943	0	178443	2295	1810865715	0	178443	1255	1810866755	1.93474417704836	5.23042701883242	5.23042701883242	0.0221950827306896	0.377862372237046
chr3	185643974	185826024	-	IGF2BP2	3	19543	0	182050	3919	1810860484	1	182049	3997	1810860406	3	182047	4530	1810859873	4	182046	3082	1810861321	1	182049	5819	1810858584	0	182050	4067	1810860336	0	182050	2295	1810862108	0	182050	1255	1810863148	1.934743977971	5.23042647528928	5.23042647528928	0.022195089666589	0.377862372237046
chr7	17298294	17467234	+	AC019117.4	7	33415	3	168937	3916	1810873597	1	168939	3997	1810873516	3	168937	4530	1810872983	1	168939	3085	1810874428	0	168940	5820	1810871693	1	168939	4066	1810873447	0	168940	2295	1810875218	0	168940	1255	1810876258	1.93474471047117	5.23042625619564	5.23042625619564	0.0221950924623409	0.377862372237046
chr19	37906207	38208369	+	SIPA1L3	19	80285	2	302160	3917	1810740374	3	302159	3995	1810740296	2	302160	4531	1810739760	1	302161	3085	1810741206	0	302162	5820	1810738471	0	302162	4067	1810740224	1	302161	2294	1810741997	0	302162	1255	1810743036	1.93474022573713	5.23041393433232	5.23041393433232	0.0221952496964899	0.377862372237046
chrX	141176322	141649175	+	SPANXA2-OT1	23	91111	1	472852	3918	1810569682	0	472853	3998	1810569602	1	472852	4532	1810569068	1	472852	3085	1810570515	5	472848	5815	1810567785	3	472850	4064	1810569536	2	472851	2293	1810571307	0	472853	1255	1810572345	-1.34967691462063	5.06317395623773	-5.06317395623773	0.0244394400563817	0.377862372237046
chr17	4939486	4945172	+	RNF167	17	70789	0	5686	3919	1811036848	1	5685	3997	1811036770	1	5685	4532	1811036235	2	5684	3084	1811037683	0	5686	5820	1811034947	0	5686	4067	1811036700	0	5686	2295	1811038472	0	5686	1255	1811039512	12.5158206903018	4.98640826565679	4.98640826565679	0.025547183357531	0.377862372237046
chr9	94928550	94935946	-	AL353768.1	9	42513	0	7396	3919	1811035138	1	7395	3997	1811035060	2	7394	4531	1811034526	1	7395	3085	1811035972	0	7396	5820	1811033237	0	7396	4067	1811034990	0	7396	2295	1811036762	0	7396	1255	1811037802	12.5157266099852	4.98633291793522	4.98633291793522	0.0255482958864212	0.377862372237046
chr1	9899613	9908034	+	AL357140.4	1	557	0	8421	3919	1811034113	2	8419	3996	1811034036	2	8419	4531	1811033501	0	8421	3086	1811034946	0	8421	5820	1811032212	0	8421	4067	1811033965	0	8421	2295	1811035737	0	8421	1255	1811036777	12.5156885268577	4.98630385508295	4.98630385508295	0.0255487250205123	0.377862372237046
chr19	1009649	1018420	-	TMEM259	19	77508	1	8770	3918	1811033764	2	8769	3996	1811033686	1	8770	4532	1811033150	0	8771	3086	1811034596	0	8771	5820	1811031862	0	8771	4067	1811033615	0	8771	2295	1811035387	0	8771	1255	1811036427	12.5156775705409	4.98629569297191	4.98629569297191	0.025548845541348	0.377862372237046
chr19	3976055	3986463	-	EEF2	19	77861	0	10408	3919	1811032126	0	10408	3998	1811032047	2	10406	4531	1811031514	2	10406	3084	1811032961	0	10408	5820	1811030225	0	10408	4067	1811031978	0	10408	2295	1811033750	0	10408	1255	1811034790	12.5156360634864	4.98626143706497	4.98626143706497	0.0255493513667486	0.377862372237046
chr19	3958453	3970828	-	DAPK3	19	77859	2	12373	3917	1811030161	0	12375	3998	1811030080	1	12374	4532	1811029546	1	12374	3085	1811030993	0	12375	5820	1811028258	0	12375	4067	1811030011	0	12375	2295	1811031783	0	12375	1255	1811032823	12.5156007415441	4.98623314325232	4.98623314325232	0.0255497691632424	0.377862372237046
chr6	31497085	31511124	+	MICB	6	29550	0	14039	3919	1811028495	0	14039	3998	1811028416	2	14037	4531	1811027883	2	14037	3084	1811029330	0	14039	5820	1811026594	0	14039	4067	1811028347	0	14039	2295	1811030119	0	14039	1255	1811031159	12.515578563801	4.98621870635543	4.98621870635543	0.0255499823463272	0.377862372237046
chr11	69640155	69654474	+	CCND1	11	50848	0	14319	3919	1811028215	1	14318	3997	1811028137	1	14318	4532	1811027602	2	14317	3084	1811029050	0	14319	5820	1811026314	0	14319	4067	1811028067	0	14319	2295	1811029839	0	14319	1255	1811030879	12.5155753587408	4.98621498816647	4.98621498816647	0.0255500372514301	0.377862372237046
chr9	137174783	137189560	-	ANAPC2	9	44046	1	14776	3918	1811027758	0	14777	3998	1811027678	1	14776	4532	1811027144	2	14775	3084	1811028592	0	14777	5820	1811025856	0	14777	4067	1811027609	0	14777	2295	1811029381	0	14777	1255	1811030421	12.5155703495825	4.98621029674541	4.98621029674541	0.0255501065280617	0.377862372237046
chr8	145051466	145066516	+	C8orf33	8	40940	0	15050	3919	1811027484	1	15049	3997	1811027406	2	15048	4531	1811026872	1	15049	3085	1811028318	0	15050	5820	1811025583	0	15050	4067	1811027336	0	15050	2295	1811029108	0	15050	1255	1811030148	12.5155675109393	4.98620994598605	4.98620994598605	0.0255501117076147	0.377862372237046
chr17	2322395	2337457	-	TSR1	17	70584	2	15060	3917	1811027474	0	15062	3998	1811027393	2	15060	4531	1811026860	0	15062	3086	1811028305	0	15062	5820	1811025571	0	15062	4067	1811027324	0	15062	2295	1811029096	0	15062	1255	1811030136	12.5155673790647	4.98620908928569	4.98620908928569	0.0255501243582433	0.377862372237046
chr14	102348484	102363714	-	CINP	14	62781	1	15229	3918	1811027305	0	15230	3998	1811027225	1	15229	4532	1811026691	2	15228	3084	1811028139	0	15230	5820	1811025403	0	15230	4067	1811027156	0	15230	2295	1811028928	0	15230	1255	1811029968	12.5155656919033	4.98620814667083	4.98620814667083	0.0255501382775525	0.377862372237046
chr17	44197881	44216565	+	AC004596.1	17	73195	0	18684	3919	1811023850	0	18684	3998	1811023771	3	18681	4530	1811023239	1	18683	3085	1811024684	0	18684	5820	1811021949	0	18684	4067	1811023702	0	18684	2295	1811025474	0	18684	1255	1811026514	13.5155376091939	4.98620199575089	4.98620199575089	0.0255502291065245	0.377862372237046
chr7	100048773	100065038	+	ZSCAN21	7	35446	1	16264	3918	1811026270	0	16265	3998	1811026190	1	16264	4532	1811025656	2	16263	3084	1811027104	0	16265	5820	1811024368	0	16265	4067	1811026121	0	16265	2295	1811027893	0	16265	1255	1811028933	12.5155560286408	4.98619944567327	4.98619944567327	0.0255502667629297	0.377862372237046
chr8	144826517	144843222	+	ZNF7	8	40920	2	16703	3917	1811025831	1	16704	3997	1811025751	0	16705	4533	1811025215	1	16704	3085	1811026663	0	16705	5820	1811023928	0	16705	4067	1811025681	0	16705	2295	1811027453	0	16705	1255	1811028493	12.5155522814042	4.98619780747686	4.98619780747686	0.0255502909538267	0.377862372237046
chr1	10456521	10473529	-	DFFA	1	596	0	17008	3919	1811025526	1	17007	3997	1811025448	2	17006	4531	1811024914	1	17007	3085	1811026360	0	17008	5820	1811023625	0	17008	4067	1811025378	0	17008	2295	1811027150	0	17008	1255	1811028190	12.5155498124358	4.98619574867189	4.98619574867189	0.0255503213557944	0.377862372237046
chr14	88593398	88611886	+	ZC3H14	14	62074	0	18488	3919	1811024046	2	18486	3996	1811023969	1	18487	4532	1811023433	1	18487	3085	1811024880	0	18488	5820	1811022145	0	18488	4067	1811023898	0	18488	2295	1811025670	0	18488	1255	1811026710	12.5155389220707	4.98618489212822	4.98618489212822	0.0255504816728591	0.377862372237046
chr2	74152527	74179879	-	MOB1A	2	10508	0	27352	3919	1811015182	0	27352	3998	1811015103	3	27349	4530	1811014571	1	27351	3085	1811016016	0	27352	5820	1811013281	0	27352	4067	1811015034	0	27352	2295	1811016806	0	27352	1255	1811017846	13.5154983647848	4.98617073567584	4.98617073567584	0.0255506907207845	0.377862372237046
chr10	101797045	101819418	-	OGA	10	46799	1	22372	3918	1811020162	2	22371	3996	1811020084	1	22372	4532	1811019548	0	22373	3086	1811020994	0	22373	5820	1811018260	0	22373	4067	1811020013	0	22373	2295	1811021785	0	22373	1255	1811022825	12.5155171934144	4.98616993881296	4.98616993881296	0.0255507024880888	0.377862372237046
chr20	49245896	49279065	-	ZNFX1	20	84492	0	33169	3919	1811009365	3	33166	3995	1811009289	1	33168	4532	1811008752	0	33169	3086	1811010198	0	33169	5820	1811007464	0	33169	4067	1811009217	0	33169	2295	1811010989	0	33169	1255	1811012029	13.5154835291446	4.98616028344259	4.98616028344259	0.0255508450697527	0.377862372237046
chr1	156466209	156491599	-	MEF2D	1	5520	0	25390	3919	1811017144	1	25389	3997	1811017066	1	25389	4532	1811016531	2	25388	3084	1811017979	0	25390	5820	1811015243	0	25390	4067	1811016996	0	25390	2295	1811018768	0	25390	1255	1811019808	12.5155049013039	4.98615976097062	4.98615976097062	0.0255508527851636	0.377862372237046
chr14	75016988	75050691	-	MLH3	14	61764	0	33703	3919	1811008831	1	33702	3997	1811008753	0	33703	4533	1811008217	3	33700	3083	1811009667	0	33703	5820	1811006930	0	33703	4067	1811008683	0	33703	2295	1811010455	0	33703	1255	1811011495	13.515482424426	4.98615963209886	4.98615963209886	0.0255508546882299	0.377862372237046
chr15	82808627	82836108	+	WHAMM	15	65724	0	27481	3919	1811015053	1	27480	3997	1811014975	2	27479	4531	1811014441	1	27480	3085	1811015887	0	27481	5820	1811013152	0	27481	4067	1811014905	0	27481	2295	1811016677	0	27481	1255	1811017717	12.5154979678316	4.98615408001933	4.98615408001933	0.0255509366766602	0.377862372237046
chr1	1751231	1779470	-	NADK	1	207	0	28239	3919	1811014295	1	28238	3997	1811014217	1	28238	4532	1811013682	2	28237	3084	1811015130	0	28239	5820	1811012394	0	28239	4067	1811014147	0	28239	2295	1811015919	0	28239	1255	1811016959	12.5154957066394	4.98615291330498	4.98615291330498	0.025550953905749	0.377862372237046
chr12	56272807	56301330	-	CS	12	55371	0	28523	3919	1811014011	1	28522	3997	1811013933	2	28521	4531	1811013399	1	28522	3085	1811014845	0	28523	5820	1811012110	0	28523	4067	1811013863	0	28523	2295	1811015635	0	28523	1255	1811016675	12.5154948921178	4.98615143436473	4.98615143436473	0.0255509757455533	0.377862372237046
chr3	195657076	195686140	+	MUC20-OT1	3	19847	0	29064	3919	1811013470	2	29062	3996	1811013393	1	29063	4532	1811012857	1	29063	3085	1811014304	0	29064	5820	1811011569	0	29064	4067	1811013322	0	29064	2295	1811015094	0	29064	1255	1811016134	12.5154933816789	4.98615140595939	4.98615140595939	0.0255509761650208	0.377862372237046
chr7	6022246	6060175	-	EIF2AK1	7	33220	0	37929	3919	1811004605	1	37928	3997	1811004527	3	37926	4530	1811003994	0	37929	3086	1811005438	0	37929	5820	1811002704	0	37929	4067	1811004457	0	37929	2295	1811006229	0	37929	1255	1811007269	13.5154747746009	4.98615111340769	4.98615111340769	0.0255509804851922	0.377862372237046
chr17	75666345	75708054	+	SAP30BP	17	74816	0	41709	3919	1811000825	3	41706	3995	1811000749	0	41709	4533	1811000211	1	41708	3085	1811001659	0	41709	5820	1810998924	0	41709	4067	1811000677	0	41709	2295	1811002449	0	41709	1255	1811003489	13.515469247266	4.98614838090725	4.98614838090725	0.0255510208366274	0.377862372237046
chr17	42124978	42155989	-	RAB5C	17	72944	0	31011	3919	1811011523	1	31010	3997	1811011445	1	31010	4532	1811010910	2	31009	3084	1811012358	0	31011	5820	1811009622	0	31011	4067	1811011375	0	31011	2295	1811013147	0	31011	1255	1811014187	12.5154883829849	4.98614778753836	4.98614778753836	0.0255510295990452	0.377862372237046
chr3	146063118	146105204	+	AC107021.1	3	18496	0	42086	3919	1811000448	0	42086	3998	1811000369	3	42083	4530	1810999837	1	42085	3085	1811001282	0	42086	5820	1810998547	0	42086	4067	1811000300	0	42086	2295	1811002072	0	42086	1255	1811003112	13.5154687492223	4.98614698101301	4.98614698101301	0.0255510415091994	0.377862372237046
chr15	89784894	89815852	-	ANPEP	15	65940	0	30958	3919	1811011576	1	30957	3997	1811011498	2	30956	4531	1811010964	1	30957	3085	1811012410	0	30958	5820	1811009675	0	30958	4067	1811011428	0	30958	2295	1811013200	0	30958	1255	1811014240	12.5154885118822	4.98614693805575	4.98614693805575	0.0255510421435597	0.377862372237046
chr5	180784781	180816541	-	MGAT1	5	28358	1	31759	3918	1811010775	1	31759	3997	1811010696	1	31759	4532	1811010161	1	31759	3085	1811011608	0	31760	5820	1811008873	0	31760	4067	1811010626	0	31760	2295	1811012398	0	31760	1255	1811013438	12.5154866274797	4.98614465689752	4.98614465689752	0.0255510758300052	0.377862372237046
chr17	43801442	43834170	-	MPP3	17	73137	2	32726	3917	1811009808	0	32728	3998	1811009727	1	32727	4532	1811009193	1	32727	3085	1811010640	0	32728	5820	1811007905	0	32728	4067	1811009658	0	32728	2295	1811011430	0	32728	1255	1811012470	12.5154844697131	4.98614250426181	4.98614250426181	0.0255511076185682	0.377862372237046
chr17	42119673	42155916	-	AC099811.2	17	72941	0	36243	3919	1811006291	1	36242	3997	1811006213	1	36242	4532	1811005678	2	36241	3084	1811007126	0	36243	5820	1811004390	0	36243	4067	1811006143	0	36243	2295	1811007915	0	36243	1255	1811008955	12.5154776121747	4.98613832972478	4.98613832972478	0.0255511692652203	0.377862372237046
chr19	13794459	13832230	+	ZSWIM4	19	78784	1	37770	3918	1811004764	2	37769	3996	1811004686	0	37771	4533	1811004149	1	37770	3085	1811005597	0	37771	5820	1811002862	0	37771	4067	1811004615	0	37771	2295	1811006387	0	37771	1255	1811007427	12.5154750296037	4.98613532364834	4.98613532364834	0.0255512136569569	0.377862372237046
chr19	44953590	44993190	+	CLPTM1	19	80997	0	39600	3919	1811002934	2	39598	3996	1811002857	0	39600	4533	1811002320	2	39598	3084	1811003769	0	39600	5820	1811001033	0	39600	4067	1811002786	0	39600	2295	1811004558	0	39600	1255	1811005598	12.5154721539166	4.98613512096927	4.98613512096927	0.0255512166499895	0.377862372237046
chr6	36884863	36923522	+	C6orf89	6	30083	1	38658	3918	1811003876	0	38659	3998	1811003796	2	38657	4531	1811003263	1	38658	3085	1811004709	0	38659	5820	1811001974	0	38659	4067	1811003727	0	38659	2295	1811005499	0	38659	1255	1811006539	12.5154736227288	4.98613509710413	4.98613509710413	0.0255512170024144	0.377862372237046
chr7	64524698	64564041	-	ZNF680	7	34526	0	39343	3919	1811003191	1	39342	3997	1811003113	2	39341	4531	1811002579	1	39342	3085	1811004025	0	39343	5820	1811001290	0	39343	4067	1811003043	0	39343	2295	1811004815	0	39343	1255	1811005855	12.515472582211	4.98613469395787	4.98613469395787	0.025551222955817	0.377862372237046
chr14	67240422	67279986	+	MPP5	14	61412	0	39564	3919	1811002970	2	39562	3996	1811002893	2	39562	4531	1811002358	0	39564	3086	1811003803	0	39564	5820	1811001069	0	39564	4067	1811002822	0	39564	2295	1811004594	0	39564	1255	1811005634	12.5154722353996	4.98613412538543	4.98613412538543	0.0255512313521284	0.377862372237046
chr19	49987700	50026372	-	VRK3	19	81625	1	38671	3918	1811003863	2	38670	3996	1811003785	1	38671	4532	1811003249	0	38672	3086	1811004695	0	38672	5820	1811001961	0	38672	4067	1811003714	0	38672	2295	1811005486	0	38672	1255	1811006526	12.5154736025582	4.98613385809586	4.98613385809586	0.0255512352992899	0.377862372237046
chr9	124657466	124698631	+	MIR181A2HG	9	43206	1	41164	3918	1811001370	2	41163	3996	1811001292	1	41164	4532	1811000756	0	41165	3086	1811002202	0	41165	5820	1810999468	0	41165	4067	1811001221	0	41165	2295	1811002993	0	41165	1255	1811004033	12.5154699811411	4.98613371420652	4.98613371420652	0.0255512374241557	0.377862372237046
chr16	87830022	87870507	-	SLC7A5	16	70213	1	40484	3918	1811002050	1	40484	3997	1811001971	1	40484	4532	1811001436	1	40484	3085	1811002883	0	40485	5820	1811000148	0	40485	4067	1811001901	0	40485	2295	1811003673	0	40485	1255	1811004713	12.5154709236067	4.98613206204027	4.98613206204027	0.0255512618223052	0.377862372237046
chr16	20805498	20849668	+	REXO5	16	67736	0	44170	3919	1810998364	1	44169	3997	1810998286	2	44168	4531	1810997752	1	44169	3085	1810999198	0	44170	5820	1810996463	0	44170	4067	1810998216	0	44170	2295	1810999988	0	44170	1255	1811001028	12.5154661562699	4.98613197368104	4.98613197368104	0.0255512631271393	0.377862372237046
chr12	46196126	46240895	-	SLC38A1	12	54478	1	44768	3918	1810997766	1	44768	3997	1810997687	0	44769	4533	1810997151	2	44767	3084	1810998600	0	44769	5820	1810995864	0	44769	4067	1810997617	0	44769	2295	1810999389	0	44769	1255	1811000429	12.5154654533595	4.98612986912485	4.98612986912485	0.0255512942059347	0.377862372237046
chr8	10764960	10840875	-	PINX1	8	37558	0	75915	3919	1810966619	0	75915	3998	1810966540	3	75912	4530	1810966008	1	75914	3085	1810967453	0	75915	5820	1810964718	0	75915	4067	1810966471	0	75915	2295	1810968243	0	75915	1255	1810969283	13.5154442511055	4.98612931906246	4.98612931906246	0.0255513023289257	0.377862372237046
chr8	100257059	100304259	-	RNF19A	8	39747	1	47199	3918	1810995335	1	47199	3997	1810995256	1	47199	4532	1810994721	1	47199	3085	1810996168	0	47200	5820	1810993433	0	47200	4067	1810995186	0	47200	2295	1810996958	0	47200	1255	1810997998	12.5154627940745	4.98612920963205	4.98612920963205	0.0255513039449281	0.377862372237046
chr8	140879161	141002284	-	PTK2	8	40582	4	123119	3915	1810919415	0	123123	3998	1810919332	0	123123	4533	1810918797	0	123123	3086	1810920244	0	123123	5820	1810917510	0	123123	4067	1810919263	0	123123	2295	1810921035	0	123123	1255	1810922075	14.5154325758489	4.98612550250255	4.98612550250255	0.0255513586896612	0.377862372237046
chr2	74001712	74102176	+	TET3	2	10501	0	100464	3919	1810942070	3	100461	3995	1810941994	1	100463	4532	1810941457	0	100464	3086	1810942903	0	100464	5820	1810940169	0	100464	4067	1810941922	0	100464	2295	1810943694	0	100464	1255	1810944734	13.5154368030546	4.98612376081292	4.98612376081292	0.025551384409963	0.377862372237046
chr4	144645155	144745271	+	HHIP	4	23100	3	100113	3916	1810942421	0	100116	3998	1810942339	1	100115	4532	1810941805	0	100116	3086	1810943251	0	100116	5820	1810940517	0	100116	4067	1810942270	0	100116	2295	1810944042	0	100116	1255	1810945082	13.515436885945	4.98612293624319	4.98612293624319	0.0255513965867585	0.377862372237046
chr18	157535	211350	+	USP14	18	75536	0	53815	3919	1810988719	1	53814	3997	1810988641	1	53814	4532	1810988106	2	53813	3084	1810989554	0	53815	5820	1810986818	0	53815	4067	1810988571	0	53815	2295	1810990343	0	53815	1255	1810991383	12.5154567656408	4.98612248385325	4.98612248385325	0.0255514032674088	0.377862372237046
