testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
18700	chr11	28479811	31605811	+	WIN-L06-C11-W10	11	-8.47124792989855	0.274293970534723	-0.268131803749617	-0.194350723358014	0.162569146109732	0.304988447307551	0.304988447307551	0.580771881605976	1
10508	chr5	151315004	152097254	+	WIN-L08-C05-W194	5	-8.47130316433876	0.274296081471799	-0.268020438115392	-0.0597450019878874	-0.176733226259021	0.30480673925922	-0.30480673925922	0.58088460123902	1
21071	chr12	126402279	127184529	+	WIN-L08-C12-W162	12	-8.47123664565408	0.274200815215257	-0.26818446095341	-0.334257485351119	0.51098693552786	0.304743742457504	0.304743742457504	0.580923690514749	1
4812	chr2	222658264	225784264	+	WIN-L06-C02-W72	2	-8.47128787910523	0.274512810550867	-0.268302040934687	-0.153615535363191	0.0808753378580914	0.304209875619563	0.304209875619563	0.581255164655333	1
10632	chr5	163424379	164987879	+	WIN-L07-C05-W105	5	-8.47131421755669	0.274367775609758	-0.268061884516201	-0.109630709891347	-0.144855128043126	0.303296983285691	-0.303296983285691	0.58182285298069	1
8157	chr4	110731277	116982277	+	WIN-L05-C04-W18	4	-8.47138709282595	0.274392611282117	-0.267802981099867	-0.0681725990128111	-0.129146469104402	0.303243191658112	-0.303243191658112	0.581856338396814	1
28504	chr21	27260241	28823741	+	WIN-L07-C21-W18	21	-8.47133650516444	0.274336507315339	-0.268022830108478	-0.075487398320103	-0.151086419241395	0.302523358895996	-0.302523358895996	0.582304808870472	1
10667	chr5	166940004	167722254	+	WIN-L08-C05-W214	5	-8.47134685137665	0.274256704683754	-0.267961928534023	0.359141230667596	-0.430390595095771	0.302357377688168	-0.302357377688168	0.582408317133509	1
14478	chr8	30380818	33506818	+	WIN-L06-C08-W10	8	-8.47125213499996	0.274296008255629	-0.268097402900509	-0.217458056017183	0.173637507459365	0.302306317465991	0.302306317465991	0.58244016646279	1
26858	chr18	67138767	67921017	+	WIN-L08-C18-W086	18	-8.4713070218783	0.274188263603052	-0.267872395275285	0.0670059629644267	-0.220250356502771	0.301979856041726	-0.301979856041726	0.582643882907321	1
20905	chr12	109996029	110778279	+	WIN-L08-C12-W141	12	-8.47134618429202	0.274276352994888	-0.267896385320909	0.018949255125967	-0.145970266858005	0.301937557411293	-0.301937557411293	0.582670288328165	1
7046	chr4	2137527	3701027	+	WIN-L07-C04-W002	4	-8.47125839666641	0.274307819009307	-0.267855329546352	-0.0851552594265733	-0.126571038599993	0.301667281833943	-0.301667281833943	0.582839067931388	1
1705	chr1	166664711	169790711	+	WIN-L06-C01-W54	1	-8.47135256309003	0.274204096409011	-0.267850260790417	0.0766844674657884	-0.147489597245367	0.301267115926748	-0.301267115926748	0.583089141261467	1
19169	chr11	74378248	74769873	+	WIN-L09-C11-W191	11	-8.47154617458892	0.273778978418214	-0.266893470674798	0.544539507893623	-0.506052634072052	0.301100283642882	-0.301100283642882	0.583193462617754	1
6243	chr3	121021779	127272779	+	WIN-L05-C03-W20	3	-8.47123975473511	0.274452398129229	-0.268220962748115	-0.173609075397932	0.091445606809532	0.301062143164017	0.301062143164017	0.583217317398208	1
19546	chr11	111292311	123793311	+	WIN-L04-C11-W9	11	-8.47112617887137	0.274161545521673	-0.268394129866654	-0.0189287410866085	0.0459133855488282	0.300856555859355	0.300856555859355	0.583345934865784	1
25381	chr17	5006720	5203032	+	WIN-L10-C17-W026	17	-8.47124484896321	0.27420916889171	-0.268133731257522	-0.334257635718407	0.509616547913566	0.300348462023976	0.300348462023976	0.583664048829691	1
24078	chr15	68182094	71308094	+	WIN-L06-C15-W22	15	-8.47128404187381	0.274387052497591	-0.268126041991319	-0.181567095462874	0.11536960092459	0.300321641047049	0.300321641047049	0.583680850974381	1
19101	chr11	67737623	68129248	+	WIN-L09-C11-W174	11	-8.47125504862219	0.274258181827415	-0.26809763999682	-0.228059174717975	0.238762328874881	0.299619501030975	0.299619501030975	0.584121057803188	1
25939	chr17	59596470	61159970	+	WIN-L07-C17-W39	17	-8.47127936070261	0.274233117099464	-0.268204778277407	-0.0051867393837995	0.0810921287466869	0.299521627035574	0.299521627035574	0.584182473148069	1
18780	chr11	36292311	48793311	+	WIN-L04-C11-W3	11	-8.47120729087814	0.274251553602406	-0.268241185604668	-0.0544069582273319	0.0793772188115116	0.299299210739264	0.299299210739264	0.584322086540104	1
11571	chr6	74464489	77590489	+	WIN-L06-C06-W24	6	-8.47124461268358	0.274314423940333	-0.268183880758752	-0.172043898483092	0.144037875469927	0.299074442857091	0.299074442857091	0.584463244541597	1
19728	chr11	129261061	130824561	+	WIN-L07-C11-W83	11	-8.47151976771285	0.273852719920424	-0.267059616495692	0.543460024245705	-0.504907152981514	0.298874775748118	-0.298874775748118	0.584588696642286	1
4384	chr2	180666076	181057701	+	WIN-L09-C02-W463	2	-8.4712498076426	0.274232897586054	-0.268107262685611	-0.204498871956549	0.237671014390498	0.298644229696947	0.298644229696947	0.584733617901197	1
19770	chr11	133557936	134340186	+	WIN-L08-C11-W171	11	-8.47119504784946	0.274158453710375	-0.268169354762595	-0.334256721650796	0.504744273500971	0.298457228531333	0.298457228531333	0.584851220210743	1
15632	chr8	143759542	143955854	+	WIN-L10-C08-W737	8	-8.47138551047739	0.27430435132193	-0.267691441008394	0.0525177216864547	-0.170476076568474	0.297951296397514	-0.297951296397514	0.585169633526792	1
6081	chr3	105201466	105593091	+	WIN-L09-C03-W270	3	-8.47125032234918	0.274237096336857	-0.268077638803242	-0.33428008977754	0.377467747073641	0.297759106597368	0.297759106597368	0.58529068201738	1
19689	chr11	125452319	125648631	+	WIN-L10-C11-W643	11	-8.47125032234886	0.274237096336998	-0.268077638803984	-0.334280089778019	0.377467747074139	0.297759103330463	0.297759103330463	0.585290684075433	1
30894	chrY	9862707	22363707	+	WIN-L04-CY-W1	24	-8.47132214563856	0.274278971122416	-0.267969027521874	-0.0291238259779237	-0.207350718442758	0.297732312308654	-0.297732312308654	0.585307562112259	1
25098	chr16	66847859	67239484	+	WIN-L09-C16-W172	16	-8.47126458581334	0.274260979493507	-0.268189113746619	-0.050327873754018	0.0993876909978973	0.297236838108802	0.297236838108802	0.585619882961018	1
16999	chr9	132868233	133650483	+	WIN-L08-C09-W171	9	-8.47123738063506	0.274301196940069	-0.268112054916869	-0.228114425572235	0.169063755744045	0.296947594855737	0.296947594855737	0.585802362815892	1
27166	chr19	17589058	19152558	+	WIN-L07-C19-W12	19	-8.471296065218	0.274206740505921	-0.268068626056945	0.0295275452117462	0.117395932863669	0.296606219322712	0.296606219322712	0.586017880613513	1
21051	chr12	124449154	127575154	+	WIN-L06-C12-W40	12	-8.47126514903331	0.274268467998203	-0.268068482827487	-0.228062465987516	0.218184562039139	0.296521163087164	0.296521163087164	0.586071603488784	1
27486	chr19	49131976	49328288	+	WIN-L10-C19-W252	19	-8.47130116416725	0.274255573979556	-0.268113870584598	-0.0247086728099334	0.18236057235611	0.296375313682802	0.296375313682802	0.586163747555507	1
4549	chr2	196877014	198440514	+	WIN-L07-C02-W127	2	-8.47124906936525	0.274318963848992	-0.268191723820781	-0.172046243504561	0.143478125947883	0.295793522145686	0.295793522145686	0.586531601857247	1
28884	chr22	18376984	19940484	+	WIN-L07-C22-W12	22	-8.47130363736612	0.274156582302414	-0.26813226472124	0.381072283048491	-0.175852903514512	0.29514861986172	-0.29514861986172	0.586939907939241	1
15578	chr8	138193318	144444318	+	WIN-L05-C08-W23	8	-8.47146641227691	0.274271973022858	-0.267644679985554	0.0408933146026562	-0.0588851266731827	0.295122819930839	-0.295122819930839	0.586956254628754	1
24225	chr15	82635219	83417469	+	WIN-L08-C15-W106	15	-8.4713040528385	0.274157005538345	-0.268038498145468	0.381072067548759	-0.179352707041067	0.295098749425961	-0.295098749425961	0.586971506398231	1
15398	chr8	120419880	120811505	+	WIN-L09-C08-W309	8	-8.47125586604156	0.274239067288557	-0.268092930266888	-0.204501303019045	0.239411004332144	0.294177139865496	0.294177139865496	0.587556071715788	1
23105	chr14	79302109	80865609	+	WIN-L07-C14-W51	14	-8.47129187441065	0.274258550166975	-0.267963561644479	-0.03403398121598	-0.181401851783186	0.294162157399114	-0.294162157399114	0.587565584689997	1
6814	chr3	176978611	177174923	+	WIN-L10-C03-W0907	3	-8.47128825437993	0.274253368644977	-0.268104643927668	-0.334258430054932	0.524916214962968	0.293940892344835	0.293940892344835	0.587706111344945	1
14718	chr8	53818318	66319318	+	WIN-L04-C08-W05	8	-8.47125288319064	0.274361154507069	-0.26798579407954	-0.0546104856627316	-0.0793804528889593	0.293676282606612	-0.293676282606612	0.587874256336474	1
7878	chr4	83387527	84951027	+	WIN-L07-C04-W054	4	-8.47133840257544	0.274317147391905	-0.267922548363719	-0.0461639791969757	-0.149125976237755	0.293663436954375	-0.293663436954375	0.587882421538573	1
23719	chr15	33025844	34589344	+	WIN-L07-C15-W22	15	-8.47131820810823	0.274290089672227	-0.267969895876523	-0.0540297539607933	-0.195664367281626	0.29314818673447	-0.29314818673447	0.588210125494641	1
27485	chr19	49034370	49425995	+	WIN-L09-C19-W126	19	-8.47130104575061	0.274255453378616	-0.268156442770546	-0.0247086114173139	0.159085557043224	0.292937921149132	0.292937921149132	0.588343963379461	1
12659	chr7	11019818	11216130	+	WIN-L10-C07-W057	7	-8.4713412246986	0.274258062916595	-0.267952971719032	0.104135913124441	-0.230635925168406	0.292849488825595	-0.292849488825595	0.58840027072118	1
5697	chr3	67603891	67800203	+	WIN-L10-C03-W0347	3	-8.47134122470346	0.274258062891925	-0.267952971684452	0.104135914253867	-0.230635926284562	0.292849469715293	-0.292849469715293	0.588400282890434	1
26089	chr17	74440220	77566220	+	WIN-L06-C17-W24	17	-8.47141695884867	0.273984735724283	-0.26790715512566	0.138245732480314	-0.0614283771180744	0.292465035847272	-0.292465035847272	0.588645190553977	1
241	chr1	23500648	23892273	+	WIN-L09-C01-W061	1	-8.47123785959044	0.274246761942285	-0.268087796143016	-0.334302218141718	0.337355556638798	0.291730321452633	0.291730321452633	0.589113827432641	1
2033	chr1	198793427	198989739	+	WIN-L10-C01-W1018	1	-8.47135568037148	0.27426569504693	-0.267962422744879	0.359141069299253	-0.415801052885929	0.2910703304442	-0.2910703304442	0.589535452454184	1
13805	chr7	123031361	123813611	+	WIN-L08-C07-W158	7	-8.47130140242316	0.274261211835619	-0.267962712199358	-0.0357666308272741	-0.198035259280572	0.290887737304729	-0.290887737304729	0.589652208232976	1
12890	chr7	33578236	35141736	+	WIN-L07-C07-W022	7	-8.47132110606626	0.27422305597656	-0.267926021610874	0.0601504468760505	-0.245986613277585	0.290845504761819	-0.290845504761819	0.589679219780803	1
30440	chrX	120597572	121379822	+	WIN-L08-CX-W155	23	-8.47125493187907	0.274258062906429	-0.268095439391491	-0.228059136645951	0.236765781918342	0.289838931596023	0.289838931596023	0.590323765170944	1
5956	chr3	92896779	105397779	+	WIN-L04-C03-W08	3	-8.47118247467163	0.274209415011726	-0.268245568609894	-0.0370617594686645	0.0725833392258023	0.289412118094333	0.289412118094333	0.590597505289233	1
2199	chr1	215102211	221353211	+	WIN-L05-C01-W35	1	-8.47122005702336	0.274349944682946	-0.268252782377695	-0.0874146653735543	0.0748004324030575	0.289215944016178	0.289215944016178	0.590723410354386	1
14065	chr7	148714778	148911090	+	WIN-L10-C07-W762	7	-8.47127150928137	0.274236545382173	-0.268076470185189	-0.168588620623061	0.269304988737133	0.288900306528376	0.288900306528376	0.590926102956687	1
15743	chr9	9821358	16072358	+	WIN-L05-C09-W02	9	-8.4713507483964	0.27429138186792	-0.267806137336918	0.00291385883106522	-0.104726574369435	0.288871134904184	-0.288871134904184	0.590944843272311	1
15414	chr8	121982380	122374005	+	WIN-L09-C08-W313	8	-8.4713967332486	0.274376074477365	-0.267865134240284	-0.0654620337583967	-0.181637896586995	0.288823680730275	-0.288823680730275	0.590975331194608	1
20055	chr12	26792904	28356404	+	WIN-L07-C12-W18	12	-8.47126997137224	0.274317642281887	-0.268114117984888	-0.172765627041063	0.133486011603623	0.287870663229114	0.287870663229114	0.591588301564356	1
12786	chr7	23421986	35922986	+	WIN-L04-C07-W02	7	-8.47119651212505	0.27444030696021	-0.268035559936699	-0.093368864283368	-0.0777127543638262	0.287688813896239	-0.287688813896239	0.591705413484462	1
21075	chr12	126792904	128356404	+	WIN-L07-C12-W82	12	-8.47126881139009	0.274252250617749	-0.268093839118898	-0.204506497775799	0.247299036510381	0.287182397765719	0.287182397765719	0.592031799480397	1
18529	chr11	11780735	11977047	+	WIN-L10-C11-W061	11	-8.47131083257528	0.274307041665141	-0.267941460406404	-0.0781087863383741	-0.148499196441847	0.286986547216657	-0.286986547216657	0.592158124802442	1
22795	chr14	48833359	51959359	+	WIN-L06-C14-W16	14	-8.47136695224721	0.274295095152593	-0.267816734320889	0.0222934776139926	-0.140145427172701	0.286291610285844	-0.286291610285844	0.592606813335002	1
27068	chr19	8018745	8410370	+	WIN-L09-C19-W021	19	-8.47135330715586	0.274263278433564	-0.267953827668502	0.359141112696982	-0.41056937392499	0.28586914970947	-0.28586914970947	0.592879918986253	1
17773	chr10	70803961	72367461	+	WIN-L07-C10-W46	10	-8.47132353143443	0.274283751239386	-0.268005962358615	-0.0357797011538003	-0.201699037065434	0.285707450744667	-0.285707450744667	0.592984520253746	1
21931	chr13	77884289	78666539	+	WIN-L08-C13-W100	13	-8.4713109614297	0.274233548181532	-0.267959114705372	0.0346813135506392	-0.268452559248121	0.285622703668196	-0.285622703668196	0.593039357398475	1
4739	chr2	215431701	215823326	+	WIN-L09-C02-W552	2	-8.4712408063974	0.274249762670851	-0.268069918518464	-0.334302272063326	0.308800200029708	0.285579724211857	0.285579724211857	0.593067172038499	1
14064	chr7	148617298	149008923	+	WIN-L09-C07-W381	7	-8.47127427424162	0.274239361144526	-0.268082840408795	-0.168590053905283	0.267097307467581	0.285470370767143	0.285470370767143	0.593137953488296	1
3656	chr2	109377014	110940514	+	WIN-L07-C02-W071	2	-8.47131744279359	0.274268214535408	-0.267944514507166	-0.0185750218003466	-0.188903209186689	0.285189064608858	-0.285189064608858	0.593320115266602	1
13809	chr7	123421986	135922986	+	WIN-L04-C07-W10	7	-8.47135351515165	0.274409254032057	-0.267833709654307	-0.0228019133698286	-0.052135010296467	0.284160409835749	-0.284160409835749	0.593987212483946	1
8329	chr4	127528152	128310402	+	WIN-L08-C04-W164	4	-8.47129278944344	0.274302505436444	-0.268072249508048	-0.0590140100912123	-0.178469919127932	0.284047416007525	-0.284047416007525	0.594060585066024	1
24205	chr15	80682094	83808094	+	WIN-L06-C15-W26	15	-8.47134235715955	0.274197637355313	-0.267973923260992	0.233875595017824	-0.169040082309264	0.283714947825501	-0.283714947825501	0.594276582135698	1
434	chr1	42445961	44009461	+	WIN-L07-C01-W028	1	-8.47115407140366	0.274109632258391	-0.268561223662551	-0.0148571944288446	0.0948180302895899	0.283693155986839	0.283693155986839	0.594290745473698	1
7570	chr4	53309402	54091652	+	WIN-L08-C04-W069	4	-8.47132512320179	0.274222474642128	-0.26793301385089	0.118806100572886	-0.149095517933341	0.283543635538081	-0.283543635538081	0.594387943290912	1
17642	chr10	57913336	58695586	+	WIN-L08-C10-W075	10	-8.47126370337556	0.274247048740631	-0.268094056006995	-0.204504448052462	0.237877706269793	0.283492906386527	0.283492906386527	0.594420927944623	1
26623	chr18	44091892	45655392	+	WIN-L07-C18-W29	18	-8.47126315180691	0.274268561167794	-0.268112887130177	-0.188622537033355	0.210339965596394	0.283484291903733	0.283484291903733	0.594426529552546	1
26627	chr18	44482517	45264767	+	WIN-L08-C18-W057	18	-8.47126315180691	0.274268561167794	-0.268112887130177	-0.188622537033355	0.210339965596394	0.283484291903733	0.283484291903733	0.594426529552546	1
7166	chr4	13856277	26357277	+	WIN-L04-C04-W02	4	-8.47135695062557	0.274106539114058	-0.267698709435599	0.0527209937120302	-0.0533752937432416	0.283271235181019	-0.283271235181019	0.594565105460804	1
10564	chr5	156783754	157566004	+	WIN-L08-C05-W201	5	-8.47128291741132	0.274253779224477	-0.268098636215435	-0.135333676598099	0.178524620933885	0.283152662461362	0.283152662461362	0.594642256249553	1
2178	chr1	213051203	213247515	+	WIN-L10-C01-W1091	1	-8.4712658539684	0.274249238861722	-0.268085120111664	-0.204505311043375	0.247689401019437	0.283123301003798	0.283123301003798	0.594661363842442	1
25278	chr16	84621297	85403547	+	WIN-L08-C16-W109	16	-8.47121629236673	0.274260655707729	-0.268125835654501	-0.256694937275028	0.235359488814099	0.282025069744122	0.282025069744122	0.595376975932454	1
12326	chr6	148487926	148879551	+	WIN-L09-C06-W381	6	-8.47132131269115	0.274302192392759	-0.268049149886008	-0.0620768191008493	-0.201210165810722	0.281230987904564	-0.281230987904564	0.595895516541687	1
15005	chr8	81943318	88194318	+	WIN-L05-C08-W14	8	-8.47135364910096	0.274279992098455	-0.267895648406559	0.0409459681223216	-0.147858317423559	0.280468152868707	-0.280468152868707	0.596394536858257	1
4868	chr2	228127014	229690514	+	WIN-L07-C02-W147	2	-8.47124708008079	0.274270805810263	-0.268102651701244	-0.244554324373696	0.214248642134642	0.280206925901439	0.280206925901439	0.596565622253265	1
27161	chr19	17100808	17297120	+	WIN-L10-C19-W088	19	-8.47116917615936	0.274132106150462	-0.268249679210104	-0.334256245780935	0.488814876502308	0.280009558216989	0.280009558216989	0.596694952005042	1
23161	chr14	84770859	97271859	+	WIN-L04-C14-W7	14	-8.47121173521932	0.274194233405868	-0.268271716997966	-0.0130841358270697	0.0548730379627884	0.279870940066758	0.279870940066758	0.596785819644024	1
10596	chr5	159908754	160691004	+	WIN-L08-C05-W205	5	-8.47132391924542	0.274283806777362	-0.267981839253643	-0.0357049532688989	-0.218723803892171	0.279782501740556	-0.279782501740556	0.596843808212784	1
19538	chr11	110511061	112074561	+	WIN-L07-C11-W71	11	-8.47140511822429	0.274378599118285	-0.267880037426531	-0.0540625114819037	-0.162898556701036	0.279669942829059	-0.279669942829059	0.596917629495223	1
12820	chr7	26742298	27133923	+	WIN-L09-C07-W069	7	-8.47131835268389	0.274234770373006	-0.2679509783226	0.104145671722176	-0.289980745845438	0.279392624070169	-0.279392624070169	0.597099588969622	1
10823	chr6	1417614	2199864	+	WIN-L08-C06-W002	6	-8.47131835268462	0.274234770373062	-0.267950978321933	0.10414567172255	-0.289980745845832	0.279392620283033	-0.279392620283033	0.597099591455296	1
17790	chr10	72464103	72660415	+	WIN-L10-C10-W372	10	-8.47131835268349	0.274234770372368	-0.267950978321337	0.104145671722576	-0.28998074584616	0.279392615750112	-0.279392615750112	0.597099594430464	1
15069	chr8	88193318	94444318	+	WIN-L05-C08-W15	8	-8.47132324650193	0.274318579817266	-0.267611404114192	-0.0516044900049313	-0.107543543179184	0.278716113902192	-0.278716113902192	0.597543958417068	1
10373	chr5	138033754	138816004	+	WIN-L08-C05-W177	5	-8.47129655241197	0.274322104316529	-0.268056806198243	-0.173894396326621	0.139119247962437	0.278691398161755	0.278691398161755	0.597560206140919	1
10899	chr6	8839489	11965489	+	WIN-L06-C06-W03	6	-8.47132423972647	0.274244394066349	-0.267933721458282	0.0713502427199621	-0.278588291671053	0.278615689996514	-0.278615689996514	0.597609981185145	1
25508	chr17	17408970	18972470	+	WIN-L07-C17-W12	17	-8.4713638367845	0.274225936478541	-0.267880600134082	0.0934367340622741	-0.101852578051007	0.278426946679247	-0.278426946679247	0.597734109911771	1
2408	chr1	235610023	236001648	+	WIN-L09-C01-W604	1	-8.47130706988344	0.274225839869991	-0.267945334431979	0.0672114116972725	-0.25304731847665	0.278332922098343	-0.278332922098343	0.597795966088796	1
11837	chr6	100538669	100734981	+	WIN-L10-C06-W515	6	-8.47130706988255	0.274225839869855	-0.267945334432528	0.0672114116970644	-0.2530473184765	0.278332912523183	-0.278332912523183	0.59779597238871	1
10341	chr5	134908754	135691004	+	WIN-L08-C05-W173	5	-8.47133772216084	0.27425449601651	-0.267947137819162	0.104137407486423	-0.222849417780914	0.278300826390478	-0.278300826390478	0.597817084026966	1
10343	chr5	135104066	135495691	+	WIN-L09-C05-W346	5	-8.47133772216084	0.27425449601651	-0.267947137819162	0.104137407486423	-0.222849417780914	0.278300826390478	-0.278300826390478	0.597817084026966	1
14941	chr8	75693318	81944318	+	WIN-L05-C08-W13	8	-8.47128432669009	0.274451924336583	-0.267970056091039	-0.192584832767833	0.106980930001368	0.278021992427966	0.278021992427966	0.598000613294439	1
30424	chrX	119035072	119817322	+	WIN-L08-CX-W153	23	-8.4713136000395	0.274307489783438	-0.268037044709711	-0.0754755803948804	-0.178959702488379	0.277630367068923	-0.277630367068923	0.598258580876206	1
27008	chr19	2159370	2550995	+	WIN-L09-C19-W006	19	-8.47119518537189	0.274172160664805	-0.268293152826073	-0.0382322725494588	0.0914811408743079	0.277281342427159	0.277281342427159	0.598488682912359	1
12134	chr6	129542614	130324864	+	WIN-L08-C06-W166	6	-8.47125452694131	0.27428398211859	-0.268128753130255	-0.136357537921896	0.130629063785913	0.277243490632827	0.277243490632827	0.598513648642222	1
1010	chr1	98695961	100259461	+	WIN-L07-C01-W064	1	-8.4713402058995	0.27426065214213	-0.267869519942621	0.071349951109313	-0.242464338068423	0.277097034970211	-0.277097034970211	0.598610266224091	1
16604	chr9	94001045	94392670	+	WIN-L09-C09-W241	9	-8.4712914487153	0.274256850989034	-0.26809522250229	-0.168598956512958	0.277007259170911	0.276597170857713	0.276597170857713	0.598940275009057	1
28214	chr20	62787411	62983723	+	WIN-L10-C20-W322	20	-8.47129144870478	0.274256850961987	-0.268095222501179	-0.168598956491169	0.27700725926206	0.276597166259307	0.276597166259307	0.598940278046661	1
4316	chr2	174025451	174417076	+	WIN-L09-C02-W446	2	-8.47131942550033	0.274231569105919	-0.267943837846195	0.0739728531562265	-0.259808225780459	0.27656937467691	-0.27656937467691	0.598958637134234	1
27178	chr19	18760933	19543183	+	WIN-L08-C19-W25	19	-8.47128180763338	0.274247032910604	-0.268100470240675	-0.168593958975481	0.261293996820052	0.276546060882538	0.276546060882538	0.59897403910841	1
3762	chr2	119728576	120120201	+	WIN-L09-C02-W307	2	-8.47142473720316	0.274245684280161	-0.267899401719344	0.58247231374773	-0.543567652129317	0.276501722193643	-0.276501722193643	0.599003333209969	1
3763	chr2	119826236	120022548	+	WIN-L10-C02-W0614	2	-8.47142473720316	0.274245684280161	-0.267899401719344	0.58247231374773	-0.543567652129317	0.276501722193643	-0.276501722193643	0.599003333209969	1
2747	chr2	20509826	20901451	+	WIN-L09-C02-W053	2	-8.47142473720473	0.274245684280495	-0.267899401718279	0.582472313748966	-0.543567652130382	0.276501693861064	-0.276501693861064	0.599003351929962	1
16725	chr9	105915108	107478608	+	WIN-L07-C09-W68	9	-8.47131965498436	0.274308897295931	-0.268063515517556	-0.0683542364371057	-0.194935217402717	0.276272472739947	-0.276272472739947	0.599154843736807	1
9367	chr5	39694041	39890353	+	WIN-L10-C05-W204	5	-8.47124256936876	0.274251557919716	-0.268071378839132	-0.334302304340824	0.304811291778793	0.275925935333362	0.275925935333362	0.599384022016383	1
16777	chr9	110993233	111775483	+	WIN-L08-C09-W143	9	-8.47131825526183	0.274294506005788	-0.268007781379263	-0.0613750792625429	-0.193056626023349	0.275820781800576	-0.275820781800576	0.599453600332888	1
15695	chr9	5133858	8259858	+	WIN-L06-C09-W02	9	-8.47136555652505	0.27426952401579	-0.26786900004776	0.0954244659805855	-0.172793345361379	0.275761450480786	-0.275761450480786	0.599492866332637	1
887	chr1	86684339	86880651	+	WIN-L10-C01-W0444	1	-8.4713115750411	0.274237139143008	-0.267965307253137	0.0409703052048116	-0.274741738784188	0.275737594947714	-0.275737594947714	0.599508655657446	1
998	chr1	97524086	98306336	+	WIN-L08-C01-W125	1	-8.47130596486873	0.274249055238212	-0.267964307570683	-6.31526044464481e-06	-0.233780339341546	0.274902520635806	-0.274902520635806	0.600061918398637	1
15911	chr9	26227608	27791108	+	WIN-L07-C09-W17	9	-8.4713059648694	0.27424905523822	-0.267964307570209	-6.3152600813382e-06	-0.23378033934182	0.274902513290726	-0.274902513290726	0.60006192326969	1
13587	chr7	101742298	102133923	+	WIN-L09-C07-W261	7	-8.4713234946997	0.274315381850733	-0.268071966159125	-0.0713630731615194	-0.19192876844747	0.274613891586341	-0.274613891586341	0.600253393276223	1
7424	chr4	39051589	39443214	+	WIN-L09-C04-W100	4	-8.47135037538792	0.274267381722562	-0.267931191997251	0.104132009004824	-0.208163109316469	0.274109616413625	-0.274109616413625	0.600588234580386	1
20311	chr12	51792904	53356404	+	WIN-L07-C12-W34	12	-8.47128780855925	0.274311552092068	-0.268011147776571	-0.0674808831952572	-0.131785453135795	0.273949667564011	-0.273949667564011	0.600694523413682	1
12604	chr7	5648548	6040173	+	WIN-L09-C07-W015	7	-8.47135170316768	0.274269922774778	-0.267874138639251	0.0525270285066122	-0.172985784232032	0.273775840752933	-0.273775840752933	0.600810079229548	1
24997	chr16	56984548	57180860	+	WIN-L10-C16-W292	16	-8.4713531663323	0.274049640556658	-0.267686150534096	0.360277308868198	-0.135704389439131	0.273774953318934	-0.273774953318934	0.600810669293859	1
10501	chr5	150631257	150827569	+	WIN-L10-C05-W772	5	-8.47127107810119	0.274253797835413	-0.268109806226324	-0.110328209928066	0.218736489152048	0.273568192314997	0.273568192314997	0.600948180102629	1
14146	chr7	156820423	157212048	+	WIN-L09-C07-W402	7	-8.47132229331398	0.274241345142788	-0.267929450272092	0.0672017519854336	-0.162140626995806	0.273364998509351	-0.273364998509351	0.601083382963292	1
28171	chr20	58392958	59175208	+	WIN-L08-C20-W75	20	-8.4713655566012	0.274230227130292	-0.267918023520963	0.177640928372988	-0.20862612723367	0.272999257365882	-0.272999257365882	0.601326904304147	1
13405	chr7	83968861	84751111	+	WIN-L08-C07-W108	7	-8.4712944632098	0.274239530407279	-0.267949614285064	-0.00204157104790099	-0.166129606786449	0.272722568428435	-0.272722568428435	0.60151127004374	1
6463	chr3	142506154	143288404	+	WIN-L08-C03-W183	3	-8.471310639007	0.274246651113315	-0.267916469502712	0.0143732111684523	-0.157000897767579	0.272292580932117	-0.272292580932117	0.601798019350202	1
16603	chr9	93903326	94099638	+	WIN-L10-C09-W481	9	-8.47129384413641	0.27425929037355	-0.268100873991365	-0.168600198186916	0.272999493981281	0.271963792889437	0.271963792889437	0.602017475348368	1
27730	chr20	15033583	18159583	+	WIN-L06-C20-W05	20	-8.47136585965418	0.27419672691904	-0.267909575583937	0.177875247884408	-0.134738636140501	0.271919723803876	-0.271919723803876	0.602046902942122	1
27754	chr20	17377333	18940833	+	WIN-L07-C20-W12	20	-8.47136585965418	0.27419672691904	-0.267909575583937	0.17787524788441	-0.134738636140502	0.271919723803876	-0.271919723803876	0.602046902942122	1
6464	chr3	142603699	142800011	+	WIN-L10-C03-W0731	3	-8.47130801458427	0.274236156172027	-0.267967004610803	0.0348062643497985	-0.268577646507777	0.271831893664057	-0.271831893664057	0.602105561485841	1
4401	chr2	182326076	182522388	+	WIN-L10-C02-W0934	2	-8.47130801458427	0.274236156172025	-0.267967004610803	0.0348062643498003	-0.268577646507779	0.271831888974702	-0.271831888974702	0.602105564618012	1
9810	chr5	82955629	86081629	+	WIN-L06-C05-W27	5	-8.47130801458404	0.274236156171718	-0.267967004610289	0.0348062643500222	-0.268577646508061	0.271831887705048	-0.271831887705048	0.602105565466055	1
9818	chr5	83736879	85300379	+	WIN-L07-C05-W054	5	-8.47130801458404	0.274236156171718	-0.267967004610289	0.0348062643500222	-0.268577646508061	0.271831887705048	-0.271831887705048	0.602105565466055	1
15263	chr8	107236198	107432510	+	WIN-L10-C08-W550	8	-8.47130801458431	0.274236156172033	-0.267967004610708	0.0348062643498104	-0.26857764650782	0.271831870810274	-0.271831870810274	0.602105576750617	1
