testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeHSPC	typeMacr	typeNeut	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue
4967	chr11	65356761	65356762	+	[TIGD3|11|65356761+]	11	-8.76016171503668	2.16123469047956	1.14430345805359	1.02719083131606	0.84328448952494	0.148169555279817	0.291130879075242	-0.609513801525192	49.2096166370902	-49.2096166370902	2.3001600624184e-12	4.4495461319185e-11
6650	chr15	40176398	40176399	-	(BUB1B|15|40176398-)	15	-8.76014493169067	2.16147965420371	1.14437541763864	1.02731218869927	0.843320381015417	0.148319434784075	0.291045312346421	-0.995395837515742	49.1818084707484	-49.1818084707484	2.3330226639473e-12	4.50000844668094e-11
3142	chr6	34298028	34298029	-	[NUDT3,RPS10-NUDT3|6|34298028-]	6	-8.76006365913835	2.16151210499845	1.14433270066824	1.02729093281168	0.84330573060591	0.148298260528979	0.291008135138746	-1.14941672606348	49.1802379197907	-49.1802379197907	2.33491004308917e-12	4.50000844668094e-11
3455	chr6	149155251	149155252	+	UST-AS1)6|149155251+(TAB2-AS1	6	-8.76017425318906	2.16131710683901	1.14436574272761	1.0274744244956	0.84325081206974	0.148259816626822	0.291108035567224	-0.486411168165957	49.1513107200153	-49.1513107200153	2.36954900145747e-12	4.55831019021115e-11
9783	chr21	25757150	25757151	-	(GABPA|21|25757150-)	21	-8.76015952865564	2.16144160016908	1.14439508948954	1.0273748801875	0.843492515681133	0.148329624056074	0.291062524370366	-0.569353850362973	49.1257533188909	-49.1257533188909	2.40063524614698e-12	4.60553841885837e-11
5675	chr12	14404592	14404593	-	(ATF7IP|12|14404592-)	12	-8.7601557417586	2.1614514724741	1.14437300815423	1.02731326167619	0.843308348234513	0.148341929264071	0.291058059075491	-0.654927105054093	49.123866698239	-49.123866698239	2.40296671449869e-12	4.60553841885837e-11
10010	chr22	36171140	36171141	+	APOL3)22|36171140+(APOL4	22	-8.76020243693495	2.16132974366919	1.14436260081176	1.02726022797016	0.84325637188944	0.14824465810081	0.291113117932568	-0.748149283126739	49.0420379813295	-49.0420379813295	2.50532927736913e-12	4.79288407611612e-11
8511	chr17	80791967	80791968	-	(RPTOR|17|80791967-)	17	-8.76012150157516	2.16148130086335	1.1444173627263	1.02730199279486	0.843311641694539	0.148341570201562	0.291037114535778	-0.700756967297868	49.0309940685984	-49.0309940685984	2.51954013208433e-12	4.81121009045809e-11
3133	chr6	33444507	33444508	-	(SYNGAP1[SYNGAP1-AS1|6|33444507-])	6	-8.76013418630113	2.16150766775832	1.14437781276534	1.02732189822537	0.843351637866759	0.148347363435971	0.291032641714161	-0.848089390750443	49.01905724057	-49.01905724057	2.53486120982416e-12	4.83158499956942e-11
5063	chr11	65673800	65673801	+	RELA-DT]11|65673800+[RN7SL309P	11	-8.76009029567545	2.16154815415596	1.14436252832733	1.02742276180047	0.84333788122233	0.148340663090823	0.291005058057932	-0.947095293928684	48.9796441853978	-48.9796441853978	2.58637555816676e-12	4.92074529271728e-11
6270	chr13	51613041	51613042	+	[WDFY2|13|51613041+]	13	-8.76015364884591	2.16138467911543	1.14434897938173	1.02726618173976	0.843316434064419	0.148317232245814	0.29107921011105	-0.522772572768607	48.8965753794182	-48.8965753794182	2.69817501674652e-12	5.12406619268059e-11
7912	chr17	40132414	40132415	+	[MSL1|17|40132414+]	17	-8.76014207166704	2.1613275398615	1.14435638301596	1.02723055855374	0.843246671316271	0.148226678031056	0.29109410463819	-0.711555757420595	48.8257993378211	-48.8257993378211	2.79731793284554e-12	5.30265304496342e-11
8	chr1	1533882	1533883	+	[ATAD3A|1|1533882+]	1	-8.76010771352736	2.16157668493206	1.14443505410493	1.02734581924854	0.843361809205728	0.148340876186057	0.291001425126375	-1.61794870598104	48.7558956341818	-48.7558956341818	2.89890333959875e-12	5.4852109092444e-11
4113	chr9	92363317	92363318	-	(CENPP|9|92363317-)	9	-8.76008279506522	2.1615510593129	1.14435855553548	1.02738131235933	0.843363174661639	0.148320467127692	0.291001656304899	-1.30069535982895	48.7321439192165	-48.7321439192165	2.93420843178183e-12	5.54191948897266e-11
6642	chr15	39963934	39963935	+	[EIF2AK4|15|39963934+]	15	-8.76009319269316	2.161413172729	1.14437893451317	1.02726341662585	0.843388329879545	0.148271802931289	0.291050131781724	-0.648240779736378	48.7121178663801	-48.7121178663801	2.96429547574917e-12	5.58858464647593e-11
1998	chr3	186578132	186578133	+	[DNAJB11|3|186578132+]	3	-8.76010817567446	2.16157548004311	1.14438361072254	1.02734540164467	0.84336129477753	0.148354798627979	0.291001970099146	-1.27981552117211	48.6897501917556	-48.6897501917556	2.9982683003027e-12	5.6423933158595e-11
3082	chr6	32988157	32988158	-	BRD2)6|32988157-[HLA-DOA	6	-8.76011738397205	2.16155147281156	1.14438155808776	1.02733708091382	0.843351044817966	0.148338563683431	0.291012828591232	-1.3003500443282	48.6313393935561	-48.6313393935561	3.08897352141457e-12	5.8025781085813e-11
6689	chr15	42613408	42613409	-	(STARD9|15|42613408-)	15	-8.76009570877072	2.16147394060003	1.14434094575583	1.02728592767762	0.843296647219677	0.148285694466794	0.291031088775503	-1.17941868157737	48.6084660384804	-48.6084660384804	3.12516679201735e-12	5.85996978979716e-11
3411	chr6	135199809	135199810	+	[MYB|6|135199809+]	6	-8.76016088786172	2.16143805679063	1.14440543486549	1.02733985035047	0.843319673605995	0.148311171926681	0.291064127061842	-0.733686889268701	48.5890707280487	-48.5890707280487	3.15625303670686e-12	5.90759577392988e-11
6367	chr14	24127116	24127117	-	DCAF11)14|24127116-(FITM1	14	-8.76010080598832	2.16151644576565	1.1443975890065	1.02732639348716	0.843372950253988	0.148312114577553	0.291018859769458	-1.02996272441571	48.520385916112	-48.520385916112	3.26871862910139e-12	6.10709516530669e-11
3123	chr6	33292417	33292418	+	(RGL2[PFDN6|6|33292417+])	6	-8.76016766875772	2.1614203794134	1.14437034978069	1.02730348874883	0.843311898513263	0.148303082662316	0.291072122645829	-0.728025129199405	48.4933864679188	-48.4933864679188	3.31401572850609e-12	6.18060958486917e-11
4464	chr10	61761769	61761770	+	[CABCOCO1|10|61761769+]	10	-8.76010404002432	2.16149468489987	1.14435348540548	1.02731808221664	0.843337089611743	0.148301071338352	0.291027030837924	-1.1770885406926	48.463187585352	-48.463187585352	3.3655300768487e-12	6.26543484557425e-11
540	chr1	93143787	93143788	+	MTF2]1|93143787+(TMED5	1	-8.76009391532598	2.16146404219813	1.14440522819461	1.02727985688447	0.843349845880753	0.148274950617218	0.291033738358463	-0.946101034615609	48.4398972343188	-48.4398972343188	3.40572015034013e-12	6.32891250836016e-11
9417	chr19	49317791	49317792	-	[SLC6A16|19|49317791-]	19	-8.76008279948655	2.16161434197958	1.14438001274707	1.02737447959778	0.843373549997234	0.148369111780033	0.290980969953837	-1.29778092117242	48.4306201378349	-48.4306201378349	3.4218183841972e-12	6.3474731026858e-11
7424	chr16	69776523	69776524	+	[WWP2|16|69776523+]	16	-8.76018770383396	2.1613681502368	1.14436588438289	1.02748364634315	0.843272771202703	0.148249066438819	0.291095746289693	-0.743973518386946	48.3988516449463	-48.3988516449463	3.47766260233584e-12	6.43956490428961e-11
9969	chr22	31164781	31164782	-	(RNF185|22|31164781-)	22	-8.76019520963319	2.16134858385732	1.14439002640105	1.02743163690921	0.843264416540756	0.148299316588485	0.291104596337061	-0.479858136708793	48.3883296099957	-48.3883296099957	3.49642537145201e-12	6.46278767947392e-11
3125	chr6	33330578	33330579	-	SMIM40]6|33330578-(KIFC1	6	-8.76019094167233	2.16135970969987	1.14436516275554	1.02746937044986	0.843407345554299	0.14827350782871	0.291099564017036	-0.537883733931312	48.3633025616873	-48.3633025616873	3.54138940394932e-12	6.5257540112403e-11
4496	chr10	73050626	73050627	-	[P4HA1|10|73050626-]	10	-8.76003666801309	2.16108674492574	1.14443913453364	1.02723615207581	0.843231437347515	0.148254272219048	0.29084450464548	0.219626739736765	48.362354985904	48.362354985904	3.54305473848626e-12	6.5257540112403e-11
7376	chr16	67708083	67708084	+	(GFOD2|16|67708083+)	16	-8.76015225223209	2.16146056957871	1.14437947352234	1.02730557389554	0.843329895168614	0.148328216522072	0.291053944407375	-0.760661159391221	48.3472936265171	-48.3472936265171	3.57036622489204e-12	6.5644184679962e-11
7279	chr16	30725492	30725493	-	(SRCAP|16|30725492-)	16	-8.760085585074	2.16152826270879	1.14439327185323	1.02740332875079	0.843324277406916	0.148334694970629	0.291010020829098	-0.819946580430533	48.3050036344212	-48.3050036344212	3.64819285891826e-12	6.69565855449522e-11
3642	chr7	92715868	92715869	-	[CDK6|7|92715868-]	7	-8.76007737034194	2.16155033075904	1.14439398266973	1.02743488889016	0.843333802844379	0.148320169578757	0.291000121077062	-1.10398695861816	48.2494319190737	-48.2494319190737	3.75310893474534e-12	6.87606624587912e-11
4633	chr11	317194	317195	+	IFITM1]11|317194+(IFITM3	11	-8.76021102790654	2.1613073489163	1.14436068618914	1.02742792286725	0.843246809374704	0.148240921032916	0.291123247309592	-0.573497542939388	48.233325958252	-48.233325958252	3.78397313482992e-12	6.92040720503754e-11
4749	chr11	17289381	17289382	+	[NUCB2|11|17289381+]	11	-8.7602221687905	2.15819421994952	1.14428734098085	1.02747588331233	0.843311259810709	0.148493781667211	0.290912037257612	0.343454989524688	48.2096577445045	48.2096577445045	3.8299363680494e-12	6.99215799495557e-11
6412	chr14	49654588	49654589	-	[POLE2|14|49654588-]	14	-8.7601542967698	2.16135228525935	1.1443384248171	1.02727165045036	0.843368310950685	0.148278887900022	0.291090011677281	-0.522638612631806	48.2051287870854	-48.2051287870854	3.8388181522464e-12	6.99607771325187e-11
5572	chr12	7006925	7006926	+	(LPCAT3[C1S|12|7006925+])	12	-8.76013928968034	2.16149436303993	1.14437667522492	1.02731728680826	0.84332666120398	0.148336805289604	0.291038659482347	-0.846391351461307	48.1718956157565	-48.1718956157565	3.90443233300175e-12	7.0915832646738e-11
7639	chr17	7877003	7877004	-	[NAA38|17|7877003-]	17	-8.7601072459759	2.16129355860954	1.14431948023582	1.0273770201425	0.843247682800575	0.148171914532292	0.291093828585371	-0.636483434305585	48.1716610286385	-48.1716610286385	3.9048764222116e-12	7.0915832646738e-11
7560	chr17	4528973	4528974	-	(SPNS2|17|4528973-)	17	-8.76015945089506	2.16215737940439	1.14430949090681	1.02720148266599	0.84333186693734	0.148185704287689	0.29112287925087	-0.517147511111508	48.1285121848341	-48.1285121848341	3.99180688503975e-12	7.23680452387311e-11
8155	chr17	59767015	59767016	+	[VMP1|17|59767015+]	17	-8.76014236786727	2.16148633813165	1.14437598910478	1.02731450536375	0.843323234837412	0.148314615296892	0.291042289178456	-1.03163028694958	48.0859938324429	-48.0859938324429	4.07929245938021e-12	7.38252440209785e-11
256	chr1	28411481	28411482	+	[PHACTR4|1|28411481+]	1	-8.7600894555182	2.16148210818053	1.14433958159745	1.0272980139707	0.843298842084646	0.148277542304224	0.29102637447447	-1.14653802702483	48.0754941909108	-48.0754941909108	4.10116385296533e-12	7.40919827906154e-11
1590	chr3	43530396	43530397	-	[ANO10|3|43530396-]	3	-8.76013975823447	2.1614178267358	1.14435103650793	1.02727711595026	0.84328201745709	0.148262490781785	0.291063832984619	-0.954232465269011	47.995063460432	-47.995063460432	4.27291535487484e-12	7.70608415042358e-11
5472	chr11	128125529	128125530	-	(LINC02725|11|128125529-)	11	-8.76015778119533	2.16144615572538	1.14437255358467	1.02737925456393	0.843550756119338	0.14831247616807	0.291060463866568	-0.603322790111764	47.986104763113	-47.986104763113	4.29245528010824e-12	7.72790735697824e-11
283	chr1	28994762	28994763	+	[EPB41|1|28994762+]	1	-8.76010213007274	2.16159124189401	1.1443849583795	1.02748354308407	0.843368024289473	0.148378388740176	0.290994841012504	-0.904807262886349	47.9702252575662	-47.9702252575662	4.32742730538394e-12	7.77739011216753e-11
2856	chr6	31743573	31743574	-	(MSH5-SAPCD1|6|31743573-)	6	-8.76016061483086	2.16139102383518	1.14435573473448	1.02727281984602	0.843306519840582	0.14831869856848	0.291079413207227	-0.53076320798927	47.9043878966477	-47.9043878966477	4.47519798996154e-12	8.02907715366503e-11
5191	chr11	67296066	67296067	-	(ANKRD13D|11|67296066-)	11	-8.76018330105683	2.16136566272678	1.14436213096169	1.02745040717174	0.843269490496448	0.148265443231688	0.291095120177566	-0.628963026774412	47.8994933262002	-47.8994933262002	4.48641124251026e-12	8.03531723917182e-11
4380	chr9	137620451	137620452	+	[EHMT1|9|137620451+]	9	-8.76006821289409	2.16147937713123	1.14432461493429	1.02727581162671	0.843506993311573	0.148281820017023	0.291020322866022	-0.810369338716692	47.8666317614261	-47.8666317614261	4.56223947509216e-12	8.15706431450212e-11
5431	chr11	119213911	119213912	+	[CBL|11|119213911+]	11	-8.76013127702266	2.16147930060502	1.14436627246655	1.02739258693024	0.843314518559996	0.148328850430434	0.291040964115738	-0.716595053833067	47.859125277726	-47.859125277726	4.57966997657877e-12	8.17416008878011e-11
1683	chr3	49063262	49063263	-	[QRICH1|3|49063262-]	3	-8.76008979781398	2.1615469786784	1.14436180073664	1.02732168126051	0.843336986401843	0.14834275751004	0.291005279576732	-0.99405500743191	47.8469739072025	-47.8469739072025	4.60820270831164e-12	8.21097937117346e-11
8784	chr19	3140126	3140127	+	[GNA15|19|3140126+]	19	-8.76015242836956	2.16136468485234	1.1443413938467	1.0272550531703	0.843465972800755	0.148232162197183	0.291085347383126	-0.745572940053437	47.8208790991921	-47.8208790991921	4.6699311084808e-12	8.29390041925545e-11
8630	chr18	12660228	12660229	-	(PSMG2|18|12660228-)	18	-8.76012343753051	2.16132305475838	1.14434033201574	1.02721939178778	0.84321973622297	0.148217384454434	0.29108947923349	-0.681639067766115	47.8205274792854	-47.8205274792854	4.67070826459803e-12	8.29390041925545e-11
6031	chr12	79669803	79669804	+	(PAWR|12|79669803+)	12	-8.76006089603035	2.16168388382402	1.14425813611883	1.02723209572376	0.843278249874336	0.148310739459932	0.290830360863328	0.212368337806004	47.8136426527053	47.8136426527053	4.68713956536249e-12	8.30866116648584e-11
2845	chr6	31656275	31656276	+	[APOM|6|31656275+]	6	-8.76007168617852	2.16155519310041	1.14443662310722	1.02744304541737	0.843542550303933	0.148311961664304	0.290996673313154	-0.928180166776238	47.8083478438202	-47.8083478438202	4.69990713014568e-12	8.30866116648584e-11
4976	chr11	65427584	65427585	-	(NEAT1|11|65427584-)	11	-8.7601164475766	2.16166025504984	1.14441781892294	1.02722111499622	0.843348524034741	0.148151330938797	0.290976960389638	0.455869017410493	47.8070223426912	47.8070223426912	4.70301575461463e-12	8.30866116648584e-11
9253	chr19	41560414	41560415	-	(CEACAM21|19|41560414-)	19	-8.76018451861542	2.1613259839826	1.14434948290442	1.02724978218238	0.84348653979792	0.148243411557081	0.29110848940447	-0.568517184231301	47.7788517978042	-47.7788517978042	4.77107242602415e-12	8.41458410212884e-11
7222	chr16	29658704	29658705	+	MIR3680-2)16|29658704+[SPN	16	-8.76020843455343	2.16125445571724	1.14434103873968	1.02739246617346	0.843310039129707	0.148202345938981	0.291139690531665	-0.513917880898537	47.7751825943124	-47.7751825943124	4.78006523252361e-12	8.4161555314331e-11
4905	chr11	64784333	64784334	+	SF1)11|64784333+(MAP4K2	11	-8.76018648601685	2.16137132490641	1.14439513550953	1.027274640777	0.843274126750297	0.148269119330869	0.291094310359595	-0.751311516062084	47.7683147720527	-47.7683147720527	4.79682960019545e-12	8.43138170673949e-11
2310	chr5	36102756	36102757	+	(LMBRD2|5|36102756+)	5	-8.76012909183548	2.16126235164946	1.14432036164883	1.02719002474224	0.843235812918691	0.148192900019451	0.291111171840691	-0.55094505325226	47.7492491619196	-47.7492491619196	4.84368101183463e-12	8.49935107279361e-11
7262	chr16	30469858	30469859	-	SEPHS2]16|30469858-(ITGAL	16	-8.76021107576712	2.1612802418602	1.14435152723044	1.0274862360344	0.843492984392627	0.148220896519995	0.291132124366373	-0.455127698272486	47.7454679389484	-47.7454679389484	4.85300688524148e-12	8.50135506305035e-11
9961	chr22	30149184	30149185	-	(HORMAD2|22|30149184-)	22	-8.76008740089358	2.16162964378695	1.14438824181484	1.02737599200034	0.843425126273484	0.148379298241573	0.290977471868763	-1.28348248147742	47.6808725802694	-47.6808725802694	5.01565455834907e-12	8.77148477308588e-11
4482	chr10	72106938	72106939	+	(ASCC1|10|72106938+)	10	-8.76008438953699	2.16163749509087	1.14438891312118	1.02741240958801	0.843387771798282	0.148371420739292	0.290973920739649	-1.5343892459505	47.6755512792151	-47.6755512792151	5.0291992792495e-12	8.78039027106618e-11
9536	chr19	54375188	54375189	-	LAIR1]19|54375188-(TTYH1	19	-8.76007420253845	2.16150968757382	1.14438786711667	1.02729463630666	0.843308681305423	0.148295374731003	0.29101237216289	-1.1254091873465	47.6711741525214	-47.6711741525214	5.04052355410067e-12	8.78539575167748e-11
8999	chr19	13754323	13754324	+	[CCDC130|19|13754323+]	19	-8.76014286454916	2.16139334774708	1.1443447903789	1.02726566392018	0.843425570368841	0.148269627811989	0.291072850817085	-0.669529634147914	47.6574001945555	-47.6574001945555	5.07605069088868e-12	8.83249825409574e-11
1301	chr2	143177129	143177130	-	(ARHGAP15|2|143177129-)	2	-8.76011182174613	2.16146047992757	1.14434703234	1.02728643328158	0.8433380952423	0.148298343736955	0.291040756658988	-0.813092343268501	47.6501108158846	-47.6501108158846	5.09492448230731e-12	8.85051430137263e-11
6225	chr13	32124782	32124783	+	[FRY|13|32124782+]	13	-8.76017235746998	2.16123625590158	1.14431102293784	1.02721440735761	0.843426221266275	0.148166665345169	0.291133846385106	-0.550740166750442	47.6215178312268	-47.6215178312268	5.16975351416704e-12	8.96550909936014e-11
9772	chr21	19460341	19460342	+	RNU1-139P]21|19460341+(LINC01683	21	-8.7601324772722	2.16141661790742	1.14447285917053	1.02727965488924	0.843286275576835	0.14829509296196	0.291061847959413	-0.667405558615384	47.603840701282	-47.603840701282	5.21660492580622e-12	9.03168199487917e-11
8219	chr17	64104459	64104460	+	(ERN1|17|64104459+)	17	-8.76011809923534	2.16154960803787	1.1443813986492	1.02735084270644	0.843370968969298	0.148368278720404	0.291013672031165	-0.927573518320867	47.594620308606	-47.594620308606	5.2412518769529e-12	9.05052880185384e-11
6474	chr14	70922355	70922356	+	[PCNX1|14|70922355+]	14	-8.76012382878841	2.16153467051973	1.14438012148968	1.02744132444551	0.843365693837246	0.14831500831221	0.291020428296005	-1.19267623709916	47.5932406410575	-47.5932406410575	5.24491561293417e-12	9.05052880185384e-11
4779	chr11	34947719	34947720	-	(PDHX|11|34947719-)	11	-8.76019876088891	2.16133932639083	1.14436342008333	1.02742690802209	0.84339069794943	0.148282541058074	0.29110878357384	-0.46859328299437	47.583841875894	-47.583841875894	5.27011767559316e-12	9.07893572372499e-11
4878	chr11	63657537	63657538	+	(ATL3|11|63657537+)	11	-8.76011912921529	2.16154692276284	1.14438116905754	1.02733550389248	0.843349102149091	0.148326644993817	0.291014886585411	-1.40416618549211	47.5766829927452	-47.5766829927452	5.28943555622163e-12	9.09712856921032e-11
7104	chr16	12116152	12116153	-	(SNX29|16|12116152-)	16	-8.76010090477035	2.1615644718983	1.14437507279908	1.02733615847027	0.843396221906027	0.148332283685588	0.291003191841915	-1.4410084094225	47.5718309893273	-47.5718309893273	5.30253618791221e-12	9.10458610248463e-11
5607	chr12	9460283	9460284	+	LINC02367]12|9460283+(KLRB1	12	-8.76010856830919	2.16157445639043	1.14438352319947	1.02734504685551	0.843360857727999	0.14835297823213	0.291002433098066	-1.24170940389947	47.4291695943102	-47.4291695943102	5.70277158828958e-12	9.7756421219723e-11
5457	chr11	122700387	122700388	-	(UBASH3B|11|122700387-)	11	-8.76016479872122	2.16142786139963	1.14437098946821	1.02729423701548	0.843319112467729	0.14828408343019	0.291068738497454	-0.934804336441374	47.4120427626185	-47.4120427626185	5.75284264670017e-12	9.84522725105789e-11
3010	chr6	32824329	32824330	+	(TAP2|6|32824329+)	6	-8.76006720050695	2.1616496638864	1.14438167695487	1.02736519904481	0.843387780624175	0.148380133224892	0.290964323311455	-1.58853574895269	47.3924938205164	-47.3924938205164	5.81046322167822e-12	9.92748222809101e-11
6322	chr13	99297745	99297746	+	(GPR183[UBAC2|13|99297745+])	13	-8.76013493965477	2.16237416865656	1.14436887703867	1.02724516476669	0.843247079933803	0.14821789590569	0.291080639601268	-0.804079850848561	47.3771839267574	-47.3771839267574	5.85598236568785e-12	9.98882509273652e-11
3188	chr6	35666000	35666001	+	(FKBP5|6|35666000+)	6	-8.76017012176735	2.16141398461075	1.1443698030453	1.02729829909016	0.843292341778282	0.148276286157404	0.291075015056309	-0.923162365926183	47.3459254771005	-47.3459254771005	5.95012927817606e-12	1.01327775314251e-10
4468	chr10	62257570	62257571	+	(RTKN2|10|62257570+)	10	-8.76011118075588	2.16156764536742	1.1443829408509	1.02734268621104	0.843357949751124	0.148364063173223	0.291005513726901	-0.999521453315742	47.2741916682571	-47.2741916682571	6.17195183849617e-12	1.04933282648606e-10
2653	chr6	24999085	24999086	+	(RIPOR2|6|24999085+)	6	-8.76016346648481	2.16143133445962	1.14440839937912	1.02750338964226	0.84331655812424	0.148287811470524	0.291067167612298	-0.71640496107863	47.2605743857566	-47.2605743857566	6.21502849185163e-12	1.054714191641e-10
1668	chr3	48487397	48487398	+	(SHISA5|3|48487397+)	3	-8.76013568095951	2.1612044767833	1.14432746722068	1.02744001535421	0.843276243601713	0.148166045614353	0.291132245408547	-0.402195215443151	47.257743002614	-47.257743002614	6.22391027604863e-12	1.054714191641e-10
3970	chr8	125003022	125003023	-	(SQLE|8|125003022-)	8	-8.76012156757915	2.161540565703	1.14438062552788	1.02733330056676	0.843346387960268	0.148329712687709	0.291017761894622	-1.31559254932589	47.2522394331172	-47.2522394331172	6.24145179983771e-12	1.05596419050023e-10
8070	chr17	47555022	47555023	-	(NPEPPS|17|47555022-)	17	-8.76010943640237	2.16157219314286	1.14438332968937	1.02734426243307	0.843359891431774	0.148353726681895	0.29100345676496	-1.29599674910101	47.2270575875882	-47.2270575875882	6.32216501372795e-12	1.06788049044888e-10
612	chr1	149602736	149602737	+	PPIAL4C]1|149602736+[RNVU1-30	1	-8.76017225894525	2.16149808516195	1.14437793978467	1.02720865097698	0.843398430050532	0.148168276570976	0.291126372498213	-0.606042953854279	47.2092889172491	-47.2092889172491	6.379785588706e-12	1.07586384245906e-10
4080	chr9	70319029	70319030	+	[SMC5|9|70319029+]	9	-8.76011257697605	2.16156400523798	1.14438262961694	1.02734142456964	0.843356395588074	0.148349674109673	0.291007160160498	-1.16815650358975	47.1936005251482	-47.1936005251482	6.43096687014122e-12	1.08273717742345e-10
8633	chr18	12964997	12964998	+	[SEH1L|18|12964997+]	18	-8.76015343545172	2.16136054782806	1.14434065686912	1.0272533453807	0.843254125200948	0.148251106590182	0.291087029023814	-0.705257231764029	47.1692646231968	-47.1692646231968	6.51134701712408e-12	1.09449632384927e-10
10353	chrX	153937012	153937013	-	(IL9R[RENBP,WASIR1|X|153937012-])	23	-8.76017986581806	2.16130452578477	1.14433913232041	1.02740107528952	0.843232250126385	0.148253703871768	0.291113983173207	-0.479358993427257	47.1574139988516	-47.1574139988516	6.55087095680074e-12	1.09792269182983e-10
8749	chr19	2157910	2157911	+	AP3D1)19|2157910+[DOT1L	19	-8.76015553427562	2.16136119426549	1.14434226327446	1.02735036191765	0.843397543733332	0.148253902515534	0.291087503817547	-0.57903801388577	47.1568122478202	-47.1568122478202	6.55286935824506e-12	1.09792269182983e-10
6815	chr15	65666593	65666594	+	(DENND4A|15|65666593+)	15	-8.76020122000395	2.16133291596201	1.14439567119136	1.02726132755125	0.843257726444707	0.148232075443322	0.291111683072585	-0.807323204765451	46.9822222015355	-46.9822222015355	7.16338099948644e-12	1.1982802225872e-10
1175	chr2	55375896	55375897	-	[CCDC88A|2|55375896-]	2	-8.76010050401966	2.16141463332508	1.14432400817834	1.02725689295541	0.84330411317034	0.148264036705419	0.291052044431648	-0.743912072162244	46.9706650048029	-46.9706650048029	7.20568049672465e-12	1.2024121024699e-10
75	chr1	12456833	12456834	+	[VPS13D|1|12456833+]	1	-8.76013329920182	2.16143353083278	1.14435209156733	1.02728235360691	0.843288542493298	0.148271379911708	0.291056587691	-0.994783385273855	46.96916912077	-46.96916912077	7.21123161184778e-12	1.2024121024699e-10
5350	chr11	93136522	93136523	-	MTNR1B)11|93136522-[SLC36A4	11	-8.76020175431969	2.16133152311131	1.14436275294445	1.0272608447609	0.843257131703513	0.148231740777461	0.291112313073035	-0.814634717060164	46.9588761543855	-46.9588761543855	7.24920123928996e-12	1.20487523957991e-10
3710	chr7	119273221	119273222	+	ANKRD7]7|119273221+(LINC02476	7	-8.76020175432024	2.16133152311094	1.14436275294424	1.02726084476079	0.843257131703547	0.148231740777507	0.291112313073132	-0.814634717060074	46.9588757844176	-46.9588757844176	7.24920123928996e-12	1.20487523957991e-10
2173	chr4	105812628	105812629	-	(GSTCD[GSTCD-AS1,DUS4L-BCAP29|4|105812628-])	4	-8.76010971176782	2.16151856976103	1.14436533192508	1.02731609340139	0.84332859182402	0.148306285785053	0.29102107680007	-1.24721722586971	46.9128413985018	-46.9128413985018	7.42150785271178e-12	1.23154350757141e-10
6521	chr14	91835424	91835425	+	(TC2N|14|91835424+)	14	-8.76008801974561	2.16155764582629	1.14441983017683	1.02732647096166	0.843342498943405	0.148338689943027	0.291001211106578	-1.09974679408114	46.8958386271261	-46.8958386271261	7.48612283274497e-12	1.240284593087e-10
10299	chrX	101631640	101631641	+	(WASIR1[IL9R,VAMP7|X|101631640+])	23	-8.7601657273759	2.16132584584135	1.144429375048	1.02724083549237	0.843437060161875	0.148216545518454	0.291102391606957	-0.633788405623354	46.8642817137297	-46.8642817137297	7.60769225394142e-12	1.25841890340674e-10
715	chr1	154419904	154419905	+	[IL6R|1|154419904+]	1	-8.76010428300192	2.16158562885214	1.14438447845734	1.02734891912734	0.843365627810177	0.148362236031286	0.29099737979156	-1.19538273594586	46.820177097572	-46.820177097572	7.78077602348049e-12	1.28500320082536e-10
8494	chr17	80718396	80718397	-	(RPTOR|17|80718396-)	17	-8.76014472479376	2.16145608364689	1.14436728967331	1.02729965161777	0.843306486841368	0.148284176241878	0.291052950115372	-1.13102991762759	46.8168410342187	-46.8168410342187	7.79409869977599e-12	1.2851602744964e-10
9130	chr19	18094679	18094680	-	[IL12RB1|19|18094679-]	19	-8.76015079939777	2.16136050127238	1.14441857235543	1.02726198515498	0.843310954827976	0.148283400426199	0.291086182500853	-0.511594609958359	46.7420766414143	-46.7420766414143	8.09718958549865e-12	1.33302068802155e-10
1456	chr2	213071836	213071837	+	(IKZF2|2|213071836+)	2	-8.76009737003435	2.1616036521717	1.14438601947806	1.02735516581137	0.843373322817556	0.148359036270157	0.290989227847728	-1.379695927928	46.7256879310589	-46.7256879310589	8.16513523460571e-12	1.34207950659943e-10
9076	chr19	16559893	16559894	-	[SLC35E1|19|16559893-]	19	-8.76007080052112	2.16139311244092	1.1442970788635	1.02723150783999	0.843238979280844	0.148260959436996	0.291049369470168	-0.631491736933696	46.6643071915023	-46.6643071915023	8.424927422368e-12	1.38259314476396e-10
4150	chr9	121105629	121105630	+	[CNTRL|9|121105629+]	9	-8.76012706882085	2.16138970175437	1.14433311386892	1.02743947229787	0.843260285214433	0.148251714993459	0.291068878983572	-0.669092419630286	46.6379792885855	-46.6379792885855	8.538947326997e-12	1.3990943979944e-10
8523	chr17	81062020	81062021	+	[BAIAP2|17|81062020+]	17	-8.7600924669395	2.16153438382716	1.14435929497416	1.02731629503499	0.843382052246339	0.148316612019629	0.291010269525559	-1.10767062177679	46.6184392683208	-46.6184392683208	8.62443449989314e-12	1.41087599346283e-10
