testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	typeG	typeMono	typeNK	typeT	time	interaction	testStat	signedTestStat	pvalue	adjpvalue	robustAnalysis	robustInteraction	robustTestStat	robustSignedTestStat	robustPvalue	robustAdjPvalue
71368	chr17	12019833	12143830	+	MAP2K4	17	-8.54275799539199	0.271499508168339	0.918252631263583	1.21002398230241	0.691907259879798	0.0237164112379135	-0.0104726930335214	1.00384832728741	-1.00384832728741	0.316381113628688	0.385273362737471	TRUE	-0.052517356133741	7.23340133632155	-7.23340133632155	0.00715595023358484	0.0400947432573596
7191	chr1	207320642	207360336	+	CD55	1	-8.54288034300562	0.271535065594287	0.917950576390865	1.21012005737877	0.692110022493973	0.0237275116134847	-0.0322454341959788	5.32579241058556	-5.32579241058556	0.021012052461187	0.0765934387570331	TRUE	-0.0463287208882592	7.23011354477058	-7.23011354477058	0.00716906728754518	0.0400947432573596
81558	chr19	49765967	49807112	+	AP2A1	19	-8.54268166641267	0.271340559273321	0.918310811381732	1.20970143428684	0.691644306435136	0.0237242170394468	-0.044201252861098	8.07110193108383	-8.07110193108383	0.00449767569021964	0.0272201797251923	TRUE	-0.0600428757078326	7.20380776647653	-7.20380776647653	0.00727490614342297	0.0405232723732034
88274	chr22	49773282	49825804	-	BRD1	22	-8.54255650124292	0.271497774652765	0.91814626480089	1.20989562868626	0.691982796809636	0.0237054007997717	-0.042206739046773	2.71824380948965	-2.71824380948965	0.0992071136161981	0.168705554069645	TRUE	0.22720740484759	7.15268556641968	7.15268556641968	0.00748518216881045	0.0415277906725604
18114	chr3	129647791	129881466	-	TMCC1	3	-8.54153009025002	0.271150392581711	0.918353201419853	1.20981079022464	0.691706605271844	0.0236734451505348	-0.0443672016393416	11.5259742887065	-11.5259742887065	0.000686304727034903	0.0066493295702636	TRUE	-0.045264553357327	7.11511016081931	-7.11511016081931	0.00764369069051041	0.0419043438250511
83014	chr20	3107572	3160865	-	UBOX5	20	-8.54220932606711	0.271392486642025	0.918167741174496	1.21015869185254	0.692428197206012	0.0236897111939313	-0.046424940263055	5.21589887777373	-5.21589887777373	0.0223812740068078	0.0796101303839961	TRUE	-0.0717842347125287	7.07799532604258	-7.07799532604258	0.00780362638135046	0.042612715712335
29964	chr6	34791014	34883138	+	UHRF1BP1	6	-8.54199155942882	0.271129016534427	0.91790365864806	1.20953413648299	0.692122820236054	0.023693413440905	-0.0466040684712088	8.72889133747231	-8.72889133747231	0.00313206885761785	0.0216210628327432	TRUE	-0.0554888042425035	7.06265389976034	-7.06265389976034	0.00787073156574725	0.0427572464013531
50693	chr11	67265472	67286556	+	GRK2	11	-8.54274939994997	0.271436108017067	0.917995936533077	1.20984060201551	0.692154765244989	0.0237200082953679	-0.0129167945610458	1.70592853643029	-1.70592853643029	0.191514475346827	0.265146205849012	TRUE	-0.0418840719563863	7.0578765676546	-7.0578765676546	0.00789174843456841	0.0427572464013531
6147	chr1	169132530	169368797	-	NME7	1	-8.54200208856685	0.27127443334378	0.918024526331009	1.2099119467004	0.691854853702999	0.0236869864189437	-0.0636285637171975	7.83540100786195	-7.83540100786195	0.00512327863743511	0.0293837812975019	TRUE	-0.0905985062062985	7.02495649508637	-7.02495649508637	0.00803814242587475	0.0433162454053378
50399	chr11	65260995	65262748	-	AP000944.6	11	-8.54116739726148	0.270965972958138	0.919878249606878	1.20978205583616	0.691256596221415	0.023523018712052	0.0371620805533087	78.8936391611715	78.8936391611715	0	0	TRUE	0.0145090141054391	6.94446770012291	6.94446770012291	0.00840788526961711	0.0448528341113805
50290	chr11	64726910	64744789	-	RASGRP2	11	-8.54235719205251	0.271181338699548	0.918222203891198	1.20977246793579	0.691997018608256	0.0237090801916823	-0.0281589816106308	5.58627524085023	-5.58627524085023	0.0181017488063997	0.0706343640055811	TRUE	-0.0538812329519922	6.93484414527484	-6.93484414527484	0.00845324286804483	0.0449220224443608
5752	chr1	160288593	160344250	-	COPA	1	-8.54260601167989	0.271455342171559	0.917847696151791	1.21001690225763	0.692021742020847	0.0237202147973704	-0.0339094595992858	7.52347349088814	-7.52347349088814	0.00609001382251795	0.0335482307579605	TRUE	-0.0565830479337537	6.92584999174142	-6.92584999174142	0.00849586033372951	0.0449761766522246
4029	chr1	109547614	109600195	+	GNAI3	1	-8.54255771845399	0.271386837088648	0.918238727915585	1.20993064075857	0.691982581165182	0.0236967990520681	0.00584863233749089	0.546457228134386	0.546457228134386	0.459768892907939	0.529001693551413	TRUE	-0.0441222386697198	6.90838160683779	-6.90838160683779	0.00857926100581119	0.0452450000572628
65391	chr15	75369378	75452690	-	SIN3A	15	-8.54267937867321	0.271660856836032	0.91852279573273	1.21038803472487	0.691859555900188	0.0237151182736104	-0.0442803000366509	8.60895025014179	-8.60895025014179	0.00334515047659656	0.0225582341011013	TRUE	-0.0775137321987634	6.88756432392256	-6.88756432392256	0.00867974577082586	0.0453914053213557
1387	chr1	26692235	26781177	+	ARID1A	1	-8.54175821959345	0.271109766934564	0.918092301337571	1.20963497274026	0.692415660711462	0.0236737229675608	-0.0593745978249388	6.48820036366669	-6.48820036366669	0.0108592855832095	0.0518102847803666	TRUE	-0.0681051036585802	6.88232995042927	-6.88232995042927	0.00870520102053396	0.0453914053213557
46673	chr10	99651594	99733112	-	AL133353.2	10	-8.54275149069359	0.271504347513588	0.917855717427727	1.2103101198009	0.691669951599674	0.0237260648857932	-0.0491602339838388	9.16038194894645	-9.16038194894645	0.0024731094544076	0.0181498298497886	TRUE	-0.0590408022551082	6.86629456399533	-6.86629456399533	0.0087836592500895	0.0456289714602028
65811	chr15	85379639	85536997	+	AKAP13	15	-8.54205054653521	0.270989617939484	0.917153421041432	1.20942157933031	0.692591954025182	0.0236581830290183	0.030647877478604	16.905572336007	16.905572336007	3.92860845849219e-05	0.00056748431046613	TRUE	-0.05892911486831	6.82883750586916	-6.82883750586916	0.00896976258327131	0.0464218682947661
30061	chr6	36493891	36548479	-	STK38	6	-8.54256956359389	0.271329966060214	0.918297691457287	1.20994285857933	0.692047110709287	0.0237068999080006	-0.00341195860421514	0.219486153771868	-0.219486153771868	0.639431722602486	0.692743832873414	TRUE	-0.0306013629570136	6.82022923342447	-6.82022923342447	0.0090130998434802	0.0464727490070894
64910	chr15	65659122	65793124	-	DENND4A	15	-8.54265018754312	0.271332920402709	0.918440062594913	1.20961998576068	0.692162540889305	0.0237271611191018	-0.0274901424242486	8.56891810269735	-8.56891810269735	0.00341950291056181	0.0227520540043104	TRUE	-0.034295162130233	6.81214173656917	-6.81214173656917	0.00905401064804057	0.0465107880327121
78649	chr19	12525372	12552482	-	ZNF564	19	-8.54201489136006	0.27122134719457	0.918499896467612	1.20985280209682	0.692268888483959	0.0236875608551238	-0.0433243058451376	7.95967477276281	-7.95967477276281	0.00478310079914746	0.0281616137495317	TRUE	-0.0448117392738252	6.76181052865286	-6.76181052865286	0.00931292236219561	0.0476642926803148
29780	chr6	32578768	32590848	-	HLA-DRB1	6	-8.54293997157354	0.271500529180938	0.918153281151223	1.20999828060413	0.692208817153526	0.023735454101322	-0.0247443681384326	6.36252855107887	-6.36252855107887	0.0116555325178115	0.0538610830206562	TRUE	-0.0356296087839983	6.74034762206429	-6.74034762206429	0.00942562566610905	0.0480637602900487
64628	chr15	58588808	58750707	-	ADAM10	15	-8.54248733480938	0.271163319345324	0.917676490274414	1.21024288975914	0.6917791433018	0.0237224503897459	-0.0246902446394126	6.36451142308215	-6.36451142308215	0.0116425147878837	0.0538610830206562	TRUE	-0.0311408917264425	6.70642765256343	-6.70642765256343	0.00960659853318613	0.0486290225019312
73653	chr17	49598883	49679097	-	SPOP	17	-8.54228088760599	0.271361566754282	0.917965570559489	1.20968857763879	0.691789977356789	0.0237013610886268	-0.0399158730459085	5.47520949384489	-5.47520949384489	0.0192880487350295	0.0717294606997984	TRUE	-0.0698098589199862	6.67559999527293	-6.67559999527293	0.00977416044465751	0.0492973110426908
12662	chr2	170993506	171232314	-	TLK1	2	-8.54247518706163	0.271315632079189	0.918244913378016	1.21005311449976	0.692033449438099	0.0237111023851456	-0.0231600538197499	4.4908186698085	-4.4908186698085	0.0340773548086621	0.0998347914920303	TRUE	-0.0346443600959258	6.54702112706582	-6.54702112706582	0.0105059910784733	0.0526058109236189
54838	chr12	51093655	51174135	-	TFCP2	12	-8.54259641320495	0.271274234787103	0.918138991159537	1.20984159498312	0.69193756852158	0.0237142219054943	-0.0102188056490466	1.18252853270678	-1.18252853270678	0.276841837111948	0.351263632391564	TRUE	-0.0488344911566735	6.5113520051018	-6.5113520051018	0.0107187981330398	0.0530963321804506
74857	chr17	75978251	76005985	+	TEN1-CDK3	17	-8.54280933472099	0.271573288498693	0.918346904529633	1.21010110201212	0.691804771899947	0.0237228452575839	-0.0277153844981289	4.70515446920763	-4.70515446920763	0.0300722993464027	0.0951715032323832	TRUE	-0.0498013772584011	6.49498974698508	-6.49498974698508	0.0108178920005774	0.0533964989494691
40723	chr8	143437658	143542447	-	ZC3H3	8	-8.54248245679521	0.271396906553398	0.918376608647645	1.21003495765745	0.69196086695003	0.0237026443021455	-0.0164086684610506	1.39323251467431	-1.39323251467431	0.237859962977734	0.314442045612097	TRUE	-0.0600842215576404	6.41609409340163	-6.41609409340163	0.0113090628504131	0.0556229438777411
1743	chr1	32816441	32857854	+	S100PBP	1	-8.54239957097476	0.271595935520563	0.918031447243908	1.20999051805336	0.69185492847139	0.0237036085091694	-0.0510333808884133	8.01472141573322	-8.01472141573322	0.00463986108934333	0.0278517748542376	TRUE	-0.0611576064839693	6.39848274240649	-6.39848274240649	0.0114217936385551	0.0559788967373708
30301	chr6	42563061	42693504	+	UBR2	6	-8.54266284505742	0.271536530443761	0.918527415169742	1.21040428836328	0.692276302650485	0.0237189649434544	-0.0214958186247475	6.197227921788	-6.197227921788	0.0127950555386569	0.0567555776805082	TRUE	-0.0313815559224444	6.38871051304159	-6.38871051304159	0.0114848428751443	0.0560897079852997
64818	chr15	64214098	64382420	-	AC087632.2	15	-8.5427155601826	0.271186142006813	0.918015757802586	1.20983591631509	0.691781473108891	0.0237328845553054	-0.0275525373901051	7.00889623808325	-7.00889623808325	0.00811056675267885	0.0419268275156788	TRUE	-0.0432029658008141	6.36193716654088	-6.36193716654088	0.0116594179017611	0.0564393230356693
53186	chr12	4487734	4539469	-	C12orf4	12	-8.54242403471516	0.271626038173463	0.91800611726456	1.20975761395703	0.691828725754134	0.0237057276985964	-0.0584162189176869	9.24529973491008	-9.24529973491008	0.00236100647857551	0.017384877703911	TRUE	-0.114800577043939	6.3474020270005	-6.3474020270005	0.0117553325948162	0.0564393230356693
1614	chr1	31295981	31364953	+	ZCCHC17	1	-8.54248752950536	0.271406636221926	0.918127644623462	1.20986302716836	0.692288771890247	0.0237032578688095	-0.0296931358429881	2.5582364442962	-2.5582364442962	0.109720917812388	0.180370714879445	TRUE	-0.114773964259728	6.34361823157815	-6.34361823157815	0.0117804337966287	0.0564393230356693
47958	chr11	2608327	2700994	-	KCNQ1OT1	11	-8.54236241045874	0.271342980496218	0.918190953204778	1.20972652667426	0.691535921456597	0.0237153970970949	-0.0429402272561199	11.7287290855238	-11.7287290855238	0.000615426061590707	0.00620934738956354	TRUE	-0.0453398727800061	6.3408423926885	-6.3408423926885	0.0117988833370351	0.0564393230356693
80707	chr19	41998320	42066770	-	GRIK5	19	-8.54239581786461	0.271625873632074	0.917941479903243	1.20970308953673	0.69215078639949	0.0237072777319754	-0.0385397434808984	8.85993366702314	-8.85993366702314	0.00291498166352289	0.0207919912421002	TRUE	-0.0423119168995249	6.3405874283344	-6.3405874283344	0.0118005794378833	0.0564393230356693
55145	chr12	54275630	54345083	+	AC078778.1	12	-8.54231047490024	0.271577525009133	0.918606575178518	1.20983403777253	0.691982794743273	0.0236945337790459	-0.0394967772980978	5.6204771906705	-5.6204771906705	0.0177518148868607	0.0706343640055811	TRUE	-0.079011027892482	6.32326980357175	-6.32326980357175	0.0119163695418308	0.0567972665103759
4638	chr1	147172361	147295734	+	AC242426.2	1	-8.54260492500563	0.27181503258354	0.918201634834919	1.21057712321333	0.692507362346635	0.0237051051708619	-0.0581242770727614	9.63219368661521	-9.63219368661521	0.00191196111595526	0.0148193758075269	TRUE	-0.0755473846312954	6.28533820113808	-6.28533820113808	0.0121740844411469	0.0576410345343214
75507	chr17	82751064	82945914	+	TBCD	17	-8.54245927118396	0.271438047825901	0.918099923461842	1.20983515685031	0.692359373550524	0.0237032350076248	-0.0473368406314456	5.19718127662054	-5.19718127662054	0.0226235454371163	0.0796101303839961	TRUE	-0.075530444134068	6.28246350192785	-6.28246350192785	0.0121938475896158	0.0576410345343214
15287	chr3	17157161	17741907	-	TBC1D5	3	-8.54258900065374	0.271359277824265	0.918192940997145	1.20990462961839	0.692023891400351	0.0237024732067264	0.00298330113028951	0.0959166998800356	0.0959166998800356	0.756785898285751	0.794931074328684	TRUE	-0.0787772253495333	6.27858960824233	-6.27858960824233	0.012220532196984	0.0576410345343214
29433	chr6	30625841	30644679	+	ATAT1	6	-8.54315839038806	0.271383711336264	0.917625902286032	1.20968685016912	0.691845826368172	0.0237531628363715	-0.043670106654195	9.63942481100094	-9.63942481100094	0.00190444864680761	0.0148131234535141	TRUE	-0.0432308959260038	6.27292948208924	-6.27292948208924	0.0122596288302991	0.0576410345343214
44000	chr9	136885515	136926607	+	TRAF2	9	-8.54276907130575	0.271332815930649	0.917707872587609	1.20963797935588	0.691519208176849	0.0237331052459801	-0.0312514437277745	6.06277227146347	-6.06277227146347	0.0138060790801662	0.0607522483826436	TRUE	-0.0479251770652784	6.21051643131796	-6.21051643131796	0.0126993576602381	0.0595067874146968
43632	chr9	131124585	131234663	+	NUP214	9	-8.54256393448958	0.271592207582674	0.918213608660403	1.21027000157742	0.692753118279178	0.0237028510413605	-0.0339668629339551	4.39421362672147	-4.39421362672147	0.0360610862456237	0.0998347914920303	TRUE	-0.0522406393345608	6.18791546417197	-6.18791546417197	0.0128625610988428	0.060068593414461
57467	chr12	123289108	123351441	-	SBNO1	12	-8.54258022822712	0.271370760364038	0.91825651696603	1.20992176876292	0.691917232807713	0.0237085587710493	-0.0102656037199883	0.776177332241787	-0.776177332241787	0.378312803099272	0.447091139778363	TRUE	-0.0552122594511799	6.16023930155643	-6.16023930155643	0.0130653531353491	0.0606075076880574
53321	chr12	6570081	6608356	-	CHD4	12	-8.54295433810076	0.271678023605601	0.918575323821915	1.21018096610961	0.691644328138433	0.0237356209608486	-0.0291572144240215	8.37717853450158	-8.37717853450158	0.0037996182645581	0.0242582564925111	TRUE	-0.0337514838725573	6.12041458010936	-6.12041458010936	0.0133629457121202	0.0617813523423688
72188	chr17	31094349	31095425	-	MIR4733	17	-8.54237102755709	0.271177003329009	0.917683242633048	1.20950967210318	0.691501121511233	0.0237172130695455	-0.0622860834892513	11.5727697034308	-11.5727697034308	0.000669246583575145	0.00651262424280835	TRUE	-0.0578075873103235	6.0967369179416	-6.0967369179416	0.0135431736460915	0.0622605394802266
75441	chr17	82239726	82274428	-	CSNK1D	17	-8.54206171539685	0.271032031678513	0.917863599617612	1.20972570659643	0.692439961360112	0.0236963730692054	-0.0365501968508248	7.00187877884309	-7.00187877884309	0.00814242145958632	0.0419268275156788	TRUE	-0.0513494913772772	6.07884477019252	-6.07884477019252	0.0136810207784983	0.0625259740170335
72957	chr17	42267586	42269807	+	AC099811.4	17	-8.54269668005203	0.271535005792799	0.918874190232974	1.20987003089305	0.692231774189636	0.0237151682267563	-0.0337207879287802	6.54328558147972	-6.54328558147972	0.010528073275854	0.0506677862012235	TRUE	-0.0577223034561403	6.07117981590272	-6.07117981590272	0.0137405149294805	0.0625259740170335
67532	chr16	15642266	15726353	+	NDE1	16	-8.54241558250388	0.271287408815194	0.918521743469117	1.20978803702787	0.6922849396751	0.0237034371707051	-0.0424054595280806	5.78053971185	-5.78053971185	0.0162045648598993	0.0678200579406092	TRUE	-0.0577179304877468	6.07003763867397	-6.07003763867397	0.0137494030823325	0.0625259740170335
69205	chr16	67028115	67098811	+	CBFB	16	-8.54256744429085	0.271363930519933	0.918211234862349	1.20997272178788	0.692054905723151	0.0237043468822625	-0.000810330903420227	0.0219601010612678	-0.0219601010612678	0.882193289605049	0.901371404596463	TRUE	-0.0170995444790028	6.03588729160401	-6.03588729160401	0.0140179032427672	0.0633316996668342
65995	chr15	90716345	90816166	+	BLM	15	-8.54244401500406	0.271318522543543	0.918336649196619	1.20990192508284	0.69187779841945	0.023704510872752	-0.0201207422434994	2.13930684293882	-2.13930684293882	0.143566747390408	0.219777508652399	TRUE	-0.0417715546171986	6.02913008544419	-6.02913008544419	0.0140716665444356	0.0633681866790005
5413	chr1	155686966	155738526	+	DAP3	1	-8.54270418659364	0.271460706078677	0.917807502077076	1.20969193289166	0.691989326290433	0.0237261036678371	-0.0354306221439462	7.61302179320046	-7.61302179320046	0.00579482940783849	0.032001945404788	TRUE	-0.0419191747778688	5.96350047904707	-5.96350047904707	0.0146050160864715	0.0651086606786426
70903	chr17	6578146	6641711	-	KIAA0753	17	-8.54222035977685	0.271132457631914	0.917996258366918	1.20979118311797	0.692065260531057	0.0236984262802314	-0.0222638734594474	2.65021037797851	-2.65021037797851	0.103536193173134	0.173397612372596	TRUE	-0.0472375000052401	5.95856848497351	-5.95856848497351	0.0146459279969261	0.0651086606786426
83013	chr20	3105912	3150867	+	UBOX5-AS1	20	-8.54237016966745	0.271459435945186	0.918199267347077	1.21021321784904	0.692441257912708	0.0236952148789575	-0.0433401417417366	4.22109803962667	-4.22109803962667	0.0399243165407149	0.10247770490371	TRUE	-0.0710077119294875	5.92846891512454	-5.92846891512454	0.0148981806117682	0.0659217006607016
29676	chr6	31879758	31898202	-	EHMT2	6	-8.54193466878949	0.271184894289964	0.91764451013963	1.20874670670078	0.691651295362688	0.023643195932871	0.0270263304825803	19.9193373199014	19.9193373199014	8.07791294921145e-06	0.000128374889962648	TRUE	-0.0306394868814684	5.92451673607866	-5.92451673607866	0.0149316329385447	0.0659217006607016
53039	chr12	752055	827501	+	WNK1	12	-8.54245506140493	0.271517104778472	0.918435260295851	1.21006392816791	0.692990893207325	0.0237081150391602	-0.0399675265926424	11.6412326071732	-11.6412326071732	0.000645058446540281	0.00638983905115462	TRUE	-0.03803716311131	5.88637540525087	-5.88637540525087	0.0152584747505987	0.0669731154401279
80657	chr19	41548517	41586843	+	CEACAM21	19	-8.5425680262467	0.271199886192066	0.91782651283757	1.20984677250031	0.69203066947905	0.0237194997124251	-0.0385205325525696	6.34756848660618	-6.34756848660618	0.0117542295855355	0.0538610830206562	TRUE	-0.0512961391808732	5.84220385935623	-5.84220385935623	0.0156462171129526	0.0684583695131394
53069	chr12	1690069	1788674	+	ADIPOR2	12	-8.54244706483599	0.271198610147224	0.917890224048952	1.2096802954085	0.692566999335955	0.0237116401827036	-0.0458278228563611	7.93523150166584	-7.93523150166584	0.00484814242556331	0.0281787865556836	TRUE	-0.0418859824188454	5.81301324666129	-5.81301324666129	0.0159080140071812	0.0691674464826344
47980	chr11	2944430	2993377	-	NAP1L4	11	-8.54275601386954	0.271519042465157	0.917858617676626	1.20990727606002	0.691672823410512	0.0237261339562184	-0.0345464567526391	6.24585579025006	-6.24585579025006	0.0124484219827015	0.0555526548682576	TRUE	-0.0566366066175235	5.76515062724502	-5.76515062724502	0.0163470836202881	0.0704613341175906
50069	chr11	62727485	62738636	+	TTC9C	11	-8.54281657004826	0.271541063748398	0.918263402430505	1.20973001658321	0.692018526693548	0.0237304811894749	-0.038826288016775	9.83506189577747	-9.83506189577747	0.00171216520848116	0.0137022360220331	TRUE	-0.0566378283551179	5.76509554008226	-5.76509554008226	0.0163475960987377	0.0704613341175906
78642	chr19	12391948	12442082	-	AC008758.5	19	-8.54278490823108	0.271408254109263	0.917846476075109	1.20996643438305	0.691659962755819	0.0237278804113679	-0.0518519709129636	7.64473868617642	-7.64473868617642	0.00569381438024186	0.0315228971577801	TRUE	-0.0566324737324837	5.76397731448378	-5.76397731448378	0.0163580025853383	0.0704613341175906
71258	chr17	8474206	8631761	-	MYH10	17	-8.54225095335078	0.271376440960892	0.917997908703415	1.21009625195819	0.691823407012172	0.0236987108114209	-0.0284026053493716	4.35600174400315	-4.35600174400315	0.0368787640821624	0.0998347914920303	TRUE	-0.0656677621521508	5.74961831662949	-5.74961831662949	0.016492239600516	0.0707053495867504
1671	chr1	31851912	31922841	-	AL136115.2	1	-8.54209354735563	0.271455045370881	0.918079273650856	1.2097186850069	0.692894492660187	0.0236885488425126	-0.0607667058184026	11.6828607359566	-11.6828607359566	0.000630784710345389	0.00630499287399531	TRUE	-0.0667225106513193	5.74330352246034	-5.74330352246034	0.0165516334073259	0.0707053495867504
57388	chr12	122271433	122381560	-	CLIP1	12	-8.54215402129942	0.27125234293875	0.918162000655914	1.20979523243363	0.692354082807158	0.023687601762337	-0.0329358990749988	2.30841266607604	-2.30841266607604	0.12867539371529	0.202087985724218	TRUE	-0.0666971541884328	5.7379864540344	-5.7379864540344	0.0166018141325665	0.0707053495867504
55372	chr12	56285915	56316943	-	AC073896.1	12	-8.54260365969603	0.271341912467676	0.91834533301064	1.20982149396734	0.691969554055663	0.0236989356120044	0.0113694635891279	1.2175533612608	1.2175533612608	0.269841340788931	0.345153168386073	TRUE	-0.0666854170201418	5.73621568155068	-5.73621568155068	0.0166185608978231	0.0707053495867504
53374	chr12	6788527	6820799	+	CD4	12	-8.54237970352318	0.270945473311844	0.917681890843249	1.20972105590127	0.691936097245965	0.0237176398431978	-0.0474759933370949	8.69181658099114	-8.69181658099114	0.00319641892901434	0.0219282279943872	TRUE	-0.046400986230787	5.72650397507823	-5.72650397507823	0.0167107179165356	0.070880017584816
33427	chr7	18085948	18666923	+	HDAC9	7	-8.54280751124519	0.271313544280189	0.9181423737921	1.21016428977387	0.691916632577688	0.0237290948330045	-0.0219831645750667	4.3935549910675	-4.3935549910675	0.0360750181710802	0.0998347914920303	TRUE	-0.0444432741568345	5.66803679496661	-5.66803679496661	0.0172767806653015	0.072395452515931
74394	chr17	67070443	67246196	-	HELZ	17	-8.54248217006261	0.271400395733668	0.91827021265502	1.20989102731978	0.692114148000899	0.0236917875503114	0.00637305712580858	0.6228876204259	0.6228876204259	0.429976247957325	0.500694534389948	TRUE	-0.044977234516775	5.60914250819769	-5.60914250819769	0.0178670042226308	0.0744190235939606
4867	chr1	150646229	150698154	-	GOLPH3L	1	-8.54268095385247	0.271314814573665	0.918185997925279	1.21016017830748	0.691965864337181	0.0237210864537601	-0.0202932816556285	3.73250793230545	-3.73250793230545	0.0533632135500017	0.119917943776148	TRUE	-0.0346620727615473	5.600523952613	-5.600523952613	0.0179551070044532	0.0745620760933433
4755	chr1	149389622	149556361	+	AC242842.3	1	-8.54297484870349	0.271431374370291	0.918321778234928	1.21041613738239	0.692037215428056	0.0237366034023811	-0.0399587768366871	9.37205728285335	-9.37205728285335	0.002203181098964	0.0164977188054626	TRUE	-0.0361673609204439	5.57619136520953	-5.57619136520953	0.0182062746580425	0.0749320562335458
87566	chr22	35738735	35841587	-	RBFOX2	22	-8.54256406077339	0.271433475340338	0.918303784247594	1.20985498136698	0.691842782209997	0.0237111444959427	-0.00896267237100377	1.27750431724417	-1.27750431724417	0.258363581452843	0.332884046009379	TRUE	-0.0231625018442821	5.55657665836043	-5.55657665836043	0.0184113828044078	0.0750862585936374
65586	chr15	80058567	80138392	+	ZFAND6	15	-8.54249106882224	0.271428572815934	0.918091654602548	1.20988954723097	0.692071141139575	0.0236697566988171	0.030282640269769	16.3707745394058	16.3707745394058	5.20821332911092e-05	0.000728160964810508	TRUE	-0.0596799346701814	5.54170723987045	-5.54170723987045	0.0185684594895086	0.0750862585936374
1673	chr1	31906420	31939368	-	PTP4A2	1	-8.5423318917193	0.271445938878289	0.917935849195587	1.20968127180703	0.692252955497969	0.0237047967156272	-0.06117786646256	11.4540989916277	-11.4540989916277	0.00071336469177774	0.00685140262668273	TRUE	-0.0685629880857169	5.53049217927037	-5.53049217927037	0.0186878477958772	0.0750862585936374
79064	chr19	17100655	17213294	+	MYO9B	19	-8.54254530808345	0.271515281936154	0.918506726136615	1.20978048479741	0.691811382435634	0.0237115255179214	-0.0501728821701797	8.53023985365144	-8.53023985365144	0.00349293665086803	0.0231014882088847	TRUE	-0.0685588729228551	5.52972957860766	-5.52972957860766	0.0186959946888131	0.0750862585936374
64510	chr15	53977200	54628707	+	UNC13C	15	-8.54203794830968	0.271281662774	0.918004424910175	1.20964918180075	0.691833771258775	0.0236893681005783	-0.0668516843475189	7.83044120045815	-7.83044120045815	0.00513735582642161	0.0293837812975019	TRUE	-0.0685585076341449	5.52958714222768	-5.52958714222768	0.0186975167488632	0.0750862585936374
29563	chr6	31546607	31558829	+	NFKBIL1	6	-8.54231803907109	0.271275144341484	0.917873078316982	1.20963208417357	0.691695212825697	0.023706878644129	-0.0594901234714217	8.39098973825458	-8.39098973825458	0.0037708552665171	0.0241444037209747	TRUE	-0.0685570167071746	5.52948487070535	-5.52948487070535	0.0186986096904561	0.0750862585936374
62186	chr14	91779745	91868536	-	TC2N	14	-8.54212900493383	0.271189825828207	0.917870532207561	1.20980500684278	0.69169593537158	0.0236989418273644	-0.0529125351436882	8.20874829780951	-8.20874829780951	0.00416888994390141	0.0257957364125997	TRUE	-0.0635426910379669	5.52887429955445	-5.52887429955445	0.018705136033668	0.0750862585936374
68394	chr16	31258966	31332892	+	ITGAM	16	-8.54255046655039	0.271352833953237	0.918104225700911	1.20986358700296	0.692045758161816	0.0237069331242025	-0.00858140282082191	0.544851689388452	-0.544851689388452	0.460428955034158	0.529457346002319	TRUE	-0.0685413351521754	5.52646023200941	-5.52646023200941	0.0187309628503234	0.0750862585936374
29620	chr6	31686961	31715072	-	AL662899.3	6	-8.54238120841858	0.271260142509529	0.918167942217261	1.21014628371282	0.691746537931668	0.0236803033885911	0.0170278081337387	4.92579312878661	4.92579312878661	0.026458654371514	0.0872235658373842	TRUE	-0.0416011814368325	5.51208546288399	-5.51208546288399	0.0188855155183487	0.0754776622269934
81659	chr19	50383322	50418018	+	POLD1	19	-8.54228292705439	0.271222999161248	0.918487435998126	1.20973381367766	0.691852867589391	0.0236988159262074	-0.0408344502087634	4.65192025954457	-4.65192025954457	0.0310188293886132	0.0963721436279137	TRUE	-0.0684583534993539	5.50237392368581	-5.50237392368581	0.0189906759666303	0.0754776622269934
33282	chr7	7639751	7877443	+	UMAD1	7	-8.54238298663552	0.271278515718831	0.918563800143863	1.20976239893275	0.692318811094598	0.0237030272183151	-0.0540647648506149	8.08444768195477	-8.08444768195477	0.00446467357786529	0.0270946811360011	TRUE	-0.068457598697713	5.50226527372433	-5.50226527372433	0.0189918558884071	0.0754776622269934
43455	chr9	128503718	128542288	+	GLE1	9	-8.54267253216546	0.271290359895438	0.91886786351149	1.21008484450176	0.691712225115296	0.0237209942047588	-0.0449199496026583	8.84056383595453	-8.84056383595453	0.00294608114928807	0.0207919912421002	TRUE	-0.0452242599970863	5.49523728268832	-5.49523728268832	0.0190683399398445	0.0755651071330408
43311	chr9	127505338	127579989	-	NIBAN2	9	-8.54269923604156	0.27129153796593	0.918494858557208	1.20972298863644	0.691667489045927	0.0237239822694729	-0.0238808540261359	4.47827585664345	-4.47827585664345	0.0343283351966927	0.0998347914920303	TRUE	-0.0460119223903518	5.47227419583214	-5.47227419583214	0.0193204686766617	0.0761292331094596
87001	chr22	24269816	24417739	+	SPECC1L	22	-8.54272310313315	0.271336883488216	0.918367966384288	1.21028889689835	0.691605788939971	0.0237377701807206	-0.0192005084493029	7.88231089947658	-7.88231089947658	0.00499206501792193	0.0287923541111999	TRUE	-0.0189499314959898	5.45754726038285	-5.45754726038285	0.0194839778282994	0.0765560261978788
