testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	interaction	testStat	signedTestStat	pvalue	adjpvalue
77456	chr19	647525	664214	-	RNF126	19	-8.36717028526343	0.0660509026506758	-0.181853610036126	0.807665046121656	-0.807665046121656	0.368811482187597	0.976849767742476
81218	chr19	46859996	47005077	+	ARHGAP35	19	-8.36717028526344	0.0660509026506787	-0.181853610036125	0.80766504606072	-0.80766504606072	0.368811482205659	0.976849767742476
20638	chr4	20250904	20620561	+	SLIT2	4	-8.36717028526363	0.0660509026506762	-0.181853610036119	0.807665043085763	-0.807665043085763	0.368811483087506	0.976849767742476
78731	chr19	12994607	13096201	+	NFIX	19	-8.36718837556751	0.0660569931923653	-0.18458576045339	0.794675722327156	-0.794675722327156	0.372690023869414	0.976849767742476
47670	chr11	235975	252984	+	PSMD13	11	-8.36724336834097	0.0660931456443488	-0.150753391905528	0.794554325782883	-0.794554325782883	0.372726540402989	0.976849767742476
74257	chr17	63751769	63774570	-	CCDC47	17	-8.36732221816384	0.0660106880219902	0.205920979128731	0.794382642057826	0.794382642057826	0.372778192055244	0.976849767742476
23757	chr4	183098256	183320777	+	WWC2	4	-8.36716771588959	0.06594138439512	0.187320712354736	0.791822139610304	0.791822139610304	0.373549718615562	0.976849767742476
4591	chr1	145926257	145977811	+	AC243547.3	1	-8.3671677158896	0.0659413843950887	0.18732071235473	0.79182213812237	0.79182213812237	0.373549719064553	0.976849767742476
39445	chr8	89756815	89791064	+	RIPK2	8	-8.36720693638146	0.0660632859385711	-0.187607448199461	0.782023515428591	-0.782023515428591	0.376522990448796	0.976849767742476
15249	chr3	15667235	15799184	-	ANKRD28	3	-8.36720693638179	0.0660632859389739	-0.18760744819945	0.782023513184868	-0.782023513184868	0.376522991133424	0.976849767742476
36076	chr7	120987710	121297442	+	CPED1	7	-8.36720693638153	0.0660632859385609	-0.187607448199451	0.782023512633714	-0.782023512633714	0.376522991301599	0.976849767742476
39932	chr8	106358475	106751861	+	OXR1	8	-8.36720693638153	0.0660632859385609	-0.187607448199454	0.782023512633714	-0.782023512633714	0.376522991301599	0.976849767742476
41103	chr9	6412198	6507054	+	UHRF2	9	-8.36720693638153	0.0660632859385605	-0.187607448199459	0.782023512617343	-0.782023512617343	0.376522991306594	0.976849767742476
16200	chr3	48746585	48848874	-	PRKAR2A	3	-8.36720693638171	0.0660632859389372	-0.187607448199438	0.782023511391344	-0.782023511391344	0.376522991680684	0.976849767742476
54106	chr12	25958028	26079892	+	RASSF8	12	-8.36720693638171	0.0660632859389388	-0.187607448199466	0.782023511349507	-0.782023511349507	0.376522991693449	0.976849767742476
80084	chr19	36053896	36105108	+	WDR62	19	-8.36724381507926	0.0661271817116012	-0.0975888242987583	0.778956884644686	-0.778956884644686	0.377460351485322	0.976849767742476
35531	chr7	100538202	100568220	+	AGFG2	7	-8.36716323640844	0.0659166757663184	0.127832035119942	0.770064339435521	0.770064339435521	0.380197149142612	0.976849767742476
42964	chr9	113875281	114050221	+	ZNF618	9	-8.36722604382734	0.0660698135633811	-0.190969250390814	0.769763206442804	-0.769763206442804	0.380290316271836	0.976849767742476
55404	chr12	56595595	56637366	-	BAZ2A	12	-8.36722604382734	0.0660698135633811	-0.190969250390814	0.769763206441894	-0.769763206441894	0.380290316272117	0.976849767742476
46473	chr10	94500433	94602098	+	HELLS	10	-8.36722604382734	0.0660698135633815	-0.190969250390814	0.769763206437347	-0.769763206437347	0.380290316273524	0.976849767742476
8273	chr1	246565455	246668595	+	CNST	1	-8.36722604382734	0.0660698135633811	-0.190969250390815	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
17970	chr3	126703239	126960420	+	CHCHD6	3	-8.36722604382734	0.0660698135633811	-0.190969250390814	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
33372	chr7	15200316	15563015	-	AGMO	7	-8.36722604382734	0.0660698135633811	-0.190969250390815	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
34771	chr7	74649230	74760692	+	GTF2I	7	-8.36722604382734	0.0660698135633811	-0.190969250390815	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
40940	chr8	145051466	145066516	+	C8orf33	8	-8.36722604382734	0.0660698135633811	-0.190969250390815	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
60137	chr14	23058566	23096153	-	ACIN1	14	-8.36722604382734	0.0660698135633815	-0.190969250390813	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
66645	chr16	1687354	1690536	+	AL031009.1	16	-8.36722604382734	0.0660698135633815	-0.190969250390813	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
72914	chr17	41976420	42018421	-	DNAJC7	17	-8.36722604382734	0.0660698135633815	-0.190969250390813	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
75355	chr17	81889789	81900255	+	ANAPC11	17	-8.36722604382734	0.0660698135633815	-0.190969250390812	0.769763206436437	-0.769763206436437	0.380290316273806	0.976849767742476
8948	chr2	20248690	20328383	-	PUM2	2	-8.36722604382734	0.0660698135633811	-0.190969250390839	0.769763206435528	-0.769763206435528	0.380290316274087	0.976849767742476
70508	chr17	1464185	1486760	-	MYO1C	17	-8.367245792215	0.0660766165457426	-0.194734807317198	0.757962629892973	-0.757962629892973	0.383966865384614	0.976849767742476
31235	chr6	89926527	90297843	-	BACH2	6	-8.367245792215	0.0660766165457422	-0.194734807317183	0.757962629892063	-0.757962629892063	0.3839668653849	0.976849767742476
32251	chr6	140575787	140899381	-	AL035446.2	6	-8.367245792215	0.0660766165457422	-0.194734807317182	0.757962629892063	-0.757962629892063	0.3839668653849	0.976849767742476
34915	chr7	78017080	78772323	-	MAGI2	7	-8.367245792215	0.0660766165457422	-0.194734807317184	0.757962629892063	-0.757962629892063	0.3839668653849	0.976849767742476
43377	chr9	128067200	128109244	+	SLC25A25	9	-8.367245792215	0.0660766165457402	-0.194734807317194	0.757962629427311	-0.757962629427311	0.383966865530686	0.976849767742476
36005	chr7	116671195	116798377	+	MET	7	-8.367245792215	0.0660766165457406	-0.194734807317184	0.757962629406393	-0.757962629406393	0.383966865537248	0.976849767742476
50784	chr11	68154862	68214296	-	KMT5B	11	-8.367245792215	0.0660766165457406	-0.194734807317191	0.757962629406393	-0.757962629406393	0.383966865537248	0.976849767742476
2269	chr1	43649148	43705518	+	KDM4A	1	-8.367245792215	0.0660766165457406	-0.194734807317174	0.757962629405483	-0.757962629405483	0.383966865537533	0.976849767742476
4754	chr1	149389613	149464200	+	NOTCH2NLC	1	-8.367245792215	0.0660766165457406	-0.194734807317173	0.757962629405483	-0.757962629405483	0.383966865537533	0.976849767742476
12182	chr2	148020010	148516971	+	MBD5	2	-8.367245792215	0.0660766165457406	-0.194734807317179	0.757962629405483	-0.757962629405483	0.383966865537533	0.976849767742476
56063	chr12	79584878	79691964	-	PAWR	12	-8.367245792215	0.0660766165457406	-0.194734807317194	0.757962629404574	-0.757962629404574	0.383966865537819	0.976849767742476
65346	chr15	74919790	74939073	-	COX5A	15	-8.367245792215	0.0660766165457406	-0.194734807317197	0.757962629404574	-0.757962629404574	0.383966865537819	0.976849767742476
45818	chr10	72691130	72887694	+	MCU	10	-8.367245792215	0.0660766165457398	-0.19473480731719	0.757962629340909	-0.757962629340909	0.383966865557789	0.976849767742476
48305	chr11	6997084	7021346	-	ZNF214	11	-8.367245792215	0.0660766165457398	-0.19473480731719	0.757962629340909	-0.757962629340909	0.383966865557789	0.976849767742476
62818	chr14	103384391	103503252	+	MARK3	14	-8.367245792215	0.0660766165457398	-0.194734807317196	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
64140	chr15	43870763	44196271	-	FRMD5	15	-8.367245792215	0.0660766165457398	-0.194734807317196	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
67627	chr16	18804859	18927408	-	SMG1	16	-8.367245792215	0.0660766165457398	-0.194734807317198	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
69349	chr16	68084343	68218090	+	NFATC3	16	-8.367245792215	0.0660766165457398	-0.194734807317198	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
78003	chr19	5691833	5721146	-	LONP1	19	-8.367245792215	0.0660766165457398	-0.194734807317201	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
78036	chr19	5916138	5979108	-	RANBP3	19	-8.367245792215	0.0660766165457398	-0.194734807317201	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
87167	chr22	27851668	27920256	-	PITPNB	22	-8.367245792215	0.0660766165457398	-0.194734807317203	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
87879	chr22	40043816	40335807	+	TNRC6B	22	-8.367245792215	0.0660766165457398	-0.194734807317204	0.75796262933909	-0.75796262933909	0.38396686555836	0.976849767742476
33546	chr7	23504779	23532981	-	TRA2A	7	-8.367245792215	0.0660766165457402	-0.194734807317182	0.757962629324538	-0.757962629324538	0.383966865562925	0.976849767742476
41513	chr9	33921692	34049887	-	UBAP2	9	-8.367245792215	0.0660766165457402	-0.194734807317187	0.757962629324538	-0.757962629324538	0.383966865562925	0.976849767742476
8139	chr1	240090882	240475187	+	FMN2	1	-8.36724579221501	0.066076616545741	-0.194734807317175	0.757962629323629	-0.757962629323629	0.38396686556321	0.976849767742476
9237	chr2	27627246	27650363	+	GPN1	2	-8.36724579221501	0.0660766165457406	-0.194734807317175	0.75796262932181	-0.75796262932181	0.383966865563781	0.976849767742476
30081	chr6	36870869	36924555	+	C6orf89	6	-8.367245792215	0.0660766165457398	-0.194734807317181	0.757962629319991	-0.757962629319991	0.383966865564351	0.976849767742476
37995	chr8	23385782	23458695	-	ENTPD4	8	-8.367245792215	0.0660766165457398	-0.194734807317184	0.757962629319991	-0.757962629319991	0.383966865564351	0.976849767742476
72998	chr17	42579514	42610374	-	RETREG3	17	-8.36723304626789	0.0659608699683238	0.155663952109954	0.755243794204944	0.755243794204944	0.384821075941675	0.976849767742476
29590	chr6	31619714	31637771	+	PRRC2A	6	-8.36720604376105	0.0659254853257309	0.110751507684917	0.747631106635708	0.747631106635708	0.387227274366098	0.976849767742476
14682	chr2	241355284	241494841	+	FARP2	2	-8.36729988056759	0.0661326374692988	-0.114846058992471	0.744183541473831	-0.744183541473831	0.388324027499808	0.976849767742476
40107	chr8	120444418	120523636	+	MTBP	8	-8.36715734237614	0.0659059194444529	0.110898263414044	0.740328811823019	0.740328811823019	0.389555568326597	0.976849767742476
2158	chr1	42176538	42335965	-	FOXJ3	1	-8.36724784501616	0.0660828411629322	-0.171605863104344	0.737402945442227	-0.737402945442227	0.390494079437414	0.976849767742476
16996	chr3	71197881	71584939	-	FOXP1	3	-8.3671440670463	0.0658975445902749	0.107007066307215	0.736699059933017	0.736699059933017	0.39072034306657	0.976849767742476
43460	chr9	128551557	128633662	+	SPTAN1	9	-8.36718712141971	0.0660693540379409	-0.136719315214164	0.734888001461513	-0.734888001461513	0.391303370724718	0.976849767742476
62834	chr14	103561961	103685924	+	AL139300.1	14	-8.36732257129864	0.066022723718544	0.25445414251707	0.732620442795451	0.732620442795451	0.392035117475188	0.976849767742476
73633	chr17	49294564	49363473	-	ZNF652	17	-8.3673225712997	0.0660227237194596	0.254454142388483	0.732620437768674	0.732620437768674	0.392035119099516	0.976849767742476
74100	chr17	60177326	60393133	-	USP32	17	-8.3673225712997	0.0660227237194596	0.254454142388483	0.732620437768674	0.732620437768674	0.392035119099516	0.976849767742476
6459	chr1	180631021	180890279	+	XPR1	1	-8.3673225712997	0.06602272371946	0.25445414238849	0.732620437742298	0.732620437742298	0.392035119108039	0.976849767742476
41695	chr9	36035912	36124455	+	RECK	9	-8.36727484026327	0.0661354776455214	-0.0964281854482411	0.732420222770088	-0.732420222770088	0.392099823239028	0.976849767742476
87908	chr22	40824534	40857639	-	ST13	22	-8.36726587874271	0.0660889086652278	-0.173852497304673	0.723349364396199	-0.723349364396199	0.395047449769897	0.976849767742476
55456	chr12	57127482	57213361	+	LRP1	12	-8.36726587874271	0.0660889086652261	-0.173852497304687	0.723349364371643	-0.723349364371643	0.39504744977792	0.976849767742476
133	chr1	1335275	1350112	-	DVL1	1	-8.36726587874271	0.0660889086652257	-0.173852497304719	0.723349364361638	-0.723349364361638	0.395047449781188	0.976849767742476
30931	chr6	73694784	73828316	+	CD109	6	-8.36726587874268	0.0660889086651733	-0.1738524973047	0.72334936360312	-0.72334936360312	0.395047450029004	0.976849767742476
77652	chr19	1814248	1815873	+	AC012615.2	19	-8.36726587874246	0.0660889086650013	-0.173852497304675	0.723349361526744	-0.723349361526744	0.395047450707377	0.976849767742476
11520	chr2	112644938	112663825	+	SLC20A1	2	-8.36721140667969	0.0659489096109419	0.142838444390039	0.72156038891535	0.72156038891535	0.395632549833397	0.976849767742476
2149	chr1	41506364	41663325	-	HIVEP3	1	-8.36721140667969	0.065948909610939	0.142838444390037	0.72156038835783	0.72156038835783	0.395632550015934	0.976849767742476
23221	chr4	150314722	151016277	-	LRBA	4	-8.36719628071151	0.0658895546497903	0.0769742295676485	0.712710308822352	0.712710308822352	0.398545520751892	0.976849767742476
10980	chr2	95851165	95992793	-	ANKRD36C	2	-8.36728438433124	0.0660951789681233	-0.176339295774408	0.709525784153811	-0.709525784153811	0.399601285017776	0.976849767742476
32299	chr6	143607179	143831185	+	PHACTR2	6	-8.36728438433124	0.0660951789681233	-0.176339295774419	0.709525784153811	-0.709525784153811	0.399601285017776	0.976849767742476
1040	chr1	20806469	21051994	-	EIF4G3	1	-8.36728438433124	0.0660951789681233	-0.176339295774474	0.709525784152902	-0.709525784152902	0.399601285018078	0.976849767742476
42409	chr9	92210206	92294700	-	IARS1	9	-8.36728438433124	0.0660951789681241	-0.176339295774423	0.709525784130165	-0.709525784130165	0.39960128502563	0.976849767742476
44147	chr10	809496	932705	-	LARP4B	10	-8.36728438433124	0.0660951789681241	-0.176339295774424	0.709525784130165	-0.709525784130165	0.39960128502563	0.976849767742476
48435	chr11	9383651	9448127	+	IPO7	11	-8.36728438433124	0.0660951789681241	-0.176339295774425	0.709525784130165	-0.709525784130165	0.39960128502563	0.976849767742476
49390	chr11	46935753	47164385	+	C11orf49	11	-8.36728438433124	0.0660951789681237	-0.176339295774426	0.709525784130165	-0.709525784130165	0.39960128502563	0.976849767742476
54473	chr12	46183062	46270043	-	SLC38A1	12	-8.36728438433124	0.0660951789681241	-0.176339295774426	0.709525784130165	-0.709525784130165	0.39960128502563	0.976849767742476
55331	chr12	56127055	56144671	+	ESYT1	12	-8.36728438433124	0.0660951789681237	-0.176339295774426	0.709525784130165	-0.709525784130165	0.39960128502563	0.976849767742476
80729	chr19	42230189	42242893	-	GSK3A	19	-8.36728438433124	0.0660951789681237	-0.176339295774436	0.709525784130165	-0.709525784130165	0.39960128502563	0.976849767742476
17490	chr3	111070815	111137560	+	NECTIN3	3	-8.36728438433124	0.0660951789681229	-0.176339295774411	0.709525783934623	-0.709525783934623	0.399601285090582	0.976849767742476
30193	chr6	41066938	41098758	-	OARD1	6	-8.36728438433124	0.0660951789681233	-0.176339295774417	0.709525783932804	-0.709525783932804	0.399601285091187	0.976849767742476
42853	chr9	110873262	111039043	-	LPAR1	9	-8.36719496674627	0.0659547474087104	0.174145551967762	0.704424766693592	0.704424766693592	0.401300890760353	0.976849767742476
37200	chr7	155643450	155701183	+	RBM33	7	-8.36719496674627	0.0659547474087103	0.174145551967761	0.704424766638113	0.704424766638113	0.401300890778895	0.976849767742476
60995	chr14	53036744	53154204	-	DDHD1	14	-8.36730343961512	0.0661016854828458	-0.179108818988721	0.695969777757455	-0.695969777757455	0.404141230057388	0.976849767742476
33179	chr7	5306789	5424546	-	TNRC18	7	-8.36730343961518	0.0661016854828615	-0.179108818988727	0.695969777129903	-0.695969777129903	0.404141230269291	0.976849767742476
42148	chr9	77176759	77179180	-	VPS13A-AS1	9	-8.36730343961532	0.0661016854829207	-0.179108818988726	0.695969775997583	-0.695969775997583	0.404141230651636	0.976849767742476
21063	chr4	47030566	47426447	+	GABRB1	4	-8.36730343961501	0.0661016854825231	-0.179108818988717	0.695969771239106	-0.695969771239106	0.404141232258411	0.976849767742476
45866	chr10	73436427	73497001	-	PPP3CB	10	-8.36730343961501	0.0661016854825223	-0.179108818988716	0.69596977121455	-0.69596977121455	0.404141232266703	0.976849767742476
46826	chr10	102244531	102382899	+	GBF1	10	-8.36722169721719	0.0661034491283183	-0.10022814358543	0.691354007277369	-0.691354007277369	0.40570421416455	0.976849767742476
73168	chr17	44034327	44067671	-	LSM12	17	-8.36717168886259	0.0660521779752057	-0.148615825538345	0.67716620369265	-0.67716620369265	0.410564242895222	0.976849767742476
26829	chr5	138506094	138544229	-	ETF1	5	-8.36721973372014	0.0659264701916689	0.0940198417734247	0.668737583462644	0.668737583462644	0.413492089374378	0.976849767742476
59653	chr13	113894102	113921317	+	LINC00452	13	-8.36727749926478	0.0661087977357382	-0.124085317334109	0.668687724411029	-0.668687724411029	0.413509500433926	0.976849767742476
15602	chr3	37052625	37175582	-	LRRFIP2	3	-8.36726172053312	0.0660983518019581	-0.130469558219722	0.667761460104885	-0.667761460104885	0.413833154212926	0.976849767742476
72077	chr17	29389599	29551904	+	TAOK1	17	-8.36721766620558	0.065931134951526	0.0997517219435477	0.664092198410799	0.664092198410799	0.415118949942057	0.976849767742476
40029	chr8	115413813	115621070	-	TRPS1	8	-8.36718281838802	0.0659257419610829	0.112031993636581	0.66251702442878	0.66251702442878	0.415672742917374	0.976849767742476
43495	chr9	128940477	128957021	+	AL672142.1	9	-8.3672291667351	0.0659581997672844	0.135309287500907	0.661614973661017	0.661614973661017	0.415990375202358	0.976849767742476
23272	chr4	152320543	152537063	-	FBXW7	4	-8.36722916673418	0.0659581997662257	0.135309286045273	0.661614969647417	0.661614969647417	0.415990376616437	0.976849767742476
2270	chr1	43649148	43931014	+	AL451062.4	1	-8.36720212074947	0.0660801383117614	-0.115408043067736	0.661539650790473	-0.661539650790473	0.416016914348072	0.976849767742476
43257	chr9	125746344	125967377	+	PBX3	9	-8.36728000105191	0.0661410518943113	-0.0833951454565442	0.658245289670958	-0.658245289670958	0.417180106303637	0.976849767742476
13779	chr2	215611562	215844536	-	LINC00607	2	-8.36739154808726	0.0660658687383804	0.386123559735061	0.657735942403633	0.657735942403633	0.417360380414553	0.976849767742476
1890	chr1	36223431	36304148	+	THRAP3	1	-8.3673915480876	0.066065868738816	0.386123559735057	0.657735939914346	0.657735939914346	0.417360381295873	0.976849767742476
57358	chr12	121917591	121972069	+	WDR66	12	-8.36713579002723	0.0660208812353129	-0.195014069238566	0.652879984849278	-0.652879984849278	0.419084887909055	0.976849767742476
17627	chr3	114314500	115148271	-	ZBTB20	3	-8.36713579002722	0.0660208812353076	-0.195014069238581	0.652879984726496	-0.652879984726496	0.419084887952792	0.976849767742476
40909	chr8	144773113	144788304	-	ZNF34	8	-8.36713579002736	0.0660208812353644	-0.195014069238582	0.652879983717867	-0.652879983717867	0.41908488831209	0.976849767742476
20415	chr4	7758714	7940926	-	AFAP1	4	-8.36720245509542	0.0660620358530221	-0.150446557670007	0.645744375022332	-0.645744375022332	0.421638298271227	0.976849767742476
60601	chr14	34752730	34876360	-	BAZ1A	14	-8.36720245509543	0.0660620358530302	-0.150446557670006	0.645744373660818	-0.645744373660818	0.421638298760645	0.976849767742476
21099	chr4	48497356	48781279	-	FRYL	4	-8.36715415431187	0.0660270891734665	-0.199765503030588	0.641674797037013	-0.641674797037013	0.423104978853713	0.976849767742476
66646	chr16	1705182	1770317	+	MAPK8IP3	16	-8.36715415431187	0.0660270891734661	-0.199765503030591	0.641674797022461	-0.641674797022461	0.423104978858972	0.976849767742476
82356	chr19	55229778	55260017	-	PPP6R1	19	-8.36715415431187	0.0660270891734661	-0.199765503030592	0.641674797022461	-0.641674797022461	0.423104978858972	0.976849767742476
26390	chr5	125035637	125150729	+	LINC02240	5	-8.36717323193228	0.066033603499917	-0.205238130460603	0.631210410099811	-0.631210410099811	0.426911674888963	0.976849767742476
43455	chr9	128503718	128542288	+	GLE1	9	-8.36717323193229	0.0660336034999194	-0.205238130460591	0.631210410091626	-0.631210410091626	0.426911674891961	0.976849767742476
45920	chr10	73997113	74121363	+	VCL	10	-8.36717323193229	0.0660336034999194	-0.20523813046061	0.631210410091626	-0.631210410091626	0.426911674891961	0.976849767742476
74325	chr17	64147226	64264227	-	TEX2	17	-8.36717323193229	0.0660336034999194	-0.205238130460604	0.631210410089807	-0.631210410089807	0.426911674892627	0.976849767742476
74485	chr17	69244310	69328133	-	ABCA5	17	-8.36717323193228	0.0660336034999178	-0.205238130460606	0.631210410088897	-0.631210410088897	0.42691167489296	0.976849767742476
40782	chr8	143790919	143816379	-	SCRIB	8	-8.36717323193266	0.0660336035003765	-0.205238130460607	0.631210403617843	-0.631210403617843	0.426911677262873	0.976849767742476
44095	chr9	137604743	137711018	+	AL590627.3	9	-8.36717323193267	0.0660336035003724	-0.20523813046059	0.631210402980287	-0.631210402980287	0.426911677496367	0.976849767742476
72028	chr17	28755979	28843823	-	FAM222B	17	-8.36717323193267	0.0660336035003712	-0.205238130460608	0.631210402773831	-0.631210402773831	0.426911677571978	0.976849767742476
33095	chr7	1815793	2231418	-	MAD1L1	7	-8.36721809291003	0.0660670745026737	-0.151476490457145	0.630110220855386	-0.630110220855386	0.427314887053172	0.976849767742476
15358	chr3	23202019	23590222	+	UBE2E2	3	-8.36719319137738	0.0660404965227117	-0.211616636417721	0.621664283321479	-0.621664283321479	0.430429499488745	0.976849767742476
6454	chr1	180269652	180503954	-	ACBD6	1	-8.36719319137738	0.0660404965227149	-0.211616636417724	0.62166428330147	-0.62166428330147	0.430429499496164	0.976849767742476
69643	chr16	72424947	72430266	+	AC004158.1	16	-8.36719319137738	0.0660404965227109	-0.211616636417706	0.621664283282371	-0.621664283282371	0.430429499503246	0.976849767742476
56395	chr12	96422325	96486442	-	AC007513.1	12	-8.36719319137722	0.0660404965226231	-0.21161663641771	0.621664282381062	-0.621664282381062	0.430429499837451	0.976849767742476
41286	chr9	20657308	20995955	+	FOCAD	9	-8.36719319137722	0.0660404965226231	-0.211616636417714	0.621664282380152	-0.621664282380152	0.430429499837789	0.976849767742476
54627	chr12	48688457	48717707	-	CCNT1	12	-8.36719319137722	0.0660404965226235	-0.21161663641771	0.621664282364691	-0.621664282364691	0.430429499843522	0.976849767742476
18425	chr3	141486026	141615344	+	RASA2	3	-8.3671931913776	0.0660404965227448	-0.211616636417687	0.621664277739001	-0.621664277739001	0.430429501558726	0.976849767742476
33541	chr7	23310208	23471491	-	IGF2BP3	7	-8.3671931913776	0.0660404965227448	-0.211616636417691	0.621664277739001	-0.621664277739001	0.430429501558726	0.976849767742476
40908	chr8	144720908	144756531	-	ZNF251	8	-8.36723759056829	0.0660791138132785	-0.140365915022677	0.621296568773687	-0.621296568773687	0.430565880654389	0.976849767742476
60639	chr14	35538351	35810226	-	RALGAPA1	14	-8.36713873013559	0.0659071472621932	0.103537027045417	0.609902465659616	0.609902465659616	0.434824535905746	0.976849767742476
43306	chr9	127450485	127503501	+	LRSAM1	9	-8.3673480128352	0.066025092011713	0.172268841988307	0.607987720074561	0.607987720074561	0.435546476617907	0.976849767742476
16233	chr3	49029706	49095071	-	QRICH1	3	-8.36736781330333	0.0660138112893927	0.118558657592299	0.606195095149815	0.606195095149815	0.436224031392327	0.976849767742476
1036	chr1	20742678	20787652	-	HP1BP3	1	-8.36725239788468	0.0660837965956258	-0.140933333631438	0.605243993606564	-0.605243993606564	0.436584170995661	0.976849767742476
29431	chr6	30600412	30618243	-	PPP1R10	6	-8.36733727044762	0.0660306989070289	0.221839024884102	0.599882267911198	0.599882267911198	0.438622949730914	0.976849767742476
73283	chr17	45050609	45109016	+	NMT1	17	-8.36733727044936	0.0660306989096931	0.22183902479831	0.599882267625617	0.599882267625617	0.438622949839893	0.976849767742476
574	chr1	10209804	10377937	+	KIF1B	1	-8.36725114067892	0.0660944855278601	-0.114462200758432	0.596739297092427	-0.596739297092427	0.439824843359001	0.976849767742476
84420	chr20	47209213	47356657	-	ZMYND8	20	-8.36720131107088	0.0660493223773115	-0.177637778661499	0.591137284177421	-0.591137284177421	0.441979674660128	0.976849767742476
87424	chr22	31398603	31434452	+	DRG1	22	-8.36720131107109	0.0660493223774208	-0.177637778661499	0.591137282485761	-0.591137282485761	0.441979675313282	0.976849767742476
37224	chr7	156681520	156797493	-	LMBR1	7	-8.36719836476178	0.0659552005726565	0.144775660506394	0.588416716414031	0.588416716414031	0.443032018552499	0.976849767742476
45925	chr10	74150201	74708699	+	ADK	10	-8.36727773646237	0.06610790207023	-0.109775849734061	0.587918340601391	-0.587918340601391	0.443225214298375	0.976849767742476
16346	chr3	49939006	50077249	+	RBM6	3	-8.36727773646243	0.0661079020702904	-0.109775849734067	0.587918340306715	-0.587918340306715	0.443225214412645	0.976849767742476
40723	chr8	143437658	143542447	-	ZC3H3	8	-8.3671722673429	0.0659341107403591	0.120293462929006	0.585992483589507	0.585992483589507	0.443972998044395	0.976849767742476
41355	chr9	23004843	23439671	-	AL391117.1	9	-8.3671722673429	0.0659341107403587	0.120293462929006	0.585992483586779	0.585992483586779	0.443972998045456	0.976849767742476
91451	chrX	154030605	154093293	-	MECP2	23	-8.36721194378758	0.065941579711189	0.103141328333148	0.578118272556822	0.578118272556822	0.447050844648049	0.976849767742476
55994	chr12	75563201	75985015	-	AC078923.1	12	-8.36721194378783	0.0659415797114528	0.103141328333141	0.578118272388565	0.578118272388565	0.44705084471417	0.976849767742476
14979	chr3	10025413	10099660	+	FANCD2	3	-8.36721934600748	0.0660553899665711	-0.181017532252807	0.577733549741424	-0.577733549741424	0.447202070805364	0.976849767742476
18286	chr3	136518042	136753366	-	STAG1	3	-8.36721934600748	0.0660553899665331	-0.181017532252828	0.577733546229865	-0.577733546229865	0.447202072186044	0.976849767742476
22100	chr4	94756954	95158448	+	BMPR1B	4	-8.36721934600748	0.0660553899665298	-0.181017532252826	0.57773354614892	-0.57773354614892	0.44720207221787	0.976849767742476
7312	chr1	211258278	211314591	+	RCOR3	1	-8.36721934600749	0.066055389966521	-0.181017532252826	0.577733545759656	-0.577733545759656	0.447202072370921	0.976849767742476
15982	chr3	45593323	45673898	+	LIMD1	3	-8.36721934600749	0.066055389966521	-0.181017532252827	0.577733545759656	-0.577733545759656	0.447202072370921	0.976849767742476
17425	chr3	107521935	107811324	+	BBX	3	-8.36721934600749	0.066055389966521	-0.181017532252827	0.577733545759656	-0.577733545759656	0.447202072370921	0.976849767742476
167	chr1	1511161	1534685	+	ATAD3A	1	-8.36721934600749	0.066055389966521	-0.181017532252825	0.577733545758747	-0.577733545758747	0.447202072371279	0.976849767742476
46406	chr10	92451683	92575076	-	IDE	10	-8.36721934600749	0.066055389966521	-0.181017532252828	0.577733545758747	-0.577733545758747	0.447202072371279	0.976849767742476
48457	chr11	9838142	9929263	+	AC011092.2	11	-8.36721934600749	0.066055389966521	-0.181017532252827	0.577733545758747	-0.577733545758747	0.447202072371279	0.976849767742476
65286	chr15	74409288	74434958	-	SEMA7A	15	-8.36721934600749	0.066055389966521	-0.181017532252829	0.577733545758747	-0.577733545758747	0.447202072371279	0.976849767742476
77867	chr19	4090320	4125122	-	MAP2K2	19	-8.36721934600749	0.066055389966521	-0.181017532252829	0.577733545758747	-0.577733545758747	0.447202072371279	0.976849767742476
89759	chrX	66595636	66640078	-	EDA2R	23	-8.36721934600749	0.066055389966521	-0.18101753225283	0.577733545758747	-0.577733545758747	0.447202072371279	0.976849767742476
25220	chr5	66595360	67169595	+	MAST4	5	-8.36721934600748	0.0660553899665194	-0.181017532252828	0.57773354575329	-0.57773354575329	0.447202072373424	0.976849767742476
