chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr8	108442623	108489196	+	EMC2	8	39955	1	46572	5819	1810994061	0	46573	4067	1810995813	0	46573	2295	1810997585	1	46572	1254	1810998626	1.75590862133461	3.7144129803637	3.7144129803637	0.0539445901655765	0.19965941496003
chr13	113467900	113476135	+	DCUN1D2-AS	13	59630	1	8234	5819	1811032399	0	8235	4067	1811034151	0	8235	2295	1811035923	0	8235	1255	1811036963	2.79536068051195	3.71280808153097	3.71280808153097	0.053996477252549	0.199810312056838
chr9	35104141	35112423	-	FAM214B	9	41621	1	8281	5819	1811032352	0	8282	4067	1811034104	0	8282	2295	1811035876	0	8282	1255	1811036916	2.78966931452943	3.7021225533681	3.7021225533681	0.0543432959908144	0.200804322505037
chr7	74656757	74760692	+	GTF2I	7	34773	1	103934	5819	1810936699	1	103934	4066	1810938452	1	103934	2294	1810940224	0	103935	1255	1810941263	1.35866729566361	3.69363811518997	3.69363811518997	0.0546203553274919	0.201620794064697
chr17	47160397	47168723	-	AC002558.3	17	73449	0	8326	5820	1811032307	1	8325	4066	1811034061	0	8326	2295	1811035832	0	8326	1255	1811036872	2.78437042159018	3.69217787013622	3.69217787013622	0.0546681904401591	0.201755931577203
chr1	70204681	70251617	+	SRSF11	1	3195	0	46936	5820	1810993697	0	46936	4067	1810995450	1	46935	2294	1810997223	1	46935	1254	1810998263	1.74814431802261	3.68874203134328	3.68874203134328	0.054780917841188	0.20200603946649
chr5	153992954	154039907	-	FAM114A2	5	27562	0	46953	5820	1810993680	1	46952	4066	1810995434	1	46952	2294	1810997206	0	46953	1255	1810998245	1.74778216945207	3.6875460119918	3.6875460119918	0.054820216167033	0.202084157295335
chr16	1066247	1074603	-	SSTR5-AS1	16	66558	0	8356	5820	1811032277	0	8356	4067	1811034030	0	8356	2295	1811035802	1	8355	1254	1811036843	2.78077357641943	3.6854295830708	3.6854295830708	0.0548898301904014	0.202185967588609
chr4	23882678	23891035	-	PPARGC1A	4	20699	0	8357	5820	1811032276	0	8357	4067	1811034029	0	8357	2295	1811035801	1	8356	1254	1811036842	2.78065390400118	3.68520544306375	3.68520544306375	0.0548972081362271	0.202185967588609
chr11	59754451	59801485	+	STX3	11	49801	1	47033	5819	1810993600	1	47033	4066	1810995353	0	47034	2295	1810997124	0	47034	1255	1810998164	1.74605846273951	3.68185372336302	3.68185372336302	0.0550076611271615	0.202468296833601
chr1	51616108	51788469	+	OSBPL9	1	2640	2	172359	5818	1810868274	1	172360	4066	1810870026	1	172360	2294	1810871798	0	172361	1255	1810872837	1.14055881874852	3.68102807621472	3.68102807621472	0.0550349057566381	0.202527100975441
chr2	71330781	71435061	+	ZNF638	2	10419	3	104277	5817	1810936356	0	104280	4067	1810938106	0	104280	2295	1810939878	0	104280	1255	1810940918	1.35535318944366	3.67887336853892	3.67887336853892	0.0551060740110723	0.202689664462712
chr1	28667779	28714873	+	GMEB1	1	1540	0	47094	5820	1810993539	0	47094	4067	1810995292	1	47093	2294	1810997065	1	47093	1254	1810998105	1.74478355269407	3.67764330893988	3.67764330893988	0.0551467456308165	0.202689664462712
chr16	30578360	30586769	-	ZNF785	16	68290	0	8409	5820	1811032224	1	8408	4066	1811033978	0	8409	2295	1811035749	0	8409	1255	1811036789	2.77445058771561	3.67356982635101	3.67356982635101	0.055281661715201	0.203102474653988
chr9	133328775	133337188	-	SURF6	9	43754	0	8413	5820	1811032220	1	8412	4066	1811033974	0	8413	2295	1811035745	0	8413	1255	1811036785	2.77397499985759	3.67267901916057	3.67267901916057	0.0553112123715966	0.203126225872922
chr12	23533786	24563449	-	SOX5	12	54034	2	1029661	5818	1810010972	1	1029662	4066	1810012724	0	1029663	2295	1810014495	0	1029663	1255	1810015535	-0.935073390611657	3.67235299589811	-3.67235299589811	0.0553220316946506	0.203126225872922
chr11	126423357	127001770	-	KIRREL3	11	52805	1	578412	5819	1810462221	0	578413	4067	1810463973	0	578413	2295	1810465745	0	578413	1255	1810466785	-1.45688697045987	3.67056570138084	-3.67056570138084	0.0553813842722748	0.203302618367156
chr8	57278542	57286968	+	LINC00588	8	38825	0	8426	5820	1811032207	0	8426	4067	1811033960	1	8425	2294	1811035733	0	8426	1255	1811036772	2.77243090262443	3.66978337272303	3.66978337272303	0.0554073851301052	0.203315012850833
chr13	97221354	97394120	+	MBNL2	13	59279	1	172765	5819	1810867868	2	172764	4065	1810869622	1	172765	2294	1810871393	0	172766	1255	1810872432	1.13821161399113	3.66826120612677	3.66826120612677	0.0554580117612855	0.203372201753519
chr6	72620791	73198848	+	KCNQ5	6	30883	1	578056	5819	1810462577	0	578057	4067	1810464329	0	578057	2295	1810466101	0	578057	1255	1810467141	-1.45627110681501	3.66651336895302	-3.66651336895302	0.0555162046134561	0.203372201753519
chr4	78775377	78879969	+	BMP2K	4	21685	2	104590	5818	1810936043	0	104592	4067	1810937794	1	104591	2294	1810939567	0	104592	1255	1810940606	1.3523654950412	3.66557600849774	3.66557600849774	0.0555474399603864	0.203372201753519
chr21	14961234	15065934	-	NRIP1	21	85331	2	104698	5818	1810935935	0	104700	4067	1810937686	0	104700	2295	1810939458	1	104699	1254	1810940499	1.35133339227514	3.66098620998673	3.66098620998673	0.0557006535706661	0.203733803999471
chr5	88888444	89465982	+	MEF2C-AS1	5	25813	1	577537	5819	1810463096	0	577538	4067	1810464848	0	577538	2295	1810466620	0	577538	1255	1810467660	-1.45537258100704	3.66060617181938	-3.66060617181938	0.0557133598299742	0.203733803999471
chr4	173322205	173330694	-	AC097534.1	4	23617	0	8489	5820	1811032144	0	8489	4067	1811033897	1	8488	2294	1811035670	0	8489	1255	1811036709	2.76498154433101	3.65581916359952	3.65581916359952	0.0558736729846623	0.20398487193852
chr3	177952326	177960817	-	AC007953.2	3	19212	1	8490	5819	1811032143	0	8491	4067	1811033895	0	8491	2295	1811035667	0	8491	1255	1811036707	2.76474596274002	3.65537841728656	3.65537841728656	0.0558884578135112	0.203997411105247
chr7	44114698	44123196	-	POLD2	7	34151	0	8498	5820	1811032135	1	8497	4066	1811033889	0	8498	2295	1811035660	0	8498	1255	1811036700	2.76392186274525	3.65383325447328	3.65383325447328	0.0559403230648551	0.204062396274536
chr1	113765847	113813289	-	RSBN1	1	4277	0	47442	5820	1810993191	2	47440	4065	1810994946	0	47442	2295	1810996716	0	47442	1255	1810997756	1.7374209537957	3.65335863700602	3.65335863700602	0.0559562644203805	0.204071549203511
chr10	130135398	130182881	+	GLRX3	10	47524	0	47483	5820	1810993150	2	47481	4065	1810994905	0	47483	2295	1810996675	0	47483	1255	1810997715	1.73655707968567	3.65051129407948	3.65051129407948	0.0560520016348025	0.204303919160881
chr11	34051980	34099514	+	CAPRIN1	11	49078	1	47533	5819	1810993100	1	47533	4066	1810994853	0	47534	2295	1810996624	0	47534	1255	1810997664	1.73548354478278	3.64697435993003	3.64697435993003	0.0561711672818455	0.204677721110515
chr1	43699839	43708369	-	KDM4A-AS1	1	2272	0	8530	5820	1811032103	1	8529	4066	1811033857	0	8530	2295	1811035628	0	8530	1255	1811036668	2.76016318526205	3.64679158583749	3.64679158583749	0.0561773325676387	0.204677721110515
chr16	66754975	66802611	-	TERB1	16	69175	0	47636	5820	1810992997	0	47636	4067	1810994750	1	47635	2294	1810996523	1	47635	1254	1810997563	1.73333992664903	3.63991335401079	3.63991335401079	0.0564098699204821	0.205358434693301
chr16	11750596	11798258	-	ZC3H7A	16	67378	2	47660	5818	1810992973	0	47662	4067	1810994724	0	47662	2295	1810996496	0	47662	1255	1810997536	1.73279424823352	3.63811694766628	3.63811694766628	0.0564707703899212	0.205496893342388
chr7	108562131	108570706	-	THAP5	7	35874	1	8574	5819	1811032059	0	8575	4067	1811033811	0	8575	2295	1811035583	0	8575	1255	1811036623	2.75490133646567	3.63693545362912	3.63693545362912	0.0565108625788033	0.205601160552395
chr19	43152278	43160862	+	AC005392.1	19	80795	0	8584	5820	1811032049	1	8583	4066	1811033803	0	8584	2295	1811035574	0	8584	1255	1811036614	2.75385227773208	3.63497141160769	3.63497141160769	0.0565775761915965	0.205745916262501
chr6	41064771	41073356	-	OARD1	6	30188	1	8584	5819	1811032049	0	8585	4067	1811033801	0	8585	2295	1811035573	0	8585	1255	1811036613	2.75373578656895	3.63475323806051	3.63475323806051	0.0565849921596586	0.205745916262501
chr2	25160984	25169571	-	POMC	2	9076	0	8587	5820	1811032046	0	8587	4067	1811033799	1	8586	2294	1811035572	0	8587	1255	1811036611	2.7535028399514	3.63431748514995	3.63431748514995	0.0565998069868076	0.205758157559444
chr20	2100826	2148555	+	STK35	20	82957	0	47729	5820	1810992904	1	47728	4066	1810994658	1	47728	2294	1810996430	0	47729	1255	1810997469	1.73138944306304	3.63349037873559	3.63349037873559	0.0566279384632787	0.205769582265769
chr21	29298415	29346148	+	BACH1	21	85614	1	47732	5819	1810992901	1	47732	4066	1810994654	0	47733	2295	1810996425	0	47733	1255	1810997465	1.7313056411377	3.63321534614079	3.63321534614079	0.0566372961369142	0.205769582265769
chr17	75227160	75235757	+	NUP85	17	74752	0	8597	5820	1811032036	0	8597	4067	1811033789	1	8596	2294	1811035562	0	8597	1255	1811036601	2.75233891797101	3.63213676586747	3.63213676586747	0.0566740094543748	0.205861352450178
chr16	46689785	46698385	+	ORC6	16	68524	1	8599	5819	1811032034	0	8600	4067	1811033786	0	8600	2295	1811035558	0	8600	1255	1811036598	2.75199000494791	3.63148419646313	3.63148419646313	0.0566962342390933	0.205900468373252
chr4	105369564	105475050	-	PPA2	4	22298	0	105486	5820	1810935147	2	105484	4065	1810936902	1	105485	2294	1810938673	0	105486	1255	1810939712	1.34385376572952	3.62777312856633	3.62777312856633	0.0568227993864656	0.206276746793162
chr2	144384080	144431934	-	ZEB2	2	12092	0	47854	5820	1810992779	1	47853	4066	1810994533	1	47853	2294	1810996305	0	47854	1255	1810997344	1.72877380996642	3.62488393043168	3.62488393043168	0.0569215424621145	0.206593473883599
chr7	100456619	100465260	-	C7orf61	7	35522	0	8641	5820	1811031992	1	8640	4066	1811033746	0	8641	2295	1811035517	0	8641	1255	1811036557	2.74723369101708	3.62258010782534	3.62258010782534	0.0570004098936511	0.206754463575901
chr6	137870210	137878860	+	TNFAIP3	6	32188	0	8650	5820	1811031983	1	8649	4066	1811033737	0	8650	2295	1811035508	0	8650	1255	1811036548	2.74619264377601	3.62063161138212	3.62063161138212	0.0570672038858436	0.206911301460517
chr3	31531924	31637616	+	STT3B	3	15493	2	105690	5818	1810934943	0	105692	4067	1810936694	1	105691	2294	1810938467	0	105692	1255	1810939506	1.34190265557131	3.61912352766376	3.61912352766376	0.0571189576768214	0.206911301460517
chr16	15596170	15644108	-	MARF1	16	67528	2	47936	5818	1810992697	0	47938	4067	1810994448	0	47938	2295	1810996220	0	47938	1255	1810997260	1.72701994459889	3.61911464028526	3.61911464028526	0.0571192628178331	0.206911301460517
chr5	154711842	154817605	+	LARP1	5	27585	0	105763	5820	1810934870	1	105762	4066	1810936624	0	105763	2295	1810938395	2	105761	1253	1810939437	1.34123108998517	3.6161482136813	3.6161482136813	0.0572212094544075	0.20712659504575
chr17	43005783	43014456	+	IFI35	17	73062	0	8673	5820	1811031960	1	8672	4066	1811033714	0	8673	2295	1811035485	0	8673	1255	1811036525	2.74353710308848	3.6156617666129	3.6156617666129	0.0572379455196689	0.20712659504575
chr11	106687374	107019151	-	GUCY1A2	11	51916	3	331774	5817	1810708859	1	331776	4066	1810710610	1	331776	2294	1810712382	1	331776	1254	1810713422	0.891211222336937	3.61549395491602	3.61549395491602	0.0572437202363116	0.20712659504575
chr17	82057871	82066545	-	DUS1L	17	75423	1	8673	5819	1811031960	0	8674	4067	1811033712	0	8674	2295	1811035484	0	8674	1255	1811036524	2.74342180734769	3.61544680356747	3.61544680356747	0.0572453429143659	0.20712659504575
chr16	30095429	30104116	+	AC012645.1	16	68213	0	8687	5820	1811031946	1	8686	4066	1811033700	0	8687	2295	1811035471	0	8687	1255	1811036511	2.74192413285184	3.61264265625505	3.61264265625505	0.0573419334002661	0.207345346552908
chr10	51073486	52298350	+	PRKG1	10	45424	0	1224864	5820	1809815769	3	1224861	4064	1809817525	0	1224864	2295	1809819294	1	1224863	1254	1809820335	-0.821022869743056	3.61246974620735	-3.61246974620735	0.0573478950489348	0.207345346552908
chr17	79073823	79082530	+	ENGASE	17	75142	1	8706	5819	1811031927	0	8707	4067	1811033679	0	8707	2295	1811035451	0	8707	1255	1811036491	2.73962439612846	3.60834184626583	3.60834184626583	0.057490413698568	0.207818826509325
chr1	46278400	46287112	-	LRRC41	1	2473	1	8711	5819	1811031922	0	8712	4067	1811033674	0	8712	2295	1811035446	0	8712	1255	1811036486	2.73905028668043	3.60726806841558	3.60726806841558	0.0575275482428351	0.207911245640152
chr17	42658283	42667006	+	TUBG2	17	73002	0	8723	5820	1811031910	0	8723	4067	1811033663	1	8722	2294	1811035436	0	8723	1255	1811036475	2.73778840532207	3.60490726470016	3.60490726470016	0.0576092816988749	0.207997513052205
chr7	94508808	94557019	+	CASD1	7	35203	0	48211	5820	1810992422	2	48209	4065	1810994177	0	48211	2295	1810995947	0	48211	1255	1810996987	1.72134101746104	3.6004512446234	3.6004512446234	0.0577638899635323	0.208388276658885
chr15	73051609	73302718	+	NEO1	15	65200	2	251107	5818	1810789526	2	251107	4065	1810791279	1	251108	2294	1810793050	0	251109	1255	1810794089	0.987436290964134	3.59892327804118	3.59892327804118	0.0578170064571288	0.208454374534399
chr11	66337338	66346104	-	BRMS1	11	50584	0	8766	5820	1811031867	1	8765	4066	1811033621	0	8766	2295	1811035392	0	8766	1255	1811036432	2.73287081350116	3.59570935863303	3.59570935863303	0.0579289008964228	0.208761426324264
chr15	26970180	27541984	+	GABRG3	15	63449	0	571804	5820	1810468829	1	571803	4066	1810470583	0	571804	2295	1810472354	0	571804	1255	1810473394	-1.44539141894197	3.59545367024839	-3.59545367024839	0.0579378127058494	0.208761426324264
chr10	116900311	117006577	-	SHTN1	10	47197	1	106265	5819	1810934368	2	106264	4065	1810936122	0	106266	2295	1810937892	0	106266	1255	1810938932	1.33648612680238	3.59514332161052	3.59514332161052	0.0579486316102907	0.208761426324264
chr11	65892644	65901419	-	FOSL1	11	50524	1	8774	5819	1811031859	0	8775	4067	1811033611	0	8775	2295	1811035383	0	8775	1255	1811036423	2.73184460683536	3.59379080490908	3.59379080490908	0.0579958060616043	0.208825875738219
chrX	134806280	134854591	+	FAM122C	23	90949	0	48311	5820	1810992322	0	48311	4067	1810994075	1	48310	2294	1810995848	1	48310	1254	1810996888	1.71926886780866	3.59364601387642	3.59364601387642	0.0580008586471108	0.208825875738219
chr17	43014606	43023385	-	VAT1	17	73063	1	8778	5819	1811031855	0	8779	4067	1811033607	0	8779	2295	1811035379	0	8779	1255	1811036419	2.73138885156835	3.59293932939181	3.59293932939181	0.0580255256134316	0.208825875738219
chr16	1312994	1321776	+	UBE2I	16	66589	0	8782	5820	1811031851	0	8782	4067	1811033604	1	8781	2294	1811035377	0	8782	1255	1811036416	2.73104717181787	3.59229992562905	3.59229992562905	0.0580478537355002	0.208825875738219
chr19	49473601	49482391	+	FLT3LG	19	81493	0	8790	5820	1811031843	1	8789	4066	1811033597	0	8790	2295	1811035368	0	8790	1255	1811036408	2.73013659176729	3.59059741022065	3.59059741022065	0.0581073504712921	0.208956264509911
chr5	34655438	34830765	+	RAI14	5	24600	2	175325	5818	1810865308	0	175327	4067	1810867059	1	175326	2294	1810868832	1	175326	1254	1810869872	1.12349536849723	3.58853742544306	3.58853742544306	0.0581794260923151	0.209173599751386
chr12	56638174	56646984	-	ATP5F1B	12	55407	1	8809	5819	1811031824	0	8810	4067	1811033576	0	8810	2295	1811035348	0	8810	1255	1811036388	2.72786377334102	3.58634861389874	3.58634861389874	0.0582561132454252	0.209263394247202
chr1	39249837	39258649	-	AL442071.1	1	2016	0	8812	5820	1811031821	0	8812	4067	1811033574	1	8811	2294	1811035347	0	8812	1255	1811036386	2.72763677551778	3.58592462714296	3.58592462714296	0.0582709804483649	0.209263394247202
chr19	3053590	3062404	-	TLE5	19	77777	0	8814	5820	1811031819	1	8813	4066	1811033573	0	8814	2295	1811035344	0	8814	1255	1811036384	2.72740982554911	3.58550036716042	3.58550036716042	0.0582858612671849	0.209263394247202
chr16	1771809	1780635	+	EME2	16	66658	0	8826	5820	1811031807	1	8825	4066	1811033561	0	8826	2295	1811035332	0	8826	1255	1811036372	2.7260492255741	3.58295781339984	3.58295781339984	0.0583751253865296	0.209458200952704
chrX	86261967	86832602	+	DACH2	23	90131	1	570634	5819	1810469999	0	570635	4067	1810471751	0	570635	2295	1810473523	0	570635	1255	1810474563	-1.44334429603667	3.58219604508486	-3.58219604508486	0.0584018978612443	0.209477934671085
chr2	74384692	74393524	+	DCTN1-AS1	2	10531	0	8832	5820	1811031801	0	8832	4067	1811033554	0	8832	2295	1811035326	1	8831	1254	1811036367	2.72536962238651	3.58168585749809	3.58168585749809	0.0584198357840081	0.209477934671085
chr19	55475616	55484487	+	ZNF628	19	82405	0	8871	5820	1811031762	1	8870	4066	1811033516	0	8871	2295	1811035287	0	8871	1255	1811036327	2.72096339975897	3.57345405704109	3.57345405704109	0.058710072223053	0.21036605423942
chr17	45060316	45109016	+	NMT1	17	73284	0	48700	5820	1810991933	2	48698	4065	1810993688	0	48700	2295	1810995458	0	48700	1255	1810996498	1.71124879604974	3.56733837269712	3.56733837269712	0.0589266907196255	0.21093196819435
chr16	3111572	3120483	+	ZNF205	16	66985	0	8911	5820	1811031722	1	8910	4066	1811033476	0	8911	2295	1811035247	0	8911	1255	1811036287	2.71646427810194	3.56504885811592	3.56504885811592	0.0590080040892936	0.211138932410288
chr11	617255	626169	-	CDHR5	11	47748	0	8914	5820	1811031719	1	8913	4066	1811033473	0	8914	2295	1811035244	0	8914	1255	1811036284	2.7161276585739	3.56442067882745	3.56442067882745	0.0590303350677006	0.211176793824001
chr5	132183875	132192808	+	P4HA2-AS1	5	26537	0	8933	5820	1811031700	0	8933	4067	1811033453	1	8932	2294	1811035226	0	8933	1255	1811036265	2.71399836547184	3.5604434038396	3.5604434038396	0.0591719308217213	0.211537288747526
chr9	131393092	131500197	+	PRRC2B	9	43652	2	107103	5818	1810933530	0	107105	4067	1810935281	1	107104	2294	1810937054	0	107105	1255	1810938093	1.32862129877913	3.56040432973532	3.56040432973532	0.0591733236963441	0.211537288747526
chr16	87739770	87748706	-	AC010536.2	16	70208	1	8935	5819	1811031698	0	8936	4067	1811033450	0	8936	2295	1811035222	0	8936	1255	1811036262	2.71366257440106	3.55981680081459	3.55981680081459	0.059194271543105	0.211537288747526
chr11	18531697	18580518	-	UEVLD	11	48733	1	48820	5819	1810991813	0	48821	4067	1810993565	0	48821	2295	1810995337	1	48820	1254	1810996378	1.70876717889338	3.5592076178873	3.5592076178873	0.0592159997702879	0.211546246048775
chr7	124823601	124930818	-	POT1	7	36169	1	107216	5819	1810933417	1	107216	4066	1810935170	1	107216	2294	1810936942	0	107217	1255	1810937981	1.32757608874962	3.55579505104106	3.55579505104106	0.0593378754897673	0.211771174777122
chr19	48910929	48919891	-	NUCB1-AS1	19	81407	1	8961	5819	1811031672	0	8962	4067	1811033424	0	8962	2295	1811035196	0	8962	1255	1811036236	2.71075710249181	3.55439165700227	3.55439165700227	0.0593880733831037	0.211842561930146
chr7	135929458	135978353	-	MTPN	7	36480	1	48894	5819	1810991739	1	48894	4066	1810993492	0	48895	2295	1810995263	0	48895	1255	1810996303	1.70725252456081	3.55424733553082	3.55424733553082	0.0593932381664724	0.211842561930146
chr11	67435509	67444476	-	CORO1B	11	50726	0	8967	5820	1811031666	1	8966	4066	1811033420	0	8967	2295	1811035191	0	8967	1255	1811036231	2.71019932157685	3.55335014901357	3.55335014901357	0.0594253561894448	0.211853409504126
chr3	151336842	151385753	-	P2RY12	3	18667	0	48911	5820	1810991722	0	48911	4067	1810993475	1	48910	2294	1810995248	1	48910	1254	1810996288	1.70692533339739	3.55317463818938	3.55317463818938	0.0594316413909644	0.211853409504126
chr6	43020622	43029599	+	RRP36	6	30338	1	8976	5819	1811031657	0	8977	4067	1811033409	0	8977	2295	1811035181	0	8977	1255	1811036221	2.70908470067236	3.55126856383868	3.55126856383868	0.0594999451786217	0.212054831389127
chrX	47571900	47620857	-	SYN1	23	89257	0	48957	5820	1810991676	1	48956	4066	1810993430	0	48957	2295	1810995201	1	48956	1254	1810996242	1.7059852540552	3.55009778065141	3.55009778065141	0.0595419413344894	0.212120378910759
chr11	694427	703412	+	TMEM80	11	47754	0	8985	5820	1811031648	1	8984	4066	1811033402	0	8985	2295	1811035173	0	8985	1255	1811036213	2.70819389251857	3.54960723011754	3.54960723011754	0.0595595468192938	0.212141049342681
chr3	158643596	158692569	+	GFM1	3	18865	0	48973	5820	1810991660	0	48973	4067	1810993413	1	48972	2294	1810995186	1	48972	1254	1810996226	1.70565847696995	3.54902757558739	3.54902757558739	0.059580357313904	0.212163243006203
chr9	12774019	12823060	+	LURAP1L	9	41160	1	49040	5819	1810991593	0	49041	4067	1810993345	1	49040	2294	1810995118	0	49041	1255	1810996157	1.7042708610141	3.54448706831317	3.54448706831317	0.0597436363041472	0.212362740527522
chr11	61421224	61430235	-	CPSF7	11	49924	0	9011	5820	1811031622	1	9010	4066	1811033376	0	9011	2295	1811035147	0	9011	1255	1811036187	2.7053042433003	3.54421334341168	3.54421334341168	0.0597534947894451	0.212362740527522
chr1	161313387	161362433	+	SDHC	1	5889	0	49046	5820	1810991587	2	49044	4065	1810993342	0	49046	2295	1810995112	0	49046	1255	1810996152	1.7041689099635	3.54415351245552	3.54415351245552	0.0597556498935847	0.212362740527522
chr3	42599685	42648733	+	NKTR	3	15858	0	49048	5820	1810991585	0	49048	4067	1810993338	1	49047	2294	1810995111	1	49047	1254	1810996151	1.70412813112786	3.54401976044755	3.54401976044755	0.0597604679244398	0.212362740527522
chr12	101279104	101386618	+	UTP20	12	56520	3	107511	5817	1810933122	0	107514	4067	1810934872	0	107514	2295	1810936644	0	107514	1255	1810937684	1.32480964662271	3.54360555496532	3.54360555496532	0.0597753911049203	0.212362740527522
chr3	114338683	114759940	-	ZBTB20	3	17634	2	421255	5818	1810619378	3	421254	4064	1810621132	1	421256	2294	1810622902	1	421256	1254	1810623942	0.806606433829031	3.54054588166764	3.54054588166764	0.0598857492287898	0.212628718073694
chr11	66267589	66276629	+	RAB1B	11	50566	1	9039	5819	1811031594	0	9040	4067	1811033346	0	9040	2295	1811035118	0	9040	1255	1811036158	2.70209099606846	3.53821683919523	3.53821683919523	0.0599698997754708	0.212860675589313
chr11	7427586	7436630	-	AC107884.1	11	48314	0	9044	5820	1811031589	1	9043	4066	1811033343	0	9044	2295	1811035114	0	9044	1255	1811036154	2.70164859549479	3.53739125124412	3.53739125124412	0.0599997592487807	0.212860675589313
chr16	29979351	29988398	+	TAOK2	16	68169	1	9046	5819	1811031587	0	9047	4067	1811033339	0	9047	2295	1811035111	0	9047	1255	1811036151	2.70131692842119	3.53677275800146	3.53677275800146	0.0600221389799499	0.212860675589313
chr19	1904398	1913447	+	ADAT3	19	77668	1	9048	5819	1811031585	0	9049	4067	1811033337	0	9049	2295	1811035109	0	9049	1255	1811036149	2.70109587624415	3.53636026848108	3.53636026848108	0.0600370695507293	0.212871621825855
chr12	92420093	92429146	-	CLLU1-AS1	12	56244	0	9053	5820	1811031580	0	9053	4067	1811033333	1	9052	2294	1811035106	0	9053	1255	1811036145	2.70065391888219	3.53553576488048	3.53553576488048	0.0600669253248345	0.21293547314857
chr8	66564696	66613907	-	MYBL1	8	39009	1	49210	5819	1810991423	1	49210	4066	1810993176	0	49211	2295	1810994947	0	49211	1255	1810995987	1.7008102327978	3.5331674561603	3.5331674561603	0.0601527710846037	0.212999747788347
chr11	116845592	117099437	-	SIK3	11	52241	1	253844	5819	1810786789	0	253845	4067	1810788541	3	253842	2292	1810790316	1	253844	1254	1810791354	0.9765979754033	3.53114537789952	3.53114537789952	0.0602261700731116	0.213202486975108
chr3	154276170	154325416	-	DHX36	3	18727	2	49244	5818	1810991389	0	49246	4067	1810993140	0	49246	2295	1810994912	0	49246	1255	1810995952	1.7000992342204	3.53084322018549	3.53084322018549	0.0602371462115172	0.213202486975108
chrX	14872454	14921756	+	MOSPD2	23	88697	2	49300	5818	1810991333	0	49302	4067	1810993084	0	49302	2295	1810994856	0	49302	1255	1810995896	1.69896268653826	3.52712736587273	3.52712736587273	0.0603723019572315	0.213512668846384
chr7	129830743	129938732	-	UBE2H	7	36309	2	107987	5818	1810932646	1	107988	4066	1810934398	0	107989	2295	1810936169	0	107989	1255	1810937209	1.32040103617043	3.52420167403761	3.52420167403761	0.0604789443546683	0.21376363163942
chr20	62804885	62814000	+	OGFR	20	84977	1	9114	5819	1811031519	0	9115	4067	1811033271	0	9115	2295	1811035043	0	9115	1255	1811036083	2.69382843228577	3.52280588442227	3.52280588442227	0.0605298919334628	0.213901641313434
chr16	729759	738889	-	CIAO3	16	66523	1	9129	5819	1811031504	0	9130	4067	1811033256	0	9130	2295	1811035028	0	9130	1255	1811036068	2.69218408036738	3.51973969262326	3.51973969262326	0.0606419711159583	0.214213472261619
chr3	151751442	151929168	-	AADACL2-AS1	3	18672	1	177725	5819	1810862908	3	177723	4064	1810864663	0	177726	2295	1810866432	0	177726	1255	1810867472	1.109903710087	3.51540732162539	3.51540732162539	0.0608007098405965	0.214591451241499
chr17	61684771	61862539	-	BRIP1	17	74142	0	177768	5820	1810862865	1	177767	4066	1810864619	1	177767	2294	1810866391	2	177766	1253	1810867432	1.1096673943023	3.51413966371911	3.51413966371911	0.0608472405968098	0.214616129696684
chr11	74591604	74641114	+	POLD3	11	51139	1	49509	5819	1810991124	1	49509	4066	1810992877	0	49510	2295	1810994648	0	49510	1255	1810995688	1.69475249623303	3.5133738159202	3.5133738159202	0.0608753702327768	0.214616129696684
chr2	241015598	241065116	-	AC005237.1	2	14645	2	49516	5818	1810991117	0	49518	4067	1810992868	0	49518	2295	1810994640	0	49518	1255	1810995680	1.69459091949147	3.51284647063585	3.51284647063585	0.0608947477029518	0.214617336408025
chr15	45447761	45497281	+	AC025580.2	15	64229	1	49519	5819	1810991114	0	49520	4067	1810992866	1	49519	2294	1810994639	0	49520	1255	1810995678	1.69455052596566	3.51271459046984	3.51271459046984	0.0608995947076685	0.214617336408025
chr7	30496632	30505801	-	GGCT	7	33788	1	9168	5819	1811031465	0	9169	4067	1811033217	0	9169	2295	1811034989	0	9169	1255	1811036029	2.6879213766321	3.51179217232857	3.51179217232857	0.0609335079144178	0.214626686801195
chr14	24171079	24180254	+	REC8	14	60276	0	9175	5820	1811031458	1	9174	4066	1811033212	0	9175	2295	1811034983	0	9175	1255	1811036023	2.68726718295494	3.51057307014708	3.51057307014708	0.0609783597125261	0.214626686801195
chr3	126703240	126957933	+	CHCHD6	3	17971	2	254691	5818	1810785942	2	254691	4065	1810787695	1	254692	2294	1810789466	0	254693	1255	1810790505	0.973262432384112	3.51037462509703	3.51037462509703	0.0609856639982821	0.214626686801195
chr17	42832495	42841671	+	PSME3	17	73038	1	9175	5819	1811031458	0	9176	4067	1811033210	0	9176	2295	1811034982	0	9176	1255	1811036022	2.68715819562315	3.51036986312829	3.51036986312829	0.0609858392863574	0.214626686801195
chrX	155070527	155120150	+	BRCC3	23	91560	1	49622	5819	1810991011	0	49623	4067	1810992763	1	49622	2294	1810994536	0	49623	1255	1810995575	1.69247263495108	3.50593080645194	3.50593080645194	0.061149474456923	0.214955611363633
