chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr3	196711410	196733902	+	PIGX	3	19938	1	22491	3260	1811020701	1	22491	441	1811023520	1	22491	1763	1811022198	1	22491	1301	1811022660	3.86307432704326	23.0701417191594	23.0701417191594	1.56197578327077e-06	7.15191059714793e-06
chr17	1779484	1830902	-	SMYD4	17	70549	2	51416	3259	1810991776	0	51418	442	1810994593	2	51416	1762	1810993273	1	51417	1301	1810993734	3.25949601703981	22.9754805936536	22.9754805936536	1.64080857745219e-06	7.49858389677838e-06
chr6	32184732	32191202	-	PBX2	6	29755	2	6468	3259	1811036724	0	6470	442	1811039541	1	6469	1763	1811038220	0	6470	1302	1811038681	4.8213258958902	22.9745562397875	22.9745562397875	1.64159772564343e-06	7.49858389677838e-06
chr6	27450819	27473681	-	ZNF184	6	29199	1	22861	3260	1811020331	1	22861	441	1811023150	1	22861	1763	1811021828	1	22861	1301	1811022290	3.84675677305835	22.942371596233	22.942371596233	1.66931339551368e-06	7.57451771688861e-06
chr20	47210760	47357670	-	ZMYND8	20	84433	3	146907	3258	1810896285	0	146910	442	1810899101	2	146908	1762	1810897781	2	146908	1300	1810898243	2.54636395430376	22.7399797503895	22.7399797503895	1.85468711144665e-06	8.32331514224655e-06
chr19	35163034	35169881	+	FXYD5	19	79909	1	6846	3260	1811036346	0	6847	442	1811039164	1	6846	1763	1811037843	1	6846	1301	1811038305	4.76468325544492	22.6375431000197	22.6375431000197	1.95624414967011e-06	8.71068157387848e-06
chr19	48899319	48923271	+	NUCB1	19	81406	2	23950	3259	1811019242	0	23952	442	1811022059	1	23951	1763	1811020738	1	23951	1301	1811021200	3.80017800514663	22.5778992918786	22.5778992918786	2.01792642218201e-06	8.88953350391779e-06
chr19	18007169	18014102	+	ARRDC2	19	79172	1	6932	3260	1811036260	0	6933	442	1811039078	1	6932	1763	1811037757	1	6932	1301	1811038219	4.75219949511503	22.563287766272	22.563287766272	2.03333253534499e-06	8.93688079967781e-06
chr19	16479066	16629204	-	AC008764.1	19	79012	2	150136	3259	1810893056	1	150137	441	1810895874	2	150136	1762	1810894553	2	150136	1300	1810895015	2.5246271354328	22.4597995217773	22.4597995217773	2.14587901004037e-06	9.36871534068026e-06
chr22	32474236	32498608	+	FBXO7	22	87506	1	24371	3260	1811018821	1	24371	441	1811021640	1	24371	1763	1811020318	1	24371	1301	1811020780	3.78279377400556	22.4419695853721	22.4419695853721	2.1658913129663e-06	9.42236390912888e-06
chr19	3594551	3601669	-	TBXA2R	19	77820	1	7117	3260	1811036075	0	7118	442	1811038893	1	7117	1763	1811037572	1	7117	1301	1811038034	4.72586172253495	22.406654629478	22.406654629478	2.20608314882575e-06	9.56467914355302e-06
chr15	56917831	57288085	+	TCF12	15	64584	5	370249	3256	1810672943	1	370253	441	1810675758	2	370252	1762	1810674437	2	370252	1300	1810674899	1.97898378098837	22.3328246742603	22.3328246742603	2.29254249983768e-06	9.90595222058241e-06
chr15	90998672	91023594	-	VPS33B	15	66032	1	24921	3260	1811018271	1	24921	441	1811021090	1	24921	1763	1811019768	1	24921	1301	1811020230	3.76047632698724	22.2675452590629	22.2675452590629	2.37181628093275e-06	1.02139832434781e-05
chr3	48749647	48848828	-	PRKAR2A	3	16202	3	99178	3258	1810944014	0	99181	442	1810946830	2	99179	1762	1810945510	1	99180	1301	1810945971	2.78496944846984	22.1556219641934	22.1556219641934	2.51418638685941e-06	1.07786962752844e-05
chr9	128166070	128191860	-	CIZ1	9	43399	1	25789	3260	1811017403	1	25789	441	1811020222	1	25789	1763	1811018900	1	25789	1301	1811019362	3.7262382927387	22.0001356163411	22.0001356163411	2.72631201192475e-06	1.1665726900322e-05
chr12	123711355	123737687	+	ATP6V0A2	12	57504	1	26331	3260	1811016861	0	26332	442	1811019679	2	26330	1762	1811018359	1	26331	1301	1811018820	3.70543888980486	21.83779621555	21.83779621555	2.96697640456145e-06	1.26492094047803e-05
chr16	1510426	1613072	-	IFT140	16	66626	3	102643	3258	1810940549	0	102646	442	1810943365	2	102644	1762	1810942045	1	102645	1301	1810942506	2.75062718737776	21.769422198995	21.769422198995	3.07461464854608e-06	1.30094072125831e-05
chr16	19526835	19553400	+	CCP110	16	67674	2	26563	3259	1811016629	0	26565	442	1811019446	1	26564	1763	1811018125	1	26564	1301	1811018587	3.6966287133916	21.7690586110111	21.7690586110111	3.07519737863249e-06	1.30094072125831e-05
chr17	77591000	77617601	+	AC021683.5	17	75031	1	26600	3260	1811016592	1	26600	441	1811019411	1	26600	1763	1811018089	1	26600	1301	1811018551	3.69527438288545	21.7584932512254	21.7584932512254	3.09217918537108e-06	1.30668408967718e-05
chr10	11453945	11612754	-	USP6NL	10	44452	2	158807	3259	1810884385	0	158809	442	1810887202	2	158807	1762	1810885882	3	158806	1299	1810886345	2.46847420362381	21.7384867111396	21.7384867111396	3.1245941009006e-06	1.31892932509963e-05
chr3	48240100	48299253	+	ZNF589	3	16116	2	59151	3259	1810984041	0	59153	442	1810986858	2	59151	1762	1810985538	1	59152	1301	1810985999	3.11934878332612	21.6318503581861	21.6318503581861	3.30320828556552e-06	1.39126346780624e-05
chr19	16609410	16636531	+	AC008764.2	19	79029	1	27120	3260	1811016072	1	27120	441	1811018891	1	27120	1763	1811017569	1	27120	1301	1811018031	3.67591367124093	21.6074986929016	21.6074986929016	3.34541333657512e-06	1.40749462417091e-05
chr6	32659466	32667652	-	HLA-DQB1	6	29784	1	8185	3260	1811035007	0	8186	442	1811037825	1	8185	1763	1811036504	1	8185	1301	1811036966	4.5860454131656	21.5757920738834	21.5757920738834	3.40117759189962e-06	1.42938865499659e-05
chr15	80071586	80131517	+	ZFAND6	15	65594	2	59929	3259	1810983263	1	59930	441	1810986081	1	59930	1763	1810984759	1	59930	1301	1810985221	3.106281419042	21.5069957371452	21.5069957371452	3.52540223647058e-06	1.47513286601282e-05
chr1	16246839	16353480	-	FBXO42	1	867	2	106639	3259	1810936553	1	106640	441	1810939371	1	106640	1763	1810938049	2	106639	1300	1810938512	2.71244242098195	21.3410735744983	21.3410735744983	3.84406461595432e-06	1.60322564471921e-05
chr11	66637934	66646467	+	RBM4	11	50646	2	8531	3259	1811034661	0	8533	442	1811037478	1	8532	1763	1811036157	0	8533	1302	1811036618	4.54452494234717	21.3292778564501	21.3292778564501	3.86778995831172e-06	1.61136917155723e-05
chr9	122940019	123104866	+	RABGAP1	9	43163	3	164844	3258	1810878348	1	164846	441	1810881165	2	164845	1762	1810879844	1	164846	1301	1810880305	2.4311548176608	21.261157931207	21.261157931207	4.00770631114877e-06	1.66784914488914e-05
chr1	155660716	155689475	-	YY1AP1	1	5412	1	28758	3260	1811014434	0	28759	442	1811017252	2	28757	1762	1811015932	1	28758	1301	1811016393	3.61726772451034	21.1505868792883	21.1505868792883	4.24571216728342e-06	1.75547387778734e-05
chr19	48910929	48919891	-	NUCB1-AS1	19	81407	1	8961	3260	1811034231	0	8962	442	1811037049	1	8961	1763	1811035728	1	8961	1301	1811036190	4.49546706168468	21.0381518294453	21.0381518294453	4.50228306880796e-06	1.85955437405986e-05
chr11	85958986	86069780	-	PICALM	11	51476	4	110790	3257	1810932402	1	110793	441	1810935218	1	110793	1763	1810933896	0	110794	1302	1810934357	2.67423490321433	20.9136342122802	20.9136342122802	4.80462657570513e-06	1.98016672083572e-05
chr10	63372956	63374048	-	MIR1296	10	45578	1	1091	3260	1811042101	0	1092	442	1811044919	0	1092	1764	1811043597	1	1091	1301	1811044060	6.1953073661162	20.787660540489	20.787660540489	5.13125103407397e-06	2.09453300188743e-05
chr11	65501913	65503008	+	AP000769.5	11	50438	1	1094	3260	1811042098	0	1095	442	1811044916	1	1094	1763	1811043595	0	1095	1302	1811044056	6.19256231405035	20.7767060213955	20.7767060213955	5.16068607447906e-06	2.10430950773392e-05
chr6	32194842	32225067	-	NOTCH4	6	29760	1	30224	3260	1811012968	0	30225	442	1811015786	2	30223	1762	1811014466	1	30224	1301	1811014927	3.56754617897252	20.763781283953	20.763781283953	5.19563314127503e-06	2.11406621029398e-05
chr17	42581328	42611623	-	RETREG3	17	72999	4	30291	3257	1811012901	0	30295	442	1811015716	0	30295	1764	1811014394	0	30295	1302	1811014856	3.56523275917673	20.7457974806894	20.7457974806894	5.2446548908236e-06	2.12052063393995e-05
chr6	32351876	32352983	+	RNU6-603P	6	29772	2	1105	3259	1811042087	0	1107	442	1811044904	0	1107	1764	1811043582	0	1107	1302	1811044044	6.18165684616405	20.7331855209777	20.7331855209777	5.27931029947748e-06	2.1255733073552e-05
chr19	40708054	40709163	-	RNU6-195P	19	80567	1	1108	3260	1811042084	0	1109	442	1811044902	0	1109	1764	1811043580	1	1108	1301	1811044043	6.17985077737123	20.7259791398537	20.7259791398537	5.29921523007015e-06	2.13135103121375e-05
chr17	82457702	82488215	+	NARF	17	75487	3	30510	3258	1811012682	0	30513	442	1811015498	1	30512	1763	1811014177	0	30513	1302	1811014638	3.55806220506204	20.6900649233721	20.6900649233721	5.39954359679573e-06	2.16715991432063e-05
chr6	43543143	43544270	+	AL355802.2	6	30409	1	1126	3260	1811042066	0	1127	442	1811044884	0	1127	1764	1811043562	1	1126	1301	1811044025	6.16374126555114	20.6616925206326	20.6616925206326	5.48014974977029e-06	2.18352384110785e-05
chr17	78120176	78129782	-	TMC6	17	75049	1	9605	3260	1811033587	0	9606	442	1811036405	1	9605	1763	1811035084	1	9605	1301	1811035546	4.42606522860133	20.6265775977226	20.6265775977226	5.58158586938529e-06	2.22163329676674e-05
chr5	40768384	40799174	-	PRKAA1	5	24779	1	30789	3260	1811012403	0	30790	442	1811015221	1	30789	1763	1811013900	2	30788	1300	1811014363	3.54902452656041	20.6198340155242	20.6198340155242	5.60128062609966e-06	2.22716204791134e-05
chr17	2059842	2304785	-	SMG6	17	70568	7	244936	3254	1810798256	0	244943	442	1810801068	1	244942	1763	1810799747	0	244943	1302	1810800208	2.16877906243952	20.5220530634979	20.5220530634979	5.89481661283919e-06	2.33661274209339e-05
chr17	7225454	7235318	-	DVL2	17	70984	1	9863	3260	1811033329	0	9864	442	1811036147	1	9863	1763	1811034826	1	9863	1301	1811035288	4.39955867903924	20.469473978912	20.469473978912	6.05899135852628e-06	2.39426877885328e-05
chr19	10653360	10684761	+	ILF3	19	78455	3	31398	3258	1811011794	0	31401	442	1811014610	0	31401	1764	1811013288	1	31400	1301	1811013751	3.52937364269533	20.4671990203206	20.4671990203206	6.0661974456977e-06	2.39465016452079e-05
chr5	179697416	179728907	+	CANX	5	28295	1	31490	3260	1811011702	1	31490	441	1811014521	2	31489	1762	1811013200	0	31491	1302	1811013660	3.52651142822527	20.4449742792058	20.4449742792058	6.1370499477853e-06	2.42012956317083e-05
chr17	41986591	42018427	-	DNAJC7	17	72926	2	31834	3259	1811011358	0	31836	442	1811014175	1	31835	1763	1811012854	1	31835	1301	1811013316	3.51561487238025	20.3603822091536	20.3603822091536	6.4144117291054e-06	2.5243177235464e-05
chr3	47973085	48089824	-	MAP4	3	16107	2	116737	3259	1810926455	0	116739	442	1810929272	2	116737	1762	1810927952	2	116737	1300	1810928414	2.62196270890066	20.3308158008731	20.3308158008731	6.51429369413759e-06	2.56099845332028e-05
chr16	233845	266120	+	FAM234A	16	66427	2	32273	3259	1811010919	0	32275	442	1811013736	1	32274	1763	1811012415	1	32274	1301	1811012877	3.50191888585393	20.2540979724727	20.2540979724727	6.78080612437348e-06	2.65793865654275e-05
chr11	74330315	74399433	-	PGM2L1	11	51128	2	69116	3259	1810974076	0	69118	442	1810976893	1	69117	1763	1810975572	2	69116	1300	1810976035	2.96365159822055	20.149391732004	20.149391732004	7.1623020508893e-06	2.80140193366588e-05
chr17	81889789	81900255	+	ANAPC11	17	75355	1	10465	3260	1811032727	0	10466	442	1811035545	1	10465	1763	1811034224	1	10465	1301	1811034686	4.3403127552878	20.118515027134	20.118515027134	7.2788618608044e-06	2.84119969073311e-05
chr19	45863325	45873797	+	FOXA3	19	81121	1	10471	3260	1811032721	0	10472	442	1811035539	1	10471	1763	1811034218	1	10471	1301	1811034680	4.33973958015904	20.1151200118766	20.1151200118766	7.29179371483646e-06	2.84335492721824e-05
chr12	54275630	54345083	+	AC078778.1	12	55145	3	69450	3258	1810973742	0	69453	442	1810976558	1	69452	1763	1810975237	1	69452	1301	1810975699	2.95881623066583	20.1035425340815	20.1035425340815	7.33606682956633e-06	2.85771456091838e-05
chr14	74173455	74174753	+	RN7SL530P	14	61716	1	1297	3260	1811041895	0	1298	442	1811044713	1	1297	1763	1811043392	0	1298	1302	1811043853	6.02240293997623	20.0977626619569	20.0977626619569	7.35827036490999e-06	2.86313671501958e-05
chr1	32107055	32176563	+	KPNA6	1	1688	3	69505	3258	1810973687	0	69508	442	1810976503	1	69507	1763	1810975182	1	69507	1301	1810975644	2.95802459350261	20.0960376976873	20.0960376976873	7.36490992370165e-06	2.86313671501958e-05
chrX	154506639	154517160	-	FAM3A	23	91513	1	10520	3260	1811032672	0	10521	442	1811035490	1	10520	1763	1811034169	1	10520	1301	1811034631	4.33507090627662	20.0874768343347	20.0874768343347	7.39795063442461e-06	2.87307050448251e-05
chr9	127815012	127848167	-	ENG	9	43351	2	33153	3259	1811010039	0	33155	442	1811012856	1	33154	1763	1811011535	1	33154	1301	1811011997	3.47501677721309	20.0454636664363	20.0454636664363	7.56227054610204e-06	2.93095273589833e-05
chr3	197044622	197298204	-	DLG1	3	19994	3	253579	3258	1810789613	2	253580	440	1810792431	2	253580	1762	1810791109	1	253581	1301	1810791570	2.1341122333126	20.0319734922668	20.0319734922668	7.61580595309841e-06	2.94872325348523e-05
chr16	24539582	24572863	+	RBBP6	16	67884	1	33280	3260	1811009912	1	33280	441	1811012731	1	33280	1763	1811011409	1	33280	1301	1811011871	3.47122343887477	20.0160593606415	20.0160593606415	7.67945014323868e-06	2.97036796367004e-05
chr1	25429896	25500209	+	MACO1	1	1286	3	70310	3258	1810972882	0	70313	442	1810975698	1	70312	1763	1810974377	1	70312	1301	1810974839	2.94650904282769	19.9869008567184	19.9869008567184	7.79745021595169e-06	3.00624647854575e-05
chr21	33229181	33262855	+	IFNAR2	21	85752	1	33673	3260	1811009519	1	33673	441	1811012338	1	33673	1763	1811011016	1	33673	1301	1811011478	3.45948342230393	19.9250793783867	19.9250793783867	8.05368835410381e-06	3.06300705654235e-05
chr1	28200277	28234029	-	DNAJC8	1	1494	1	33751	3260	1811009441	1	33751	441	1811012260	1	33751	1763	1811010938	1	33751	1301	1811011400	3.45716964514318	19.9071514329407	19.9071514329407	8.12956539242293e-06	3.07511858034657e-05
chr11	33039030	33072848	+	TCP11L1	11	49026	1	33817	3260	1811009375	1	33817	441	1811012194	1	33817	1763	1811010872	1	33817	1301	1811011334	3.45521600636341	19.8920168692421	19.8920168692421	8.194178305998e-06	3.0885129823295e-05
chr1	19595978	19629820	+	MICOS10	1	979	1	33841	3260	1811009351	1	33841	441	1811012170	1	33841	1763	1811010848	1	33841	1301	1811011310	3.45450653745358	19.8865205870825	19.8865205870825	8.21777059067941e-06	3.09244280166804e-05
chr17	39460760	39532477	+	CDK12	17	72639	3	71714	3258	1810971478	0	71717	442	1810974294	1	71716	1763	1810972973	1	71716	1301	1810973435	2.92673671886535	19.7996765735443	19.7996765735443	8.59972270239595e-06	3.18505173832947e-05
chr17	76039105	76073507	-	SRP68	17	74864	3	34399	3258	1811008793	0	34402	442	1811011609	0	34402	1764	1811010287	1	34401	1301	1811010750	3.43809356171952	19.7594045870355	19.7594045870355	8.78284468819324e-06	3.2279478035055e-05
chr3	52737497	52771939	-	NEK4	3	16590	1	34441	3260	1811008751	1	34441	441	1811011570	1	34441	1763	1811010248	1	34441	1301	1811010710	3.43693144956063	19.7504073735618	19.7504073735618	8.82428830839555e-06	3.23697841676039e-05
chr16	20763013	20797581	+	ACSM3	16	67728	2	34566	3259	1811008626	0	34568	442	1811011443	1	34567	1763	1811010122	1	34567	1301	1811010584	3.43327959706945	19.7221353178611	19.7221353178611	8.95579929649504e-06	3.27895056303926e-05
chr19	4445009	4456298	-	UBXN6	19	77907	1	11288	3260	1811031904	0	11289	442	1811034722	1	11288	1763	1811033401	1	11288	1301	1811033863	4.26460889918126	19.670462736045	19.670462736045	9.20126697823154e-06	3.35601344063445e-05
chr17	12019876	12143828	+	MAP2K4	17	71369	2	123950	3259	1810919242	0	123952	442	1810922059	3	123949	1761	1810920740	1	123951	1301	1810921200	2.56200407407826	19.6652408014052	19.6652408014052	9.22644626499824e-06	3.3620013598099e-05
chr12	6872568	6907733	+	LRRC23	12	53397	3	35162	3258	1811008030	0	35165	442	1811010846	0	35165	1764	1811009524	1	35164	1301	1811009987	3.41615578706033	19.589609093644	19.589609093644	9.598983640835e-06	3.48781252176931e-05
chr14	106714683	106716181	-	IGHV1-69	14	63100	1	1497	3260	1811041695	0	1498	442	1811044513	1	1497	1763	1811043192	0	1498	1302	1811043653	5.87903246602141	19.5259037127835	19.5259037127835	9.92447105863103e-06	3.59926233005362e-05
chr17	42315558	42389414	-	STAT3	17	72969	2	73854	3259	1810969338	1	73855	441	1810972156	1	73855	1763	1810970834	1	73855	1301	1810971296	2.89734547934326	19.5217569742526	19.5217569742526	9.94603799209237e-06	3.60367778806973e-05
chr15	76348187	76884876	-	SCAPER	15	65444	6	536683	3255	1810506509	0	536689	442	1810509322	3	536686	1761	1810508003	2	536687	1300	1810508464	1.70311844464042	19.4631141323771	19.4631141323771	1.0256122948693e-05	3.69856614230594e-05
chr22	39020501	39032316	+	APOBEC3D	22	87825	1	11814	3260	1811031378	0	11815	442	1811034196	1	11814	1763	1811032875	1	11814	1301	1811033337	4.21906381311273	19.4011352937378	19.4011352937378	1.05944061195018e-05	3.8133898949839e-05
chr14	91965990	92041059	-	TRIP11	14	62193	3	75066	3258	1810968126	0	75069	442	1810970942	1	75068	1763	1810969621	1	75068	1301	1810970083	2.88105402612615	19.3679111264355	19.3679111264355	1.07803348164959e-05	3.87667710317663e-05
chr12	53463467	53465057	+	PCBP2-OT1	12	55054	1	1589	3260	1811041603	0	1590	442	1811044421	1	1589	1763	1811043100	0	1590	1302	1811043561	5.81940521514116	19.2881317190186	19.2881317190186	1.12402869647532e-05	4.03074589567832e-05
chr14	105009935	105022060	-	CDCA4	14	62951	1	12124	3260	1811031068	0	12125	442	1811033886	1	12124	1763	1811032565	1	12124	1301	1811033027	4.19316209358264	19.2480479682272	19.2480479682272	1.14787684246664e-05	4.10093430590737e-05
chr19	2906107	2918346	+	ZNF57	19	77759	2	12237	3259	1811030955	0	12239	442	1811033772	1	12238	1763	1811032451	0	12239	1302	1811032912	4.18380315449617	19.1927498041187	19.1927498041187	1.18161321452925e-05	4.20970278936745e-05
chr19	15383201	15384832	-	AC005785.2	19	78921	1	1630	3260	1811041562	0	1631	442	1811044380	1	1630	1763	1811043059	0	1631	1302	1811043520	5.79393603352425	19.186580980313	19.186580980313	1.18543790266212e-05	4.21941116188735e-05
chr1	225776812	225789093	+	SRP9	1	7664	1	12280	3260	1811030912	1	12280	441	1811033731	1	12280	1763	1811032409	0	12281	1302	1811032870	4.18037711662634	19.172508802847	19.172508802847	1.19420928336167e-05	4.24669232646777e-05
chr22	40856147	40932815	+	XPNPEP3	22	87911	3	76665	3258	1810966527	0	76668	442	1810969343	1	76667	1763	1810968022	1	76667	1301	1810968484	2.85997598964344	19.1690861305688	19.1690861305688	1.19635251729644e-05	4.25037463783929e-05
chrX	154675252	154752057	-	GAB3	23	91534	3	76802	3258	1810966390	0	76805	442	1810969206	2	76803	1762	1810967886	0	76805	1302	1810968346	2.8581905506249	19.1522576932912	19.1522576932912	1.20694658811704e-05	4.28404630768278e-05
chr17	5474609	5487178	-	DERL2	17	70859	2	12567	3259	1811030625	0	12569	442	1811033442	1	12568	1763	1811032121	0	12569	1302	1811032582	4.1571950766386	19.0355734237237	19.0355734237237	1.28304092674725e-05	4.54153877853246e-05
chr19	1025630	1038309	+	CNN2	19	77517	1	12678	3260	1811030514	0	12679	442	1811033332	1	12678	1763	1811032011	1	12678	1301	1811032473	4.14848077540354	18.9841124250088	18.9841124250088	1.31811428976114e-05	4.65709441050967e-05
chr12	108523411	108562159	-	SART3	12	56756	1	38747	3260	1811004445	1	38747	441	1811007264	1	38747	1763	1811005942	1	38747	1301	1811006404	3.31912266021875	18.8401414644322	18.8401414644322	1.42143873024247e-05	4.99913877904709e-05
chr15	65659122	65793124	-	DENND4A	15	64910	3	133999	3258	1810909193	0	134002	442	1810912009	1	134001	1763	1810910688	2	134000	1300	1810911151	2.48403705834469	18.8047740209731	18.8047740209731	1.4480421281049e-05	5.07873642188162e-05
chr19	45546280	45585802	-	OPA3	19	81070	1	39521	3260	1811003671	0	39522	442	1811006489	2	39520	1762	1811005169	1	39521	1301	1811005630	3.2993432662467	18.6876953237224	18.6876953237224	1.53972895422516e-05	5.34655203381171e-05
chr17	43170242	43209857	+	NBR1	17	73084	2	39613	3259	1811003579	0	39615	442	1811006396	1	39614	1763	1811005075	1	39614	1301	1811005537	3.29699278242195	18.669587338547	18.669587338547	1.55442138928263e-05	5.38781831136176e-05
chr19	10391132	10404542	-	CDC37	19	78427	1	13409	3260	1811029783	0	13410	442	1811032601	1	13409	1763	1811031280	1	13409	1301	1811031742	4.0924227383448	18.6532413294772	18.6532413294772	1.56780509065202e-05	5.42930336898177e-05
chr15	75371129	75452585	-	SIN3A	15	65393	3	81453	3258	1810961739	0	81456	442	1810964555	1	81455	1763	1810963234	1	81455	1301	1810963696	2.79939356587369	18.5990616621857	18.5990616621857	1.61299924322789e-05	5.53292674399327e-05
chr1	205856099	205896082	+	AC119673.3	1	7101	1	39982	3260	1811003210	1	39982	441	1811006029	1	39982	1763	1811004707	1	39982	1301	1811005169	3.2877457628832	18.5983635312878	18.5983635312878	1.6135900512193e-05	5.53292674399327e-05
chr1	147186260	147226309	-	FMO5	1	4642	3	40046	3258	1811003146	0	40049	442	1811005962	1	40048	1763	1811004641	0	40049	1302	1811005102	3.28609633489445	18.585660887562	18.585660887562	1.6243779694336e-05	5.56494488278279e-05
chr1	151402723	151443204	-	POGZ	1	4948	2	40479	3259	1811002713	0	40481	442	1811005530	2	40479	1762	1811004210	0	40481	1302	1811004670	3.27536674054326	18.503054857516	18.503054857516	1.69632191265867e-05	5.78558860344118e-05
chr15	73993743	74034558	+	PML	15	65244	1	40814	3260	1811002378	0	40815	442	1811005196	2	40813	1762	1811003876	1	40814	1301	1811004337	3.26714937158186	18.4398132650531	18.4398132650531	1.7535569307725e-05	5.95960845294429e-05
chr5	140400813	140539418	+	ANKHD1	5	26942	2	138603	3259	1810904589	0	138605	442	1810907406	3	138602	1761	1810906087	1	138604	1301	1810906547	2.45026062140899	18.4338703361282	18.4338703361282	1.75903412557021e-05	5.97293269009992e-05
chr19	10553084	10567010	-	KRI1	19	78443	2	13924	3259	1811029268	0	13926	442	1811032085	0	13926	1764	1811030763	1	13925	1301	1811031226	4.05466297651012	18.4305459310417	18.4305459310417	1.76210549626132e-05	5.97807143161335e-05
chr1	167219897	167427345	+	POU2F1	1	6085	3	207445	3258	1810835747	0	207448	442	1810838563	2	207446	1762	1810837243	2	207446	1300	1810837705	2.20126564146101	18.3612139312609	18.3612139312609	1.8274024980669e-05	6.15740709593553e-05
chr1	32816441	32857854	+	S100PBP	1	1743	3	41410	3258	1811001782	0	41413	442	1811004598	1	41412	1763	1811003277	0	41413	1302	1811003738	3.25260342028995	18.3279187532316	18.3279187532316	1.85961847615213e-05	6.25908429210149e-05
chr22	41433493	41447801	-	TOB2	22	87937	1	14307	3260	1811028885	0	14308	442	1811031703	1	14307	1763	1811030382	1	14307	1301	1811030844	4.02759974478955	18.271028747753	18.271028747753	1.91599040278989e-05	6.40946397166941e-05
chr6	32825414	32839739	-	TAP2	6	29801	1	14324	3260	1811028868	0	14325	442	1811031686	1	14324	1763	1811030365	1	14324	1301	1811030827	4.02641221669074	18.2640309384442	18.2640309384442	1.9230420211569e-05	6.42744968221168e-05
chr1	151176872	151191213	-	VPS72	1	4923	1	14340	3260	1811028852	0	14341	442	1811031670	1	14340	1763	1811030349	1	14340	1301	1811030811	4.02529582992899	18.2574530525308	18.2574530525308	1.92969425747425e-05	6.44407037939833e-05
chr16	2882258	2896896	+	FLYWCH2	16	66892	2	14636	3259	1811028556	0	14638	442	1811031373	1	14637	1763	1811030052	0	14638	1302	1811030513	4.0047960005276	18.1366771855683	18.1366771855683	2.05602844983721e-05	6.78914041482391e-05
chr8	24293110	24336120	+	ADAM28	8	38014	1	43009	3260	1811000183	1	43009	441	1811003002	1	43009	1763	1811001680	1	43009	1301	1811002142	3.2147636153379	18.0371432979009	18.0371432979009	2.16636677036197e-05	7.08036567110638e-05
chr15	43333937	43349077	+	ADAL	15	64075	1	15139	3260	1811028053	0	15140	442	1811030871	1	15139	1763	1811029550	1	15139	1301	1811030012	3.97107426964271	17.9381056742277	17.9381056742277	2.28206056317459e-05	7.43947865836951e-05
chr22	42869772	43016149	-	PACSIN2	22	88053	3	146374	3258	1810896818	1	146376	441	1810899635	1	146376	1763	1810898313	1	146376	1301	1810898775	2.39569828940864	17.8372289924009	17.8372289924009	2.40628813723554e-05	7.83115146952735e-05
chr19	46346107	46390852	+	PPP5C	19	81159	3	44742	3258	1810998450	0	44745	442	1811001266	1	44744	1763	1810999945	0	44745	1302	1811000406	3.17521447467421	17.7337246074749	17.7337246074749	2.54081939916606e-05	8.25497378035578e-05
chr9	5919021	6008787	-	KIAA2026	9	41090	1	89765	3260	1810953427	1	89765	441	1810956246	2	89764	1762	1810954925	1	89765	1301	1810955386	2.70224392321138	17.6896959249571	17.6896959249571	2.6003138326236e-05	8.43398493303192e-05
chr17	7661778	7677594	-	TP53	17	71123	1	15815	3260	1811027377	0	15816	442	1811030195	1	15815	1763	1811028874	1	15815	1301	1811029336	3.92738942039624	17.6810585409985	17.6810585409985	2.61214846127844e-05	8.46521422797752e-05
chr5	140400907	140549569	+	ANKHD1-EIF4EBP3	5	26945	2	148660	3259	1810894532	0	148662	442	1810897349	3	148659	1761	1810896030	1	148661	1301	1810896490	2.38020704409566	17.6684171895904	17.6684171895904	2.62956682395288e-05	8.51447080464742e-05
chr17	18513277	18529694	-	FAM106A	17	71665	0	16417	3261	1811026775	1	16416	441	1811029595	1	16416	1763	1811028273	1	16416	1301	1811028735	3.8900916328459	17.4617696268833	17.4617696268833	2.93143726548539e-05	9.41248936206481e-05
chr6	45327368	45551079	+	RUNX2	6	30502	4	223707	3257	1810819485	0	223711	442	1810822300	1	223710	1763	1810820979	2	223709	1300	1810821442	2.12578155816471	17.4260276714631	17.4260276714631	2.98707617800709e-05	9.58239050617292e-05
chr4	766239	782836	-	AC139887.2	4	20094	1	16596	3260	1811026596	0	16597	442	1811029414	1	16596	1763	1811028093	1	16596	1301	1811028555	3.87918633855785	17.3976857986418	17.3976857986418	3.03194901269954e-05	9.70274258692923e-05
chr11	2608327	2700994	-	KCNQ1OT1	11	47958	2	92665	3259	1810950527	0	92667	442	1810953344	2	92665	1762	1810952024	1	92666	1301	1810952485	2.6704356409473	17.3933031538036	17.3933031538036	3.03894814852601e-05	9.71703670491192e-05
chr17	78377648	78424659	+	PGS1	17	75087	3	47008	3258	1810996184	0	47011	442	1810999000	1	47010	1763	1810997679	0	47011	1302	1810998140	3.12580997103614	17.3554327400343	17.3554327400343	3.10010805957273e-05	9.89610201712192e-05
chr6	32937363	32954122	-	AL645941.2	6	29811	1	16758	3260	1811026434	0	16759	442	1811029252	1	16758	1763	1811027931	1	16758	1301	1811028393	3.86947223358027	17.3406146904163	17.3406146904163	3.1243742576903e-05	9.96527350520173e-05
