chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr15	22867051	22981368	-	CYFIP1	15	31112	1	114316	399	56666268	1	114316	399	56666268	0	114317	400	56666267	0	114317	400	56666267	-0.47739747990515	0.536967276500945	-0.536967276500945	0.463692310106089	0.883455875044233
chr15	73050709	73305205	+	NEO1	15	32125	1	254495	399	56526089	1	254495	399	56526089	0	254496	400	56526088	3	254493	397	56526091	-0.362013742706964	0.739074248805991	-0.739074248805991	0.38995759068515	0.811291079471404
chr15	64214098	64382420	-	AC087632.2	15	31945	0	168322	400	56612262	2	168320	398	56612264	0	168322	400	56612262	1	168321	399	56612263	-0.459163318337323	0.73960176492983	-0.73960176492983	0.389788476868313	0.811291079471404
chr15	51036487	51293912	+	MIR4713HG	15	31729	3	257422	397	56523162	1	257424	399	56523160	0	257425	400	56523159	1	257424	399	56523160	-0.373508913484385	0.789940087059222	-0.789940087059222	0.374118242469023	0.796651786904626
chr15	48177437	48303786	+	SLC12A1	15	31675	1	126348	399	56654236	1	126348	399	56654236	0	126349	400	56654235	0	126349	400	56654235	-0.577682877999267	0.815355216691387	-0.815355216691387	0.366541700828381	0.789810093451631
chr15	93588866	93760799	+	AC110023.1	15	32587	0	171933	400	56608651	0	171933	400	56608651	2	171931	398	56608653	1	171932	399	56608652	-0.480453253153761	0.815979525097646	-0.815979525097646	0.366358286694788	0.789810093451631
chr15	37364019	37491853	-	AC068875.1	15	31406	1	127833	399	56652751	0	127834	400	56652750	1	127833	399	56652751	0	127834	400	56652750	-0.589393763915664	0.852389800282253	-0.852389800282253	0.355877152842645	0.789810093451631
chr15	42738729	42921778	-	TTBK2	15	31552	0	183049	400	56597535	0	183049	400	56597535	1	183048	399	56597536	2	183047	398	56597537	-0.543298913603323	1.06733619423176	-1.06733619423176	0.301547912501145	0.701459297983425
chr15	93718541	93901599	-	LINC01579	15	32588	1	183057	399	56597527	0	183058	400	56597526	1	183057	399	56597527	1	183057	399	56597527	-0.543348238776538	1.06754905018897	-1.06754905018897	0.301499714238267	0.701459297983425
chr15	68296531	68433163	-	ITGA11	15	32044	1	136631	399	56643953	0	136632	400	56643952	0	136632	400	56643952	1	136631	399	56643953	-0.656107957862812	1.08252067908325	-1.08252067908325	0.29813434653234	0.701459297983425
chr15	68053178	68193846	+	PIAS1	15	32038	0	140668	400	56639916	0	140668	400	56639916	0	140668	400	56639916	2	140666	398	56639918	-0.685290641166881	1.19380404137337	-1.19380404137337	0.274563576873486	0.690222325195846
chr15	28883482	29117717	+	APBA2	15	31271	1	234234	399	56546350	3	234232	397	56546352	0	234235	400	56546349	0	234235	400	56546349	-0.50246609779312	1.1983447668099	-1.1983447668099	0.273652757210272	0.690222325195846
chr15	29120253	29571723	-	FAM189A1	15	31273	2	451468	398	56329116	2	451468	398	56329116	3	451467	397	56329117	2	451468	398	56329116	-0.348430549791213	1.2226181089718	-1.2226181089718	0.268847458396037	0.690222325195846
chr15	79141938	79284823	-	ANKRD34C-AS1	15	32292	0	142885	400	56637699	2	142883	398	56637701	0	142885	400	56637699	0	142885	400	56637699	-0.700967446011813	1.25635337777203	-1.25635337777203	0.262342476772053	0.690222325195846
chr15	64165524	64357173	-	CSNK1G1	15	31944	1	191648	399	56588936	1	191648	399	56588936	0	191649	400	56588935	1	191648	399	56588936	-0.58936275649237	1.27722921947861	-1.27722921947861	0.258414851374528	0.690222325195846
chr15	48408312	48646709	-	FBN1	15	31681	1	238396	399	56542188	0	238397	400	56542187	2	238395	398	56542189	1	238396	399	56542188	-0.520152244674107	1.29239447542204	-1.29239447542204	0.255607147852072	0.690222325195846
chr15	45704077	45848885	+	AC068722.1	15	31652	0	144808	400	56635776	1	144807	399	56635777	0	144808	400	56635776	1	144807	399	56635777	-0.714370061835768	1.3113930581676	-1.3113930581676	0.252142589432405	0.690222325195846
chr15	81426447	81755217	+	AC060809.1	15	32346	2	328768	398	56451816	1	328769	399	56451815	1	328769	399	56451815	2	328768	398	56451816	-0.43645351555249	1.32234528829576	-1.32234528829576	0.250171578157206	0.690222325195846
chr15	61298790	61636449	-	AC104574.2	15	31895	2	337657	398	56442927	2	337657	398	56442927	1	337658	399	56442926	1	337658	399	56442926	-0.463289202122872	1.50423318470712	-1.50423318470712	0.220021164434028	0.690222325195846
chr15	70852238	71053657	+	LRRC49	15	32087	3	201416	397	56579168	0	201419	400	56579165	0	201419	400	56579165	0	201419	400	56579165	-0.639257351301574	1.53038336074678	-1.53038336074678	0.216054918248731	0.690222325195846
chr15	93905404	94108938	-	LINC01581	15	32593	0	203534	400	56577050	2	203532	398	56577052	0	203534	400	56577050	1	203533	399	56577051	-0.649740523581288	1.58710628607514	-1.58710628607514	0.207740052459212	0.684643978723462
chr15	38865321	39119713	-	AC013652.1	15	31421	2	254390	398	56526194	1	254391	399	56526193	1	254391	399	56526193	0	254392	400	56526192	-0.585374467765433	1.67597817474598	-1.67597817474598	0.195459716758989	0.680350167949556
chr15	56087279	56244879	-	RFX7	15	31808	2	157598	398	56622986	0	157600	400	56622984	0	157600	400	56622984	0	157600	400	56622984	-0.799247682286176	1.69472794220201	-1.69472794220201	0.19297889309639	0.680350167949556
chr15	98038570	98294199	-	AC022523.1	15	32648	1	255628	399	56524956	1	255628	399	56524956	0	255629	400	56524955	2	255627	398	56524957	-0.590247160852961	1.7070248515156	-1.7070248515156	0.191371836247867	0.680350167949556
chr15	58409568	58568873	+	LIPC	15	31842	0	159305	400	56621279	0	159305	400	56621279	1	159304	399	56621280	1	159304	399	56621280	-0.8100382544613	1.7479234752609	-1.7479234752609	0.186137993535162	0.680350167949556
chr15	84979439	85139145	+	PDE8A	15	32423	0	159706	400	56620878	1	159705	399	56620879	0	159706	400	56620878	1	159705	399	56620879	-0.81255936572692	1.76050186219072	-1.76050186219072	0.184561930138273	0.680350167949556
chr15	49858237	50120233	-	ATP8B4	15	31707	1	261995	399	56518589	1	261995	399	56518589	2	261994	398	56518590	0	261996	400	56518588	-0.614961964649588	1.86977544306865	-1.86977544306865	0.171500800506275	0.674818367209472
chr15	67541702	67807114	+	MAP2K5	15	32033	0	265412	400	56515172	1	265411	399	56515173	0	265412	400	56515172	3	265409	397	56515175	-0.627976555070107	1.95907311019255	-1.95907311019255	0.161612482354561	0.674818367209472
chr15	56652487	56919571	-	AC090517.4	15	31819	3	267081	397	56513503	1	267083	399	56513501	0	267084	400	56513500	0	267084	400	56513500	-0.634286044087283	2.0032702276003	-2.0032702276003	0.156960248822369	0.674818367209472
chr15	35545153	35860199	+	DPH6-DT	15	31390	3	315043	397	56465541	1	315045	399	56465539	1	315045	399	56465539	0	315046	400	56465538	-0.576519988759118	2.02363940383657	-2.02363940383657	0.154867574911698	0.674818367209472
chr15	77100655	77421144	-	PEAK1	15	32245	2	320487	398	56460097	1	320488	399	56460096	1	320488	399	56460096	1	320488	399	56460096	-0.593745750356182	2.15986010301276	-2.15986010301276	0.141657586910076	0.674818367209472
chr15	82924883	83103443	+	AC022558.2	15	32375	1	178559	399	56602025	0	178560	400	56602024	0	178560	400	56602024	1	178559	399	56602025	-0.92448279269607	2.3785399670669	-2.3785399670669	0.123012467814766	0.654860490425664
chr15	39600030	39783841	-	FSIP1	15	31431	1	183810	399	56596774	1	183810	399	56596774	0	183811	400	56596773	0	183811	400	56596773	-0.953559024125277	2.55911364371423	-2.55911364371423	0.109660049450283	0.601468756075796
chr15	25677270	25864330	-	ATP10A	15	31235	0	187060	400	56593524	1	187059	399	56593525	1	187059	399	56593525	0	187060	400	56593524	-0.971137844333789	2.67250260517903	-2.67250260517903	0.102095370046719	0.577476936826753
chr15	27754874	28100312	-	OCA2	15	31258	0	345438	400	56435146	4	345434	396	56435150	1	345437	399	56435147	0	345438	400	56435146	-0.669153239656027	2.82013349256886	-2.82013349256886	0.0930886611362789	0.558240846248571
chr15	46409308	46661103	+	AC012405.1	15	31656	2	251793	398	56528791	1	251794	399	56528790	0	251795	400	56528789	0	251795	400	56528789	-0.863376804881469	3.03608990015346	-3.03608990015346	0.0814318457034872	0.526083343620933
chr15	91407715	91605869	+	AC104035.1	15	32558	1	198153	399	56582431	1	198153	399	56582431	0	198154	400	56582430	0	198154	400	56582430	-1.02894912784757	3.06861149106408	-3.06861149106408	0.0798176188714342	0.526083343620933
chr15	24557059	24912924	+	AC090983.2	15	31134	0	355865	400	56424719	1	355864	399	56424720	2	355863	398	56424721	2	355863	398	56424721	-0.699076391917811	3.11218943946005	-3.11218943946005	0.0777084352952792	0.526083343620933
chr15	31965430	32168880	+	CHRNA7	15	31323	1	203449	399	56577135	0	203450	400	56577134	0	203450	400	56577134	1	203449	399	56577135	-1.05541856415863	3.2622603445634	-3.2622603445634	0.0708913452199543	0.521830438408723
chr15	71095951	71783383	+	THSD4	15	32089	1	687431	399	56093153	7	687425	393	56093159	4	687428	396	56093156	0	687432	400	56093152	-0.483513473715567	3.28326957253739	-3.28326957253739	0.0699893699164486	0.521830438408723
chr15	91852707	92165903	+	SLCO3A1	15	32561	1	313195	399	56467389	1	313195	399	56467389	2	313194	398	56467390	0	313196	400	56467388	-0.794368852003605	3.3346958068505	-3.3346958068505	0.0678329489058208	0.521830438408723
chr15	33309944	33866103	+	RYR3	15	31350	3	556156	397	56224428	1	556158	399	56224426	1	556158	399	56224426	4	556155	396	56224429	-0.558837039975723	3.38809825652425	-3.38809825652425	0.0656686499446656	0.521830438408723
chr15	76347903	76906340	-	SCAPER	15	32235	3	558434	397	56222150	1	558436	399	56222148	2	558435	398	56222149	3	558434	397	56222150	-0.562965158903505	3.4434462439749	-3.4434462439749	0.0635031036965066	0.521830438408723
chr15	85379602	85749355	+	AKAP13	15	32426	1	369752	399	56410832	1	369752	399	56410832	1	369752	399	56410832	2	369751	398	56410833	-0.737606457099678	3.51461005577585	-3.51461005577585	0.0608299699262181	0.521830438408723
chr15	56917622	57288514	+	TCF12	15	31825	0	370892	400	56409692	2	370890	398	56409694	0	370892	400	56409692	3	370889	397	56409695	-0.740702358801545	3.5482632108251	-3.5482632108251	0.0596078110130505	0.521830438408723
chr15	32765543	33195714	-	FMN1	15	31346	0	430171	400	56350413	2	430169	398	56350415	2	430169	398	56350415	2	430169	398	56350415	-0.70707683195498	3.82798781842575	-3.82798781842575	0.0504034082594395	0.521830438408723
chr15	86078972	87029052	+	AGBL1	15	32442	6	950074	394	55830510	6	950074	394	55830510	3	950077	397	55830507	2	950078	398	55830506	-0.460329692312954	4.16356541901769	-4.16356541901769	0.0413023755280288	0.498381998038215
chr15	47183100	47774221	+	SEMA6D	15	31661	1	591120	399	56189464	4	591117	396	56189467	1	591120	399	56189464	3	591118	397	56189466	-0.620425811629022	4.269968414912	-4.269968414912	0.038791651533067	0.498381998038215
chr15	81633425	81864728	-	AC104041.1	15	32348	1	231302	399	56549282	0	231303	400	56549281	0	231303	400	56549281	1	231302	399	56549282	-1.1842195475485	4.32280363489554	-4.32280363489554	0.0376049155065349	0.498381998038215
chr15	59132433	59373871	-	MYO1E	15	31862	1	241437	399	56539147	0	241438	400	56539146	0	241438	400	56539146	1	241437	399	56539147	-1.22728305058934	4.72411659359204	-4.72411659359204	0.0297424577430542	0.489398622862982
chr15	67253785	67501804	+	IQCH	15	32029	0	248019	400	56532565	0	248019	400	56532565	0	248019	400	56532565	2	248017	398	56532567	-1.25429215432378	4.98857185260567	-4.98857185260567	0.0255152588854759	0.461826185827114
chr15	26970180	27541984	+	GABRG3	15	31249	1	571803	399	56208781	1	571803	399	56208781	4	571800	396	56208784	2	571802	398	56208782	-0.705269315336067	5.06409845637245	-5.06409845637245	0.0244264074532361	0.461826185827114
chr15	98647538	98964530	+	IGF1R	15	32656	1	316991	399	56463593	0	316992	400	56463592	0	316992	400	56463592	2	316990	398	56463594	-1.09479269721316	5.3404061159672	-5.3404061159672	0.0208366182779023	0.461826185827114
chr15	62560364	62844631	+	TLN2	15	31913	1	284266	399	56496318	0	284267	400	56496317	1	284266	399	56496318	0	284267	400	56496317	-1.39134238620883	6.49282364967803	-6.49282364967803	0.010831080673948	0.308501573689307
chr15	53977200	54628707	+	UNC13C	15	31786	3	651504	397	56129080	0	651507	400	56129077	1	651506	399	56129078	4	651503	396	56129081	-0.837180596415061	7.49426565877366	-7.49426565877366	0.0061895765741482	0.224062671984165
chr15	24100826	24445011	+	PWRN1	15	31129	1	344184	399	56436400	0	344185	400	56436399	1	344184	399	56436400	0	344185	400	56436399	-1.58366918607095	9.11911311948643	-9.11911311948643	0.00252952565362952	0.114461035826736
chr15	60488283	61230302	-	RORA	15	31883	0	742019	400	56038565	3	742016	397	56038568	4	742015	396	56038569	1	742018	399	56038566	-0.96888154959887	10.5514202920822	-10.5514202920822	0.00116098841305012	0.0700463009206908
