testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	timePointInMonths	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
31232	chr15	25333727	25347031	-	UBE3A	15	-8.06040831787036	0.0106842537838237	-0.0363890817459442	0.106841379859645	-0.181521770578634	0.287814065623024	-0.287814065623024	0.591624745611241	1
31235	chr15	25677270	25864330	-	ATP10A	15	-8.06044903386025	0.0107045745234058	-0.0364009929537174	0.18108236754067	-0.255765536600019	0.287748438878225	-0.287748438878225	0.591667009433939	1
32588	chr15	93718541	93901599	-	LINC01579	15	-8.06046257687521	0.0107410768423364	-0.0363046436578808	-0.00975179789560684	-0.0430721566712365	0.282186569249461	-0.282186569249461	0.595271630249085	1
31841	chr15	58137168	58184579	+	AQP9	15	-8.06046919968592	0.0107068917567004	-0.0363321374249482	0.0363871725362983	-0.0645936945118682	0.279910054838183	-0.279910054838183	0.596760176023794	1
31245	chr15	26543545	26717765	-	GABRB3	15	-8.06046031307746	0.0107090710461004	-0.0364403918575741	0.492017277890655	-0.412296511088349	0.277977523624031	-0.277977523624031	0.598029893655337	1
31678	chr15	48312352	48332856	-	AC023355.2	15	-8.06047758986905	0.0106983804392695	-0.0363258783767291	0.040712322186757	-0.0604248683446962	0.272231426753933	-0.272231426753933	0.601838825135457	1
31954	chr15	64687572	64704281	-	OAZ2	15	-8.06042473563683	0.0106087983865266	-0.0363150273292769	0.0643601392037909	-0.0363961975031393	0.270688986579444	-0.270688986579444	0.60286996837748	1
32164	chr15	74488601	74516959	+	AC012435.3	15	-8.06033826225673	0.0107193516536155	-0.0366050819617736	-0.0250574750622119	0.0413630988165407	0.27035459410672	0.27035459410672	0.60309400674357	1
32451	chr15	87575928	87579866	+	LINC00052	15	-8.0604326988341	0.0107022774715242	-0.0363807850456156	0.0343198939097574	-0.0952437514215121	0.269392952920498	-0.269392952920498	0.603739275507998	1
31887	chr15	60641053	60659791	+	AC009560.4	15	-8.06025473917402	0.0105948836917644	-0.0366508100567521	0.033114321717515	0.0363449750869965	0.267882802316308	0.267882802316308	0.604755555194184	1
31919	chr15	63041631	63066093	+	TPM1	15	-8.06048119499691	0.0106730051140826	-0.0362681503637758	0.0300595849318286	-0.0370827645495982	0.265139993279263	-0.265139993279263	0.606610697614181	1
31944	chr15	64165524	64357173	-	CSNK1G1	15	-8.06049720834274	0.0106862340831468	-0.0362308369746291	0.0158761737617586	-0.0297490987424439	0.264103023973803	-0.264103023973803	0.607315231386571	1
32446	chr15	86931879	86946331	+	AC016987.2	15	-8.06036502473184	0.010704825659726	-0.0365181506490293	-0.0547378752078592	0.0883639793939601	0.263383292006438	0.263383292006438	0.607805257562472	1
31552	chr15	42738729	42921778	-	TTBK2	15	-8.06044335708866	0.0106947874097747	-0.0363883060937683	0.0855323668596054	-0.0884889549437354	0.261513492778249	-0.261513492778249	0.609082266581346	1
31273	chr15	29120253	29571723	-	FAM189A1	15	-8.0606723493796	0.0111207256230479	-0.0357907704894313	-0.00934636407837687	-0.008929364531534	0.259300031129897	-0.259300031129897	0.610601451015166	1
32620	chr15	96324937	96338618	+	NR2F2	15	-8.06037035869054	0.0106914372515861	-0.0364882397574953	-0.0684908874253956	0.183293002981689	0.258323485088113	0.258323485088113	0.611274289400709	1
32506	chr15	90000323	90082191	+	ZNF710	15	-8.06037035869054	0.0106914372515852	-0.0364882397574978	-0.0684908874253963	0.18329300298169	0.258323481026309	0.258323481026309	0.61127429220261	1
31313	chr15	30938940	30992628	-	MTMR10	15	-8.06030450505419	0.0107412121028774	-0.0366257553370099	-0.0488734718520765	0.0416726767517686	0.256895457870087	0.256895457870087	0.612261084421762	1
32514	chr15	90183962	90229670	+	SEMA4B	15	-8.06035903185243	0.0106990470762653	-0.0365237098052912	-0.0581766371655593	0.0794790104294059	0.25409585271882	0.25409585271882	0.614205713860502	1
31792	chr15	55288848	55290346	-	AC018926.2	15	-8.06040129704327	0.0106862086470136	-0.036405794826015	0.094441519354133	-0.114120276446563	0.253093519092545	-0.253093519092545	0.614905209735667	1
32420	chr15	84913143	84916705	-	AC087468.2	15	-8.06038489693444	0.0106996518030016	-0.036520908965373	-0.082794930540297	0.170344906619537	0.252889676136874	0.252889676136874	0.615047677401178	1
32371	chr15	82755361	82807069	-	FSD2	15	-8.06036913340941	0.010691301117844	-0.0365161941853923	-0.0442528536252023	0.108181221182282	0.252811606677824	0.252811606677824	0.615102259896786	1
32262	chr15	78104605	78132445	-	CIB2	15	-8.06026367965407	0.01063735186586	-0.0366147428191024	0.0478293076074062	0.0937401550102103	0.249773572489175	0.249773572489175	0.617234557148033	1
31795	chr15	55343140	55344575	-	AC018926.1	15	-8.06042256845186	0.0106907206587485	-0.0363910265602805	0.0749097476372583	-0.133467830843611	0.247972821900476	-0.247972821900476	0.618506106680976	1
31440	chr15	40038241	40065705	+	SRP14-AS1	15	-8.06029568609339	0.0107161073953259	-0.036614869131273	-0.0329224817564764	0.0371739181897542	0.247882217303413	0.247882217303413	0.618570236668685	1
32082	chr15	70747931	70754177	+	AC009269.2	15	-8.06036179468128	0.0106952940508371	-0.0365031102509637	-0.0713132938951849	0.118629359247102	0.243018648153338	0.243018648153338	0.622034338765215	1
32498	chr15	89830598	89894994	-	AP3S2	15	-8.06049689682377	0.0107355714301423	-0.0362572881080638	0.00073488950235007	-0.0324091126439782	0.242949115848205	-0.242949115848205	0.622084174937874	1
32373	chr15	82808627	82836108	+	WHAMM	15	-8.06036764762371	0.0106925904593695	-0.0365091641028547	-0.0634045795702243	0.127616111736145	0.238773433902679	0.238773433902679	0.625093412256079	1
31696	chr15	49100790	49103264	+	AC013452.3	15	-8.0604677408781	0.0106539293389174	-0.0363867206627509	0.132285014475795	0.0805708676199878	0.235704081408585	0.235704081408585	0.627326218018561	1
31880	chr15	60347133	60398986	-	ANXA2	15	-8.06043855757284	0.0106988757084183	-0.036362489889229	0.0329272259571267	-0.066798180234586	0.231815493973954	-0.231815493973954	0.630180922446447	1
31255	chr15	27620533	27629289	+	AC021979.1	15	-8.06042073331233	0.0106758714166637	-0.0363727683180049	0.103547174320769	-0.0908595473241589	0.231748365144995	-0.231748365144995	0.63023046159578	1
32284	chr15	78624894	78628193	+	AC067863.1	15	-8.06040892986006	0.0106989740219383	-0.0363841670317811	0.00626601699096016	-0.0850458423016495	0.224542222668788	-0.224542222668788	0.635600555344798	1
31131	chr15	24205783	24225854	+	AC087463.1	15	-8.06046657872534	0.0106402890562811	-0.036273001274747	0.0633417465877589	-0.0418935478211427	0.223776683094911	-0.223776683094911	0.636177220567311	1
31506	chr15	41387352	41403496	-	NDUFAF1	15	-8.06034933527923	0.0106896182859275	-0.0365153697829058	-0.0889909526198871	0.131630364625407	0.223749279765798	0.223749279765798	0.636197885298422	1
31889	chr15	60680563	60687248	+	RORA-AS2	15	-8.06037030541798	0.0106972731404507	-0.0364974587923947	-0.0715604227009786	0.126044437191211	0.221870557056718	0.221870557056718	0.637618329100542	1
31621	chr15	45092649	45115172	-	DUOX2	15	-8.06036173783048	0.0106916353325612	-0.0365044058805757	-0.064416185922668	0.1139687861297	0.22149534214077	0.22149534214077	0.63790289720379	1
32380	chr15	83019114	83020802	+	AC022558.3	15	-8.06041694281472	0.0106946689395646	-0.0363870750336916	0.0299101142634551	-0.110657696725106	0.22095360295134	-0.22095360295134	0.638314279450924	1
32608	chr15	95637315	95764959	+	AC015574.1	15	-8.06017829972299	0.0105579473032282	-0.0368098059891723	0.00454463390655256	0.0131168341376882	0.220625263870716	0.220625263870716	0.638563911142556	1
32651	chr15	98111728	98132654	-	AC022523.3	15	-8.06044143378809	0.010707851410642	-0.0363850818410345	0.0234974528620792	-0.0784410886501927	0.220249373446677	-0.220249373446677	0.638849973990707	1
31238	chr15	25901118	26053123	+	LINC02346	15	-8.06044448982543	0.0107025649763082	-0.0363669179171595	0.0320687424955205	-0.0718135855686195	0.220186718353034	-0.220186718353034	0.638897685181627	1
32676	chr15	99564699	99716466	+	MEF2A	15	-8.06048406482152	0.0106786352371144	-0.0362726667535466	0.0233264819026876	-0.031841373216666	0.218601522362405	-0.218601522362405	0.640107560269398	1
32338	chr15	81195878	81314058	+	IL16	15	-8.06042456577377	0.0106950472130003	-0.0364176365770144	0.162661154820241	-0.144688437781606	0.218426060536331	-0.218426060536331	0.640241806972115	1
31728	chr15	50907682	51005895	+	AP4E1	15	-8.06032579505453	0.0107369365539016	-0.036621568832364	-0.0279437259957024	0.0283387945858409	0.217395797281824	0.217395797281824	0.641031394656106	1
31357	chr15	33972058	33973515	-	AC009268.2	15	-8.06044071535563	0.0107059738065742	-0.036387798533356	0.0284754553803531	-0.0853151275596399	0.213516071993581	-0.213516071993581	0.644025390893042	1
31510	chr15	41503636	41514827	-	LTK	15	-8.06040084624936	0.010677254747868	-0.0364097773215132	0.112083260673226	-0.0824568941292663	0.212660273939036	-0.212660273939036	0.644690251240639	1
31359	chr15	34084016	34102862	-	EMC7	15	-8.0603711324623	0.0106355969731986	-0.036443711483664	0.105800100808646	-0.0497637934648475	0.211941517751256	-0.211941517751256	0.645249899780651	1
31244	chr15	26403479	26478840	-	AC009878.2	15	-8.06041814538862	0.0107085346908344	-0.0363689664361268	-0.00455335152350336	-0.0678051649443881	0.211433825071254	-0.211433825071254	0.645645900414592	1
32695	chr15	100715248	100828497	+	AC087762.1	15	-8.06045236401456	0.0106939570898481	-0.0363647436852	0.066553501718275	-0.0926059933791788	0.205704999972113	-0.205704999972113	0.650154813460074	1
31524	chr15	41891776	41899528	+	AC020659.1	15	-8.06045561581321	0.0107111461005114	-0.0363617268436054	0.0146233690209417	-0.0561729688421744	0.205023357078971	-0.205023357078971	0.650696328518649	1
32020	chr15	66701235	66782849	+	SMAD6	15	-8.06037001520135	0.0107052013223541	-0.0365071042515671	-0.0532720592802234	0.0810683795341588	0.204781635860854	0.204781635860854	0.650888618751372	1
31426	chr15	39471717	39492882	+	AC109630.1	15	-8.06033825750992	0.010681275580787	-0.0365514455976275	-0.00537291948029232	0.0393642435958189	0.204218015089282	0.204218015089282	0.651337513092706	1
31808	chr15	56087279	56244879	-	RFX7	15	-8.06026294260073	0.0105500917813379	-0.0366411235185469	0.0372872917437075	0.0253010407809591	0.202749036438036	0.202749036438036	0.652510993518678	1
31819	chr15	56652487	56919571	-	AC090517.4	15	-8.0604283652663	0.010706107409777	-0.0363779694187843	0.0103753670251026	-0.0774413383515276	0.202315060233559	-0.202315060233559	0.652858649656801	1
32144	chr15	74072453	74073676	-	RN7SL429P	15	-8.06046074054117	0.010676110769452	-0.0363513801777296	0.0842133166166999	-0.0599303566858537	0.197004223144177	-0.197004223144177	0.657149895247758	1
32511	chr15	90083044	90103468	-	IDH2	15	-8.06042445057624	0.0107039887187557	-0.0363884840247091	0.0172909862995606	-0.08106644204176	0.196889829278007	-0.196889829278007	0.657243085737054	1
31056	chr15	20531855	20542800	-	GOLGA6L6	15	-8.0604331323913	0.0107110602302054	-0.0363810219845325	0.00207371169822561	-0.064378907562055	0.19636260844436	-0.19636260844436	0.657673003298907	1
32561	chr15	91852707	92165903	+	SLCO3A1	15	-8.06051568865557	0.010904393404426	-0.0361032023007386	-0.0312611236192912	-0.0195412897442425	0.194462853760342	-0.194462853760342	0.659227891948418	1
31136	chr15	24822646	24978582	+	SNRPN	15	-8.06057027157117	0.0106789624210553	-0.0361144614754102	0.00944505912379219	-0.0132572424310763	0.190140056112796	-0.190140056112796	0.66280007560351	1
32272	chr15	78339207	78342757	-	AC011270.2	15	-8.06037023117246	0.0107025473168259	-0.0365022259449391	-0.0591195922907181	0.0885337506495775	0.189550787411463	0.189550787411463	0.663290756460822	1
31400	chr15	36889203	37101549	-	MEIS2	15	-8.06014266096104	0.010874661070027	-0.0366278889811639	-0.0603462688193315	0.0208982695556409	0.188020339034665	0.188020339034665	0.664569404778464	1
31957	chr15	64700247	64719602	+	AC100830.1	15	-8.0603275164008	0.0106569759216049	-0.0365603892522559	0.0241777398799592	0.0467821202806409	0.186852818445914	0.186852818445914	0.665549000099488	1
31393	chr15	35939166	35975769	-	AC021351.1	15	-8.06044130241348	0.0107115834372178	-0.0363717734147815	0.0121229675483224	-0.0738469570741136	0.185164298209202	-0.185164298209202	0.666972180313059	1
32166	chr15	74540176	74598131	+	ARID3B	15	-8.06027279997211	0.0108031422703245	-0.0366389803351377	-0.0521409099633094	0.0254821161338198	0.184709524032769	0.184709524032769	0.667356803635615	1
31532	chr15	42139033	42157636	-	PLA2G4F	15	-8.06029954496837	0.0106044326680865	-0.0366100742636044	0.0444978019747566	0.0336909124300454	0.184230187543108	0.184230187543108	0.667762808125642	1
31396	chr15	36578625	36810244	+	C15orf41	15	-8.06020112412169	0.0108527085841108	-0.0368454871824652	-0.0154213997540113	0.0107013711486751	0.184026046356848	0.184026046356848	0.667935908397688	1
31465	chr15	40438720	40468229	+	BAHD1	15	-8.06044301660692	0.0107033256629769	-0.0363616333941351	0.0503581027920821	-0.0903590913569594	0.181846752566344	-0.181846752566344	0.66979095075993	1
32004	chr15	66336190	66357685	-	TIPIN	15	-8.06036646141147	0.0106473186276674	-0.0364446853300435	0.113622971915091	-0.0540404786482496	0.181794222462486	-0.181794222462486	0.669835826859236	1
31260	chr15	28111039	28323179	-	HERC2	15	-8.06027029519685	0.0107990944846188	-0.0367303021409468	-0.023196258874245	0.0165662132140327	0.180081025549953	0.180081025549953	0.67130361771683	1
32032	chr15	67541071	67543604	-	AC016355.1	15	-8.06038039232346	0.010701837531053	-0.0364981595903107	-0.0588200403299443	0.0923881288356731	0.1790069482322	0.1790069482322	0.67222804604689	1
32595	chr15	94455468	94551572	-	AC009432.2	15	-8.06041669176734	0.0107044931063038	-0.0363980706780906	0.00190127217756079	-0.0695541957632216	0.177474818903647	-0.177474818903647	0.673552382840857	1
31931	chr15	63503510	63594640	+	USP3	15	-8.06042684903167	0.0107035657463626	-0.0363955421110378	0.0135553506336266	-0.075090402589941	0.177474350579359	-0.177474350579359	0.673552788676836	1
32666	chr15	99136322	99250581	-	TTC23	15	-8.06052109219807	0.010653678846595	-0.0362427873332905	0.0241876847885716	-0.0208450954384032	0.177332629541525	-0.177332629541525	0.67367562891266	1
32565	chr15	92416546	92417689	+	AC090985.1	15	-8.06042071895827	0.010695441822858	-0.0364000572826253	0.0450181560385873	-0.112876742109962	0.177028066677849	-0.177028066677849	0.673939812029286	1
32648	chr15	98038570	98294199	-	AC022523.1	15	-8.0604897265762	0.0107388530710892	-0.0363027492355873	-0.00175427025407605	-0.0267121389076901	0.176864043676687	-0.176864043676687	0.674082199259774	1
31486	chr15	40843017	40857655	+	SPINT1	15	-8.06037551107146	0.0107048510545402	-0.0364998347716868	-0.0518534330097985	0.0703492138792864	0.176418931668195	0.176418931668195	0.674468989854902	1
32564	chr15	92392880	92468728	+	ST8SIA2	15	-8.06056492623629	0.0106413596264483	-0.0361409351719335	0.0154321764826398	-0.0149629177635105	0.175628439606044	-0.175628439606044	0.675157323939039	1
31290	chr15	30195035	30214540	+	LINC02249	15	-8.06040532462163	0.0107023827104911	-0.0365001917302056	-0.00304788785135015	0.0884705968704716	0.173790758557516	0.173790758557516	0.676764582705458	1
32308	chr15	79960891	79972169	-	BCL2A1	15	-8.06042027181227	0.0107092881394415	-0.0363758513724127	-0.00439305011865566	-0.0647039557615562	0.172991814255511	-0.172991814255511	0.677466461012899	1
32047	chr15	68778534	68821895	-	ANP32A	15	-8.06033032167272	0.0106375383952932	-0.0365799994078905	0.0106057283643833	0.0229239768663252	0.167855877141847	0.167855877141847	0.682024429952979	1
31461	chr15	40357218	40378621	+	DISP2	15	-8.06029686099669	0.0106276380737658	-0.0365992553676194	0.0190158247661768	0.028704868423619	0.166708733336236	0.166708733336236	0.683053580127768	1
32633	chr15	97233245	97432086	+	LINC02253	15	-8.06049597958735	0.0106815670524694	-0.0362796670424742	0.0204285228484266	-0.0244124422140746	0.166392625255867	-0.166392625255867	0.683337899527372	1
31369	chr15	34379070	34388380	-	GOLGA8A	15	-8.06035907434393	0.0106777854961528	-0.0365034107874583	0.0187295853290099	0.065622831007237	0.162582679633488	0.162582679633488	0.686789752567425	1
32124	chr15	72857353	72887128	+	AC103874.1	15	-8.06047155787968	0.0107155710759743	-0.0363147792394332	0.0116396907200329	-0.0351815348529739	0.160966288724012	-0.160966288724012	0.688268432173844	1
31881	chr15	60419608	60480142	-	ICE2	15	-8.06055282858548	0.0105642260850711	-0.0361177485173595	0.036129776650966	-0.0180388007113662	0.158437004854932	-0.158437004854932	0.690599623757502	1
32304	chr15	79894501	79897695	-	AC015871.6	15	-8.06036454881679	0.0107018596231172	-0.0364973058114337	-0.0651857540167714	0.0742106276052773	0.157405545520305	0.157405545520305	0.691556488011646	1
31350	chr15	33309944	33866103	+	RYR3	15	-8.06031517543565	0.0107015328622708	-0.0365052433542724	-0.0826780391003229	0.0638816938772485	0.156651123554184	0.156651123554184	0.692258650230341	1
32437	chr15	85759325	85795925	-	KLHL25	15	-8.06037377290393	0.0107183430043323	-0.0365220798907251	-0.0533174884228029	0.0527867011834211	0.156275558925699	0.156275558925699	0.692608928303883	1
31816	chr15	56542951	56630592	-	AC090518.1	15	-8.06049696780872	0.0106809626121285	-0.0362709927968694	0.0169297879307663	-0.0204448788785362	0.152884254061064	-0.152884254061064	0.695794160054088	1
32465	chr15	88635152	88655621	+	ISG20	15	-8.06038085307342	0.0107018638674141	-0.0364901085566184	-0.0520791184160841	0.0751572790926883	0.151776355496622	0.151776355496622	0.696843556528782	1
31117	chr15	23353845	23365134	+	GOLGA8S	15	-8.06035580824913	0.0106830409849166	-0.0365284724157665	-0.00163993032775687	0.0403138746954997	0.151569885378194	0.151569885378194	0.697039611378661	1
32575	chr15	92779756	92782492	-	AC106028.3	15	-8.06041789280565	0.0106925787602448	-0.0364016005793961	0.088274005561084	-0.195326579938313	0.15105860091262	-0.15105860091262	0.697525767165814	1
32634	chr15	97272171	97320321	-	AC020704.1	15	-8.06035006989845	0.0106969743605956	-0.036509216053424	-0.0540546181678425	0.0653286776515419	0.151011891483904	0.151011891483904	0.697570228099835	1
31075	chr15	21127697	21131095	-	AC126335.1	15	-8.06047096769114	0.0107132769420057	-0.0364455447880904	0.492023726608428	-0.314164259860328	0.149941536890765	-0.149941536890765	0.698591233997272	1
31723	chr15	50687899	50689193	+	RN7SL354P	15	-8.06037762208008	0.0107001634986608	-0.0364889362382359	-0.0555931572346113	0.0786719080711806	0.148138495807871	0.148138495807871	0.700320663301028	1
32375	chr15	82924883	83103443	+	AC022558.2	15	-8.06054109874639	0.010680112010852	-0.0361540605906819	0.00805536299608796	-0.0122833504848903	0.147881419123223	-0.147881419123223	0.70056822723809	1
32187	chr15	75022586	75049490	+	PPCDC	15	-8.06043290120856	0.0107111795408339	-0.0364055392971593	0.00143640439078268	-0.055491719332197	0.146932770498097	-0.146932770498097	0.701483915888789	1
31744	chr15	51693215	51696765	-	AC020892.1	15	-8.06042112338954	0.01070509094553	-0.0364052175227121	0.00455903507461918	-0.0660945557323245	0.145520501897408	-0.145520501897408	0.702853418334793	1
31533	chr15	42158700	42209316	-	VPS39	15	-8.06038012806298	0.0107028878542743	-0.0364899625029326	-0.0533512433136508	0.0705322063170271	0.143406853258966	0.143406853258966	0.70491735726646	1
32378	chr15	83011660	83061845	+	AC024270.4	15	-8.06053496184564	0.0106321877405313	-0.0361710498175972	0.0141833483656365	-0.0126698123739651	0.142894050230098	-0.142894050230098	0.705420718485122	1
31362	chr15	34224012	34230147	+	EMC4	15	-8.06036980317211	0.0106936932823807	-0.0364842251855659	-0.082795165508006	0.127724062161116	0.141418113568761	0.141418113568761	0.706875265871688	1
32548	chr15	90966039	90995535	-	PRC1	15	-8.06041872509833	0.0107132665888883	-0.0363966189204536	-0.0116629958248052	-0.0551944943841929	0.140750785714772	-0.140750785714772	0.707535767631963	1
31535	chr15	42207412	42226990	+	AC036103.1	15	-8.0604140189546	0.0106978946763081	-0.0364131096751576	0.0406170820454838	-0.108476203227121	0.139428219095862	-0.139428219095862	0.708850102738167	1
32550	chr15	90967870	90988608	+	PRC1-AS1	15	-8.06041153585231	0.0107050487738976	-0.0364069186470412	-0.00292404369729177	-0.0664155465075526	0.138847311354766	-0.138847311354766	0.709429640309003	1
31309	chr15	30657716	30772993	+	AC091057.1	15	-8.06042432958703	0.0107102948892628	-0.0363831504340759	-0.00187717297347697	-0.045098558214133	0.138078277508612	-0.138078277508612	0.710198987938496	1
31434	chr15	39799007	39921266	-	GPR176	15	-8.06026098718282	0.0108005494200287	-0.0366037794442351	-0.0460795816624244	0.0204744604330784	0.138049308307018	0.138049308307018	0.710228016567211	1
31126	chr15	23756114	23856375	+	AC087490.1	15	-8.06025862533043	0.0107698231584359	-0.0365688066334078	-0.0537473071477274	0.0247170167040139	0.136322416680741	0.136322416680741	0.71196475053949	1
32549	chr15	90966189	91023566	-	AC068831.8	15	-8.06042855093322	0.0107204711759477	-0.0363861516927553	-0.0157674521683381	-0.0485363293468819	0.135619038703226	-0.135619038703226	0.712675719845053	1
31791	chr15	55202965	55271394	-	RAB27A	15	-8.06031057662948	0.0107340072240634	-0.0365369302776688	-0.0644862372489402	0.0365621350888611	0.135445582110151	0.135445582110151	0.712851370192846	1
32289	chr15	78921057	78946046	-	CTSH	15	-8.06037613187659	0.0106936288988559	-0.0364886951510752	-0.201459636107878	0.357925189933587	0.135070628425638	0.135070628425638	0.713231502893996	1
31843	chr15	58434889	58499735	-	LIPC-AS1	15	-8.06022909148113	0.0105195340411828	-0.0367337671638675	0.0180740797964043	0.0133477978053224	0.131869757485219	0.131869757485219	0.71650123331596	1
31528	chr15	41971762	41999094	+	PLA2G4E-AS1	15	-8.06036608918353	0.0106935590556798	-0.036484757560498	-0.0796442422495368	0.106334585051408	0.131507537956168	0.131507537956168	0.71687406434037	1
32594	chr15	94230537	94358606	+	MCTP2	15	-8.06042426618813	0.0107007115456383	-0.0363760705702973	0.0202794973690713	-0.0481782498701285	0.12958011752653	-0.12958011752653	0.718867785202348	1
31234	chr15	25473582	25579806	-	LINC02250	15	-8.06035370364093	0.0106876813236276	-0.0365186070342624	-0.0217243774913602	0.0482442489549219	0.128645095552201	0.128645095552201	0.719841007139424	1
32423	chr15	84979439	85139145	+	PDE8A	15	-8.06022971535994	0.0104845511106779	-0.0367614507448468	0.0121856419450687	0.009783647313565	0.128503257033117	0.128503257033117	0.719988988790668	1
32276	chr15	78506563	78537372	+	HYKK	15	-8.06034504947989	0.0107287269221215	-0.0365269326475875	-0.0476169876478011	0.0331347562883315	0.128403126521334	0.128403126521334	0.720093511535141	1
31118	chr15	23362271	23363561	+	RN7SL536P	15	-8.06038154386781	0.0106957653150008	-0.0365021128523335	-0.201456360532808	0.341952928653571	0.124719494648161	0.124719494648161	0.723971137334157	1
32675	chr15	99497811	99499375	-	AC015660.4	15	-8.06040828630544	0.0106978609384738	-0.0364152202891761	0.0241748085983831	-0.0929004729518433	0.124455473296621	-0.124455473296621	0.724251524509784	1
31334	chr15	32535046	32587613	+	LINC02256	15	-8.06037261767827	0.010709405391816	-0.0364978684559934	-0.0592149962653278	0.0565541883945291	0.12439163138697	0.12439163138697	0.72431937397198	1
32205	chr15	75463250	75580315	-	PTPN9	15	-8.06034131149734	0.0107293154640415	-0.0365956151516674	-0.0177845583170114	0.0193423306053735	0.123469154776103	0.123469154776103	0.725301950059668	1
31424	chr15	39249683	39254845	+	C15orf54	15	-8.06032022027616	0.0106715571520333	-0.0365334302040438	-0.201493475961454	0.334175213223727	0.123195585274516	0.123195585274516	0.72559413511247	1
31111	chr15	22837644	22869362	+	NIPA2	15	-8.06035882860159	0.0107122872045315	-0.0365104795302654	-0.0619429958223189	0.0525529139395884	0.122344394545507	0.122344394545507	0.726505584138019	1
31899	chr15	61833681	61935738	+	AC009554.1	15	-8.06030933098293	0.0107633390242858	-0.0365161643882284	-0.0605289043349079	0.026931455321769	0.121432883335729	0.121432883335729	0.727485578345748	1
31601	chr15	44536124	44561999	+	EIF3J	15	-8.06037418069815	0.0106946354275856	-0.0365139867436186	-0.0102235069163907	0.0444800834650881	0.120865633215544	0.120865633215544	0.728097530373879	1
31406	chr15	37364019	37491853	-	AC068875.1	15	-8.06042043065029	0.0107209924049609	-0.0363920358855235	-0.0128735208273466	-0.0378752344542301	0.119700190130061	-0.119700190130061	0.729359885212937	1
31664	chr15	47359429	47397732	-	AC023905.1	15	-8.06030715675831	0.0107418893971105	-0.0365928857875252	-0.0329620288280715	0.0229007233298803	0.119383844095864	0.119383844095864	0.729703723357219	1
32029	chr15	67253785	67501804	+	IQCH	15	-8.06051190672139	0.0108604897412388	-0.0362483759058654	-0.0254651807586593	-0.0158487079735124	0.116960197305161	-0.116960197305161	0.732355076155525	1
32441	chr15	86078808	86117724	-	LINC01584	15	-8.06040721430212	0.0107263344695352	-0.0363575295404382	-0.0246893188777175	-0.035982766583753	0.116465019134012	-0.116465019134012	0.732900543949472	1
32169	chr15	74613193	74616596	-	AC100835.1	15	-8.06041350053873	0.0106960516054779	-0.036408206888539	0.0244258981714406	-0.113009470336264	0.116369476918408	-0.116369476918408	0.733005938228025	1
32172	chr15	74747844	74756607	+	CYP1A2	15	-8.06036261727976	0.0106977614205714	-0.0364967980530479	-0.0504345020021937	0.0698008490914029	0.115687195529063	0.115687195529063	0.733759982479115	1
31878	chr15	60073553	60119320	-	AC009654.1	15	-8.06036585603699	0.0106993143569092	-0.0364883578641991	-0.0770169018865814	0.0978918441195059	0.115559162194586	0.115559162194586	0.733901758712188	1
32251	chr15	77640763	77649240	+	LINGO1-AS1	15	-8.06035162573138	0.0107106409991307	-0.0365464844044669	-0.0209656762197607	0.0302097508995783	0.11276799024472	0.11276799024472	0.737014559555359	1
31745	chr15	51707994	51716220	-	AC020892.2	15	-8.060407341953	0.0107110904079493	-0.0363999242763366	-0.00914694540129778	-0.0411640728051892	0.111933898070674	-0.111933898070674	0.737953071617357	1
31280	chr15	29699366	29823503	-	TJP1	15	-8.06045789833448	0.0106992753960586	-0.0363274579920337	0.0106448905760454	-0.0231528015305648	0.110827740782952	-0.110827740782952	0.73920372554791	1
32291	chr15	78977888	78985926	+	AC011944.1	15	-8.0604140185567	0.0107062138918987	-0.0364052002213582	-0.00523091411770276	-0.0624223933705076	0.10724998864589	-0.10724998864589	0.743296972050897	1
31241	chr15	26114746	26134001	+	LINC00929	15	-8.06037202128708	0.0107024073384254	-0.0364842881173106	-0.0660745111641523	0.0673756246871414	0.107231776335539	0.107231776335539	0.743318000529714	1
31892	chr15	61180248	61195938	+	AC012404.1	15	-8.06040572746351	0.0106984683054119	-0.0364172228950894	0.0127429481935652	-0.088975481516611	0.106026879243473	-0.106026879243473	0.744713627278999	1
31380	chr15	34851781	34970742	-	AQR	15	-8.06031369893128	0.0105541725541314	-0.0365611837201786	0.0304233525269953	0.015871795471207	0.104237725446183	0.104237725446183	0.746802272535199	1
32159	chr15	74409288	74434958	-	SEMA7A	15	-8.06043621100781	0.0107013152208286	-0.0363715987393551	0.0189542158368404	-0.0362415004968417	0.104095349459385	-0.104095349459385	0.746969328985808	1
31525	chr15	41895932	41973557	-	EHD4	15	-8.06047724891501	0.010728100282158	-0.0363480775778922	0.0020322910444273	-0.0345890239360733	0.101684125882457	-0.101684125882457	0.749817901544537	1
32556	chr15	91098949	91292636	+	SV2B	15	-8.059999541852	0.0110003479719434	-0.0366682060518559	-0.0525900613707443	0.0113055838935517	0.100166738161533	0.100166738161533	0.751629633431798	1
31623	chr15	45117366	45130861	-	DUOXA1	15	-8.06037210789669	0.0107024415308632	-0.0364872045931852	-0.0660745177590861	0.0727250730048553	0.0980473442768925	0.0980473442768925	0.754185600794386	1
